Batch,orden_escalon_fase,T_prev,hist__gn,hab__gn,rec__gn,delta__gn,z_hist__gn,beta__gn,t__gn,motivo__gn,valor_hist_pp__gn,valor_rec_pp__gn,hist__carbon,hab__carbon,rec__carbon,delta__carbon,z_hist__carbon,beta__carbon,t__carbon,motivo__carbon,valor_hist_pp__carbon,valor_rec_pp__carbon,efecto_ln_sn_dep,efecto_ln_feo_ret,inicio_bloque
AP0113,1,1154.3225453316556,21.598643523967823,20.952412221492903,19.9844123497857,-0.9679998717072031,0.271296097945453,-1.1148972395349421,-1.5880846662998436,recomendar,-0.30246727069598683,0.45307040700137885,19.556524266952128,25.284943730024366,25.284943730024366,0.0,-0.7845713632854491,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,-0.041256833985076714,0.0,-0.016152200006319988,0.002611699521975947,110
AP0113,2,1146.6207216414969,17.889977617023373,20.38570765340299,18.167451023033887,-2.218256630369101,-0.8933661118684302,-1.1148972395349421,-1.5880846662998436,recomendar,0.9960114120161772,0.8852756053027326,16.74770783923921,15.641584840558904,15.641584840558904,0.0,0.15804327679189706,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,0.008310735693635728,0.0,-0.03701418337574407,0.005984938583656473,110
AP0113,3,1138.2851051380744,16.669698322353078,15.49791796110942,14.09382942799327,-1.4040885331161501,0.6626670541324069,-1.1148972395349421,-1.5880846662998436,recomendar,-0.7388056693829725,0.8852756053027325,13.122761238945854,5.423024224968806,5.423024224968806,0.0,1.6102845582395227,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,0.08467711899376269,0.0,-0.0234288448545708,0.0037882828892156664,110
AP0114,0,1129.9815400984176,27.98402605975116,28.24844489233634,25.51205869861839,-2.7363861937179514,-0.07672884304003981,-1.1148972395349421,-1.5880846662998436,recomendar,0.08554477529805024,0.8852756053027327,62.12742919921875,59.23570293383028,59.23570293383028,0.0,0.29774544972464884,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,0.01565700096121475,0.0,-0.045659775778187355,0.007382871344260298,110
AP0114,1,1114.926977536558,24.24317700873481,21.778777874499518,19.9844123497857,-1.7943655247138182,1.0345860163964051,-1.1148972395349421,-1.5880846662998436,recomendar,-1.1534570937418045,0.8398492007623297,18.535232230944512,24.86115583070183,24.86115583070183,0.0,-0.8664062634895432,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,-0.045560137737800176,0.0,-0.029941068885171868,0.004841264673806388,110
AP0114,2,1102.0537236492069,16.54225478278266,17.98012051059487,16.007524733670376,-1.9725957769244928,-0.5146952979368948,-1.1148972395349421,-1.5880846662998436,recomendar,0.5738323668714587,0.7872357492486679,16.385250466967385,17.70811664001152,17.70811664001152,0.0,-0.1890116243803712,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,-0.009939212126804983,0.0,-0.03291504725544426,0.005322136498385585,110
AP0114,3,1081.2452796319385,11.496670937778974,16.180029268794215,14.775940735678065,-1.4040885331161501,-2.6485400944648525,-1.1148972395349421,-1.5880846662998436,recomendar,2.952850040116479,0.8852756053027325,4.956049548255073,7.080048899630977,7.080048899630977,0.0,-0.44420262030024404,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,-0.023358479061382185,0.0,-0.0234288448545708,0.0037882828892156664,110
AP0115,0,1055.660293591691,29.094043850368923,28.024243585666987,28.024243585666987,0.0,0.3104337758093098,-1.1148972395349421,-1.5880846662998436,"mantener: horno frio (T_prev < P10), no recortar GN",-0.3461017597082086,-0.0,64.71465874128444,58.7052619571607,58.7052619571607,0.0,0.6187551600159541,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,0.03253735747795837,0.0,0.0,0.0,110
AP0115,1,1068.2972981156965,27.15038993326823,21.4244644710311,21.4244644710311,0.0,2.4038161399520495,-1.1148972395349421,-1.5880846662998436,"mantener: horno frio (T_prev < P10), no recortar GN",-2.68000797878208,-0.0,27.229109857021236,30.97787997873427,30.97787997873427,0.0,-0.5134361587862413,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,-0.02699913781746399,0.0,0.0,0.0,110
AP0115,2,1058.4941447778424,18.383540674845374,18.93393966884374,18.93393966884374,0.0,-0.1970196303595002,-1.1148972395349421,-1.5880846662998436,"mantener: horno frio (T_prev < P10), no recortar GN",0.21965664202200147,-0.0,6.3009032960922,13.021274987593815,13.021274987593815,0.0,-0.9602092756877855,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,-0.050492786930293056,0.0,0.0,0.0,110
AP0115,3,1055.787828633898,17.41551296657986,16.835158504033988,16.835158504033988,0.0,0.32820295916181613,-1.1148972395349421,-1.5880846662998436,"mantener: horno frio (T_prev < P10), no recortar GN",-0.36591257317670817,-0.0,5.00492988355232,8.220881494641496,8.220881494641496,0.0,-0.672568064335431,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,-0.03536711926083359,0.0,0.0,0.0,110
AP0116,0,1071.8450745106522,28.631792930320454,27.60762806390001,24.871241870182057,-2.7363861937179514,0.29719133283512356,-1.1148972395349421,-1.5880846662998436,recomendar,-0.33133779659158946,0.8852756053027327,57.4495134251092,57.3094062401066,57.3094062401066,0.0,0.014426080818078847,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,0.0007585981966948716,0.0,-0.045659775778187355,0.007382871344260298,110
AP0116,1,1062.8416483601902,19.862006226159576,26.84786504397641,26.84786504397641,0.0,-2.9327521443378175,-1.1148972395349421,-1.5880846662998436,"mantener: horno frio (T_prev < P10), no recortar GN",3.269717269962415,-0.0,18.194139216496396,26.545303297614776,26.545303297614776,0.0,-1.1437856865023532,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,-0.06014618732058656,0.0,0.0,0.0,110
AP0116,2,1049.1277747610293,12.948003927308912,17.870234586407893,17.870234586407893,0.0,-1.761951012946006,-1.1148972395349421,-1.5880846662998436,"mantener: horno frio (T_prev < P10), no recortar GN",1.9643943205292973,-0.0,7.956180584619915,10.615132715070542,10.615132715070542,0.0,-0.379912096602801,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,-0.019977749675731613,0.0,0.0,0.0,110
AP0116,3,1051.0763122564788,14.136160071321237,16.280970423237523,16.280970423237523,0.0,-1.2129364892824956,-1.1148972395349421,-1.5880846662998436,"mantener: horno frio (T_prev < P10), no recortar GN",1.3522995436322582,-0.0,8.121338471912201,9.502692111828427,9.502692111828427,0.0,-0.2888894038572012,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,-0.015191304109130463,0.0,0.0,0.0,110
