Batch,fecha_batch,es_lockbox,rendimiento_proxy_batch,recuperacion_refinada_pct,sn_perdido_escoria_frac,recuperacion_real_pct,f_metal,f_dross,f_polvo,sn_metal_t,sn_dross_t,sn_polvo_t,feed_sn_total_t,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,frac_carga_secundaria_F,feed_dross_Fe_total_t,T_media_F,T_media_R,R_sum_ln_sn_dep,R_sum_ln_feo_ret,R_n_validos,R_lnirf_twmean,R_lnirf_fin,F_lnirf_F0,F_lnirf_fin,F_sum_d_lnirf,F_sum_ln_sn_dep,F_sn_ext_kg,R_sdi_w10,idx_cronologico,recuperacion_refinada_pct_next,rendimiento_proxy_batch_next,recuperacion_real_pct_next,f_metal_next,f_dross_next,f_polvo_next,es_dev,R_sum_m6_ln_sn_dep,R_sum_m6_ln_feo_ret,F_sum_m6_ln_sn_dep,F_m6_sn_ext_kg,R_m6_masa_fin_kg,F_m6_masa_fin_kg,m6_k_anclaje,xG,xC,xG_gate,xG_late,xG_early,xG_late_gate,xC_late,xC_early,x_F_lanza,x_F_lanza_sq,x_F_o2,x_F_enriq,x_F_aire,x_F_esteq,x_F_caudal,x_F_ppunta,x_F_gn,x_F_carbon,x_R_lanza,x_R_lanza_sq,x_R_o2,x_R_enriq,x_R_aire,x_R_esteq,x_R_caudal,x_R_ppunta,x_R_gn,x_R_carbon
AP0022,2026-04-29 00:38:00,False,57.76210596236788,57.32212322724728,0.0076171518989847,64.27199374552181,0.5776210596236788,0.1552492853972703,0.2671296549790508,28.94332,7.779199999999999,13.38527908,45.03255354828112,35.28891372434783,299.99971591319826,0.4970365070690937,24.369313803896905,1173.838405441427,1143.750489506592,2.964569978274241,-0.2181502937622646,4,-1.5143686280220894,-1.5742692520761956,-1.4716767617195794,-1.380824737527465,0.0908520241921144,3.5944025733300142,33007.22449106486,0.7830670406515949,22,73.02108529158157,73.71980227073506,73.9551102010859,0.7371980227073506,0.0747970133386636,0.1880049639539857,True,3.0656020319685786,-0.3205176567176913,3.1807204778073537,32650.66025225541,50723.41248087343,66443.0700688368,0.8734548774236401,-0.0708336206682305,0.2379271768694497,-0.0708336206682305,-0.260437647619587,0.1896040269513564,-0.260437647619587,-0.1764002353040244,0.4143274121734741,-0.19037354938178777,1.1006842591473853,-0.3999128168821107,-0.6371944737147525,0.4782204137301587,0.32707881687227586,0.16325995129337922,,-0.3381530921211273,-0.5059717282140066,0.7490097495421798,2.0974561186333984,0.2556084120261529,0.33817558919508656,0.235579471327519,0.3345518551041055,0.399229583079875,,-0.07083362066823057,0.23792717686944972
AP0023,2026-04-29 09:40:00,False,73.71980227073506,73.02108529158157,0.0094780094035991,73.9551102010859,0.7371980227073506,0.0747970133386636,0.1880049639539857,32.02248,3.24904,8.166578059999999,43.299888152326496,34.73982860413044,299.99971591319826,0.493087396639473,21.814879929650484,1170.6939436827236,1176.1670897374936,2.3599602763596343,-0.0368876028399884,4,-1.47014578752532,-1.5034843885348714,-1.3220357180480795,-1.3824081243740045,-0.060372406325925,3.96537830992691,36020.675806685205,1.9910842479597493,23,68.24465926788112,69.97752808840514,67.2198616368222,0.6997752808840514,0.0984789092079446,0.2017458099080039,True,2.536853861364701,-0.2139030113203403,3.607283130616538,35496.19994144591,50537.87614927193,59866.98237748143,1.1018822758859947,-0.4202145003116886,-0.1116791149034314,-0.4202145003116886,-0.3047538138197196,-0.1154606864919689,-0.3047538138197196,-0.5765264705700537,0.4648473556666223,-0.15474377336074957,0.24273105536616957,-0.6817653609472983,-0.5398590658542768,0.11570636000867972,-0.16479696807212246,-0.01050700957914874,,-0.36590209817916114,-1.4019157162720601,0.16920225795865618,0.13274731608859738,-0.7808178966648517,-0.9194819796025169,-0.13216336198284423,-0.2113029129917637,-0.06983477681491165,,-0.4202145003116886,-0.11167911490343141
AP0024,2026-04-29 17:18:00,False,69.97752808840514,68.24465926788112,0.0247632185340246,67.2198616368222,0.6997752808840514,0.0984789092079446,0.2017458099080039,30.20948,4.25136,8.709418832,44.94130047933872,34.73982860413044,299.99971591319826,0.5033261970245505,24.186200162264576,1230.4594276320877,1172.6288711834472,2.639608011255325,-0.156854261543948,4,-1.4005709483767184,-1.4167482237456348,-1.3279539614146174,-1.2799446103226104,0.0480093510920069,2.8186916417862085,27445.92116202805,1.0710653958158447,24,70.25938653818,71.64213374701936,68.17736396153973,0.7164213374701935,0.0804718223933453,0.203106840136461,True,2.746946040204248,-0.2661494586965266,2.5230460083881248,26584.07329092289,52878.55332950786,75048.21957949392,1.1052534550105149,0.2821781329943804,-0.8416215200528423,0.2821781329943804,0.0713741979101366,0.2108039350842437,0.0713741979101366,-0.6563512380251018,-0.1852702820277405,0.20384160936981302,0.33883440812643034,-0.008190171162323975,0.08485655425149745,0.08887659645142709,1.598924285368654,0.06716134319036539,1.1415804593184837,-1.130900729567643,-0.43548151067596336,0.07827263226589104,0.8436818471774249,0.20682937665060197,0.24120895914914203,-0.08590588246993398,-0.2821962449899631,0.1355905257748875,-0.9023340716298619,0.28217813299438044,-0.8416215200528423
AP0025,2026-04-30 00:49:00,False,71.64213374701936,70.25938653818,0.0193007541305522,68.17736396153973,0.7164213374701935,0.0804718223933453,0.203106840136461,32.07344,3.60264,9.092882512,47.04411865805386,34.73982860413044,299.99971591319826,0.5017354479484737,25.285084461026933,1229.2390262620386,1155.4242798617352,2.901464784504054,-0.0821873612668023,4,-1.430932456951873,-1.4524433457114974,-1.4441833526449053,-1.415594117445612,0.0285892351992933,3.5407737873500227,30160.18441867418,2.0795911718360305,25,73.63430377036208,74.97094771520791,71.45226203507472,0.7497094771520791,0.067481062458907,0.1828094603890138,True,2.976699564095795,-0.1837062256794903,3.041373421924166,28692.894309840824,53321.80057386861,70141.2346813755,1.1201076338263911,-0.501460688872003,0.7114486312296412,-0.501460688872003,-0.8541362804233694,0.3526755915513665,-0.8541362804233694,0.6842163193446462,0.0272323118849949,0.2838166140120964,0.47998611697085786,-0.368588274451384,-0.7727474204597434,0.8708024229861079,-0.07663263876340622,0.19065479955537581,0.037552786232879935,0.047666855451539404,-0.3715451991524426,0.3064090586285914,0.42428042536430455,0.7370232841929969,0.2962218240389745,0.38036030523946845,1.5398907600164808,0.4634715769821295,1.8840345633333797,-0.501460688872003,0.7114486312296412
AP0026,2026-04-30 08:56:00,False,74.97094771520791,73.63430377036208,0.0178288255061594,71.45226203507472,0.7497094771520791,0.067481062458907,0.1828094603890138,31.8206,2.86416,7.7591479,44.534069452384585,34.73982860413044,299.99971591319826,0.4772793751407617,23.87607871648357,1207.7796165929892,1163.5188761040529,2.6653219521981906,-0.0647228356201127,3,-1.402169973212761,-1.4837889351566127,-1.234961169183621,-1.3345698868602314,-0.0996087176766102,3.847254105398492,31727.23691622002,2.018093595997064,26,68.35179128931844,69.86460301210657,70.45627783754603,0.6986460301210656,0.1164869283365152,0.184867041542419,True,2.856597881253637,-0.2784871833353078,3.2097042952561496,29868.045006629924,51537.34926639539,67245.72847040775,1.149436772068703,-1.0888576559840502,-0.1360954015673136,-1.0888576559840502,-0.6701160254717597,-0.4187416305122903,-0.6701160254717597,-0.6166681867015811,0.4805727851342675,-0.2741073419425584,0.20451441893540065,-0.045641134702266474,0.10657749616638683,-0.37753939582301754,-0.25919972952444764,-0.4789726955233744,0.014570485649664325,-0.16442792960285754,0.13794732515914285,0.12421684902677527,0.15011045134639264,-1.0015571645270338,-1.1415176610408182,-0.12711207277555925,0.2998421332692317,-0.564363929408026,0.8261180883013264,-1.0888576559840502,-0.1360954015673136
AP0027,2026-04-30 17:13:00,False,69.86460301210657,68.35179128931844,0.0216534791234123,70.45627783754603,0.6986460301210656,0.1164869283365152,0.184867041542419,31.54228,5.25912,8.34632666,44.76858694228547,34.73982860413044,299.99971591319826,0.5033514782905039,24.193710190368503,1171.041769911373,1132.14855497594,2.4517041999881948,-0.1874633283897447,4,-1.4697603932007903,-1.5607511216861492,-1.3998369373787,-1.3886832604425272,0.0111536769361726,3.38982573195424,31447.944040812792,0.577070916090747,27,65.6207391190057,66.29014116195945,65.64352511167066,0.6629014116195945,0.0990155295179616,0.2380830588624438,True,2.6330509787820606,-0.3732600979054807,2.8501564791866087,29170.41109007189,50905.308934885856,71267.77677102337,1.0687920388990997,-0.4110146408024489,-0.2909744888220551,-0.4110146408024489,-0.4149125686266871,0.0038979278242381,-0.4149125686266871,-0.4697926019776702,0.1788181131556151,0.19739800645407266,0.2512362102157721,-0.6842303499911485,-0.4966408577329835,0.0640271408246215,-0.14770200234567543,-0.3634238105842331,-0.7893496643065121,-0.4670854260965532,-0.7740982362079657,-0.11246483183215206,0.37403647237441356,-0.6058738588547965,-0.628168858265502,-0.07479954553844587,-0.042810349319965066,-0.27132759767733033,-0.8773114994960828,-0.4110146408024489,-0.2909744888220551
AP0028,2026-05-01 00:37:00,False,66.29014116195945,65.6207391190057,0.0100980633201292,65.64352511167066,0.6629014116195945,0.0990155295179616,0.2380830588624438,30.76612,4.59544,11.049745604,46.86847628560725,36.50794218065217,299.99971591319826,0.4951544135045118,23.62152638075584,1222.8230532164794,1160.3903348770525,2.588439950782145,-0.1795965454867993,3,-1.5309141904122234,-1.5767594647085823,-1.3608164005815877,-1.3563285903026252,0.0044878102789625,4.662672264042093,37986.25003594846,0.7924744959141514,28,65.88376038277886,67.01348465735106,65.86678950590893,0.6701348465735105,0.1359731009786183,0.1938920524478711,True,2.6903403644287707,-0.290472923244244,4.103500975269554,37138.48147348329,51740.947527339085,63144.28686247729,1.0430069311832189,0.306991703353655,-0.2095848926923945,0.306991703353655,0.2562669836022154,0.0507247197514396,0.2562669836022154,-0.2577037890023119,0.0481188963099173,0.7048414513079612,0.5502646691867955,-0.11732852354346017,-0.0491352816957872,-0.10064366462961709,-0.1582074913721773,0.24849027455945935,-0.040224002628025425,-0.03204723970470835,0.2586680621750614,-0.30009432336196257,0.18995640337706926,0.2205981961067534,0.3016175564802037,-0.03672147185595052,-0.01913952397260372,0.15202679032423155,-0.37255067529884683,0.306991703353655,-0.20958489269239455
AP0029,2026-05-01 08:23:00,False,67.01348465735106,65.88376038277886,0.0168581634032111,65.86678950590893,0.6701348465735105,0.1359731009786183,0.1938920524478711,30.979759999999995,6.28592,8.96346352,47.03396086615212,36.50794218065217,299.99971591319826,0.4851422114858075,23.488665926912137,1171.500055006117,1119.9418174758434,2.68255975437728,-0.1511129320952749,3,-1.4775767056029436,-1.5749567226212515,-1.533632256942664,-1.3947964108723925,0.1388358460702716,3.575650528298712,32740.419925887327,1.171430433424531,29,69.92471280949019,71.22694488104591,73.87404052890878,0.7122694488104591,0.1131357961806588,0.1745947550088821,True,2.8537527197625105,-0.3401820433964514,3.0249069754986166,31022.661502820563,52131.11461340271,69840.75279095171,1.0521676999875458,0.1749225689439811,0.0858407577599511,0.1749225689439811,-0.0891514049262099,0.2640739738701911,-0.0891514049262099,-0.1905745439286803,0.2764153016886315,0.09132994885093644,0.35537530138570533,-0.11843719980270144,-0.2580012184169408,0.13953409899794178,-0.02328819212984513,0.026623159965360316,0.8418452690394979,0.08458395732829178,-0.6111896100376669,-0.16523947181500415,0.31808277877994956,-0.2285189179043764,-0.3433343854084182,0.0061785510222747905,-0.17200977606370516,0.09621739369160266,0.0727154092609964,0.17492256894398117,0.08584075775995118
AP0030,2026-05-01 16:09:00,False,71.22694488104591,69.92471280949019,0.0182828573334225,73.87404052890878,0.7122694488104591,0.1131357961806588,0.1745947550088821,34.13732,5.42232,8.367896492,46.21017038676963,36.50794218065217,299.99971591319826,0.5071505179773503,23.60725496295425,1200.6725026973368,1124.320205974346,1.99785465001364,-0.185452273940722,4,-1.4710759466655998,-1.589871186562584,-1.627833789656309,-1.4145820614150049,0.2132517282413044,4.635442275041114,38657.0645199178,0.143331910606419,30,64.14580284784356,64.60847930118547,70.86593366109079,0.6460847930118547,0.1630520514839786,0.1908631555041665,True,2.117628986871369,-0.310607396057263,4.04435275259133,37807.22848889149,51171.67636354544,63505.28171342724,1.0177185228418786,0.4605504481654821,0.1421287538407245,0.4605504481654821,0.2013101832446613,0.2592402649208207,0.2013101832446613,-0.2085408456406833,0.3506695994814078,0.32062003603386857,2.577270545558999,0.24920823825930358,1.5022108982470084,-1.5679850406478106,0.12714392772406566,-1.216486128714748,-0.2879716996912971,0.4042723402698794,-0.12166412394110455,-0.0402953756699865,0.02659535352819305,0.3337820381629798,0.07627515105379042,0.4230298940159787,-0.24763172089825197,0.4812505760609178,-0.19134382442344733,0.4605504481654821,0.1421287538407245
AP0031,2026-05-02 00:31:00,False,64.60847930118547,64.14580284784356,0.0071612342272453,70.86593366109079,0.6460847930118547,0.1630520514839786,0.1908631555041665,31.94016,8.060719999999998,9.435603176,45.071247001063455,36.50794218065217,299.9495843520872,0.506473646381871,23.31539560926957,1147.6379952004424,1089.4180735263633,3.450513737639313,-0.3825566176624779,4,-1.5437880724244448,-1.6916688441608665,-1.6548891317832628,-1.3580766935063335,0.2968124382769292,3.8075899212173865,30029.25483378501,-0.3750524389854663,31,71.61495281608187,72.28606164433323,67.76623996221792,0.7228606164433323,0.1287781160854454,0.1483612674712223,True,3.556702609286949,-0.4928670027248029,3.0119202365438067,28320.657314494278,48605.81503641015,71064.75133581978,0.9204711256736188,0.5293214636603399,-0.1515136112990707,0.5293214636603399,0.3501557470711972,0.1791657165891427,0.3501557470711972,-0.3004342496211161,0.1489206383220453,-0.1464626206604111,0.24170891530142827,-0.5555233417773411,-0.5532294902878296,0.15573836613435524,-0.10884358833619663,-0.05475068542631043,-0.312008840921314,-0.3862656010195551,0.2180744039386899,-0.19266527586245116,0.20013451083478667,0.9030853722726154,0.5478600056984831,0.32714831921706816,0.023824183963166365,0.7163045644628563,0.4471101827206412,0.5293214636603399,-0.15151361129907076
AP0032,2026-05-02 08:02:00,False,72.28606164433323,71.61495281608187,0.009284069611558,67.76623996221792,0.7228606164433323,0.1287781160854454,0.1483612674712223,31.23064,5.563759999999999,6.409835076,46.08583863795924,36.50794218065217,299.9495843520872,0.4950023570051768,23.1281783719011,1126.893247338052,1105.9675211152064,3.5612336388147243,-0.34510431512795,3,-1.4890005534110855,-1.6498577327624329,-1.3183183269943968,-1.2435292274770535,0.074789099517343,3.665229423444039,31892.24174155693,0.1101904875352239,32,68.51324204215862,70.20180396607145,73.63540169701088,0.7020180396607145,0.1139027023522225,0.1840792579870628,True,3.668591676005239,-0.4680887768444568,3.077293766997431,29665.722200679316,49040.82392271982,69927.0716993773,1.169207500324834,0.1117553040728829,-0.1011005050249677,0.1117553040728829,0.033459444080329,0.0782958599925538,0.033459444080329,-0.1352867520828018,0.034186247057834,-0.43798674024015377,0.5834661943195426,-0.49703669952666557,-0.5580087630416677,0.04760435813696733,-0.33307175907195125,-0.07562288915664239,0.040883731983085585,-0.17758177774287295,-0.28904042505215777,-0.4753884340792984,0.533752905991814,0.14630189445414543,-0.005470806075136329,0.29740809853753974,0.057364020612255755,0.28735545357111897,0.6768591237292201,0.11175530407288292,-0.10110050502496779
AP0033,2026-05-02 15:28:00,False,70.20180396607145,68.51324204215862,0.0240529705579776,73.63540169701088,0.7020180396607145,0.1139027023522225,0.1840792579870628,32.396840000000005,5.2564,8.494918836,43.99628338187651,36.50794218065217,299.9495843520872,0.4933019850182806,22.04599322272175,1169.553806488988,1126.493169787488,2.343010794665604,-0.29584691389291,4,-1.3917208809617865,-1.4906335049953694,-1.047914193093855,-1.224929267480397,-0.1770150743865421,3.114325426130141,29388.458165213226,-0.6154583442634971,33,72.29393444746285,73.4113115470715,66.62787081729759,0.7341131154707151,0.1238756420681142,0.1420112424611707,True,2.455753427105734,-0.420156870215092,2.6003843959357367,27836.26152100881,49491.46682509096,69826.75604122797,0.9649342119511964,-0.4541012824178475,-0.3783904957680032,-0.4541012824178475,-0.2297592700506267,-0.2243420123672208,-0.2297592700506267,-0.4564554314423373,0.078064935674334,0.687431364988128,1.4059984606535412,-0.35615959821713067,-0.25976690484607773,0.08650649532030776,0.5668466426074427,-0.16687145585120866,1.1078086055487495,-0.8393568062196551,-0.14986257519677107,0.02979675246449473,0.18728838215337051,-0.9715659801755542,-0.7269369670464709,0.1643003362746694,0.18991575158547186,-0.3347500756424362,0.34995717778174024,-0.45410128241784753,-0.3783904957680032
AP0034,2026-05-02 23:09:00,False,73.4113115470715,72.29393444746285,0.0152207756006674,66.62787081729759,0.7341131154707151,0.1238756420681142,0.1420112424611707,30.06248,5.0728,5.815466372,45.1199770174786,36.50794218065217,299.45442019543805,0.5013671251647364,22.91441381654597,1189.9684182012777,1164.396578446189,2.8249843479133303,-0.1981166565179319,4,-1.412740637523482,-1.445832756708879,-1.4207264376478568,-1.3164682862025283,0.1042581514453284,4.705569575036219,33455.38769139561,0.8438177827340114,34,71.32074589797088,72.33746690454569,74.33555030458042,0.7233746690454569,0.0763652589452767,0.2002600720092663,True,2.910943159533832,-0.2880815950554601,4.002540385535396,32254.565649656644,49926.07933632044,65885.6039510984,1.1899249535352951,0.6546737965503364,0.1842631835810148,0.6546737965503364,0.2489671186374313,0.405706677912905,0.2489671186374313,0.5506847321596576,-0.3664215485786428,-0.056895732679679255,0.21978352784353683,0.42233774409304553,0.2548460604946691,-0.03865487219341781,0.004203254903430385,0.09557856109565961,0.16157758698599736,0.3735158590523257,-0.48867195676783864,-0.47048673438634403,0.2691949582017278,0.6436956336047875,0.4721513838336266,0.007028941809446854,-0.3586348706720329,0.31598237434553417,-0.10386595127906381,0.6546737965503364,0.18426318358101484
AP0035,2026-05-03 06:22:00,False,72.33746690454569,71.32074589797088,0.0140552475789128,74.33555030458042,0.7233746690454569,0.0763652589452767,0.2002600720092663,36.27764,3.82976,10.043153444,48.80254447751715,38.87376026625,299.3443837161827,0.5070480951262052,27.026476206857243,1192.1258921358938,1148.371075239016,3.0213578887510426,-0.120763254652675,4,-1.3906616219468635,-1.4338946143618734,-1.391768859737098,-1.3542159541541878,0.0375529055829102,3.541232102739932,31320.56419968684,1.8137253422242925,35,63.69161356988688,64.53171549490077,58.37844803076976,0.6453171549490078,0.1512337355376657,0.2034491095133264,True,3.202740407498033,-0.316743383763008,2.597858373336617,27401.40464597166,52404.09549910521,78223.94183113115,0.9648898242176988,1.1500987834754086,0.1445681759834243,1.1500987834754086,0.7434942193412084,0.4066045641342002,0.7434942193412084,-0.1609467372408611,0.3055149132242855,-0.2548925592018221,0.2741401423925636,0.09390568535301896,0.1341830164586976,-0.007018189596369194,-0.13797192507062309,0.10089896156548593,-0.1973228515921234,0.16611912332037562,-1.107602758816374,0.1854672461787561,0.3516711859939881,1.1447355328760365,0.999498852219666,0.020614700865586963,-0.11509305779170118,0.4309904438587611,0.44005759439023817,1.1500987834754086,0.1445681759834243
