Batch,fecha_batch,es_lockbox,rendimiento_proxy_batch,recuperacion_refinada_pct,sn_perdido_escoria_frac,recuperacion_real_pct,f_metal,f_dross,f_polvo,sn_metal_t,sn_dross_t,sn_polvo_t,feed_sn_total_t,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,frac_carga_secundaria_F,feed_dross_Fe_total_t,T_media_F,T_media_R,R_sum_ln_sn_dep,R_sum_ln_feo_ret,R_n_validos,R_lnirf_twmean,R_lnirf_fin,F_lnirf_F0,F_lnirf_fin,F_sum_d_lnirf,F_sum_ln_sn_dep,F_sn_ext_kg,R_sdi_w10,idx_cronologico,recuperacion_refinada_pct_next,rendimiento_proxy_batch_next,recuperacion_real_pct_next,f_metal_next,f_dross_next,f_polvo_next,es_dev,R_sum_m6_ln_sn_dep,R_sum_m6_ln_feo_ret,F_sum_m6_ln_sn_dep,F_m6_sn_ext_kg,R_m6_masa_fin_kg,F_m6_masa_fin_kg,m6_k_anclaje,x_gn_S1_v9,x_carbon_S1_v9,x_gn_S2_t2,x_carbon_S2_t2,x_gn_S3p_plan,x_carbon_S3p_plan,x_gn_S4_online,x_carbon_S4_online
AP0306,2026-07-31 17:47:00,True,70.45913240780253,68.82195904278298,0.023235786605261315,71.03022338422412,0.7045913240780254,0.12942092367943678,0.16598775224253792,36.42072,6.689839999999999,8.579999840000001,51.2749619313306,37.46618825284555,226.09847773257823,0.3998469561121437,17.70951733439506,992.9442905333219,982.8513255309574,2.4242226764773775,-0.10273737646048137,4,-1.3890687762014304,-1.3834599124516513,-1.4396313444797075,-1.289506107008526,0.15012523747118145,3.198727936656171,35955.0996364608,1.396848911872564,306,68.84217544767698,69.59642918083054,72.97041672870675,0.6959642918083054,0.058483639799920016,0.2455520683917745,False,2.5659938956405393,-0.2521222765063508,2.6474200279421107,33016.7987232781,58566.21638370352,80530.24660968737,1.045762077297606,0.05234683418624407,0.0003724215337563008,0.12335471379023276,-0.13472030195195522,0.01906307520922998,0.05745592828160787,0.15312887979299716,-0.06584526037062803
AP0307,2026-08-01 01:35:00,True,69.59642918083054,68.84217544767698,0.010837534942975449,72.97041672870675,0.6959642918083054,0.058483639799920016,0.2455520683917745,39.06868,3.28304,13.784320972,53.54043700374028,41.449812264285704,225.38162584358167,0.3830421115665669,16.63932369077427,1039.3257446022958,1019.0798979845157,2.503156275510979,-0.186343134349931,3,-1.3097813061482753,-1.3377904258459554,-1.5345843917663073,-1.2024028843656727,0.3321815074006347,4.32414420611617,42296.60183361199,0.6397249320116691,307,66.01922110474561,66.72856210927988,69.59594580261275,0.6672856210927988,0.1334084920660345,0.19930588684116668,False,2.5423030138339695,-0.22897909298762398,3.7330046103943655,41816.48530052826,58793.77274622136,72690.0353897161,0.8908288486546949,0.054676707754686533,0.14642399913614068,-0.024764225185098614,0.12355991874330464,-0.2543617864462197,-0.01564354370196447,-0.0520991148754299,0.04658402742559617
AP0308,2026-08-01 09:28:00,True,66.72856210927988,66.01922110474561,0.010630245611655606,69.59594580261275,0.6672856210927988,0.1334084920660345,0.19930588684116668,37.37622,7.47252,11.163586384,53.704593807814646,41.44981226428571,225.38162584358167,0.3846027779088021,18.356838474939835,1012.1347248959254,978.2098220289033,2.7368554119214332,-0.17127291073158843,3,-1.3712641458037702,-1.4262732527523896,-1.3089934715608933,-1.254404480646352,0.05458899091454139,4.202127274231385,40968.40380188525,1.0241263046055489,308,65.71820200904077,66.88466018316834,63.41705997348818,0.6688466018316834,0.15271509585317256,0.17843830231514404,False,2.8282023839210724,-0.2892395132810946,3.4459928281115872,39222.53970084,57555.50140196296,73493.49273520325,0.904062073707132,0.4835954348020537,-0.09201625819041452,0.3954962960057088,-0.25324106090990106,0.7224085316171035,-0.31582116015078926,0.3249065337065722,-0.2181731021608166
AP0309,2026-08-01 16:51:00,True,66.88466018316834,65.71820200904077,0.017439846011524006,63.41705997348818,0.6688466018316834,0.15271509585317256,0.17843830231514404,34.2314,7.81592,9.132427204,53.978219763436854,41.44981226428571,225.38162584358167,0.38217138389106114,17.316529452584906,1009.0663138112266,981.7187632566751,2.821499915568958,-0.15171604126268354,4,-1.3898976538211414,-1.4441391173699574,-1.4475819293473309,-1.288290474877923,0.15929145446940796,3.496557514097899,37270.23394400958,1.3043395029421228,309,70.82081632237052,71.40259819071879,75.20432497612146,0.7140259819071878,0.08843437727568783,0.19753964081712436,False,2.9188715817687445,-0.2708307684513612,2.84293981355635,34494.05979262281,57570.510926518196,79083.73561640532,1.0473996259805047,0.07145831420149434,-0.03353323211738424,-0.17804516401587006,-0.1410802509677097,-0.08066038147777216,-0.2083982321052446,-0.14775265950537023,0.08636434947083504
AP0310,2026-08-02 00:16:00,True,71.40259819071879,70.82081632237052,0.008147908942953426,75.20432497612146,0.7140259819071878,0.08843437727568783,0.19753964081712436,41.27662,5.11224,11.419428558,54.88596568496023,41.449812264285704,223.7116225639592,0.3855482692762547,17.080267527520448,996.7703469476667,993.9080478582837,3.0906889238225967,-0.28139770801598557,4,-1.3841589246151096,-1.4657874340152928,-1.2917197355948766,-1.2127068761810005,0.07901285941387615,4.635475248174261,41258.09013806278,0.27671184366274115,310,76.42105864098745,77.20482942071501,77.28153792499589,0.7720482942071502,0.06335644607148481,0.16459525972136488,False,3.1642252112487945,-0.35925619223592004,3.60200106256987,39185.55922746307,57489.35355458664,78040.07236619572,0.9283452916056486,0.6371574217355435,-0.19297788389976073,0.45931065465444965,-0.2742611428769924,0.515613392154853,-0.30413858167844987,0.4603241324926569,-0.36196315154462466
AP0311,2026-08-02 08:37:00,True,77.20482942071501,76.42105864098745,0.010151836168907734,77.28153792499589,0.7720482942071502,0.06335644607148481,0.16459525972136488,40.17216,3.29664,8.564421628000002,51.981574226677935,41.44981226428571,223.7116225639592,0.37472006930230073,15.851725191765452,982.8210482708904,987.1938763916071,3.6199471189910892,-0.40386317194491317,4,-1.3816555758610338,-1.4810296308543913,-1.1370218717670204,-1.230138036766858,-0.09311616499983755,3.169843287123247,30256.99909100749,-0.4186846004580427,311,67.70800021958333,68.86060126091267,65.16554370134891,0.6886060126091268,0.14289592632438108,0.1684980610664923,False,3.6434747909819207,-0.4279478440426425,2.760957401516686,29448.931092561048,55090.71257922916,85786.19249725393,1.044619395205028,0.3026418410396907,0.2858375802060764,-0.0850908162636391,-0.004572451309068859,-0.08650506592749069,0.19401720565968422,-0.10559656324319137,0.2931273652021096
AP0312,2026-08-02 16:30:00,True,68.86060126091267,67.70800021958333,0.016738178584327707,65.16554370134891,0.6886060126091268,0.14289592632438108,0.1684980610664923,34.6038,7.1808000000000005,8.467357384,53.10137541180941,41.44981226428571,223.7116225639592,0.38310835035158347,16.17150809619434,1005.9714572553881,975.1178452517527,2.57177950628359,-0.15540652358076745,4,-1.256233664099356,-1.3035695495429178,-1.433310090646625,-1.1896908933655175,0.24361919728110748,4.048646901504706,39239.62674233191,1.0177142704759155,312,64.62687133682353,65.21787700622376,69.85585197726279,0.6521787700622376,0.14493981908017534,0.20288141085758718,False,2.7051733860138536,-0.29086741142344796,3.3844637458159568,37776.447416949944,58275.99042868438,78240.87358456558,1.0422606074148921,1.259743358034655,-0.1678849081734698,1.5441857530561467,-0.1865887372974216,1.1760316684064984,-0.1326981481074404,1.316759287933755,0.024061713149059444
AP0313,2026-08-03 00:27:00,True,65.21787700622376,64.62687133682353,0.009062019442059222,69.85585197726279,0.6521787700622376,0.14493981908017534,0.20288141085758718,37.25568,8.279679999999999,11.589590566000002,53.332224782150334,41.44981226428572,223.68578720806846,0.3883357062953387,16.354402984486494,984.4005737496726,950.6234723486241,2.933914302141156,-0.2790941452227942,3,-1.2626922327038537,-1.309633939901039,-1.387452765221265,-1.0534979718533832,0.3339547933678817,4.1313215486340376,39545.304778800535,0.1429728499132139,313,72.6907072059106,73.54833479688197,70.7193117678835,0.7354833479688198,0.10935949316131527,0.15515715886986495,False,2.9998338697648568,-0.3468522664149327,3.4246757071181997,37784.570729437575,58143.16860588516,79057.852386185,0.8393034054312544,0.4866748781422125,-0.0419012170085597,0.2187621246148378,-0.04972682952250376,-0.11526134528551935,0.04098112256229175,0.20448165485740827,-0.06444548595311533
AP0314,2026-08-03 08:30:00,True,73.54833479688197,72.6907072059106,0.011660734309483396,70.7193117678835,0.7354833479688198,0.10935949316131527,0.15515715886986495,37.39092000000001,5.559679999999999,7.887967730000001,52.87229056007406,41.44981226428571,223.68578720806846,0.3769328529373894,16.378113758933644,975.649935177283,968.3561811791444,3.577107282033124,-0.3224846961546238,4,-1.3592305556614062,-1.3856747086334968,-1.2992085346087205,-1.2085282571493963,0.09068027745932428,3.5442664391099257,31027.18998677227,0.35226032048688616,314,71.1191963558437,71.7674508920415,71.11672272245225,0.717674508920415,0.13820383680600198,0.14412165427358298,False,3.6139691864280916,-0.3623663387099345,2.8455253610561537,28763.204384761844,56657.45950659806,88172.11970542539,1.0604617019469833,0.9790934515894212,0.13583123947620462,0.6629089731916826,0.07377579401890727,0.8527005408363575,0.08597026072560034,0.5442402508525064,0.13028060463655872
AP0315,2026-08-03 16:18:00,True,71.7674508920415,71.1191963558437,0.009032709510234034,71.11672272245225,0.717674508920415,0.13820383680600198,0.14412165427358298,38.21412,7.35896,7.674066896,53.73436589469755,41.50480573615384,223.68578720806846,0.37061757242335597,16.384934246919222,993.7046564784407,980.6834683345023,3.246548158894906,-0.1902563786406727,4,-1.361608464531973,-1.392655170596662,-1.4330247450349356,-1.238457808379031,0.19456693665590463,4.291198772726005,39329.98780212552,1.3439843724881788,315,68.29534583662378,68.78090271590784,71.28746190735326,0.6878090271590784,0.1426291324404917,0.16956184040042988,False,3.411782526536986,-0.3706073763051692,3.3229984476044456,36214.36941684609,56308.3758624945,79152.0557648404,1.0172901956489333,-0.5429044197652565,-0.028954522808340807,-0.4167344411068048,0.1577675366933162,-0.3789907964968769,-0.03415161274976786,-0.2691086743537493,-0.019827357152128217
AP0316,2026-08-03 23:46:00,True,68.78090271590784,68.29534583662378,0.007059472326055517,71.28746190735326,0.6878090271590784,0.1426291324404917,0.16956184040042988,38.10436,7.901599999999999,9.393661836000001,53.45169961236839,41.50480573615384,222.97383187110725,0.3731433942547052,15.947181389032878,982.5572231865027,958.7056180653963,3.2474084490463047,-0.18497662162259898,4,-1.352400866005813,-1.4697997079195124,-1.3173494056757902,-1.2582155390416434,0.05913386663414677,4.24310759838658,39961.605556526556,1.3976422328203149,316,76.27733051292954,77.49134228268635,74.36146278482336,0.7749134228268635,0.06727750229345605,0.15780907487968038,False,3.402841699134315,-0.3453736683252513,3.154321248465849,36928.37862268615,55249.216897105165,76273.97291533827,0.9360579606447911,0.028425229506494065,0.012949207176055633,0.13374755864204474,0.007392125357491119,0.27076625341567356,-0.09186023595597187,0.028215815035146474,-0.07188951579308028
AP0317,2026-08-04 07:19:00,True,77.49134228268635,76.27733051292954,0.015666418131307314,74.36146278482336,0.7749134228268635,0.06727750229345605,0.15780907487968038,40.14864000000001,3.4856800000000003,8.176164652,53.99119180344319,41.50480573615384,222.90263633741114,0.37704575630419507,16.952406951658887,971.0090575460405,948.2038800530202,2.8276034474357425,-0.10075614308268982,3,-1.1680135778766831,-1.2303630465097886,-1.0606123395056037,-1.0801070003704984,-0.01949466086489471,3.2276479927996364,38174.38696479594,1.8200420166088445,317,72.47672709248081,73.61717325880034,73.38521007206953,0.7361717325880034,0.07113946106964486,0.19268880634235164,False,3.0207272850800924,-0.3020194714264036,2.4403165700104776,33983.426834227925,58539.7429977992,83190.89411610711,1.0364368424265045,-0.16711289999138398,-0.0717398003376431,-0.06604570239421759,-0.30133528426151324,-0.20605580565390502,-0.1743998407759337,-0.28517939322520186,-0.2068507974484145
AP0318,2026-08-04 14:29:00,True,73.61717325880034,72.47672709248081,0.015491577791370916,73.38521007206953,0.7361717325880034,0.07113946106964486,0.19268880634235164,39.15296,3.7835199999999998,10.248066848,53.35265779242029,41.50480573615384,222.90263633741114,0.36754955684062285,16.36022886629165,976.8530366856667,950.1318774760707,2.787133838999223,-0.17459702819600623,4,-1.137758359659692,-1.2183913509582984,-1.2656883040500408,-1.0918385821205636,0.17384972192947723,3.1044300066904373,36296.66351748795,1.0411635570391606,318,77.68194225921276,78.743619457751,76.26959941362763,0.7874361945775099,0.08225785589464098,0.1303059495278491,False,2.8860997072232255,-0.2751831095787512,2.4812361292632956,33429.574512994106,58092.974632871046,82464.42051023192,0.9546602171825973,-0.39064791645728253,0.20626504080136865,-0.21316869208419267,0.024122986517619432,-0.48284107650683866,0.21990001613316223,-0.4559844579004106,0.06468042768450333
AP0319,2026-08-04 21:55:00,True,78.743619457751,77.68194225921276,0.013482707625699926,76.26959941362763,0.7874361945775099,0.08225785589464098,0.1303059495278491,41.0228,4.28536,6.78850546,53.786568063015366,41.50480573615384,222.70618205570074,0.37384593551611406,16.088373335877474,992.3741583207478,957.8994842751639,3.0660363363813037,-0.25898690032535704,4,-1.2552635074895404,-1.4074212237080843,-1.3305451423714698,-1.089761565554895,0.24078357681657492,3.523442543525481,37335.874068103665,0.4761673331277332,319,69.58033212600465,70.47378361792774,72.46308915027156,0.7047378361792773,0.06802494526921248,0.22723721855151016,False,3.2167445784524302,-0.4124792609621857,2.8654240302747773,34599.05768952606,56211.606681182784,82970.16267205324,1.0769910450406177,0.22024533940344365,0.12155492414111208,0.05179804520413689,0.21808763736225067,0.32009116003933685,0.2452802075329642,-0.0815172678123233,0.27900856205422675
AP0320,2026-08-05 05:11:00,True,70.47378361792774,69.58033212600465,0.0126777852139586,72.46308915027156,0.7047378361792773,0.06802494526921248,0.22723721855151016,39.67628,3.82976,12.793307024,54.75377942792453,41.50480573615384,222.5939224661519,0.3753923282595085,16.544819482863705,1000.0891725686764,957.5958559902875,3.0491423774877666,-0.1596114134199141,4,-1.2401976605802991,-1.2776746722388164,-1.1916397855785488,-1.166297149849172,0.025342635729376672,3.1282649408826666,36085.919144220505,1.4530282432886255,320,72.07428028518332,73.03732845374714,71.54731175312261,0.7303732845374713,0.06303962170333033,0.20658709375919831,False,3.1970614065223746,-0.31821475587766673,2.396050776248814,32334.92764486075,58907.91688353304,87410.82179493898,0.908092855398657,-0.3323670731633072,0.016531342927644535,-0.2138547360457137,0.06349747958227075,-0.2290055204037647,0.04449684976622406,-0.3721450685660682,0.0824165865891966
AP0321,2026-08-05 12:53:00,True,73.03732845374714,72.07428028518332,0.013185698175881364,71.54731175312261,0.7303732845374713,0.06303962170333033,0.20658709375919831,38.16316,3.29392,10.794502591999999,53.33975388437205,41.50480573615384,222.5939224661519,0.3759143010729705,16.480689778371318,977.0090771006605,959.6635982455069,3.19684176348417,-0.20526161556486378,4,-1.342088098363118,-1.3626725436865508,-1.2086575952892809,-1.2018761918816214,0.006781403407659425,3.1686596521872317,34357.418859208075,1.1442256078355326,321,64.1176097588855,64.74269757468193,65.04939899480657,0.6474269757468193,0.18154574888426864,0.17102727536891216,False,3.3742504138953366,-0.38456729843505555,2.5466266757127194,30395.72913973644,56830.47065578796,87930.85418080675,1.0196118801022183,-0.4309854858959147,0.017144619838910663,-0.42130078833494666,0.05946408763788233,-0.05207518743688921,0.13436367847680653,-0.4530750145592455,-0.13106115706221616
AP0322,2026-08-05 20:28:00,True,64.74269757468193,64.1176097588855,0.009654954754941608,65.04939899480657,0.6474269757468193,0.18154574888426864,0.17102727536891216,34.711600000000004,9.73352,9.169575248000003,53.361907314118795,41.50480573615384,222.54285765701636,0.3762662047905659,16.378557990243436,983.4470564715017,993.6658632861565,2.848336809207115,-0.2194137000712646,4,-1.4882853362066184,-1.538047278145779,-1.4729879470572746,-1.3287654995661033,0.1442224474911713,4.408144998933202,40694.01282909651,0.6541998084944689,322,67.95490181048453,69.16477196689875,71.75685401618706,0.6916477196689876,0.07479347738226014,0.23355880294875234,False,2.9404944579807495,-0.31350894113032735,3.7076355651530153,39526.63591455471,55074.23287586752,72138.36983361245,0.9802436026247857,0.24681936569344923,0.20374924206859418,0.07742843943007871,0.1836505759938677,0.15716796595491925,0.13813110202569598,0.060541557248673175,0.0641650897404416
AP0323,2026-08-06 04:10:00,True,69.16477196689875,67.95490181048453,0.017492577825504313,71.75685401618706,0.6916477196689876,0.07479347738226014,0.23355880294875234,39.27644,4.24728,13.263050032000002,54.73545424823103,41.50480573615384,222.48157988605374,0.37582033590689196,17.05166269318969,1025.0944822587599,978.3560360698808,2.697395266892223,-0.06356814533865388,4,-1.1421113618259022,-1.1681818719543275,-1.231310052437373,-1.0992209137417024,0.13208913869567063,3.1738016277706653,35569.40154091796,2.0617138135056843,323,73.4414836110525,74.27540310744783,72.32031120421937,0.7427540310744783,0.06350956085093683,0.19373640807458486,False,2.827410254103138,-0.20920115367768866,2.545769513249076,31858.18269236786,60866.81339871479,87078.05572408464,0.8662618809120052,-0.8287701920542274,-0.28495477428866606,-0.7903224335257804,-0.45353924495911624,-0.7873885668974085,-0.1451059063682005,-0.5542185033282327,-0.15577806391662286
AP0324,2026-08-06 12:07:00,True,74.27540310744783,73.4414836110525,0.011227397785898959,72.32031120421937,0.7427540310744783,0.06350956085093683,0.19373640807458486,38.58652,3.2993600000000005,10.064723276000002,53.35502482980017,41.50480573615384,222.48157988605374,0.3732282263991743,15.870004160085278,988.8647136941794,972.835994785414,3.3615936097837795,-0.30590593092486196,4,-1.3937595922915662,-1.488202886470581,-1.1427512444974328,-1.3134291544097336,-0.1706779099123008,2.9156837982722794,35255.045403433294,0.30253430053515995,324,65.7113878597076,66.89922059471319,60.61474574952931,0.6689922059471318,0.12987027535093557,0.2011375187019326,False,3.45306134269222,-0.4013139787204637,2.495991393192886,33119.67254154153,55668.37816261289,83013.35854312836,1.0590201259778251,1.0264179214894986,-0.06633380750426361,1.075393094775636,0.04470209395287397,1.0846217429340133,0.11777105410380376,0.9734133056067228,0.16531370715093233
AP0325,2026-08-06 19:45:00,True,66.89922059471319,65.7113878597076,0.01775555416709083,60.61474574952931,0.6689922059471318,0.12987027535093557,0.2011375187019326,32.47132,6.3036,9.762745628000001,53.57000115809633,41.50480573615384,222.21495151145146,0.37718287020328045,16.621618945306984,979.2112312875855,989.4324711343648,2.6493407579183867,-0.3394753722691908,4,-1.4145145115260849,-1.539397357306357,-1.4252515008146083,-1.2583111185132103,0.16694038230139796,3.4607872723449966,39543.616612041435,-0.745412964773521,325,68.16941774973931,69.07407448257621,73.97108420833047,0.6907407448257622,0.11636106010396607,0.19289819507027176,False,2.671601827394854,-0.3673913904983622,3.1738974546057457,38642.22949717153,55738.45703186596,73787.78698852622,1.126062480052778,-0.16749029892017522,-0.03618225797452976,-0.1071697062095083,0.130188142351931,-0.11691088821967036,0.0015548022050887178,-0.03006595749099597,0.056151497625378646
AP0326,2026-08-07 03:32:00,True,69.07407448257621,68.16941774973931,0.013096907046725614,73.97108420833047,0.6907407448257622,0.11636106010396607,0.19289819507027176,40.09964,6.75512,11.198337780000001,54.20988542910131,41.36253203653846,221.74835185589745,0.3845760062735764,17.915711650654682,1026.52937824394,981.4474151063548,2.860291545951567,-0.20691798364080435,4,-1.2721926346105155,-1.3369785495948812,-1.5662527571611982,-1.195599713444912,0.37065304371628627,3.0702596403725955,36650.01335577336,0.7911117095435238,326,76.01514238376294,77.66126683328832,73.16883879495664,0.7766126683328832,0.06975117169822423,0.15363615996889252,False,2.943863466026755,-0.2995083532483667,2.546495438670152,34479.500787644996,58740.51740161964,82885.87273946445,0.8788133109237557,-0.19409732185631406,0.17599826284143882,0.10410851446788266,0.4366068765283122,0.0397063243274976,0.31855395161265987,-0.17984673809155624,0.23594849952526065
AP0327,2026-08-07 11:34:00,True,77.66126683328832,76.01514238376294,0.021196209083983134,73.16883879495664,0.7766126683328832,0.06975117169822423,0.15363615996889252,39.354839999999996,3.5346400000000004,7.785511028000001,53.7863394419656,41.36253203653846,221.74835185589745,0.38154505431032765,17.091591521300863,1000.8422261452395,978.1462669489115,2.7784278482703404,-0.22086907615405488,4,-1.1679737984292022,-1.2636001558788708,-1.0855878690909209,-1.119298431716862,-0.033710562625941076,3.134541013690135,34840.00930177485,0.5697370867297917,327,71.76366936099475,72.192694914391,75.78504320446396,0.72192694914391,0.09851722678293638,0.17955582407315376,False,2.864182640304702,-0.3120109272262851,2.6410011310953125,32899.396294347076,59294.673227938634,85273.37952904256,1.093547207568115,0.8903527516681398,-0.19764023054484517,0.7784030085671378,-0.004445710575683923,0.7074608381918324,-0.009884333308166793,0.6294709828923339,0.033207353899407016
AP0328,2026-08-07 19:00:00,True,72.192694914391,71.76366936099475,0.0059427834617475405,75.78504320446396,0.72192694914391,0.09851722678293638,0.17955582407315376,40.6014,5.54064,10.098276348,53.574423505255,41.36253203653847,221.7042266570919,0.3815146556998198,17.729266830935757,972.7233478647249,942.6811141511505,3.3172470246466235,-0.3690967269677907,4,-1.3976710829479315,-1.592936244310882,-1.2827823325121914,-1.2699598124749272,0.012822520037264251,3.6782679528722753,40507.854818062384,-0.37372024503128376,328,68.40937192003642,69.55231633949222,71.91056526399636,0.6955231633949223,0.10184278790481595,0.2026340487002618,False,3.3857926469251582,-0.4477731292043434,3.119484118604791,39485.510485328945,54962.793982376345,72723.93375871419,0.9839581098114235,-0.23207897453542514,0.1848718409709708,-0.0640946654129283,0.04090473521852808,-0.17220700186985105,-0.07824869831003528,0.078644473018251,0.022391846360165446
AP0329,2026-08-08 02:33:00,True,69.55231633949222,68.40937192003642,0.01643287354912773,71.91056526399636,0.6955231633949223,0.10184278790481595,0.2026340487002618,38.610040000000005,5.653519999999999,11.248667388000001,53.69174871349675,41.362532036538454,221.6270075591822,0.3810212527797433,17.160969566416586,992.2071187959934,962.6305160518102,2.7936711498252604,-0.21518834286464655,4,-1.2684658909680622,-1.3539000641966705,-1.5560975932739594,-1.190270851493792,0.3658267417801673,2.9722454244225864,35096.79650094732,0.6417877211787948,329,73.68522465365253,74.92141231405941,81.66888517425527,0.7492141231405941,0.09952838410589293,0.151257492753513,False,2.89851717137379,-0.3242966533277744,2.415754924863111,32197.635849906255,58264.44038800269,85337.18895411951,0.930074374473713,-0.12396235026694796,-0.19590869628312899,-0.12462306108015012,0.2926633317813806,-0.06204262499867777,0.19181732560933068,-0.06423236591973966,0.10922417066333523
AP0330,2026-08-08 10:07:00,True,74.92141231405941,73.68522465365253,0.016499791210888695,81.66888517425527,0.7492141231405941,0.09952838410589293,0.151257492753513,43.745239999999995,5.811279999999999,8.831647879999998,53.564144908629096,41.36253203653846,221.6270075591822,0.38297740128365465,16.558117311901704,974.0769270420311,969.1102213341514,2.805276035848067,-0.35751823511792913,4,-1.3516267834957345,-1.4500538523568354,-1.3359751130989963,-1.1392713246904604,0.19670378840853586,2.9782876929743827,33819.66314109009,-0.7699063153312244,330,73.52671556112453,74.48703645142531,71.68159046363407,0.7448703645142531,0.07582693810089754,0.17930269738484927,False,2.851547169604428,-0.4045599637561325,2.264391614968463,30849.874490990496,57678.84923480199,87141.2352427844,0.8999478392222476,0.04160109639048795,-0.2215424048013287,-0.23046375501589844,-0.11846408378801655,0.05103548184141804,-0.04461432399007553,-0.2896587894938155,-0.008997112258960493
AP0331,2026-08-08 17:23:00,True,74.48703645142531,73.52671556112453,0.012892456675022219,71.68159046363407,0.7448703645142531,0.07582693810089754,0.17930269738484927,38.51596,3.9208800000000004,9.271432788,53.73201089830749,41.362532036538454,221.6270075591822,0.3800188826690581,16.987700012760733,979.537408552975,959.8634148366159,3.07074936197702,-0.351270128977194,4,-1.3246332022498748,-1.5033382237819752,-1.4857058951888618,-1.1511324928928566,0.3345734022960052,3.382524487901782,37739.738391620005,-0.44195192779492,331,67.14075146702469,67.88638795725905,74.74685220787764,0.6788638795725905,0.10221640357239879,0.21891971685501063,False,3.1478120247913033,-0.43749566378209087,2.873088042903303,36209.28059813364,56273.89895331872,79120.25257365344,1.0975023210671513,-0.0018510256618205767,-0.14686390610896882,-0.004985532799499981,0.061324935854454365,0.3426419740846411,0.04654146887156341,0.007809735283501151,-0.037463817710872926
AP0332,2026-08-09 01:07:00,True,67.88638795725905,67.14075146702469,0.010983593510731771,74.74685220787764,0.6788638795725905,0.10221640357239879,0.21891971685501063,40.26624,6.06288,12.985038864,53.87014812077438,41.36253203653846,221.55017194124423,0.3835067870544446,16.664347077733677,989.5930472397304,976.1227676034703,2.892997955471006,-0.10379992194641632,4,-1.3173689741064636,-1.3301039104635428,-1.434605989222017,-1.216112659201145,0.218493330020872,3.457389389868387,37234.017259168206,1.854998736006843,332,75.57664959680929,76.90854668639062,75.48056537314831,0.7690854668639062,0.07097552681391435,0.15993900632217944,False,3.10467848503505,-0.3228326801500674,2.714734824021269,32902.1925001197,58026.94234502991,84848.48147642746,0.8276413278366653,-0.5511591419664956,0.2271456856948835,-0.36828269440862044,0.23954071196684965,-0.7104835361435611,0.11983925389115863,-0.5798134878642773,0.13030581733260965
AP0333,2026-08-09 09:05:00,True,76.90854668639062,75.57664959680929,0.017317933402283527,75.48056537314831,0.7690854668639062,0.07097552681391435,0.15993900632217944,41.926359999999995,3.8692,8.719005424,55.54590084577587,41.8820163453125,221.55017194124423,0.3908540511727166,17.644002871621126,994.2211224860096,972.4097337773278,2.752448824743222,-0.22197479409505555,4,-1.304930292624803,-1.3612924413302603,-1.311989265581559,-1.142458874029901,0.08590997204854789,1.9728868274617863,18704.71784362867,0.5327008837926663,333,71.38173576025912,72.47116563974524,67.30305166716224,0.7247116563974524,0.08174208072196269,0.193546262880585,False,2.8156194792045546,-0.28845553827696474,1.4464989270891262,15962.724066875497,59912.213408343756,83529.54578168271,1.038765029183805,0.2541901334657426,0.18913939842238972,-0.19304531705100045,0.7944986616541536,0.4454296632270019,0.6439636362290047,-0.031369576426332424,0.6897923875408378
AP0334,2026-08-09 17:00:00,True,72.47116563974524,71.38173576025912,0.015032597721715772,67.30305166716224,0.7247116563974524,0.08174208072196269,0.193546262880585,38.12592000000001,4.30032,10.182159028000001,56.648129699298586,41.8820163453125,221.55017194124423,0.3667367917177355,17.36884214994442,1002.1940172613077,1016.305315260119,2.9110338473751636,-0.24599461222954244,3,-1.4050653866684277,-1.4292085986774705,-1.1978494847603973,-1.2416390816682144,-0.04378959690781703,2.86567136305888,41728.69063289749,0.45108772507973915,334,70.24910114316774,71.3180531573553,72.63357083182282,0.7131805315735529,0.08757005409756416,0.19924941432888296,False,2.9661628781008234,-0.3045649243218336,2.498834335103905,39459.09982475941,59901.305730768,81761.8337339842,1.1002128935475652,0.26624471777149405,0.04814845073612624,0.11858120155613074,-0.017460677416020642,0.33663260184302723,-0.031548354166573644,0.3757389879213076,-0.1590862810156456
AP0335,2026-08-10 00:59:00,True,71.3180531573553,70.24910114316774,0.014988519271958224,72.63357083182282,0.7131805315735529,0.08757005409756416,0.19924941432888296,39.164719999999996,4.80896,10.941896444000001,53.92096182450227,41.8820163453125,221.40034145539568,0.39013859251195376,16.3287043973722,1018.7899041801203,973.3063060197854,2.8460066959975086,-0.21499050310742748,3,-1.3272863861928406,-1.4151013376838888,-1.2701069409506731,-1.23935778587626,0.030749155074413004,3.425549298540321,37279.04399483814,0.6961016649232339,335,71.35944290502515,72.59181045393478,68.01440832050623,0.7259181045393479,0.08742290976638946,0.18665898569426265,False,2.9550010825039292,-0.3252263933872625,2.713334185882023,33806.26870188812,58496.637411063944,84282.24661990607,0.949615134124549,0.37401581769345793,-0.08661225261513139,0.0905551875027148,-0.025240284001205093,0.3552405438456742,-0.13495003128883692,0.34295838680589696,-0.1445780724865175
