xG,xC,zD_R3,zD_F6
-0.6947766431688169,2.315541389424495,0.5240000590629381,0.1902794729100057
-0.25569565053899357,1.1480370354275955,0.1058685224040452,-0.14148772450639657
-0.3116835430531417,1.236584651866326,0.016690977758198056,0.3528972085497264
-0.3267410672950728,1.8870298819317028,0.3967581275441616,-0.3370264934211178
-0.204026154547984,3.157579168546234,0.6472894985743349,0.14979947133134264
-0.5205416527138791,1.9200491777702853,0.5673565536277296,-0.5224739301491206
-0.023651297935297855,1.3194528746505014,-0.11152656930900551,-0.004541223136585337
-0.958467834964843,1.5310994041324513,0.10544131731029216,-0.5315676845201409
-0.3856058251457084,1.6333547917458024,0.40231694717155325,-0.12329508954716806
-0.4314012480050291,1.6453777307995494,-0.017184724841744825,-0.2259871435870151
-0.49355159886067335,1.5143019309992878,-0.18338446513900353,-0.25691126527543706
-0.20911027338614852,1.7832435095249721,0.5186683283299194,0.2980851819420891
-0.7201503241582989,1.1939169787547206,0.5135449056401589,-0.07510943331734543
0.09726692083437172,2.312318972438617,0.847549623463967,-0.12251330193129295
-0.4145829082902255,1.9014583511279461,0.6046460087191012,0.005280198779926248
-0.24608803160039106,2.508879414110849,0.5703267052399044,0.22722154983709686
-0.6302969977115174,0.34762670664908213,-0.013652741841875926,0.6086847914828069
-0.8064690352149255,1.600449208398198,0.42996119285908785,0.37467917501600656
-0.3389237457493688,2.0690415711636514,0.5716084572471525,-0.0019361837523362846
-0.47475433672877365,1.4053619253888279,0.5516218380114839,-0.2757021527987722
-0.05125047712097608,1.3892948435668206,0.5888355129237642,0.08522101749044353
-0.879436175985564,2.009956225776074,0.46375214152633193,-0.017791706010921837
0.21952711702713934,1.8307490412915355,0.7469452053665326,-0.1862665381044381
-0.7037808628812359,-0.009102604933743486,0.22179043902319506,-0.014619323951168717
-0.2924150996121062,0.7373612544091173,0.20402569891772782,-0.15148491665980168
-0.4653006322497668,1.1793692535582156,0.2853748315080856,0.4998896848248715
-0.6495101719722935,1.6879280654679167,0.5524053171405832,-0.03225426930272057
-0.5380489361811664,0.7727621500527007,0.1355119303477723,0.11861177101800413
-1.0434397752991962,1.365503727646678,0.41171219956637295,0.4104980232909523
-0.19978636882353218,1.3766004804239271,0.5180337637586954,0.038601516279463066
-0.9748635597263351,2.1678451027023593,0.4676357317293278,-0.28851912288766246
-0.6069330416601375,0.3579434198465985,0.36486977452971847,0.6388881254518868
-0.8831203648492405,1.145999322968395,0.26144498594988375,0.1322115309335704
-0.7684709491426474,2.6486634501474238,0.5182715402874485,-0.33848991631841185
-0.7106717296988931,1.4829746005801867,0.4491699171576149,0.22037415084434442
-0.8029402870450788,1.60577665168645,0.5299671369511691,0.25660614616059974
-0.4079777504938402,1.6027587070916072,0.38228486800730943,-0.0020969844645435387
-0.9554267296701817,0.62568381705844,0.10330591765436026,-0.23314738645551536
