fase,Batch,avance_prev,palanca,valor,pred_sn_dep,sn_dep_lo,sn_dep_hi,pred_feo_ret,feo_ret_lo,feo_ret_hi,pred_dT,dT_lo,dT_hi,pred_temperatura,support_score,derivada__exceso_o2_combustion_pct,derivada__relacion_C_Sn_carga,derivada__v5_dosis_C_sn,derivada__v5_exceso_C_pos,J_costo,J_temperatura,J_soporte,J_sn,J_feo,J_incertidumbre,J
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,14.382181948480213,1.3681888224982826,0.9818066661645355,1.7545709788320296,-0.10878667152691089,-0.2002228386178231,-0.01735050443599867,-18.47621582756221,-33.18645741976623,-3.7659742353581915,1067.1226716776796,0.11393098560735421,66.26334450527831,3.281957980842632,0.14716647503646527,0.0,-112.9445471585018,-0.0,-708.8457571041745,1489.3419427305055,-715.2551769953378,-510.8873239927239,-558.5908625202326
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,15.183216137057304,1.3784907762688354,0.9921086199350884,1.7648729326025825,-0.11302071347495127,-0.20445688056586347,-0.021584546384039047,-18.11081021484063,-32.82105180704465,-3.4005686226366105,1067.488077290401,0.12956407096463185,57.49164409255459,3.281957980842632,0.14716647503646527,0.0,-113.6654779282212,-0.0,-677.5795863896192,1500.5561345074407,-743.0933338250755,-510.88732399272385,-544.6695876281991
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,15.984250325634394,1.3884524257937467,1.0020702694599997,1.7748345821274938,-0.11715512113248507,-0.2085912882233973,-0.025718954041572845,-17.745404602119056,-32.45564619432307,-3.0351630099150366,1067.8534829031225,0.147031902359371,49.59911308463919,3.281957980842632,0.14716647503646527,0.0,-114.38640869794057,-0.0,-642.6439236001409,1511.3998880977829,-770.2764109369504,-510.8873239927239,-526.7941791299727
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,16.785284514211483,1.3981224914867296,1.0117403351529826,1.7845046478204767,-0.12120415886416754,-0.21264032595507976,-0.029767991773255315,-17.37999898939748,-32.0902405816015,-2.669757397193459,1068.2188885158441,0.16643440845374805,42.459883239583704,3.281957980842632,0.14716647503646527,0.0,-115.10733946765995,-0.0,-603.8389114113869,1521.9262381078795,-796.898194274801,-510.8873239927239,-504.8055310386922
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,17.586318702788574,1.407540817152874,1.021158660819127,1.793922973486621,-0.12517949214082943,-0.21661565923174164,-0.033743325049917214,-17.0145933766759,-31.724834968879918,-2.3043517844718817,1068.5842941285657,0.18807070806866286,35.971018861303534,3.281957980842632,0.14716647503646527,0.0,-115.82827023737933,-0.0,-560.5663121815571,1532.178556511761,-823.0353824661952,-510.88732399272385,-478.1387323660946
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,18.387352891365666,1.4167403035097523,1.0303581471760053,1.8031224598434994,-0.12909075363586392,-0.22052692072677615,-0.0376545865449517,-16.64918776395432,-31.359429356158337,-1.9389461717503007,1068.9496997412873,0.21185132976881874,30.047521585373726,3.281957980842632,0.14716647503646527,0.0,-116.54920100709872,-0.0,-513.0050687812455,1542.1926573855408,-848.7513088167308,-510.88732399272396,-447.0002452122583
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,19.188387079942757,1.425748357410447,1.0393662010767,1.812130513744194,-0.13294596752880092,-0.22438213461971313,-0.0415098004378887,-16.283782151232742,-30.994023743436763,-1.5735405590287233,1069.315105354009,0.23762504858538364,24.618586339508738,3.281957980842632,0.14716647503646527,0.0,-117.27013177681809,-0.0,-461.45763114811564,1551.998374459142,-874.0987310389964,-510.88732399272385,-411.71544349751196
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,19.98942126851985,1.43458799261911,1.048205836285363,1.8209701489528571,-0.13675187179041975,-0.228188038881332,-0.045315704699507534,-15.918376538511167,-30.628618130715186,-1.2081349463071476,1069.6805109667305,0.2661244255289285,19.624757511292533,3.281957980842632,0.14716647503646527,0.0,-117.99106254653748,-0.0,-404.4588772610259,1561.6207593655322,-899.1219502262669,-510.88732399272396,-370.83845466102207
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,20.790455457096936,1.4432786761162404,1.0568965197824933,1.8296608324499875,-0.14051416596404123,-0.23195033305495344,-0.04907799887312901,-15.55297092578959,-30.26321251799361,-0.8427293335855701,1070.045916579452,0.2963918417199909,15.01574253494774,3.281957980842632,0.14716647503646527,0.0,-118.71199331625687,-0.0,-343.92404487890116,1571.0810028863334,-923.8584399753487,-510.88732399272385,-326.3007992768972
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,21.591489645674027,1.4518369860187732,1.0654548296850261,1.8382191423525203,-0.14423770379139775,-0.23567387088230995,-0.05280153670048553,-15.187565313068012,-29.89780690527203,-0.47732372086399266,1070.4113221921737,0.32784061896605066,10.748712167567204,3.281957980842632,0.14716647503646527,0.0,-119.43292408597624,-0.0,-281.02649038678163,1580.3971511307354,-948.3401128712411,-510.88732399272385,-279.28970020598734
