subset,kpi,variable,n,coef_por_sd,ci_lo,ci_hi,p_hc3,p_perm,spearman,p_spearman,r2_adj
TOTAL,f_dross,dir_Fusión_tasa_aire_nm3_min,360,-0.002631240049346331,-0.007481915583959474,0.0022194354852668125,0.2877008429973499,0.198,-0.1440198911725416,0.006193324053098088,0.053280451422952346
TOTAL,f_dross,dir_Reducción_tasa_feed_Carbon_kg_min,361,0.003584416871209405,-0.0006964218425667855,0.007865255584985596,0.10077454686657,0.074,0.19149792562358464,0.00025244356561207463,0.05559064008560943
TOTAL,f_dross,dir_Reducción_tasa_gn_nm3_min,361,-0.004203474240395689,-0.007552445549872898,-0.0008545029309184804,0.013891520446298848,0.046,-0.093648568852416,0.07555852909863331,0.059328047633362524
TOTAL,f_dross,dir_Reducción_tasa_o2_nm3_min,361,-0.0033373409951324502,-0.0067881024463988205,0.00011342045613392006,0.05802044534807636,0.094,-0.0513459567414164,0.330637006215525,0.05451260705121774
TOTAL,f_dross,dir_Reducción_tasa_aire_nm3_min,361,-0.0030041255257799667,-0.006656944666159056,0.0006486936145991221,0.10698378185675615,0.13,0.008691338122750475,0.8692857352608918,0.05303179010292136
TOTAL,f_polvo,dist_total,361,0.0014337039249735287,-0.0014476683213627184,0.0043150761713097755,0.32944491020961064,0.37,0.06687905684478236,0.20489979657632068,0.04366819686018042
TOTAL,f_polvo,dist_F,360,0.0009415058869877762,-0.0022726534979314364,0.004155665271906989,0.5658856647540248,0.61,0.03955265954681508,0.45437462035183196,0.04226272916058904
TOTAL,f_polvo,dist_R,361,0.0011909126139544625,-0.0016485015337131554,0.00403032676162208,0.4110473518651885,0.514,0.047990858203997504,0.3632509312265779,0.04307362618602939
TOTAL,f_polvo,uplift_fisico_total_kg,361,-0.002940844899002865,-0.00623012630199817,0.0003484365039924404,0.07971480217930174,0.088,-0.03595332942648369,0.4958940641823615,0.04844380418185901
TOTAL,f_polvo,dir_Fusión_tasa_feed_Carbon_kg_min,360,-0.003531720916040719,-0.006879071297325819,-0.00018437053475561837,0.038647743127361016,0.03,-0.05114409731007479,0.3332193901308384,0.051258556615247475
TOTAL,f_polvo,dir_Fusión_tasa_gn_nm3_min,360,-0.00035357969662528754,-0.004082753153584166,0.0033755937603335904,0.8525757292034646,0.848,0.03584325542802014,0.4978156561288184,0.04154695604373726
TOTAL,f_polvo,dir_Fusión_tasa_o2_nm3_min,360,-0.00018321541180152043,-0.004219017976670671,0.00385258715306763,0.9290997943725152,0.926,0.025359854895641624,0.6315309417010383,0.04146945381528433
TOTAL,f_polvo,dir_Fusión_tasa_aire_nm3_min,360,-0.0009839530206436457,-0.004946309528936222,0.002978403487648931,0.6264649403520728,0.538,0.004675721638855444,0.929552776512392,0.04213236739134074
TOTAL,f_polvo,dir_Reducción_tasa_feed_Carbon_kg_min,361,6.219027909008371e-05,-0.0028498949925158485,0.002974275550696016,0.9666128174582244,0.962,-0.023042223415413125,0.6625887379865203,0.04170796590399406
TOTAL,f_polvo,dir_Reducción_tasa_gn_nm3_min,361,0.0006104276847629664,-0.0022436403341457214,0.0034644957036716545,0.6750722857881106,0.704,-0.002410179430705794,0.963601445047596,0.04206203508683504
TOTAL,f_polvo,dir_Reducción_tasa_o2_nm3_min,361,0.0006832742629719103,-0.0023342187550131465,0.0037007672809569667,0.657180108677398,0.684,-0.008055570594209336,0.8787709038483387,0.04214915484383319
TOTAL,f_polvo,dir_Reducción_tasa_aire_nm3_min,361,0.0012837045194937604,-0.002013046913908084,0.004580455952895605,0.44535607891134055,0.43,-0.00980779016722071,0.8526751658592269,0.043285487441466985
DEV,rendimiento_proxy_batch,dist_total_placebo,298,0.08542131596851993,-0.4386997408326931,0.6095423727697329,0.749396539166717,,-0.010787999407783475,0.8528741618435277,-0.003295822384040026
DEV,rendimiento_proxy_batch,dist_F_placebo,297,0.06429735812851874,-0.4505513175348785,0.579146033791916,0.806633026126691,,-0.004751395690993007,0.9350131265208688,-0.0031162994880675754
DEV,rendimiento_proxy_batch,dist_R_placebo,298,0.06985569608424402,-0.4520423987579322,0.5917537909264202,0.7930594704467024,,0.007501787192478759,0.8973905025772869,-0.003385702837451321
