kpi,variable,grid_value,pd_value
f_dross,lanza_media_F,2392.76804463075,-0.020855780369934157
f_dross,gn_total_R,1769.7809308954504,-0.0061413704667047245
f_dross,gn_total_R,1799.1309880497336,-0.0061413704667047245
f_dross,gn_total_R,1828.4810452040167,-0.005602475532576653
f_dross,gn_total_R,1857.8311023582999,-0.005602475532576653
f_dross,gn_total_R,1887.181159512583,-0.005602475532576653
f_dross,gn_total_R,1916.5312166668662,-0.005602475532576653
f_dross,gn_total_R,1945.8812738211493,-0.005602475532576653
f_dross,gn_total_R,1975.2313309754325,-0.00013830687603001143
f_dross,gn_total_R,2004.5813881297156,-0.00013830687603001143
f_dross,gn_total_R,2033.9314452839985,0.0007277724812204501
f_dross,gn_total_R,2063.2815024382817,0.0007277724812204501
f_dross,gn_total_R,2092.631559592565,0.003277005613352148
f_dross,gn_total_R,2121.981616746848,0.003909930948547461
f_dross,gn_total_R,2151.331673901131,0.003909930948547461
f_dross,gn_total_R,2180.6817310554143,0.003909930948547461
f_dross,gn_total_R,2210.0317882096974,0.003909930948547461
f_dross,gn_total_R,2239.3818453639806,0.003909930948547461
f_dross,gn_total_R,2268.7319025182637,0.003909930948547461
f_dross,gn_total_R,2298.081959672547,0.003909930948547461
f_dross,gn_total_R,2327.43201682683,0.003909930948547461
f_polvo,perfil_carbon_R,0.4860355580171924,-0.001090531833842905
f_polvo,perfil_carbon_R,0.4972184779518006,-0.001090531833842905
f_polvo,perfil_carbon_R,0.5084013978864088,-0.001090531833842905
f_polvo,perfil_carbon_R,0.519584317821017,-0.001090531833842905
f_polvo,perfil_carbon_R,0.5307672377556252,-0.001090531833842905
f_polvo,perfil_carbon_R,0.5419501576902335,-0.001090531833842905
f_polvo,perfil_carbon_R,0.5531330776248417,-0.001090531833842905
f_polvo,perfil_carbon_R,0.5643159975594498,-0.001090531833842905
f_polvo,perfil_carbon_R,0.575498917494058,-0.001090531833842905
f_polvo,perfil_carbon_R,0.5866818374286663,-0.001090531833842905
f_polvo,perfil_carbon_R,0.5978647573632745,-0.001090531833842905
f_polvo,perfil_carbon_R,0.6090476772978827,-0.001090531833842905
f_polvo,perfil_carbon_R,0.6202305972324909,-0.001090531833842905
f_polvo,perfil_carbon_R,0.6314135171670991,-0.001354605314866496
f_polvo,perfil_carbon_R,0.6425964371017073,-0.001354605314866496
f_polvo,perfil_carbon_R,0.6537793570363155,-0.001354605314866496
f_polvo,perfil_carbon_R,0.6649622769709237,-0.001354605314866496
f_polvo,perfil_carbon_R,0.6761451969055319,0.008528125125319034
f_polvo,perfil_carbon_R,0.6873281168401402,0.002663767838262527
f_polvo,perfil_carbon_R,0.6985110367747484,-0.003852744460559051
f_polvo,C_por_Sn_F,0.2511451331738443,-0.002601457184131537
f_polvo,C_por_Sn_F,0.25400137932988753,-0.002601457184131537
f_polvo,C_por_Sn_F,0.2568576254859307,-0.002601457184131537
f_polvo,C_por_Sn_F,0.25971387164197396,-0.002601457184131537
f_polvo,C_por_Sn_F,0.2625701177980172,-0.004264550910734975
f_polvo,C_por_Sn_F,0.26542636395406044,-0.004264550910734975
f_polvo,C_por_Sn_F,0.2682826101101036,-0.004264550910734975
f_polvo,C_por_Sn_F,0.27113885626614687,-7.396517376264235e-05
f_polvo,C_por_Sn_F,0.2739951024221901,0.0006524557906242437
f_polvo,C_por_Sn_F,0.27685134857823335,0.0028548664738354016
f_polvo,C_por_Sn_F,0.27970759473427653,0.0028548664738354016
f_polvo,C_por_Sn_F,0.2825638408903198,0.0028548664738354016
f_polvo,C_por_Sn_F,0.285420087046363,0.0028548664738354016
f_polvo,C_por_Sn_F,0.2882763332024062,0.0028548664738354016
f_polvo,C_por_Sn_F,0.29113257935844944,0.0028548664738354016
f_polvo,C_por_Sn_F,0.2939888255144927,0.0028548664738354016
f_polvo,C_por_Sn_F,0.2968450716705359,0.007949219261696863
f_polvo,C_por_Sn_F,0.29970131782657916,0.007949219261696863
f_polvo,C_por_Sn_F,0.30255756398262235,0.007949219261696863
f_polvo,C_por_Sn_F,0.3054138101386656,0.007949219261696863
f_polvo,lanza_std_F,1052.9394943587868,-0.0031248473808312385
f_polvo,lanza_std_F,1084.9459046190286,-0.0031248473808312385
f_polvo,lanza_std_F,1116.9523148792703,-0.0031248473808312385
