Batch,cal_total_F,cal_por_carga_F,Sn_extraido_total_F,sn_inv_fin_F,feed_sn_F,F_avance_final,sn_metal_t,sn_dross_t,sn_polvo_t,f_metal,f_dross,f_polvo,rendimiento_proxy_batch,feed_sn_total_batch,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,temp_media_F,carbon_total_F,gn_total_F,n_escalones_F
AP0260,12513.438819895258,0.09754049095481175,40794.73642827417,5397.47903878562,49336.44329679731,0.8905985377519907,35.80528,4.31664,9.152798712,0.7266460557446115,0.08760354422781833,0.1857504000275702,72.66460557446115,50138.291399413145,37.06179182389382,241.36952598433257,993.2178152101235,12997.350181202199,9500.086049598704,7
AP0261,12811.25642522433,0.09961624076358574,36357.15683090284,9878.654231264893,49469.88620180053,0.8003097441751272,37.0342,5.23328,11.127636663999999,0.6935877719501109,0.09801046101147254,0.2084017670384165,69.3587771950111,50168.45925668467,37.06179182389382,241.02988875880786,993.0950049594688,13171.968685873318,9374.825489340983,7
AP0262,12694.921669208134,0.09878013056172222,21973.746910524067,13141.497290858933,49440.59402956498,0.7341962096369544,33.82764,6.43552,7.356511036000001,0.7103711399943659,0.1351441507257539,0.1544847092798804,71.03711399943658,50491.82494986158,37.06179182389383,241.02988875880786,968.6393383398187,12889.736331871609,9703.609631113528,7
AP0263,12670.803507225672,0.09781488723367994,23653.64759086738,10679.128759946381,49821.45351642158,0.7856520031791836,36.99696,4.15208,9.895759592,0.724793912322429,0.08134188072413816,0.19386420695343298,72.47939123224289,51290.41596684282,37.06179182389382,241.02988875880786,1003.3280641951199,13551.686535679664,9463.944337574489,7
AP0264,12929.36659106122,0.09964482348895831,17200.32071839126,10551.923866591904,49897.17987871227,0.7885266483548564,27.04212,11.45664,12.079105920000002,0.5346631279930444,0.2265148952334444,0.23882197677351114,53.46631279930443,50423.85239880313,37.06179182389382,240.49054857968625,1008.4289235311844,13344.740439693038,9368.232391659534,7
AP0265,13089.76889811811,0.10104578904108333,32823.607265649436,14577.827155522062,50012.09922513263,0.7085139919862382,33.831559999999996,8.3164,7.914930020000001,0.6757812021336438,0.16611905538568827,0.15809974248066794,67.57812021336437,50700.3930887898,38.83230500000002,240.49054857968625,985.4646315796402,13418.443342553466,9367.84104438727,7
AP0266,13277.674986133085,0.10282583379529497,23760.728987356477,22227.902698890426,49840.79190643388,0.5540218794954368,35.35644,7.620079999999999,8.396656268000001,0.6882276426817565,0.14832799047207237,0.16344436684617106,68.82276426817565,51138.60109531132,38.83230500000002,240.33133288383414,995.9726926464936,13585.99943759175,9909.931526247636,7
AP0267,13172.890857553035,0.10014536351443692,39692.07351036373,7573.0171791949215,50787.508198768584,0.8508881918452038,36.987159999999996,5.891519999999999,10.612357344,0.6914646235431213,0.11014032055710062,0.19839505589977816,69.14646235431212,51826.26644666216,38.83230500000002,238.73917592531282,999.125107202428,13695.457084538964,9838.69821839382,7
AP0268,12774.122995598073,0.09742638625473174,10194.42916018797,12788.498307140904,50600.18540739725,0.7472638053758722,35.323119999999996,6.87616,7.313371372000001,0.71341604663037,0.13887682863795398,0.1477071247316762,71.34160466303699,51286.801470112994,38.83230500000002,238.73917592531282,957.4616209923386,13429.826592477359,12227.202359347652,7
AP0269,12609.902417153477,0.09691915296300335,30286.335224845174,16022.41299102858,50212.4459786089,0.6809075383849192,37.704519999999995,4.73688,5.890960784000002,0.7801092143730283,0.09800638584921147,0.12188439977776033,78.01092143730281,51366.19951505498,38.83230500000002,238.21069733765032,1004.0144681120275,13204.5674854831,9402.488041643426,7
AP0270,12764.28030296805,0.09734998700410621,39608.593462405646,8979.535187098032,50604.67976245716,0.8225552413482555,34.93896,5.29856,9.312175803999999,0.7051296568641998,0.10693425890966343,0.18793608422613675,70.51296568641997,51272.28231198784,38.83230500000002,237.28585980924083,986.208972384166,13201.384589427462,9572.399696364022,7
AP0271,12646.403044983364,0.09805599980415611,35916.04769359973,9873.465161913016,49777.96654158186,0.8016498895416861,34.40976,5.2088,8.866399276000001,0.7096996782883302,0.10743125451233182,0.1828690671993378,70.96996782883302,50412.42508720921,38.83230500000002,237.28585980924083,958.777566821661,12949.274453563346,9300.558261261369,7
AP0272,12877.20695644348,0.09803060974427803,34600.44786169677,11954.506601576582,50699.33273413801,0.7642078118805871,39.70176,3.7712800000000004,7.556631144000001,0.7780132442548198,0.07390367046179608,0.14808308528338418,77.80132442548198,52252.97191732077,38.83230500000002,237.133674541087,959.7250414007141,13259.966142346075,9964.151180923589,7
AP0273,12562.44831610879,0.09935755274658059,34640.35069549781,10920.14225073483,48808.72248356273,0.7762665832031888,35.101639999999996,3.42312,7.686050136,0.759598022555646,0.07407617373349744,0.16632580371085667,75.9598022555646,49205.19383331344,38.83230500000002,236.86735032181778,955.8613071180225,13235.153751457923,9275.7843455461,7
AP0274,12914.845269508945,0.09819658791656563,35633.80007948598,11811.95190898109,50748.9204527066,0.7672472280471708,36.97932,2.63976,8.42421772,0.7697081956263346,0.05494543724672528,0.17534636712694,76.97081956263347,51231.32275685635,38.83230500000002,236.86735032181778,950.6701995883653,14073.217518098176,10588.709031150409,7
AP0275,12598.350934545855,0.09710126690914775,38855.21505099899,8162.523283745612,50064.730118252846,0.836960605510791,36.86172,4.49072,9.008999832,0.7319433305117263,0.08916980958011779,0.17888685990815578,73.19433305117263,51321.64151684811,38.83230500000002,236.86735032181778,1003.4799420523219,13370.025825952796,9248.23119304101,7
AP0276,12730.731170970477,0.09828438888170503,38025.87707256666,7833.4790301555595,49996.036556807536,0.843317999392715,32.66536,7.67448,12.100675751999999,0.622903103289067,0.14634638675740536,0.23075050995352764,62.29031032890669,51425.83859215063,38.83230500000002,236.86735032181778,1017.6493446512034,13047.070915936838,9297.919317780272,7
AP0277,12377.988856327942,0.09615880339179271,34463.45482342024,11623.28009209682,49976.267250999445,0.7674240048037126,35.732760000000006,5.41144,11.440399228,0.6795289975505451,0.10290921827770709,0.21756178417174796,67.9528997550545,51009.13612286161,37.56804095731708,236.86735032181778,1022.7894189766583,13511.76077987593,9220.547856918627,7
AP0278,12441.734032210836,0.09611702373039473,36884.61633333289,10016.956851899902,50274.957791021436,0.8007565338286804,35.78568,6.392,8.690245648,0.7035018539508108,0.1256587509432148,0.17083939510597437,70.35018539508107,51495.88753831809,37.56804095731708,236.5982231122104,1035.1154157013834,13411.861799372824,9396.015134013385,7
AP0279,12832.834298906315,0.09534088471210994,38793.81189325753,9484.785301570915,52239.940148462185,0.8184380519078729,35.460319999999996,4.2268799999999995,7.152795956,0.7570521575900709,0.0902408276032004,0.15270701480672863,75.7052157590071,52606.50789058748,37.56804095731708,236.12725049539756,1049.063688255938,13482.058637719634,10134.17005401418,7
AP0280,12951.765545590604,0.1008490528767221,17724.651456273088,8091.586126999515,49877.37933674044,0.8377704234945815,38.1318,5.57328,8.485332244,0.7306284499483672,0.1067874301115666,0.1625841199400663,73.06284499483672,50473.45154204503,37.56804095731708,236.12725049539756,1059.7560869757347,13432.260889451363,9579.698405415678,7
AP0281,12999.45125252559,0.10085304763757738,37578.765338469486,9376.035674393328,50290.17561175795,0.8135612858706902,37.857400000000005,6.489920000000001,9.441594796,0.7038141621480577,0.12065534366353534,0.17553049418840705,70.38141621480578,51378.81160212994,37.56804095731708,235.63694392065455,1055.5191796402307,13094.978645465435,9155.49843942366,7
AP0282,12861.140799561257,0.09851681559491249,38060.4292723486,9428.382778160692,50974.48952130615,0.8150372300595605,35.5642,4.2908,8.944290336000002,0.7287851883731952,0.08792750817596644,0.1832873034508385,72.87851883731952,51104.41675999947,37.56804095731708,234.77890741485436,1035.5717127821883,13810.39357418703,9454.176778629899,7
AP0283,11770.105979476633,0.09493591332928472,34324.842226894114,10281.570839844937,48348.324379440215,0.7873438020487613,37.84368,4.14256,6.680656300000001,0.7776061938841988,0.08512069424899815,0.137273111866803,77.76061938841988,49290.941437576636,37.56804095731708,234.77890741485436,1027.2947848897388,12749.900942936976,9072.034378103039,7
AP0284,12430.8854280932,0.09504682080650537,31407.87234428369,16595.844731276193,51018.20468049974,0.6747073944446444,36.118880000000004,6.40152,8.860407656000001,0.7029644267528795,0.12458971145138201,0.17244586179573854,70.29644267528795,52222.31603196757,37.58331439325203,234.77890741485436,1056.1027169473102,13011.786011268,9561.413562424841,7
AP0285,12784.558660447177,0.09891963272015253,34506.286276198065,12289.372026686287,50426.628017322175,0.7562920125758809,34.9174,5.91872,14.083901972000001,0.6357863443281581,0.10776980393448413,0.2564438517373578,63.57863443281581,50803.948854842594,37.58331439325203,234.77890741485436,1059.936995285061,13098.235832744416,9346.740745145295,7
AP0286,12477.108365083039,0.09550634174390084,41340.49787522179,6120.773963672873,50942.83340977568,0.8798501466449975,35.6132,5.641279999999999,9.34093558,0.7038819543578893,0.11149784887289188,0.18462019676921881,70.38819543578892,51528.86550317553,37.583314393252024,234.77890741485436,1026.8167860047995,13639.88139155272,9542.398415288422,7
AP0287,12494.359182746117,0.0971583384224945,41342.55344124882,5415.173104152691,50177.21090554015,0.8920790333614419,35.11536,5.02248,8.589586432,0.7206487715702391,0.10307295844998013,0.17627826997978074,72.06487715702391,50767.00093516891,37.58331439325203,234.77890741485436,1062.7464304186599,13305.696332085996,9852.482283889474,7
AP0288,12360.46224624008,0.09652836873643596,33599.4054900843,12543.443963372874,49962.97222478019,0.7489452007190299,38.98636,7.878480000000001,19.414047124,0.5882168770737068,0.11886862229989306,0.2929145006264001,58.82168770737069,50531.278871563554,37.58331439325204,234.05627440507823,1068.2167110001335,13573.550580489165,9341.04819372296,7
AP0289,11952.106555396093,0.0921193059549196,40331.70072460663,6571.085395882426,50649.1486541489,0.8702626683668027,35.2408,6.057439999999999,7.4379970680000005,0.7230923460674594,0.12429026868751193,0.15261738524502863,72.30923460674595,50762.508487650804,37.583314393252024,234.05627440507823,1053.425678561743,13850.63858246186,9327.33259231884,7
AP0290,12074.259980511115,0.09533320161016176,36725.41410728385,9899.379920132329,49409.71429924605,0.7996470924689523,34.8586,7.122319999999999,8.587189784000001,0.6893395887031837,0.14084607928638723,0.16981433201042903,68.93395887031836,49732.98736029236,37.58331439325203,234.05627440507823,1042.0010918320481,12971.518231880927,9425.213034765718,7
AP0291,11326.536819128069,0.08959820574994036,34434.12796204736,11234.389615439311,48952.96942407514,0.7705064728940789,34.49992,5.641279999999999,11.586594756000002,0.6669513007994273,0.10905703648512208,0.22399166271545048,66.69513007994273,49572.106512867314,39.20999649,234.05627440507823,1059.5616827175022,12917.518012772973,9078.694416228876,7
AP0292,11758.09483993499,0.091060405506705,36970.88161665537,9441.7067657216,50016.887910667145,0.8112296234306902,34.1236,6.51576,6.553633956000001,0.7230649539169915,0.1380662563192095,0.13886878976379902,72.30649539169916,50063.8390664407,39.20999649,234.05627440507823,1043.3232713192535,13614.679502897347,9656.338227666332,7
AP0293,11607.718468484425,0.0919086413737476,34388.25745052721,11530.657211537995,48910.27770575996,0.7642487887534509,36.08164,8.04712,6.835240096,0.7079828885494397,0.15789812386864807,0.13411898758191226,70.79828885494398,50262.33829632295,39.20999649,234.05627440507823,1088.7868823904944,12873.245920233228,9145.14948980942,7
AP0294,11661.266012899843,0.09179819854896706,34839.391876977475,11670.102952056297,49614.39671112253,0.7647839392262509,35.84252,8.05392,10.896360132,0.6541465286251599,0.14698865508967415,0.19886481628516603,65.414652862516,50378.99534813595,39.20999649,232.7560549777512,1050.2840579036745,13227.179661832062,8999.417483740901,7
AP0295,11584.859426532566,0.09151548124056041,36302.46712339671,9314.093034620195,49475.80700092311,0.8117444949519184,33.326859999999996,7.83632,12.879586352,0.6166756857509875,0.14500219972011102,0.23832211452890134,61.667568575098755,49614.59784019794,39.20999649,232.01307244785002,1083.2300886087517,13192.230840558266,9030.90276661157,7
AP0296,11689.927042961548,0.08970687034382659,40544.1162026822,7296.7872844247195,51767.50436871808,0.859046956707575,36.99696,9.113359999999998,10.105466292,0.65812403312884,0.16211389364301942,0.17976207322814045,65.812403312884,53140.09353323426,39.20999649,232.01307244785002,1043.861429657771,12968.16294997386,9387.095972238163,7
AP0297,11675.683650483319,0.08781149013217111,19670.038674314234,6273.453223406582,52737.324702052414,0.8810433927232862,35.93072,5.73104,11.219907612,0.6794551235340872,0.10837479714235605,0.21217007932355672,67.94551235340873,53129.451485268335,39.20999649,231.45036618693302,1042.721227227384,13633.80478272775,10054.76126657234,7
AP0298,11629.126262432434,0.08959293995450912,37551.82882095795,9864.026676662897,51332.92137767727,0.8078420940805371,31.287480000000002,9.664159999999999,12.429016528,0.5861201797619076,0.18104235932225402,0.23283746091583854,58.61201797619076,52034.61918268497,39.20999649,230.46563023032823,1080.2725789724957,12923.651446884563,9445.5240084187,7
AP0299,11616.644317028347,0.08786573379643686,37578.82937396624,10755.331990578476,52265.987276524764,0.7942192896180261,36.46188,7.93832,10.089888080000001,0.66914701893064,0.14568374322216732,0.18516923784719272,66.914701893064,53720.5271972889,39.20999649,230.46563023032823,1037.4674976944302,13723.351278738843,9460.263056520971,7
AP0300,11779.749474193031,0.08860344395216864,33583.32215051996,14917.731727480874,52506.26422605405,0.7158866290076191,34.51952,11.15608,10.641117119999999,0.6129533425473932,0.1980953537513303,0.18895130370127652,61.295334254739316,53393.69623139887,39.20999649,229.4263017781532,1024.950498400765,12367.01769019783,9713.599192601081,7
AP0301,11673.207014531636,0.08847290627295108,36544.250327938156,10933.170534126213,52220.56385043758,0.7906347666900078,32.884879999999995,5.96904,12.806488588,0.6365586509828477,0.11554380159096392,0.2478975474261884,63.655865098284764,52696.954188127966,39.20999649,227.6074769868469,1032.6898923912051,12660.616118831553,9908.951066993466,7
AP0302,11876.520581801715,0.09016870638468734,38888.562980671864,9652.913920634097,52057.15294356279,0.8145708442584403,35.419160000000005,7.80096,8.141413256,0.6896048025564419,0.15188331627714208,0.15851188116641607,68.96048025564419,53574.94629428877,39.20999649,227.6074769868469,1051.9095525772675,12256.966444783091,10042.470673104535,7
AP0303,12744.554522433446,0.10054808023207273,32270.547328070264,13351.940208758258,48921.696503638304,0.7270752822775621,36.35212,6.940079999999999,10.200133888000002,0.6795762562185553,0.12973971213390775,0.19068403164753686,67.95762562185553,50209.86584287377,37.46618825284555,227.2154822417463,1039.5559265174447,13231.387870061799,9313.24129970271,7
AP0304,12664.573570109567,0.10058660059266174,32497.083368501513,12166.726702472402,48586.24608199072,0.7495849611031753,36.020880000000005,6.89384,12.288812619999998,0.652510415374211,0.12488041385783327,0.22260917076795578,65.25104153742109,49904.90822043563,37.46618825284555,226.1701629214779,1030.4428711957348,13811.233149035303,9613.184638701174,7
AP0305,12680.759907078835,0.09993966652984398,30937.133333965314,14929.49502934894,49004.445008087525,0.6953440646683168,37.09495999999999,6.0084800000000005,6.859206576,0.7424538638795586,0.12025944203856943,0.137286694081872,74.24538638795586,50154.50473129425,37.46618825284555,226.1701629214779,989.4824558311365,11596.541653280725,9431.917550938568,7
AP0306,11933.207808535712,0.09095339232057659,35955.0996364608,11729.295849085951,50844.796907268035,0.7693117769655344,36.42072,6.689839999999999,8.579999840000001,0.7045913240780254,0.12942092367943678,0.16598775224253792,70.45913240780253,51274.9619313306,37.46618825284555,226.09847773257823,992.944290533322,12752.922486839661,9673.596987067214,7
AP0307,12418.197278147876,0.09533512749510627,42296.60183361199,7604.240014490371,53302.95862640147,0.8573392507573883,39.06868,3.28304,13.784320972,0.6959642918083054,0.058483639799920016,0.2455520683917745,69.59642918083054,53540.43700374028,41.449812264285704,225.38162584358167,1039.3257446022958,14047.060504099705,9891.116532658334,7
AP0308,11618.655273681577,0.09048568005812571,40968.40380188526,8009.76067726108,52536.86467071778,0.8475401848309109,37.37622,7.47252,11.163586384,0.6672856210927988,0.1334084920660345,0.19930588684116668,66.72856210927988,53704.59380781464,41.44981226428571,225.38162584358167,1012.1347248959253,13295.885665669353,9364.401988346526,7
AP0309,11623.804545387871,0.0904864672902931,37270.23394400958,11700.849826639465,52591.4340155595,0.7775141513886521,34.2314,7.81592,9.132427204,0.6688466018316834,0.15271509585317256,0.17843830231514404,66.88466018316834,53978.219763436864,41.44981226428571,225.38162584358167,1009.0663138112267,12783.761012235645,9464.912075783766,7
AP0310,11613.098611920122,0.08686393854963956,41258.09013806278,9597.436655707668,54704.540969914946,0.8245586840590468,41.27662,5.11224,11.419428558,0.7140259819071878,0.08843437727568783,0.19753964081712436,71.40259819071879,54885.96568496023,41.449812264285704,223.7116225639592,996.7703469476668,14196.611844540457,10267.351852714723,7
AP0311,11928.75199414697,0.09436535726703474,30256.99909100749,18327.748882310363,51776.6773842202,0.6460230781843092,40.17216,3.29664,8.564421628000002,0.7720482942071502,0.06335644607148481,0.16459525972136488,77.20482942071501,51981.574226677934,41.44981226428571,223.7116225639592,982.8210482708904,13894.546279042814,10167.225832766728,7
AP0312,12115.451800361501,0.0936278042207791,39239.62674233191,10316.88819794842,52957.44652728513,0.8051853162400329,34.6038,7.1808000000000005,8.467357384,0.6886060126091268,0.14289592632438108,0.1684980610664923,68.86060126091267,53101.37541180941,41.44981226428571,223.7116225639592,1005.9714572553881,14124.195563516498,9098.450427747131,7
AP0313,11648.318488967881,0.08948477129157426,39545.304778800535,10372.297028781533,53262.175256954506,0.8052596053626779,37.25568,8.279679999999999,11.589590566000002,0.6521787700622376,0.14493981908017534,0.20288141085758718,65.21787700622376,53332.224782150326,41.44981226428572,223.68578720806846,984.4005737496726,14381.835359263461,9778.921964289537,7
AP0314,12025.699818379775,0.0944154725789527,31027.189986772275,17986.266089352925,52437.72120394307,0.6569975644174171,37.39092000000001,5.559679999999999,7.887967730000001,0.7354833479688198,0.10935949316131527,0.15515715886986495,73.54833479688197,52872.290560074056,41.44981226428571,223.68578720806846,975.649935177283,14687.592284439459,10071.720567725315,7
AP0315,11331.79254251832,0.08797328068028823,39329.98780212553,10384.114987801266,53063.491682496286,0.8043077328960129,38.21412,7.35896,7.674066896,0.717674508920415,0.13820383680600198,0.14412165427358298,71.7674508920415,53734.36589469754,41.50480573615384,223.68578720806846,993.7046564784406,14474.345576849106,9443.197965371019,7
AP0316,10989.578846441782,0.08500274667381306,39961.605556526556,9132.626076181172,53283.16331091587,0.8286020290707813,38.10436,7.901599999999999,9.393661836000001,0.6878090271590784,0.1426291324404917,0.16956184040042988,68.78090271590784,53451.699612368386,41.50480573615384,222.97383187110725,982.5572231865027,15055.727078050004,9371.242423736972,7
AP0317,10481.686556735003,0.08048038280411235,38174.38696479594,11465.281250594915,53652.31016978809,0.7863040526249123,40.14864000000001,3.4856800000000003,8.176164652,0.7749134228268635,0.06727750229345605,0.15780907487968038,77.49134228268635,53991.19180344319,41.50480573615384,222.90263633741114,971.0090575460405,14875.048297906967,9253.44581617043,7
AP0318,10599.818553840229,0.08210592041642562,36296.66351748795,12528.941841884725,53248.99810310955,0.7647102802267921,39.15296,3.7835199999999998,10.248066848,0.7361717325880034,0.07113946106964486,0.19268880634235164,73.61717325880034,53352.65779242028,41.50480573615384,222.90263633741114,976.8530366856667,13949.796851906875,9029.064560290419,7
AP0319,10514.14687315866,0.08083368348653316,37335.874068103665,13167.317057513406,53600.94335282408,0.7543454231609217,41.0228,4.28536,6.78850546,0.7874361945775099,0.08225785589464098,0.1303059495278491,78.743619457751,53786.568063015366,41.50480573615384,222.7061820557007,992.3741583207478,15239.777230098238,9336.727269606072,7
AP0320,11224.082273115047,0.08562253297712531,36085.919144220505,14630.824619881943,54007.14849924116,0.7290946656795347,39.67628,3.82976,12.793307024,0.7047378361792773,0.06802494526921248,0.22723721855151016,70.47378361792774,54753.77942792452,41.50480573615384,222.5939224661519,1000.0891725686766,14899.81101864576,9401.581731719043,7
AP0321,11340.83031283778,0.08760289919881853,34357.418859208075,15712.30815834667,53195.64708327305,0.7046316941356038,38.16316,3.29392,10.794502591999999,0.7303732845374713,0.06303962170333033,0.20658709375919831,73.03732845374714,53339.753884372054,41.50480573615384,222.5939224661519,977.0090771006605,16208.770256226822,8920.506660100056,7
AP0322,11441.798084635037,0.08826689724615061,40694.01282909651,8591.2996837447,53241.62283382976,0.838635653339143,34.711600000000004,9.73352,9.169575248000003,0.6474269757468193,0.18154574888426864,0.17102727536891216,64.74269757468193,53361.90731411879,41.50480573615384,222.54285765701636,983.4470564715017,15335.917391817606,9943.09285000723,7
AP0323,11304.948073622076,0.08663934988837495,35569.40154091796,14564.804255002005,53617.18854592052,0.7283556887260518,39.27644,4.24728,13.263050032000002,0.6916477196689876,0.07479347738226014,0.23355880294875234,69.16477196689875,54735.454248231035,41.50480573615384,222.48157988605374,1025.0944822587596,14677.18401518261,9568.107941212094,7
AP0324,11400.173225947168,0.08840858024672495,35255.04540343329,14785.401640412465,52992.78886862837,0.7209921961822735,38.58652,3.2993600000000005,10.064723276000002,0.7427540310744783,0.06350956085093683,0.19373640807458486,74.27540310744783,53355.024829800175,41.50480573615384,222.48157988605374,988.8647136941794,16224.606522542954,9345.50588859666,7
AP0325,11544.726975392627,0.08945928863629628,39543.616612041435,9640.371406427936,52990.16230853234,0.8180724310618752,32.47132,6.3036,9.762745628000001,0.6689922059471318,0.12987027535093557,0.2011375187019326,66.89922059471319,53570.00115809633,41.50480573615384,222.21495151145146,979.2112312875855,15323.007830729683,9968.36783821792,7
AP0326,11351.247260761877,0.0863103609022343,36650.013355773364,13369.09584610904,53389.30546118441,0.7495922501589993,40.09964,6.75512,11.198337780000001,0.6907407448257622,0.11636106010396607,0.19289819507027176,69.07407448257621,54209.88542910131,41.36253203653846,221.74835185589745,1026.52937824394,13503.016711921537,9808.206380907583,7
AP0327,11555.395644974291,0.08830252509772914,34840.00930177485,14750.281454765038,53152.55206611655,0.7224915666059244,39.354839999999996,3.5346400000000004,7.785511028000001,0.7766126683328832,0.06975117169822423,0.15363615996889252,77.66126683328832,53786.3394419656,41.36253203653846,221.74835185589745,1000.8422261452395,14397.572871032262,9417.657809335053,7
AP0328,11458.963557243847,0.08792473688212132,40507.854818062384,8168.435761669005,52935.89982063486,0.8456919446094902,40.6014,5.54064,10.098276348,0.72192694914391,0.09851722678293638,0.17955582407315376,72.192694914391,53574.423505255,41.36253203653847,221.7042266570919,972.7233478647249,14239.02615688141,9576.107437694134,7
AP0329,11387.436166423286,0.08670997618434935,35096.79650094731,14558.385156355305,53338.38684744032,0.727056140674154,38.610040000000005,5.653519999999999,11.248667388000001,0.6955231633949223,0.10184278790481595,0.2026340487002618,69.55231633949222,53691.74871349675,41.362532036538454,221.6270075591822,992.2071187959936,13829.204617781252,9717.180991398653,7
AP0330,11465.121849961131,0.08696080296240831,33819.66314109009,15616.984341289135,53534.82499417367,0.7082836388651916,43.745239999999995,5.811279999999999,8.831647879999998,0.7492141231405941,0.09952838410589293,0.151257492753513,74.92141231405941,53564.1449086291,41.36253203653846,221.6270075591822,974.0769270420311,14012.113192692315,9593.756913780153,7
AP0331,11368.983477689162,0.08720714420908568,37739.738391620005,11608.33692741583,52943.7243096664,0.7807419655723692,38.51596,3.9208800000000004,9.271432788,0.7448703645142531,0.07582693810089754,0.17930269738484927,74.48703645142531,53732.01089830749,41.362532036538454,221.6270075591822,979.5374085529749,13465.826477398958,9877.006822203079,7
AP0332,11399.888081290403,0.0865105435526454,37234.017259168206,12713.553965062762,53515.4592819908,0.7624321245554335,40.26624,6.06288,12.985038864,0.6788638795725905,0.10221640357239879,0.21891971685501063,67.88638795725905,53870.14812077438,41.36253203653846,221.55017194124423,989.5930472397304,13851.866687291358,9831.280619045128,7
AP0333,11568.959315115048,0.0854783171506567,18704.71784362867,12772.409565917815,55286.42242054727,0.7689774630602444,41.926359999999995,3.8692,8.719005424,0.7690854668639062,0.07097552681391435,0.15993900632217944,76.90854668639062,55545.90084577586,41.8820163453125,221.55017194124423,994.2211224860096,14313.668494189833,10265.395235709895,7
AP0334,11505.937269610808,0.08328459613265479,41728.69063289749,11370.36560413887,56440.33520298633,0.7985418484272707,38.12592000000001,4.30032,10.182159028000001,0.7247116563974524,0.08174208072196269,0.193546262880585,72.47116563974524,56648.12969929859,41.8820163453125,221.55017194124423,1002.1940172613077,15323.059997964734,10355.491113830125,7
AP0335,11547.201906327897,0.08757234782582216,37279.04399483814,13058.062981280871,53848.43370823369,0.7575033834403947,39.164719999999996,4.80896,10.941896444000001,0.7131805315735529,0.08757005409756416,0.19924941432888296,71.3180531573553,53920.96182450228,41.8820163453125,221.40034145539568,1018.7899041801203,13744.02932451706,10626.462477131856,7
AP0336,11240.82261422901,0.08488081086422651,40129.69018247325,9271.392722000273,54072.37057000858,0.8285373357175747,36.90484,4.4444799999999995,9.489527756000001,0.7259181045393479,0.08742290976638946,0.18665898569426265,72.59181045393478,54260.32646802171,41.88201634531251,221.40034145539568,980.1931662074837,15328.471097853664,10256.43234888206,7
AP0337,11086.549533461472,0.0834080416546875,39845.52198650696,11129.338151170756,54547.721660097886,0.7959706141253566,42.64568,4.284,7.600969132,0.7820497404454041,0.07856132410288946,0.13938893545170644,78.2049740445404,56063.169686092435,41.88201634531249,220.52019676894318,982.3838742571553,14023.199139878565,10129.672571222887,7
AP0338,11109.616579588006,0.081646417528913,36427.03771589148,16360.56449210994,55869.761037403834,0.7071660198947902,39.323479999999996,3.8501600000000002,11.8034914,0.7152697676037713,0.07003202789878557,0.21469820449744312,71.52697676037712,56308.56165709826,41.8820163453125,218.97994356765136,981.6485909218455,15137.995396126349,10081.34420304776,7
AP0339,10509.36296184337,0.07868331302231114,41184.725090288506,9608.70839803332,54833.364834103,0.824765297057654,32.65948,10.69232,9.772332220000003,0.6147767245354544,0.2012704876894834,0.18395278777506216,61.477672453545445,56106.03913572738,41.8820163453125,218.97994356765136,974.0438398344107,15025.097690727309,9805.25154238264,7
AP0340,10495.515902050507,0.07905924692919157,39250.84392233174,10524.42999356502,53852.38087923468,0.804568900729453,42.459480000000006,5.96632,8.932307096,0.7402524621137822,0.10401877436461067,0.1557287635216071,74.0252462113782,55726.63419072762,41.80773767045455,218.85736094729253,1008.8896334569702,14251.351007256995,10015.12375962999,7
AP0341,10550.885737685212,0.08005880834006504,45011.06422537172,5386.917046054354,53485.12554700942,0.8992819594053367,37.824079999999995,4.8348,10.061128304,0.7174520872966211,0.0917071175732947,0.19084079513008417,71.74520872966211,53730.94861571833,41.80773767045455,218.64284136166464,1009.2902020634301,15088.077131914597,9494.5694718747,7
AP0342,10552.259398619131,0.07927371381727999,40796.74321425611,9353.280480876692,54038.98788836821,0.8269160684467599,38.412079999999996,10.421680000000002,8.967058492000001,0.6645594474638188,0.18030332912054575,0.15513722341563554,66.45594474638187,54377.95541196612,41.80773767045455,218.64284136166464,997.5113727180621,14801.909134478738,9628.373953736076,7
AP0343,10524.647982603095,0.0781539838254486,36987.66730128062,14018.805603196468,54662.328724739054,0.7435380831689331,39.607679999999995,8.77472,10.3055864,0.6748856525771004,0.14951475656694196,0.17559959085595753,67.48856525771005,56081.323998090804,41.80773767045455,218.53292225719872,1013.948027839723,14657.188410525709,9747.25704600791,7
AP0344,10893.176917807166,0.08057621931139454,34170.27472967834,13764.442334880438,54868.14977651779,0.7491360217003111,42.594719999999995,5.452240000000001,13.131234392000001,0.6962402278019816,0.08912064264376142,0.2146391295542569,69.62402278019816,55234.87337732093,41.80773767045455,218.23980464528958,1000.9054023803727,14384.28820498362,10356.115387956292,7
AP0345,10528.444932319873,0.07806581495373432,37295.596866174026,13511.000622754127,54771.27220237778,0.7533195764956584,36.95188,6.25464,8.579999840000001,0.713542445295934,0.12077737641618669,0.16568017828787934,71.3542445295934,54951.79519353617,41.80773767045455,218.23980464528958,1004.4140595569909,15554.659268558034,9899.019246470007,7
