fase,Batch,orden_escalon_fase,avance_reduccion_sn_prev,palanca,valor_historico,J_historico,x_optimo,J_optimo,rango_J,tipo_forma,delta_relativo_optimo_vs_hist,lo_grid,hi_grid
Reducción,AP0196,0,0.8940687108231026,duracion_plan_min,30.0,1983.1479384931372,30.0,1983.1479384931372,583.3254369656156,frontera_alta,0.0,13.0,30.0
Reducción,AP0116,3,0.9849798035028072,tasa_feed_Carbon_kg_min,8.121338471912201,-2013.5673015393236,12.731868918302354,-2009.108854882976,211.46802623718918,óptimo_interior,0.07328221859799425,3.294660545117927,66.2093830330141
Reducción,AP0116,3,0.9849798035028072,tasa_gn_nm3_min,14.136160071321237,-2042.0782228856351,11.338252031887269,-1678.998754772816,696.4894882921449,frontera_baja,-0.1455362371613213,10.37701100559476,29.601831531444933
Reducción,AP0116,3,0.9849798035028072,tasa_o2_nm3_min,5.677190891702944,-2023.906643609548,11.398429054806977,-1378.276463716756,836.3919878214897,óptimo_interior,0.20282834141178088,2.936241586406579,31.14353314774124
Reducción,AP0116,3,0.9849798035028072,tasa_aire_nm3_min,72.8805755352974,-2013.6515260773126,98.9937579251166,-1374.9973323590186,638.654193718294,óptimo_interior,0.46794661908153556,73.88206441938546,129.68582776545466
Reducción,AP0116,3,0.9849798035028072,duracion_plan_min,13.0,-2030.0711138418503,13.0,-2030.0711138418503,240.05404694323192,frontera_baja,0.0,13.0,30.0
Reducción,AP0020,0,1.0,tasa_feed_Carbon_kg_min,65.93965381909442,-1706.7395579331635,59.91791078422449,-1691.800489044148,726.3853497658229,frontera_alta,-0.09571278067750229,3.294660545117927,66.2093830330141
Reducción,AP0020,0,1.0,tasa_gn_nm3_min,25.797008938259545,-1697.6458917294087,25.756867426274898,-1697.6458917294087,550.9575044861128,óptimo_interior,-0.0020880045111823856,10.37701100559476,29.601831531444933
Reducción,AP0020,0,1.0,tasa_o2_nm3_min,23.287990598325376,-1714.8460806764024,24.091710257407577,-1674.6602946347216,548.2280292128344,óptimo_interior,0.028493329724145,2.936241586406579,31.14353314774124
Reducción,AP0020,0,1.0,tasa_aire_nm3_min,118.92936496310764,-1692.6348935416809,121.31526326354428,-1660.9729775807996,413.1273557363611,óptimo_interior,0.04275515050195442,73.88206441938546,129.68582776545466
Reducción,AP0020,0,1.0,duracion_plan_min,30.0,-1713.3905619639345,30.0,-1713.3905619639345,438.52297195488336,frontera_alta,0.0,13.0,30.0
Reducción,AP0012,2,0.9999999844665164,tasa_feed_Carbon_kg_min,19.166991121806795,-1686.6556052673798,15.877605042697162,-1674.146571133646,547.7806416539861,óptimo_interior,-0.05228324864251702,3.294660545117927,66.2093830330141
Reducción,AP0012,2,0.9999999844665164,tasa_gn_nm3_min,16.724524731106225,-1720.1763890121624,17.105698189642318,-1720.1763890121624,807.6708253394431,óptimo_interior,0.019827153029780317,10.37701100559476,29.601831531444933
Reducción,AP0012,2,0.9999999844665164,tasa_o2_nm3_min,6.016409424675835,-1689.1075528265312,5.756970742540045,-1689.1075528265312,751.2265688687351,frontera_baja,-0.009197575086982731,2.936241586406579,31.14353314774124
Reducción,AP0012,2,0.9999999844665164,tasa_aire_nm3_min,120.84043287489149,-1685.8388724255517,121.31526326354428,-1685.8388724255517,642.9285357542542,óptimo_interior,0.008508931301068562,73.88206441938546,129.68582776545466
Reducción,AP0012,2,0.9999999844665164,duracion_plan_min,20.0,-1682.3397780733935,17.25,-1638.228993607459,535.1426452812134,óptimo_interior,-0.16176470588235295,13.0,30.0
Reducción,AP0233,2,0.9821669349611769,tasa_feed_Carbon_kg_min,9.39689696781219,-1394.4225054162368,9.586132793907545,-1394.4225054162368,782.5133569164179,frontera_baja,0.0030078146833082157,3.294660545117927,66.2093830330141
Reducción,AP0233,2,0.9821669349611769,tasa_gn_nm3_min,19.358587476942272,-1436.0383070500445,19.028180242227336,-1436.0383070500445,873.9292126444582,óptimo_interior,-0.017186492548560476,10.37701100559476,29.601831531444933
Reducción,AP0233,2,0.9821669349611769,tasa_o2_nm3_min,10.645426809522842,-1429.7321412742806,9.988064476740245,-1429.7321412742806,740.7327473219691,óptimo_interior,-0.023304695218724258,2.936241586406579,31.14353314774124
Reducción,AP0233,2,0.9821669349611769,tasa_aire_nm3_min,123.95980156792534,-1398.2109361751634,124.10545143084774,-1398.2109361751634,818.7438380732599,frontera_alta,0.002610036567231926,73.88206441938546,129.68582776545466
Reducción,AP0233,2,0.9821669349611769,duracion_plan_min,20.0,-1396.7969492068619,19.8,-1396.7969492068619,660.1050532344075,óptimo_interior,-0.0117647058823529,13.0,30.0
Reducción,AP0191,0,0.773848978077232,tasa_feed_Carbon_kg_min,63.6135158181133,8260.638988877996,66.2093830330141,8271.104240240984,1815.2702077769172,frontera_alta,0.04126009163276865,3.294660545117927,66.2093830330141
Reducción,AP0191,0,0.773848978077232,tasa_gn_nm3_min,28.415554504394528,8224.37018635971,28.640590505152424,8224.37018635971,1884.8664929683664,frontera_alta,0.011705492930626176,10.37701100559476,29.601831531444933
Reducción,AP0191,0,0.773848978077232,tasa_o2_nm3_min,28.506696856463396,8232.299294560422,28.322803991607778,8232.299294560422,1260.401429928309,frontera_alta,-0.006519337897286487,2.936241586406579,31.14353314774124
Reducción,AP0191,0,0.773848978077232,tasa_aire_nm3_min,121.70790825737848,8249.781900693411,121.31526326354428,8249.781900693411,995.8833861034291,óptimo_interior,-0.007036174090969329,73.88206441938546,129.68582776545466
Reducción,AP0191,0,0.773848978077232,duracion_plan_min,30.0,8283.627568527885,30.0,8283.627568527885,925.2777903362985,frontera_alta,0.0,13.0,30.0
Reducción,AP0212,1,0.9403377090843348,tasa_feed_Carbon_kg_min,42.69559952173478,-237.98381846834923,34.75202178906601,-144.6248222773238,507.25871363838075,óptimo_interior,-0.12625944164653966,3.294660545117927,66.2093830330141
Reducción,AP0212,1,0.9403377090843348,tasa_gn_nm3_min,29.449982747395833,-302.2406295807033,28.640590505152424,-47.68659139012448,643.1552140610852,frontera_alta,-0.04210141994070006,10.37701100559476,29.601831531444933
Reducción,AP0212,1,0.9403377090843348,tasa_o2_nm3_min,30.26173461914063,-344.23348530368605,31.14353314774124,-294.58467796030664,704.8423369898932,frontera_alta,0.031261368241725956,2.936241586406579,31.14353314774124
Reducción,AP0212,1,0.9403377090843348,tasa_aire_nm3_min,120.29480457899307,-248.34527204817982,121.31526326354428,-248.34527204817982,504.06434050704536,óptimo_interior,0.018286556736734783,73.88206441938546,129.68582776545466
Reducción,AP0212,1,0.9403377090843348,duracion_plan_min,25.0,-234.4550593263266,24.9,-234.4550593263266,514.0359186444932,óptimo_interior,-0.005882352941176554,13.0,30.0
Reducción,AP0015,1,0.9998659616537258,tasa_feed_Carbon_kg_min,37.32277080829327,-1809.206035496423,50.48070241104006,-1802.3015936749364,291.43803110115164,óptimo_interior,0.2091391503042579,3.294660545117927,66.2093830330141
Reducción,AP0015,1,0.9998659616537258,tasa_gn_nm3_min,24.097310655381943,-1814.8969039565943,23.83438537368988,-1814.8969039565943,566.4186532521123,óptimo_interior,-0.013676345188165826,10.37701100559476,29.601831531444933
Reducción,AP0015,1,0.9998659616537258,tasa_o2_nm3_min,19.981481804741755,-1784.5818125232354,19.860616523207376,-1784.5818125232354,501.44981632074723,óptimo_interior,-0.004284894963118514,2.936241586406579,31.14353314774124
Reducción,AP0015,1,0.9998659616537258,tasa_aire_nm3_min,122.62806358506946,-1753.5686359572874,121.31526326354428,-1753.5686359572874,422.16552978377285,óptimo_interior,-0.023525300854420724,73.88206441938546,129.68582776545466
Reducción,AP0015,1,0.9998659616537258,duracion_plan_min,25.0,-1806.045437695072,24.9,-1806.045437695072,326.5433621788643,óptimo_interior,-0.005882352941176554,13.0,30.0
Reducción,AP0274,1,0.966199090207914,tasa_feed_Carbon_kg_min,32.76987836788862,-1159.2385552507571,31.60628566467121,-1159.2385552507571,494.81875794313305,óptimo_interior,-0.018494760164304496,3.294660545117927,66.2093830330141
Reducción,AP0274,1,0.966199090207914,tasa_gn_nm3_min,25.513840128580732,-1177.0044106769647,24.79562639998239,-1169.3026120737452,829.8092827313019,óptimo_interior,-0.037358670143766225,10.37701100559476,29.601831531444933
Reducción,AP0274,1,0.966199090207914,tasa_o2_nm3_min,23.85795391167535,-1274.3587308131866,25.50207483547431,-1180.719488192174,809.6211428560089,óptimo_interior,0.058287089358577474,2.936241586406579,31.14353314774124
Reducción,AP0274,1,0.966199090207914,tasa_aire_nm3_min,117.616404296875,-1260.6736110274053,124.10545143084774,-1179.7425454117008,593.3147400791206,frontera_alta,0.1162833247236509,73.88206441938546,129.68582776545466
Reducción,AP0274,1,0.966199090207914,duracion_plan_min,25.0,-1157.0377469732089,24.9,-1157.0377469732089,569.3608729344719,óptimo_interior,-0.005882352941176554,13.0,30.0
Reducción,AP0127,3,0.9792096923766239,tasa_feed_Carbon_kg_min,3.4097628638857884,-1113.7200559132743,6.440396669512737,-1099.4952250701522,1039.1153034472786,frontera_baja,0.04817050263886955,3.294660545117927,66.2093830330141
Reducción,AP0127,3,0.9792096923766239,tasa_gn_nm3_min,16.57831462631877,-1257.517869880106,17.105698189642318,-1180.401549200683,1151.5644513061106,óptimo_interior,0.02743243103957269,10.37701100559476,29.601831531444933
Reducción,AP0127,3,0.9792096923766239,tasa_o2_nm3_min,5.915376725156083,-1062.1372211797452,5.756970742540045,-1062.1372211797452,1119.8702830099214,frontera_baja,-0.005615781375946553,2.936241586406579,31.14353314774124
Reducción,AP0127,3,0.9792096923766239,tasa_aire_nm3_min,121.23528437166132,-1110.978582741955,121.31526326354428,-1110.978582741955,1093.623998206811,óptimo_interior,0.0014332168134784556,73.88206441938546,129.68582776545466
Reducción,AP0127,3,0.9792096923766239,duracion_plan_min,13.0,-1111.25939399345,13.0,-1111.25939399345,935.407484702052,frontera_baja,0.0,13.0,30.0
Reducción,AP0216,3,0.9468025579676498,tasa_feed_Carbon_kg_min,6.514269765218098,-1317.619837787575,50.48070241104006,-1227.0432627820837,107.69572774841117,óptimo_interior,0.6988258217983944,3.294660545117927,66.2093830330141
Reducción,AP0216,3,0.9468025579676498,tasa_gn_nm3_min,17.42632835343567,-1521.2895362274348,23.83438537368988,-1294.103501247113,384.99884047767796,óptimo_interior,0.33332207245512513,10.37701100559476,29.601831531444933
Reducción,AP0216,3,0.9468025579676498,tasa_o2_nm3_min,7.327498113621048,-1319.9985259527923,7.167335320606778,-1319.9985259527923,215.2873448031312,óptimo_interior,-0.005678063512975283,2.936241586406579,31.14353314774124
Reducción,AP0216,3,0.9468025579676498,tasa_aire_nm3_min,119.57870993809392,-1320.0399772113842,118.52507509624081,-1320.0399772113842,210.56629308542142,óptimo_interior,-0.01888107143095266,73.88206441938546,129.68582776545466
Reducción,AP0216,3,0.9468025579676498,duracion_plan_min,13.0,-1312.1659218901805,13.0,-1312.1659218901805,24.974885984349157,plana,0.0,13.0,30.0
Reducción,AP0140,1,0.9777468884394119,tasa_feed_Carbon_kg_min,23.626122733874197,-1141.921861990609,28.4605495402764,-1061.9630127599744,826.0971897279185,óptimo_interior,0.07684094620829443,3.294660545117927,66.2093830330141
Reducción,AP0140,1,0.9777468884394119,tasa_gn_nm3_min,25.20964141167535,-1169.1086555403585,25.756867426274898,-1109.6195542042142,1201.6139853229151,óptimo_interior,0.02846455777642942,10.37701100559476,29.601831531444933
Reducción,AP0140,1,0.9777468884394119,tasa_o2_nm3_min,22.906121239032792,-1066.8808440865184,22.681345679340843,-1066.8808440865184,1116.9617230246233,óptimo_interior,-0.007968704092102964,2.936241586406579,31.14353314774124
Reducción,AP0140,1,0.9777468884394119,tasa_aire_nm3_min,118.33278537326389,-1110.7819115731802,118.52507509624081,-1110.7819115731802,853.4755680473145,óptimo_interior,0.003445819985014831,73.88206441938546,129.68582776545466
Reducción,AP0140,1,0.9777468884394119,duracion_plan_min,25.0,-1102.4304283073525,24.9,-1102.4304283073525,730.2259487909041,óptimo_interior,-0.005882352941176554,13.0,30.0
Reducción,AP0200,2,0.9735606477470052,tasa_feed_Carbon_kg_min,12.177295987568206,-1078.1972997559762,12.731868918302354,-1078.1972997559762,532.8046175899972,óptimo_interior,0.008814676578138593,3.294660545117927,66.2093830330141
Reducción,AP0200,2,0.9735606477470052,tasa_gn_nm3_min,23.40360478719075,-1074.0097832088682,23.83438537368988,-1074.0097832088682,1029.253305056241,óptimo_interior,0.022407521876206357,10.37701100559476,29.601831531444933
Reducción,AP0200,2,0.9735606477470052,tasa_o2_nm3_min,21.090272733900278,-1089.262928502779,19.860616523207376,-1035.8731071380487,851.1135134196259,óptimo_interior,-0.04359355835419737,2.936241586406579,31.14353314774124
Reducción,AP0200,2,0.9735606477470052,tasa_aire_nm3_min,123.7543431939019,-1079.2110316907113,118.52507509624081,-1035.5643167616172,657.1337169933872,óptimo_interior,-0.09370816203257802,73.88206441938546,129.68582776545466
Reducción,AP0200,2,0.9735606477470052,duracion_plan_min,20.0,-1077.0275785434687,19.8,-1077.0275785434687,427.2358664525277,óptimo_interior,-0.0117647058823529,13.0,30.0
Reducción,AP0188,3,0.9676554850225461,tasa_feed_Carbon_kg_min,4.999427101828835,-1122.754715884305,6.440396669512737,-1122.754715884305,927.4328378449632,frontera_baja,0.022903535304651817,3.294660545117927,66.2093830330141
Reducción,AP0188,3,0.9676554850225461,tasa_gn_nm3_min,16.648746626112192,-1242.1454902309194,16.144457163349813,-1102.2018211716709,1290.902510087401,óptimo_interior,-0.026231166219955047,10.37701100559476,29.601831531444933
Reducción,AP0188,3,0.9676554850225461,tasa_o2_nm3_min,5.809288024902344,-1130.2272421414114,5.756970742540045,-1130.2272421414114,984.3871333383854,frontera_baja,-0.0018547432052644377,2.936241586406579,31.14353314774124
Reducción,AP0188,3,0.9676554850225461,tasa_aire_nm3_min,118.8225466579861,-1131.012413501098,121.31526326354428,-1129.444067438185,992.2698222097056,óptimo_interior,0.04466932794656711,73.88206441938546,129.68582776545466
Reducción,AP0188,3,0.9676554850225461,duracion_plan_min,13.0,-1121.3610883312554,13.0,-1121.3610883312554,889.4291880594092,frontera_baja,0.0,13.0,30.0
Reducción,AP0141,2,0.9630425756710486,tasa_feed_Carbon_kg_min,8.590837872217572,-875.8449519075766,9.586132793907545,-875.8449519075766,844.9802647482829,frontera_baja,0.01581974587715066,3.294660545117927,66.2093830330141
Reducción,AP0141,2,0.9630425756710486,tasa_gn_nm3_min,18.727368842230902,-947.8519405813237,19.028180242227336,-947.8519405813237,1063.3549601470318,óptimo_interior,0.015647032938068534,10.37701100559476,29.601831531444933
Reducción,AP0141,2,0.9630425756710486,tasa_o2_nm3_min,9.524834785461426,-904.8361198961637,9.988064476740245,-904.8361198961637,798.1612798674452,óptimo_interior,0.01642233853865624,2.936241586406579,31.14353314774124
Reducción,AP0141,2,0.9630425756710486,tasa_aire_nm3_min,124.37875956217447,-890.2387418902814,124.10545143084774,-890.2387418902814,920.2720417650477,frontera_alta,-0.004897664869514233,73.88206441938546,129.68582776545466
Reducción,AP0141,2,0.9630425756710486,duracion_plan_min,20.0,-878.0949656965316,19.8,-878.0949656965316,760.6360258915328,óptimo_interior,-0.0117647058823529,13.0,30.0
Reducción,AP0069,0,0.8695033189152614,tasa_feed_Carbon_kg_min,64.25394075455203,3916.7896685467404,66.2093830330141,4049.1355193315394,971.8162524167401,frontera_alta,0.03108083769801686,3.294660545117927,66.2093830330141
Reducción,AP0069,0,0.8695033189152614,tasa_gn_nm3_min,26.60816921657986,3903.9816591556873,28.640590505152424,3961.498011703098,858.774111544245,frontera_alta,0.10571860922393111,10.37701100559476,29.601831531444933
Reducción,AP0069,0,0.8695033189152614,tasa_o2_nm3_min,25.013684296784575,3907.1302271168206,25.50207483547431,3907.1302271168206,755.9373613942525,óptimo_interior,0.01731433652989215,2.936241586406579,31.14353314774124
Reducción,AP0069,0,0.8695033189152614,tasa_aire_nm3_min,119.02754408094619,3936.294974776648,118.52507509624081,3936.294974776648,583.251353577487,óptimo_interior,-0.009004213238976244,73.88206441938546,129.68582776545466
Reducción,AP0069,0,0.8695033189152614,duracion_plan_min,30.0,3929.501248355519,30.0,3929.501248355519,622.1504765162495,frontera_alta,0.0,13.0,30.0
