Batch,rendimiento_ha_batch,frac_sn_metal,frac_sn_dross,frac_sn_polvo,feed_sn_total_t,feed_total_t,F_frac_conc,F_frac_reciclo,F_frac_Fe,F_frac_dross,F_frac_pellets,F_frac_secundaria,ley_sn_conc_batch_pct,ley_sn_carga_batch_pct,ley_sn_reciclo_batch_pct,ley_sn_dross_batch_pct,F_cal_por_t_carga,F_C_por_t_Sn,R_C_por_t_Sn_escoria_inicio,F_feed_rate_mean,F_feed_rate_cv,F_gn_por_t_carga,F_o2_enriq_mean,R_o2_enriq_mean,F_gn_rate_mean,R_gn_rate_mean,F_tiro_mean,R_tiro_mean,F_tgas_mean,R_tgas_mean,F_temp_max,R_temp_mean,R_temp_max,F_termocupla_mean,espesor_ladrillo_norm_mm,F_desvio_duracion_total,R_desvio_duracion_total,F_lanza_mean,F_lanza_std,F_tipp_mean,R_tipp_mean,F_b2_final,F_irf_final,R_b2_final,F_feo_final,R_feo_final,R_sio2_final,R_cao_final,R_al2o3_final,R_mgo_final,F_masa_escoria_final_t,R_masa_escoria_final_t,F_sn_escoria_final_t,R_sn_escoria_final_t,F_sn_extraido_t,R_sn_extraido_t,R_feo_extraido_t,F_feo_escoria_final_t,R_feo_extraido_frac,R_selectividad_masa,F_avance_reduccion_final,R_sn_extraido_frac,R_frac_sn_extraido_R0,rendimiento_proxy_batch,fusion_carbon_total_kg,fusion_carbon_rate_mean,fusion_carbon_rate_cv,fusion_b2_mean,fusion_frac_b2_optimo,fusion_o2_exceso_mean,fusion_o2_exceso_std,fusion_duracion_total_min,fusion_ley_sn_pico,fusion_ley_sn_final,fusion_temp_mean,fusion_temp_trend,fusion_cao_total_kg,fusion_interaccion_C_x_Sn_prev_mean,delta_FR_ley_sn_escoria_pct,delta_FR_ley_feo_escoria_pct,delta_FR_temperatura_horno_celsius,delta_FR_presion_punta_lanza_kpa,delta_FR_exceso_o2_combustion_pct,reduccion_carbon_total_kg,reduccion_carbon_rate_first,reduccion_carbon_decay_ratio,reduccion_gn_total_nm3,reduccion_o2_total_nm3,reduccion_aire_total_nm3,reduccion_o2_exceso_mean,reduccion_lanza_pos_mean,reduccion_lanza_pos_std,reduccion_frac_en_valle_lanza,reduccion_selectividad_media,reduccion_duracion_total_min,reduccion_ley_sn_inicio,reduccion_ley_sn_final,reduccion_ley_feo_final,reduccion_feo_caida_total,reduccion_sn_caida_total,n_escalones_reduccion,recuperacion_real_batch_pct
AP0283,0.7935,0.7677613552568527,0.08404302858054047,0.1355351735056747,49.290941437576635,126.44815654015896,0.48357521081260335,0.06184543118700444,0.1282560728588454,0.1333673540705393,0.19295593107100742,0.38816871632855116,37.56804095731708,38.981146729428374,51.128439625,38.68251748085758,0.09493591332928472,0.2637092620392607,0.29105568864331344,424.7266050011077,0.056608774499580995,73.17367158304705,43.75337884463079,31.368663862039632,30.886865084991694,21.048595613464702,95.55703708509134,86.78112528941936,195.43117021363352,189.3497062555949,1037.2572714008586,1031.12878859677,1038.5858954762507,380.81497918306775,234.77890741485436,-2.0,-1.0,2118.8186052637284,1231.3329972924403,42.43648293344294,54.94308599472045,0.544750308696961,0.3015478339963424,0.5629073137696375,18.353829535320976,18.94715844211657,39.5733,22.2761,12.4528,2.4321,66.36654062292999,52.84748840471315,10.281570839844937,0.6107584234932698,34.32484222689412,10.61342947448809,2.167704373701934,12.180801734422117,0.17796073041531812,4.896160935618184,0.7873438020487613,1.032277036244022,0.8899637478570922,77.76061938841988,12749.900942936976,42.55382189826388,0.2162383479062714,0.5400584711613553,0.0,19.00565998269721,0.49164445680276436,293.0,22.0226,15.4921,1027.294784889739,-0.7725089935661706,11770.105979476633,856.0836930863143,-13.0677,0.3732105721192589,4.46985248527767,-2.5889225237296998,-24.460426139497137,2992.5096811260787,63.00670914188507,0.09227744639273344,1951.0315795074341,1883.3571120408697,10464.771630943076,5.868680414363732,3035.743748201497,519.9712169798734,0.25,-8.018360850419647,87.0,15.4921,1.1557,18.94715844211657,0.5933289067955947,-14.3364,4,76.77613552568528
AP0284,0.7173,0.6916368852329348,0.12258207767118846,0.16966707586419869,52.22231603196757,133.84728506132436,0.47651809072514084,0.06291297606219835,0.1266934573456962,0.13943150262222606,0.19444397324473847,0.3967884519291629,37.58331439325203,39.01634314662494,51.128439625,38.654579349157736,0.09504682080650535,0.25504202064251363,0.17724827392621276,423.9142780936514,0.07746261883835455,73.10677640635966,43.83026527866458,30.77492488262458,30.889168428396204,19.02147525571894,93.94712356303022,82.5314025225178,193.38909042692214,186.33761798858643,1069.8138191005944,1040.9719364538362,1052.6581235458316,390.46111043850016,234.77890741485436,14.0,2.0,1869.2767290488696,1131.595838860614,35.57792582562591,79.58790761765982,0.4114320223706091,0.28953361149631524,0.5196708189504228,17.458818866505506,18.72678280956218,39.978,20.7754,12.6014,2.4187,86.47632629161383,61.63241338847876,16.59584473127619,0.9971508162121978,31.407872344283685,16.802805266531834,3.5559769741091967,15.097745169661138,0.23553033477177235,4.725228928328785,0.6747073944446444,1.0124706237378571,0.9159413660909449,70.29644267528795,13011.786011268001,39.55827028848112,0.4077746117471915,0.47167756626304846,0.0,18.95775952107747,0.3595927875475569,309.0,21.3929,19.1912,1056.1027169473102,-1.2340756737824288,12430.8854280932,854.7864901807293,-16.8937,2.0923463443459553,1.5329449054738689,-11.3737033949958,-24.568773051645447,2941.584832966137,61.30719939201108,0.07761660753300337,1891.275120332506,1782.7943426028035,10812.344852701823,29.16674673303802,2844.8899015124566,382.8151805628586,0.0,-1.5371106266347454,90.0,19.1912,1.6179,18.72678280956218,1.2679639430566745,-17.5733,4,69.16368852329347
AP0285,0.6487999999999999,0.6872969677960713,0.11650118019193764,0.27722061551240096,50.80394885484259,130.22191988916975,0.47940964511412765,0.06350274754841333,0.12827316479830844,0.13612673676092074,0.19268770577822988,0.3923171900875639,37.58331439325203,39.01336188107286,51.128439625,38.654579349157736,0.09891963272015251,0.2597483977759728,0.23629436627522674,431.9669452575723,0.026235641263554432,72.31975590214996,44.02743399893664,30.896631489363433,31.04096096318586,22.957205014803563,92.33122840569206,93.39394260588146,195.14089323987196,192.54388805389402,1073.4637985205359,1053.7250588113984,1064.9661273265383,385.38997935839495,234.77890741485436,5.0,-3.0,1986.2847142264823,1440.6804946688444,42.683606426343324,40.560285460154226,0.5230551989730423,0.26904659032084116,0.5288537060220776,17.31524665055063,16.926469556809025,42.0154,22.22,13.097,2.5982,69.7249554718237,57.543394411753766,12.289372026686287,0.6980589176089851,34.50628627619807,11.968633946597718,2.332982879872827,12.073048016932873,0.19323892993722352,5.130185073304156,0.7562920125758809,0.973901182306786,0.8618352640055433,63.57863443281581,13098.235832744416,40.58674660111952,0.41910404823174385,0.5068825216412549,0.0,19.384412384634423,0.895742555555818,300.0,23.1238,17.6255,1059.936995285061,-1.7726158414220103,12784.558660447175,917.1915377855415,-14.628499999999999,0.5317060650013445,7.238903102567292,-3.8312303755018036,-24.508974716319308,2903.9093749663352,65.58391480804771,0.08415048601486627,2102.4023994322483,1837.041339046948,10273.32618067457,-5.384683927078861,3056.496362901272,686.8282130319184,0.25,-6.803273271709439,85.0,17.6255,1.2131,16.926469556809025,-0.38877709374160574,-16.412399999999998,4,68.72969677960712
AP0286,0.7182,0.6911310709490642,0.10947805555028857,0.18127578569383315,51.52886550317553,132.16030274299104,0.4854157912841628,0.062417137060089986,0.12593956047855617,0.13527618479606182,0.19095132638112916,0.38864464823728095,37.583314393252024,38.98966969180033,51.128439625,38.65457934915773,0.09550634174390085,0.2677487779652102,0.48966304446394554,426.7802091942696,0.028871196940152655,73.0425301632722,43.79415103304382,31.783114373971173,31.020280525441063,23.582558549934035,93.59408690938871,86.64865802955109,192.08446475103088,192.16994911193848,1044.9014568603075,1006.7572709159608,1028.4484500479507,373.3597096235793,234.77890741485436,12.0,-3.0,2083.597861257488,1517.1205931407849,40.38363459207949,33.695880208412824,0.5634009058049906,0.26760572029023,0.5302077948430547,18.450959484286866,16.13759426269138,41.3966,21.9488,13.2798,2.4672,60.27646820299249,56.86215610228099,6.120773963672873,0.45068944926667914,41.340497875221786,6.256116607806042,1.9454026858888847,11.121586726693199,0.17492132495983465,3.215846597306164,0.8798501466449975,1.0221120147446117,0.8266406654999184,70.38819543578892,13639.88139155272,42.89470743707927,0.3290416187446093,0.5133481252833628,0.0,18.514798637720368,1.6623156910426822,307.0,22.1552,10.1545,1026.8167860047993,-3.8062857966066668,12477.10836508304,917.9905297095714,-8.152000000000001,-1.631139897931778,-18.501195681457943,-21.8913902191889,-24.597110574098277,2997.1168135277103,64.76679057459677,0.07437398951752747,2140.843798561805,1924.6895599015456,10218.66209240911,-5.0867791237730575,2803.351039464614,378.9997923596807,0.25,1.4809914910118835,85.0,10.1545,0.7926,16.13759426269138,-2.313365221595486,-9.361900000000002,4,69.11310709490643
AP0287,0.7354,0.6916965618048514,0.09893198155262055,0.16919625492491036,50.7670009351689,130.1213015679893,0.480882697805093,0.06359262222766444,0.12718369981614722,0.14051977002903837,0.18782121012205688,0.39193360237875974,37.58331439325203,39.01513458858448,51.128439625,38.654579349157736,0.09715833842249448,0.2651740918229652,0.5304498108894183,419.69010971608895,0.07865386546289435,76.61463817701552,44.353818844306545,31.95293395392548,31.522010257588583,23.837685455220004,95.07211845703054,87.44415525892047,191.19706554826962,193.87116980234782,1084.7781099634603,1033.2085857214838,1050.6574827144727,382.91070437816177,234.77890741485436,17.0,-3.0,2215.9774450573705,1380.727381922855,36.101041021851586,48.183452094395946,0.5317312679743532,0.2907272860768704,,19.850917238785925,,,,,,63.81151874988441,,5.415173104152691,,41.34255344124882,5.3450270122710535,3.139274157683425,12.667171775851918,0.24782755087193065,1.7026314822453503,0.8920790333614419,0.9870463805066831,0.787703589710384,72.06487715702391,13305.696332085996,40.564787226483,0.4193176615705361,0.5121741156190092,0.0,19.05743778606674,0.33960112438127565,312.0,22.1819,8.4862,1062.7464304186599,-7.245823702845627,12494.359182746117,908.7527842358568,-6.225300000000001,-0.07654611872146333,-4.477178660302343,-6.727166159518202,-24.42381096445667,2872.4775490312595,59.01398387621846,0.08455438244193872,2149.8855527257633,1935.9727380265372,10196.458590247632,-5.42901483040027,2735.0753683517387,301.7888324103741,0.0,27.47070003906025,85.0,8.4862,,,-2.3106635938759084,-7.2713,4,69.16965618048513
AP0288,0.6018,0.771529256148305,0.1559129350362357,0.3841986103962478,50.531278871563565,129.5215939137869,0.48107316377379483,0.06346164409878702,0.1284283888189604,0.13815780933098923,0.1888789939774684,0.3904984474072447,37.58331439325204,39.013787079549495,51.128439625,38.654579349157736,0.09652836873643596,0.2716721999528498,0.22619537115926167,421.93676541997417,0.0325219998965513,72.94841620529111,44.0624983019619,30.605229055037995,30.858024569413804,22.764669562979726,91.9140396414266,90.11669552710748,192.65118941492443,193.90561957041422,1083.3029617569036,1026.312889604028,1034.5336500113797,385.49701017351214,234.05627440507823,9.0,-3.0,2187.6264251527646,1579.7781517055334,32.060172468260774,26.615599950651326,0.5086731488406881,0.28576107264394657,0.5556030631167308,17.581678603276927,16.175802997582593,41.6308,23.1302,13.2249,2.5762,72.69833815367288,53.43951743465848,12.543443963372875,0.6337926767750495,33.599405490084294,12.477957933381193,4.137317101013052,12.781588164102212,0.3236935072460661,3.015953969379305,0.7489452007190299,0.9947792623634384,0.9151683172242293,58.82168770737069,13573.550580489165,41.67199077517165,0.42961187628839254,0.5568872783419286,0.0,19.62699020930821,1.5046393884976716,304.0,24.2283,17.2541,1068.2167110001335,-5.0990645974575335,12360.46224624008,954.9062152528628,-15.094000000000001,0.24198865431103656,-16.92953717542855,-9.178747171104298,-28.834809568535764,2837.2689629105275,63.755880901377694,0.08209230190974576,2085.2860922002687,1779.5343116183387,10251.12297011837,-5.946072478709993,2954.328891456901,530.1061209687485,0.25,-15.858954736039303,85.0,17.2541,1.186,16.175802997582593,-1.4058756056943338,-16.0681,4,77.15292561483051
AP0289,0.7378,0.694228891556318,0.11932901230587563,0.14652540407473108,50.762508487650805,130.02647308584804,0.4776492777895922,0.06526553962103507,0.12709548384782204,0.13512101565017323,0.19486868309137742,0.39525523836258575,37.583314393252024,39.04013335356378,51.12843962499999,38.654579349157736,0.0921193059549196,0.2734624164571676,0.46352326720273784,430.8813154819142,0.025587876646821352,71.88920219483751,43.84047873667457,30.146376977924472,30.936861693183886,22.19957090217433,92.40489780914115,88.9043245072454,194.7889277393373,193.60827953338622,1058.096332619611,1037.4774431230794,1042.7854492646627,375.6941333843624,234.05627440507823,6.0,-3.0,1942.6523868896656,1441.7230807428784,44.65997824524191,45.666399213473,0.5870579320633192,0.3002847652284311,0.5718996262467766,19.555925221595487,17.48120378189632,40.2137,22.9982,12.8873,2.5434,60.26251956495655,51.983996451581206,6.5710853958824265,0.26132355016209874,40.33170072460663,6.423121679222228,2.697464909097591,11.784893262772254,0.22889175565286748,2.3811696891994107,0.8702626683668027,0.9774826063357941,0.8212886225136102,72.30923460674595,13850.638582461857,44.01111279353914,0.3860868492798791,0.5919581010216362,0.0,19.147576310338213,1.2051355638043915,301.0,19.0565,10.9041,1053.425678561743,1.4109725513961733,11952.106555396093,773.0049255798664,-8.7555,-0.5673418211120058,-15.310883354948373,-27.697308047612502,-26.96264220676909,3045.8509717676184,65.22798914755545,0.08191656435626088,2030.784942704088,1684.9498990650848,10312.536869859818,-5.385945544632103,2829.746799036715,544.5258781436627,0.25,4.235902512898484,85.0,10.9041,0.5027,17.48120378189632,-2.074721439699168,-10.401399999999999,4,69.4228891556318
AP0290,0.7034,0.700915063626998,0.14321118392511,0.17266587510196815,49.732987360292356,127.49325377002324,0.48545465375338204,0.06323356505780678,0.12830886240969344,0.1356713505628417,0.18733156821627597,0.38623648383692455,37.58331439325203,39.008328589685576,51.128439625,38.654579349157736,0.09533320161016175,0.26252971537782926,0.29936192005521217,428.0028399224401,0.023707350537106046,74.41745795703902,44.375583504414735,30.648029938562402,31.718650182379708,22.606340946579436,93.69355146598487,84.95530191730498,194.66856493899968,194.35289025624593,1051.376273741762,1038.6005958771634,1048.6281272419947,386.7963793344288,234.05627440507823,1.0,-3.0,1880.8575582871133,1211.9465299112805,31.470050160764462,24.92924171640955,0.5232526310271925,0.2942674976989199,0.5825650597986546,18.498302293849044,19.328345248455545,38.6798,22.5335,12.0034,2.3038,67.19644257488685,53.597669613845255,9.89937992013233,0.8562763697507918,36.725414107283854,9.366376611427844,2.070658450124687,12.430201078215248,0.1665828603331006,4.5233807685008784,0.7996470924689523,0.9461579095857794,0.851421220332941,68.93395887031836,12971.518231880927,41.340765871110975,0.39896586062097644,0.542109855386815,0.0,18.863017450162754,0.2322532521473285,296.0,24.0203,14.732,1042.0010918320481,-1.8899662440407101,12074.259980511115,973.9388724518923,-11.8188,0.022256266451787354,0.028276753909267427,-26.7520632908262,-24.24349905651444,2963.497380246827,62.56664829049059,0.08388503972262444,2061.109095496867,1741.8323140137022,10194.957134991964,-5.9425039088148335,2547.1805598033557,432.6194371612001,0.0,-132.47107148323227,85.0,14.732,1.5976,19.328345248455545,0.8300429546065011,-13.134400000000001,4,70.09150636269979
AP0291,0.6806,0.695954286127521,0.11379948113634641,0.23373214436615675,49.572106512867315,128.08217090180577,0.4135860873304584,0.048746969648989724,0.14408397746231133,0.1641623012625392,0.22942066429570132,0.44232993520723024,39.20999649,38.70336219618871,49.67596066666667,37.20211994178527,0.08959820574994037,0.2638760868798313,0.2619563824057016,430.33503359192804,0.03917728436326078,71.81672061246422,43.75933267386511,30.756899377102748,30.81000021195934,21.577278365974223,93.52764286678806,88.43955226160315,194.7827710583783,191.559340133667,1070.6737982607908,1019.0786880618659,1039.452630269487,392.5996386167714,234.05627440507823,4.0,-3.0,1985.339173683798,1566.0219886809427,32.202410485399064,59.135044345855725,0.4898464008380206,0.28743769301576727,,18.425101047542302,,,,,,65.81943120625311,,11.234389615439312,,34.43412796204736,11.261504737158987,3.011727743100224,12.127296708669729,0.24834287603000252,3.7392173854222874,0.7705064728940789,1.0024135821035092,0.849603445720584,66.69513007994273,12917.518012772975,40.782011521039124,0.4086203166575974,0.5253912955571111,0.0,19.152559434395954,0.5227093371614803,295.0,23.635,17.0685,1059.5616827175022,0.23074452371148174,11326.53681912807,1017.284963077027,-13.8706,1.621105280687619,-12.239744150508386,4.5690844416619,-23.561222541553597,2942.920062196664,61.72105115664902,0.08808304522682757,1945.762366027224,1753.2910137887534,10266.255721588514,-0.7708341900801352,2603.6540101793075,660.5389154020017,0.25,-2.1949047816998424,85.0,17.0685,,,-0.631923588503895,-15.9129,4,69.5954286127521
AP0292,0.7378,0.6816017436200588,0.13014902815089363,0.13090554136894186,50.06383906644071,129.23234259494845,0.41210426829638475,0.048933638918844516,0.15006795178613436,0.16161136963748085,0.2272827713611555,0.43782777991748084,39.20999649,38.73940382196371,49.67596066666667,37.20211994178527,0.09106040550670498,0.27220165171439487,0.2985748461749887,421.67186312473814,0.08222902355146322,74.78338001958615,43.985228661475084,30.808909482521283,31.091816601327427,23.052561926755942,93.8492217687822,98.0,193.99913051637148,194.79063292185464,1056.0501174331102,1059.4668829261987,1068.8984874268676,382.74535035556164,234.05627440507823,19.0,-3.0,1720.996536968372,1244.1485149763037,42.12466178255634,33.947237099011744,0.4890526885999823,0.289883161031943,0.5553461061501761,18.964011453129196,18.551305656728445,40.1582,22.3017,12.8753,2.5002,66.44830964467559,52.725062921500566,9.4417067657216,0.44758305914061836,36.970881616655376,9.041074862354538,2.820077471157065,12.601265051427031,0.22379320327348443,3.2059668412744093,0.8112296234306902,0.957567851522188,0.849832120132791,72.30649539169916,13614.679502897347,41.9700687435748,0.36739090304973526,0.5208738822133233,0.0,19.01383440385303,0.3887365870775832,310.0,20.0288,14.2091,1043.3232713192533,2.235143758081834,11758.094839934989,858.071507585725,-11.5979,-0.6687171850658054,-10.906523499765171,-45.5999501393314,-23.32429710030959,2819.0561452046763,62.05053837273711,0.09004370077380458,2105.392021589733,1809.167451618203,10377.720880111283,-5.76326018731136,2542.3397318654247,195.83231303941187,0.0,4.776299546851628,85.0,14.2091,0.8489,18.551305656728445,-0.41270579640075056,-13.360199999999999,4,68.16017436200589
AP0293,0.7223999999999999,0.7178663234344516,0.16010238028636847,0.13599128746662478,50.26233829632296,129.96142330141376,0.4101917063508807,0.04824143832379657,0.15088405496245735,0.16632170176106661,0.2243610986017988,0.43892423868666197,39.20999649,38.67481366355287,49.67596066666666,37.20211994178527,0.09190864137374763,0.26320124366656783,0.26163876201921904,421.5032486692454,0.05322142730887255,72.41029036414494,43.625956972356356,31.921380760073223,30.634731694845158,22.90740698401188,91.6661580118756,85.53956680889564,194.03632297563445,195.50699310302736,1104.6571947339728,1026.9468616859228,1050.9080099471694,401.4661392867924,234.05627440507823,6.0,-3.0,1665.3279863160897,1274.3749458636282,35.31108615761355,56.110933039983095,0.5576253654724963,0.3203637076876156,0.5846031129740709,19.000419102874027,19.100765275315606,37.8609,22.1336,12.1006,2.3297,66.66198697788077,52.456268325443624,11.530657211537996,0.5083012400735487,34.38825745052721,12.374416562027434,2.64650822306794,12.666056908100654,0.20894491808064983,4.67575216814649,0.764248788753451,1.0731753043222154,0.8954037631950155,70.79828885494398,12873.245920233228,40.67157778102286,0.3723408027257261,0.5537103839184591,0.0,18.90268954012021,0.21114580642660333,297.0,21.0795,17.2972,1088.7868823904944,-5.938298170923731,11607.718468484427,909.3302883597663,-14.7137,0.47381404243889236,-6.227778401935666,4.691772264422802,-24.118948810257507,3016.8668780947814,62.870299242901545,0.07872464543249048,2123.2534956882837,1980.096865241579,10505.399087754666,3.7599982772928016,2819.1008051045737,504.50305240689096,0.25,-7.661914214061554,85.0,17.2972,0.969,19.100765275315606,0.10034617244157928,-16.3282,4,71.78663234344516
AP0294,0.6675,0.7114576174517978,0.15986662584961614,0.21628776153042467,50.37899534813594,129.05254957898714,0.40895169788215796,0.047987757694855915,0.1514696964294461,0.16107278170052694,0.23051806629301308,0.4395786056883958,39.20999649,39.037582374380975,56.746552167344156,37.20211994178527,0.09179819854896705,0.2665996270970841,0.25010505139020506,432.751320256821,0.0296355307643051,70.84396429029375,43.82003312019656,32.02228560703215,30.718620163194995,22.411138635861757,92.14022563380176,84.8272299451579,194.88328764409653,191.66530736287433,1060.3954118423453,1022.5532844232471,1039.8004686840127,384.6067371121695,234.05627440507823,2.0,-3.0,2051.4802788785687,1550.7876798536165,37.04993241434027,71.85803867022197,0.46601184267798923,0.2729797163885342,,18.04944614558152,,,,,,68.50340431360017,,11.670102952056297,,34.83939187697747,11.77850660369122,3.501453983844742,12.364485069473231,0.2831863975063149,3.36389016049782,0.7647839392262509,1.009289005596632,0.7022134792605905,65.414652862516,13227.179661832064,42.48173679977562,0.37709586772411857,0.4800976206641276,0.0,19.822802213902623,1.623228908382911,293.0,24.3315,17.0358,1050.2840579036745,-1.175670746576625,11661.266012899843,1079.6906094782346,-10.9728,1.55755270480795,-12.199921479279283,5.865015394969696,-23.55812277367056,2918.7516985530237,60.057824542958244,0.09052918278374993,1967.184554186092,1848.1134994901229,10553.398421866423,4.558298423819631,3064.4384194789077,505.63846932904727,0.25,-1.2616211491949871,85.0,17.0358,,,-1.0985332903572385,-15.7808,4,71.14576174517977
AP0295,0.6293,0.6717148067458172,0.15794383792527655,0.25959267862018043,49.61459784019794,126.94715134985417,0.41065931388452986,0.04943601745403213,0.1487880600754476,0.16060249258625467,0.2305141159997358,0.4405526260400226,39.20999649,39.082876072945396,56.74655216734416,37.20211994178527,0.09151548124056043,0.2666400335887827,0.3087392971068565,436.2764619065582,0.020017034700695595,71.34030567779918,44.01719101620332,30.088677963185386,31.083696320975687,22.7934066118035,93.69189679078853,90.45203997137574,195.20954218707962,194.9692686462402,1105.0525045472668,1051.4174470360956,1062.0512541639407,380.23417062762985,232.01307244785002,0.0,-3.0,1789.6726622414656,1289.5952132525417,35.92678621702529,34.5984500996272,0.5271786594069782,0.3065016175501084,0.5352146925822306,19.180013021756647,16.25466479720655,40.7117,21.7895,13.0592,2.4524,66.17801975672108,53.16841359867279,9.314093034620194,0.6789606416550514,36.3024671233967,8.773923232239971,4.0506053984231425,12.69295280687979,0.3191223870483192,2.166077010526764,0.8117444949519184,0.942005109851015,0.8245085415139436,61.667568575098755,13192.230840558266,42.67297992056848,0.4012375588425499,0.5254106345807826,0.0,19.585665014338,1.6076102045300478,291.0,23.2057,14.0743,1083.2300886087517,7.369409654693714,11584.859426532566,988.351085310826,-11.0118,1.1460047488584486,-23.22147601912411,7.409441112336694,-28.721876869380626,2875.626536696507,64.75309277606266,0.08266842609705659,2090.5338871301983,1716.9796766964964,10566.947073689042,-6.2275143530953585,2968.253461368959,419.0212822412904,0.25,-2.0138250660149617,85.0,14.0743,1.277,16.25466479720655,-2.9253482245500955,-12.7973,4,67.17148067458172
AP0296,0.6716,0.6962155604197758,0.17149687541103828,0.1901665130807486,53.14009353323427,134.02122200645778,0.3911142246159729,0.10817852291544,0.13080425216338917,0.15026022493671104,0.21964277536848686,0.4780815232206379,39.20999649,39.6505066419061,55.82216964343786,36.87027614588862,0.08970687034382657,0.2505077868464956,0.39054236441474055,431.19183769021413,0.02114159069444892,72.03526576272711,44.066552936348195,35.20152457607927,30.940881173355884,24.512313389772373,94.18284505699106,80.64023752577887,192.45131324482796,184.66453867594402,1058.7960676544435,1003.7080504110902,1008.6182599062695,373.35084752680734,232.01307244785002,2.0,-3.0,2173.0873424214533,1427.597316840657,54.182205597790535,71.3196065792081,0.5096014743521889,0.2662860194791186,0.5602693670427713,18.198678914853613,16.50681671770078,39.7673,22.2804,12.7505,2.4306,62.26193339668688,52.67859385163559,7.2967872844247195,0.7682119341384017,40.5441162026822,7.901164514802503,2.635290408491575,11.330849345043054,0.23257659935655617,2.998213968882877,0.859046956707575,1.0828278537964031,0.8187525710477541,65.812403312884,12968.16294997386,41.00080947846059,0.3138205165912772,0.5202206138433505,0.0,20.034171462510592,1.5817592512782235,303.0,19.6885,11.7195,1043.861429657771,-7.515133920363686,11689.927042961546,817.6965822602477,-8.3363,0.4568323824872387,-5.645579444802365,1.2598883042313034,-25.426897305749538,2849.704558690644,62.79674387285786,0.12870943532955964,2162.8753233380558,2292.711359216084,9557.096152845537,0.1685588570300235,3734.1920755097362,811.5310174842639,0.25,-4.33280554058576,85.0,11.7195,1.4583,16.50681671770078,-1.6918621971528331,-10.261199999999999,4,69.62155604197758
AP0297,0.6951,0.6762862968755253,0.10786936133886298,0.21118056554961878,53.12945148526833,134.02730685077515,0.3920330456603071,0.10853146030312463,0.12842912605533732,0.15313443264742002,0.21787193533381102,0.4795378282843557,39.20999649,39.640766298782836,55.82216964343786,36.40063984084883,0.08781149013217111,0.2585228746386741,0.47168990635348623,424.01402724364476,0.0748553521815617,75.6207170536352,43.956464152498654,33.044007125939395,31.10205553611088,17.585577601528474,93.14691928639824,74.01921304542518,193.50444104069078,183.8230650972065,1068.1913702550996,1001.4855893898289,1022.034004312139,376.86181971063326,232.01307244785002,23.0,6.0,2304.7537214133336,1494.876648732832,29.60091616556453,71.14837712883934,0.5129458981332348,0.2604494633449307,0.5577849881897464,18.12483442385173,16.243600988450176,39.8806,22.2448,12.6528,2.4487,60.10091034284246,52.48803944223752,6.273453223406582,0.5499696772757648,42.274802587820915,6.1156103293467385,2.3672427932103637,10.893190486867777,0.21731399960958908,2.583431808045757,0.8810433927232862,0.974839551927968,0.8073340306664001,67.94551235340873,13633.80478272775,40.67595466763375,0.37349404246575807,0.4727236753722114,0.0,19.069100771200908,0.4426774959579585,323.0,26.9334,10.4382,1042.7212272273841,-9.712017499040044,11675.683650483317,1062.1100216956,-7.809,-0.7314978673113082,-9.211384017575824,43.176339902048504,-3.571219110420733,2959.124563461627,62.62770287298387,0.08633391064225573,1679.6574694731626,1952.2608793956783,10377.46490308964,28.224964890401726,3258.728933636915,953.0586110403884,0.25,2.636010235152708,94.0,10.4382,1.0478,16.243600988450176,-1.8812334354015547,-9.3904,4,67.62862968755253
AP0298,0.5981000000000001,0.6012820020870109,0.18572558330965633,0.23886052638078836,52.03461918268497,131.7178188264151,0.39450634296004894,0.10218338975162994,0.12965313363025543,0.15665100933928797,0.21700612431877778,0.4758405234096957,39.20999649,39.50461649479558,55.82216964343786,36.40063984084882,0.08959293995450912,0.2517614641839684,0.30039933369962635,437.078349245491,0.021322925153465535,72.77006425314386,44.34359915680162,30.90710748405802,31.596789278955697,22.61961031052119,93.25126215046423,87.13234151030889,195.11504449105146,187.4575925509135,1088.9837605272282,1059.3587564511063,1066.8277785163368,394.6990492139915,230.46563023032823,-2.0,-5.0,1894.1273526922173,1268.074034572365,28.807946227661287,29.095414857467027,0.5340703737552092,0.2932569838104168,0.5611830161915051,18.495600666129462,16.566509825409614,40.8177,22.9062,13.2032,2.5325,64.40088973181318,51.35952723382282,9.864026676662897,0.6996708395063682,37.55182882095795,9.866053642164225,3.402850264755356,11.91133139023054,0.28568177253017346,2.899349919786592,0.8078420940805371,1.000205490675134,0.878815200616454,58.61201797619076,12923.651446884563,40.729180253000855,0.3957045617225717,0.5802004971864658,0.0,18.910520381899897,0.14942542799954248,298.0,24.6259,15.3166,1080.2725789724955,2.708246176043331,11629.126262432434,910.5069815432043,-12.669799999999999,-0.11990081117378182,-22.15598201089142,-8.244797764488702,-23.737674310486327,2963.147041264874,61.1388442829091,0.0898389816100785,2024.8546391489176,1766.546549380808,10036.966229700902,-4.006802480308667,2607.7627654703256,415.44564086899607,0.0,26.150142863229195,83.0,15.3166,1.3623,16.566509825409614,-1.929090840719848,-13.954299999999998,4,60.12820020870109
