kpi,modelo,muestra,variable,coef_por_sd,ci_lo,ci_hi,p,r2_adj,n,significativa,consistente
f_dross,M1_Fusion,lockbox,lanza_std_F,0.003303884022762311,-0.019610585187056835,0.026218353232581454,0.777488007245231,0.13505385056638552,63,False,True
f_dross,M1_Fusion,lockbox,feed_sn_total_t,0.017411173865464157,-0.098402751755002,0.1332250994859303,0.768256641268639,0.13505385056638552,63,False,False
f_dross,M1_Fusion,lockbox,ley_sn_conc_batch_pct,-0.015383217741259676,-0.05758956856439895,0.0268231330818796,0.4750042485352769,0.13505385056638552,63,False,False
f_dross,M1_Fusion,lockbox,espesor_ladrillo_norm_mm,-0.05516185798940994,-0.7738802550929853,0.6635565391141653,0.8804270791959554,0.13505385056638552,63,False,False
f_dross,M1_Fusion,lockbox,frac_carga_secundaria_F,0.022442118383036724,-0.2438992876534407,0.28878352441951416,0.8688275130974031,0.13505385056638552,63,False,True
f_dross,M1_Fusion,lockbox,feed_dross_Fe_total_t,0.01985567872248686,-0.10300596209576031,0.14271731954073402,0.7514333651511999,0.13505385056638552,63,False,True
f_dross,M2_Reduccion,dev,carbon_total_R,-0.00634566366685585,-0.04352734355527054,0.03083601622155884,0.7380022843552677,0.12486462322045366,297,False,False
f_dross,M2_Reduccion,dev,carbon_por_Sn_inv_R,0.0032184635955688893,-0.004096687521643374,0.010533614712781154,0.38850606366008855,0.12486462322045366,297,False,False
f_dross,M2_Reduccion,dev,gn_total_R,0.007581618901689995,0.00023567413147392632,0.014927563671906063,0.04308923802204687,0.12486462322045366,297,True,True
f_dross,M2_Reduccion,dev,exceso_o2_R,0.0023986830054947986,-0.003478218512390183,0.00827558452337978,0.4237294216969524,0.12486462322045366,297,False,True
f_dross,M2_Reduccion,dev,dur_R,0.0006997283847327094,-0.005044152308631876,0.006443609078097295,0.8112871687675656,0.12486462322045366,297,False,False
f_dross,M2_Reduccion,dev,carbon_rate_R0,-0.0032196482593564012,-0.0664734521173732,0.06003415559866039,0.920532415442206,0.12486462322045366,297,False,True
f_dross,M2_Reduccion,dev,perfil_carbon_R,0.0057434376726736985,-0.06322539998029927,0.07471227532564667,0.8703470769291185,0.12486462322045366,297,False,True
f_dross,M2_Reduccion,dev,T_media_R,-0.0040114105826592195,-0.010325009177336695,0.0023021880120182563,0.21302755199302925,0.12486462322045366,297,False,False
f_dross,M2_Reduccion,dev,lanza_media_R,-0.007871213466364723,-0.013185311331745277,-0.002557115600984169,0.0036950253512016487,0.12486462322045366,297,True,True
f_dross,M2_Reduccion,dev,feed_sn_total_t,0.003469052848459292,-0.00355601679961,0.010494122496528584,0.3331189340652303,0.12486462322045366,297,False,False
f_dross,M2_Reduccion,dev,ley_sn_conc_batch_pct,0.005835369945151459,-0.00031010231459996807,0.011980842204902885,0.06273519114226493,0.12486462322045366,297,False,False
f_dross,M2_Reduccion,dev,espesor_ladrillo_norm_mm,0.006538885689139951,-0.002503152893768231,0.015580924272048133,0.156372638834466,0.12486462322045366,297,False,False
f_dross,M2_Reduccion,dev,frac_carga_secundaria_F,-0.002102643923395249,-0.009861966340966664,0.005656678494176167,0.5953378546907147,0.12486462322045366,297,False,False
f_dross,M2_Reduccion,dev,feed_dross_Fe_total_t,0.003677740419217496,-0.004155992719576547,0.01151147355801154,0.3574924299124398,0.12486462322045366,297,False,True
f_dross,M2_Reduccion,total,carbon_total_R,-0.004052438157570759,-0.04028883763534245,0.03218396132020093,0.8265025514528443,0.1160563708484531,360,False,False
f_dross,M2_Reduccion,total,carbon_por_Sn_inv_R,0.003444092379390494,-0.0030867128384248392,0.009974897597205826,0.30131913541266486,0.1160563708484531,360,False,False
f_dross,M2_Reduccion,total,gn_total_R,0.007251098429709347,0.0006182941791190244,0.01388390268029967,0.03213983506685129,0.1160563708484531,360,True,True
f_dross,M2_Reduccion,total,exceso_o2_R,0.002230457946167899,-0.0033219397470706583,0.007782855639406457,0.43108365641108726,0.1160563708484531,360,False,True
f_dross,M2_Reduccion,total,dur_R,3.828983502296207e-05,-0.005248948901142203,0.005325528571188127,0.9886752624918567,0.1160563708484531,360,False,False
f_dross,M2_Reduccion,total,carbon_rate_R0,-0.011061326743419364,-0.07305066449858391,0.05092801101174518,0.7265380564729251,0.1160563708484531,360,False,True
f_dross,M2_Reduccion,total,perfil_carbon_R,0.014648331863625214,-0.05328485637371856,0.08258152010096899,0.672569536585309,0.1160563708484531,360,False,True
f_dross,M2_Reduccion,total,T_media_R,-0.0034409943197713498,-0.009659260483585428,0.002777271844042728,0.27810644707698695,0.1160563708484531,360,False,False
f_dross,M2_Reduccion,total,lanza_media_R,-0.006585425154063967,-0.011339433282839328,-0.0018314170252886055,0.006627307405209868,0.1160563708484531,360,True,True
f_dross,M2_Reduccion,total,feed_sn_total_t,0.004151264819694279,-0.003154747462406275,0.011457277101794831,0.2654300158549362,0.1160563708484531,360,False,False
f_dross,M2_Reduccion,total,ley_sn_conc_batch_pct,0.0026050359244014333,-0.002582107471403288,0.007792179320206155,0.32496126877079146,0.1160563708484531,360,False,False
f_dross,M2_Reduccion,total,espesor_ladrillo_norm_mm,0.010410072571039658,0.0032174400884272857,0.01760270505365203,0.004558188871911991,0.1160563708484531,360,True,False
f_dross,M2_Reduccion,total,frac_carga_secundaria_F,-0.002126400077849139,-0.009732699277985393,0.005479899122287114,0.5837446586268737,0.1160563708484531,360,False,False
f_dross,M2_Reduccion,total,feed_dross_Fe_total_t,0.004347274256972683,-0.0035496254995308427,0.012244174013476208,0.280602058706482,0.1160563708484531,360,False,True
