Batch,pos,y,R3_observado,pred,modelo,target,train_end
AP0299,298,65.61183187207303,True,69.22037154742772,conjunto,recuperacion_refinada_pct,279
AP0300,299,60.20673368741126,True,69.86246812715059,conjunto,recuperacion_refinada_pct,279
AP0281,280,69.42098665784579,True,69.76809558929476,acoplado,recuperacion_refinada_pct,279
AP0282,281,71.78494013150659,True,69.08488164989208,acoplado,recuperacion_refinada_pct,279
AP0283,282,76.62586616936464,True,68.9588770502026,acoplado,recuperacion_refinada_pct,279
AP0284,283,68.9065933024852,True,70.62407791370032,acoplado,recuperacion_refinada_pct,279
AP0285,284,62.855143430618575,True,68.40782078879752,acoplado,recuperacion_refinada_pct,279
AP0286,285,69.69748338420641,True,67.02501879608093,acoplado,recuperacion_refinada_pct,279
AP0287,286,70.92036621446238,False,67.31082868909762,acoplado,recuperacion_refinada_pct,279
AP0288,287,58.49731518030937,True,68.23602155872848,acoplado,recuperacion_refinada_pct,279
AP0289,288,71.83274468053851,True,68.75408294249615,acoplado,recuperacion_refinada_pct,279
AP0290,289,67.69143682301996,True,68.26388292372441,acoplado,recuperacion_refinada_pct,279
AP0291,290,65.88222094231642,False,68.59346169708189,acoplado,recuperacion_refinada_pct,279
AP0292,291,71.45730133616091,True,68.06985928541195,acoplado,recuperacion_refinada_pct,279
AP0293,292,69.99060283021153,True,68.76660230207193,acoplado,recuperacion_refinada_pct,279
AP0294,293,64.6501357636906,False,68.09940663977376,acoplado,recuperacion_refinada_pct,279
AP0295,294,60.96113135977048,True,68.57355965391173,acoplado,recuperacion_refinada_pct,279
AP0296,295,64.89548645218021,True,66.28061977759288,acoplado,recuperacion_refinada_pct,279
AP0297,296,67.14960850299607,True,67.83816985495933,acoplado,recuperacion_refinada_pct,279
AP0298,297,57.81459000172114,True,68.60728234533393,acoplado,recuperacion_refinada_pct,279
AP0299,298,65.61183187207303,True,69.11424549416422,acoplado,recuperacion_refinada_pct,279
AP0300,299,60.20673368741126,True,69.66404744525002,acoplado,recuperacion_refinada_pct,279
AP0301,300,5912.718082910031,True,4257.542388270001,solo_contexto,feo_neto_kg,299
AP0302,301,5005.13605965679,True,4154.40890687214,solo_contexto,feo_neto_kg,299
AP0303,302,5335.776609345214,True,4187.071165940499,solo_contexto,feo_neto_kg,299
AP0304,303,4071.0588727149534,True,4055.7771348185356,solo_contexto,feo_neto_kg,299
AP0305,304,3779.2779680455697,True,4419.046369665771,solo_contexto,feo_neto_kg,299
AP0306,305,3624.778240601714,True,4290.115475353189,solo_contexto,feo_neto_kg,299
AP0309,308,4104.792958977427,True,4645.671063487153,solo_contexto,feo_neto_kg,299
AP0310,309,4427.479487123059,True,4657.341252649152,solo_contexto,feo_neto_kg,299
AP0311,310,5150.594339684254,True,4983.3272615763835,solo_contexto,feo_neto_kg,299
AP0312,311,3875.9668532597043,True,4789.1727273552115,solo_contexto,feo_neto_kg,299
AP0314,313,4653.276576647011,True,5122.331202652364,solo_contexto,feo_neto_kg,299
AP0315,314,5004.2043344512895,True,4811.750100265026,solo_contexto,feo_neto_kg,299
AP0316,315,4027.3356626014647,True,4585.989610066643,solo_contexto,feo_neto_kg,299
AP0318,317,3965.2878610949865,True,5159.963951219312,solo_contexto,feo_neto_kg,299
AP0319,318,5319.830936677419,True,5033.357007121341,solo_contexto,feo_neto_kg,299
AP0320,319,4497.006568001712,True,5200.930215233164,solo_contexto,feo_neto_kg,299
AP0301,300,5912.718082910031,True,4161.390422303855,v11_gn,feo_neto_kg,299
AP0302,301,5005.13605965679,True,4576.677853332078,v11_gn,feo_neto_kg,299
AP0303,302,5335.776609345214,True,4213.212327928024,v11_gn,feo_neto_kg,299
AP0304,303,4071.0588727149534,True,3632.800336837328,v11_gn,feo_neto_kg,299
AP0305,304,3779.2779680455697,True,4846.6165330235135,v11_gn,feo_neto_kg,299
AP0306,305,3624.778240601714,True,4236.787025260166,v11_gn,feo_neto_kg,299
AP0309,308,4104.792958977427,True,4611.144480837734,v11_gn,feo_neto_kg,299
AP0310,309,4427.479487123059,True,4872.851350706357,v11_gn,feo_neto_kg,299
AP0311,310,5150.594339684254,True,4999.32028817625,v11_gn,feo_neto_kg,299
AP0312,311,3875.9668532597043,True,5151.041474718375,v11_gn,feo_neto_kg,299
AP0314,313,4653.276576647011,True,5281.759524300967,v11_gn,feo_neto_kg,299
AP0315,314,5004.2043344512895,True,4584.945661621086,v11_gn,feo_neto_kg,299
AP0316,315,4027.3356626014647,True,4541.835708913035,v11_gn,feo_neto_kg,299
AP0318,317,3965.2878610949865,True,4913.339197726495,v11_gn,feo_neto_kg,299
AP0319,318,5319.830936677419,True,4930.676435574144,v11_gn,feo_neto_kg,299
AP0320,319,4497.006568001712,True,4858.179061542608,v11_gn,feo_neto_kg,299
AP0301,300,5912.718082910031,True,4239.489657231333,conjunto,feo_neto_kg,299
AP0302,301,5005.13605965679,True,4262.73176079019,conjunto,feo_neto_kg,299
AP0303,302,5335.776609345214,True,4142.429715278812,conjunto,feo_neto_kg,299
AP0304,303,4071.0588727149534,True,3967.4086812290293,conjunto,feo_neto_kg,299
AP0305,304,3779.2779680455697,True,4543.831656865979,conjunto,feo_neto_kg,299
AP0306,305,3624.778240601714,True,4274.106066369947,conjunto,feo_neto_kg,299
AP0309,308,4104.792958977427,True,4618.574436142542,conjunto,feo_neto_kg,299
AP0310,309,4427.479487123059,True,4692.220962265721,conjunto,feo_neto_kg,299
AP0311,310,5150.594339684254,True,4962.863091930107,conjunto,feo_neto_kg,299
AP0312,311,3875.9668532597043,True,4867.806998496695,conjunto,feo_neto_kg,299
AP0314,313,4653.276576647011,True,5159.702263038007,conjunto,feo_neto_kg,299
AP0315,314,5004.2043344512895,True,4714.281331220991,conjunto,feo_neto_kg,299
AP0316,315,4027.3356626014647,True,4552.956564062192,conjunto,feo_neto_kg,299
AP0318,317,3965.2878610949865,True,5052.451098901277,conjunto,feo_neto_kg,299
AP0319,318,5319.830936677419,True,4980.610724322353,conjunto,feo_neto_kg,299
AP0320,319,4497.006568001712,True,5088.165210839866,conjunto,feo_neto_kg,299
AP0301,300,5912.718082910031,True,4252.069547557441,acoplado,feo_neto_kg,299
AP0302,301,5005.13605965679,True,4201.173804251764,acoplado,feo_neto_kg,299
AP0303,302,5335.776609345214,True,4170.264792307089,acoplado,feo_neto_kg,299
AP0304,303,4071.0588727149534,True,4017.764330173456,acoplado,feo_neto_kg,299
AP0305,304,3779.2779680455697,True,4465.517301183687,acoplado,feo_neto_kg,299
AP0306,305,3624.778240601714,True,4274.396948172442,acoplado,feo_neto_kg,299
AP0309,308,4104.792958977427,True,4628.9371894885735,acoplado,feo_neto_kg,299
AP0310,309,4427.479487123059,True,4664.807402554844,acoplado,feo_neto_kg,299
AP0311,310,5150.594339684254,True,4967.643181319254,acoplado,feo_neto_kg,299
AP0312,311,3875.9668532597043,True,4811.965499744608,acoplado,feo_neto_kg,299
AP0314,313,4653.276576647011,True,5124.3036081235405,acoplado,feo_neto_kg,299
AP0315,314,5004.2043344512895,True,4761.984724908537,acoplado,feo_neto_kg,299
AP0316,315,4027.3356626014647,True,4565.349589532221,acoplado,feo_neto_kg,299
AP0318,317,3965.2878610949865,True,5104.9178669132,acoplado,feo_neto_kg,299
AP0319,318,5319.830936677419,True,5002.80571442518,acoplado,feo_neto_kg,299
AP0320,319,4497.006568001712,True,5143.658155035771,acoplado,feo_neto_kg,299
AP0301,300,11.554380159096391,True,13.655083603690139,solo_contexto,dross_pp,299
AP0302,301,15.188331627714208,True,14.61554907750213,solo_contexto,dross_pp,299
AP0303,302,12.973971213390776,True,12.662510052645969,solo_contexto,dross_pp,299
AP0304,303,12.488041385783328,True,12.89456759545127,solo_contexto,dross_pp,299
AP0305,304,12.025944203856945,True,12.681718751624876,solo_contexto,dross_pp,299
AP0306,305,12.942092367943678,True,12.650257355646096,solo_contexto,dross_pp,299
AP0307,306,5.848363979992001,False,15.486348888148257,solo_contexto,dross_pp,299
AP0308,307,13.34084920660345,False,15.665174565582744,solo_contexto,dross_pp,299
AP0309,308,15.271509585317256,True,15.41210611046159,solo_contexto,dross_pp,299
AP0310,309,8.843437727568784,True,15.422752411704979,solo_contexto,dross_pp,299
AP0311,310,6.335644607148481,True,14.187931936428905,solo_contexto,dross_pp,299
AP0312,311,14.289592632438108,True,14.709924600581294,solo_contexto,dross_pp,299
AP0313,312,14.493981908017531,False,14.746572558163196,solo_contexto,dross_pp,299
AP0314,313,10.935949316131529,True,14.233860392791671,solo_contexto,dross_pp,299
AP0315,314,13.820383680600198,True,14.961578826336577,solo_contexto,dross_pp,299
AP0316,315,14.26291324404917,True,15.539669327651191,solo_contexto,dross_pp,299
AP0317,316,6.727750229345605,False,14.532023092454633,solo_contexto,dross_pp,299
AP0318,317,7.113946106964486,True,14.475123947861976,solo_contexto,dross_pp,299
AP0319,318,8.225785589464097,True,14.62281725248583,solo_contexto,dross_pp,299
AP0320,319,6.802494526921247,True,14.417938159303107,solo_contexto,dross_pp,299
AP0301,300,11.554380159096391,True,13.24101985891816,v11_gn,dross_pp,299
AP0302,301,15.188331627714208,True,15.815586310363859,v11_gn,dross_pp,299
AP0303,302,12.973971213390776,True,12.657899170680485,v11_gn,dross_pp,299
AP0304,303,12.488041385783328,True,11.473878902106582,v11_gn,dross_pp,299
AP0305,304,12.025944203856945,True,13.978054046573908,v11_gn,dross_pp,299
AP0306,305,12.942092367943678,True,12.394566657909094,v11_gn,dross_pp,299
AP0307,306,5.848363979992001,False,15.027696518278216,v11_gn,dross_pp,299
AP0308,307,13.34084920660345,False,16.196221438276986,v11_gn,dross_pp,299
AP0309,308,15.271509585317256,True,15.283716249382149,v11_gn,dross_pp,299
AP0310,309,8.843437727568784,True,16.014365652526372,v11_gn,dross_pp,299
AP0311,310,6.335644607148481,True,14.303341796833994,v11_gn,dross_pp,299
AP0312,311,14.289592632438108,True,15.767809113009914,v11_gn,dross_pp,299
AP0313,312,14.493981908017531,False,14.871478225076109,v11_gn,dross_pp,299
AP0314,313,10.935949316131529,True,14.805914712694678,v11_gn,dross_pp,299
AP0315,314,13.820383680600198,True,14.22407273736253,v11_gn,dross_pp,299
AP0316,315,14.26291324404917,True,15.340132387152881,v11_gn,dross_pp,299
AP0317,316,6.727750229345605,False,13.821629476722705,v11_gn,dross_pp,299
AP0318,317,7.113946106964486,True,13.702863226703572,v11_gn,dross_pp,299
AP0319,318,8.225785589464097,True,14.305750280460705,v11_gn,dross_pp,299
AP0320,319,6.802494526921247,True,13.396338473160585,v11_gn,dross_pp,299
AP0301,300,11.554380159096391,True,13.501570094346643,conjunto,dross_pp,299
AP0302,301,15.188331627714208,True,15.181532291118094,conjunto,dross_pp,299
AP0303,302,12.973971213390776,True,12.361966833646264,conjunto,dross_pp,299
AP0304,303,12.488041385783328,True,12.336237040254739,conjunto,dross_pp,299
AP0305,304,12.025944203856945,True,13.367450933302683,conjunto,dross_pp,299
AP0306,305,12.942092367943678,True,12.513749863773386,conjunto,dross_pp,299
AP0307,306,5.848363979992001,False,15.16339756450638,conjunto,dross_pp,299
AP0308,307,13.34084920660345,False,15.72191277718382,conjunto,dross_pp,299
AP0309,308,15.271509585317256,True,15.25836752439292,conjunto,dross_pp,299
AP0310,309,8.843437727568784,True,15.614127518637972,conjunto,dross_pp,299
AP0311,310,6.335644607148481,True,14.101552756578565,conjunto,dross_pp,299
AP0312,311,14.289592632438108,True,15.162019631667984,conjunto,dross_pp,299
AP0313,312,14.493981908017531,False,14.679226683172262,conjunto,dross_pp,299
AP0314,313,10.935949316131529,True,14.480928971936226,conjunto,dross_pp,299
AP0315,314,13.820383680600198,True,14.405384766538086,conjunto,dross_pp,299
AP0316,315,14.26291324404917,True,15.344794574273816,conjunto,dross_pp,299
AP0317,316,6.727750229345605,False,14.004360716948014,conjunto,dross_pp,299
AP0318,317,7.113946106964486,True,13.869695510497305,conjunto,dross_pp,299
AP0319,318,8.225785589464097,True,14.332947666509044,conjunto,dross_pp,299
AP0320,319,6.802494526921247,True,13.790868185390263,conjunto,dross_pp,299
AP0301,300,11.554380159096391,True,13.548527091489582,acoplado,dross_pp,299
AP0302,301,15.188331627714208,True,15.073039555495162,acoplado,dross_pp,299
AP0303,302,12.973971213390776,True,12.441027843810835,acoplado,dross_pp,299
AP0304,303,12.488041385783328,True,12.436575549626433,acoplado,dross_pp,299
AP0305,304,12.025944203856945,True,13.162077948255758,acoplado,dross_pp,299
AP0306,305,12.942092367943678,True,12.440527653265992,acoplado,dross_pp,299
AP0307,306,5.848363979992001,False,15.225084943324688,acoplado,dross_pp,299
AP0308,307,13.34084920660345,False,15.680740800987408,acoplado,dross_pp,299
AP0309,308,15.271509585317256,True,15.23424949288367,acoplado,dross_pp,299
AP0310,309,8.843437727568784,True,15.49913411025712,acoplado,dross_pp,299
AP0311,310,6.335644607148481,True,14.046866092326887,acoplado,dross_pp,299
AP0312,311,14.289592632438108,True,14.961398784417371,acoplado,dross_pp,299
AP0313,312,14.493981908017531,False,14.592744689153541,acoplado,dross_pp,299
AP0314,313,10.935949316131529,True,14.286087206421705,acoplado,dross_pp,299
AP0315,314,13.820383680600198,True,14.425120224982436,acoplado,dross_pp,299
AP0316,315,14.26291324404917,True,15.313930256878253,acoplado,dross_pp,299
AP0317,316,6.727750229345605,False,14.016760920566936,acoplado,dross_pp,299
AP0318,317,7.113946106964486,True,13.888546848362283,acoplado,dross_pp,299
AP0319,318,8.225785589464097,True,14.303945658171227,acoplado,dross_pp,299
AP0320,319,6.802494526921247,True,13.813698769363585,acoplado,dross_pp,299
AP0301,300,24.78975474261884,True,17.770089293626448,solo_contexto,polvo_pp,299
AP0302,301,15.851188116641609,True,18.56904283149945,solo_contexto,polvo_pp,299
AP0303,302,19.068403164753686,True,19.256484120173084,solo_contexto,polvo_pp,299
AP0304,303,22.26091707679558,True,19.233592640534148,solo_contexto,polvo_pp,299
AP0305,304,13.7286694081872,True,19.541018421632103,solo_contexto,polvo_pp,299
AP0306,305,16.598775224253792,True,18.670286263040364,solo_contexto,polvo_pp,299
AP0307,306,24.555206839177448,False,16.993758924693296,solo_contexto,polvo_pp,299
AP0308,307,19.930588684116668,False,17.331221410996815,solo_contexto,polvo_pp,299
AP0309,308,17.843830231514403,True,17.743977326532004,solo_contexto,polvo_pp,299
AP0310,309,19.75396408171244,True,16.99406695151958,solo_contexto,polvo_pp,299
AP0311,310,16.459525972136486,True,17.949891046205973,solo_contexto,polvo_pp,299
AP0312,311,16.84980610664923,True,16.92986819169294,solo_contexto,polvo_pp,299
AP0313,312,20.28814108575872,False,16.61733433878491,solo_contexto,polvo_pp,299
AP0314,313,15.515715886986497,True,17.804045928803987,solo_contexto,polvo_pp,299
AP0315,314,14.412165427358298,True,17.21845326872992,solo_contexto,polvo_pp,299
AP0316,315,16.956184040042988,True,17.39716202645711,solo_contexto,polvo_pp,299
AP0317,316,15.780907487968038,False,16.873943559534435,solo_contexto,polvo_pp,299
AP0318,317,19.268880634235163,True,16.88000750856811,solo_contexto,polvo_pp,299
AP0319,318,13.03059495278491,True,17.081658663706115,solo_contexto,polvo_pp,299
AP0320,319,22.723721855151016,True,17.05731297188265,solo_contexto,polvo_pp,299
AP0301,300,24.78975474261884,True,17.62395458771815,v11_gn,polvo_pp,299
AP0302,301,15.851188116641609,True,18.992569620109812,v11_gn,polvo_pp,299
AP0303,302,19.068403164753686,True,19.254856810637992,v11_gn,polvo_pp,299
AP0304,303,22.26091707679558,True,18.732191764435946,v11_gn,polvo_pp,299
AP0305,304,13.7286694081872,True,19.998531496557916,v11_gn,polvo_pp,299
AP0306,305,16.598775224253792,True,18.580045846222752,v11_gn,polvo_pp,299
AP0307,306,24.555206839177448,False,16.831887642719515,v11_gn,polvo_pp,299
AP0308,307,19.930588684116668,False,17.51864274296451,v11_gn,polvo_pp,299
AP0309,308,17.843830231514403,True,17.698664944495796,v11_gn,polvo_pp,299
AP0310,309,19.75396408171244,True,17.20286385308482,v11_gn,polvo_pp,299
AP0311,310,16.459525972136486,True,17.990622422044016,v11_gn,polvo_pp,299
AP0312,311,16.84980610664923,True,17.303225299289583,v11_gn,polvo_pp,299
AP0313,312,20.28814108575872,False,16.661417051002687,v11_gn,polvo_pp,299
AP0314,313,15.515715886986497,True,18.005939938743527,v11_gn,polvo_pp,299
AP0315,314,14.412165427358298,True,16.95816669020527,v11_gn,polvo_pp,299
AP0316,315,16.956184040042988,True,17.32673984512457,v11_gn,polvo_pp,299
AP0317,316,15.780907487968038,False,16.6232257330527,v11_gn,polvo_pp,299
AP0318,317,19.268880634235163,True,16.607455045823123,v11_gn,polvo_pp,299
AP0319,318,13.03059495278491,True,16.96975683869692,v11_gn,polvo_pp,299
AP0320,319,22.723721855151016,True,16.696761796911602,v11_gn,polvo_pp,299
AP0301,300,24.78975474261884,True,17.700049546687385,conjunto,polvo_pp,299
AP0302,301,15.851188116641609,True,18.82726975382666,conjunto,polvo_pp,299
AP0303,302,19.068403164753686,True,19.11936282646407,conjunto,polvo_pp,299
AP0304,303,22.26091707679558,True,18.97885720414456,conjunto,polvo_pp,299
AP0305,304,13.7286694081872,True,19.853880193068903,conjunto,polvo_pp,299
AP0306,305,16.598775224253792,True,18.60800542386902,conjunto,polvo_pp,299
AP0307,306,24.555206839177448,False,16.846414048804224,conjunto,polvo_pp,299
AP0308,307,19.930588684116668,False,17.35710792742986,conjunto,polvo_pp,299
AP0309,308,17.843830231514403,True,17.673834889497844,conjunto,polvo_pp,299
AP0310,309,19.75396408171244,True,17.08138085709926,conjunto,polvo_pp,299
AP0311,310,16.459525972136486,True,17.91048099087342,conjunto,polvo_pp,299
AP0312,311,16.84980610664923,True,17.13613421808459,conjunto,polvo_pp,299
AP0313,312,20.28814108575872,False,16.58660813063602,conjunto,polvo_pp,299
AP0314,313,15.515715886986497,True,17.916769693858164,conjunto,polvo_pp,299
AP0315,314,14.412165427358298,True,16.96469259734737,conjunto,polvo_pp,299
AP0316,315,16.956184040042988,True,17.308251425235536,conjunto,polvo_pp,299
AP0317,316,15.780907487968038,False,16.633200321966626,conjunto,polvo_pp,299
AP0318,317,19.268880634235163,True,16.60378390633221,conjunto,polvo_pp,299
AP0319,318,13.03059495278491,True,16.949407160017813,conjunto,polvo_pp,299
AP0320,319,22.723721855151016,True,16.771215530206245,conjunto,polvo_pp,299
AP0301,300,24.78975474261884,True,17.72496438695808,acoplado,polvo_pp,299
AP0302,301,15.851188116641609,True,18.76278242277142,acoplado,polvo_pp,299
AP0303,302,19.068403164753686,True,19.162690096739038,acoplado,polvo_pp,299
AP0304,303,22.26091707679558,True,19.03964064364631,acoplado,polvo_pp,299
AP0305,304,13.7286694081872,True,19.74444253403607,acoplado,polvo_pp,299
AP0306,305,16.598775224253792,True,18.581469230181085,acoplado,polvo_pp,299
AP0307,306,24.555206839177448,False,16.883117999211578,acoplado,polvo_pp,299
AP0308,307,19.930588684116668,False,17.337813452208632,acoplado,polvo_pp,299
AP0309,308,17.843830231514403,True,17.668658013776632,acoplado,polvo_pp,299
AP0310,309,19.75396408171244,True,17.026413327608257,acoplado,polvo_pp,299
AP0311,310,16.459525972136486,True,17.890152012732194,acoplado,polvo_pp,299
AP0312,311,16.84980610664923,True,17.036363316587313,acoplado,polvo_pp,299
AP0313,312,20.28814108575872,False,16.552190800499893,acoplado,polvo_pp,299
AP0314,313,15.515715886986497,True,17.82616311377909,acoplado,polvo_pp,299
AP0315,314,14.412165427358298,True,16.9912719935772,acoplado,polvo_pp,299
AP0316,315,16.956184040042988,True,17.301565292952354,acoplado,polvo_pp,299
AP0317,316,15.780907487968038,False,16.65573861892592,acoplado,polvo_pp,299
AP0318,317,19.268880634235163,True,16.631601884903304,acoplado,polvo_pp,299
AP0319,318,13.03059495278491,True,16.94662185895825,acoplado,polvo_pp,299
AP0320,319,22.723721855151016,True,16.80142766263892,acoplado,polvo_pp,299
AP0301,300,62.467755509177216,True,67.57727263695212,solo_contexto,recuperacion_refinada_pct,299
AP0302,301,68.0089425863327,True,65.74531533465853,solo_contexto,recuperacion_refinada_pct,299
AP0303,302,67.4020275637985,True,66.8364798958163,solo_contexto,recuperacion_refinada_pct,299
AP0304,303,64.41000243958423,True,66.6982356353285,solo_contexto,recuperacion_refinada_pct,299
AP0305,304,72.82294856664973,True,66.39875632880124,solo_contexto,recuperacion_refinada_pct,299
AP0306,305,68.82195904278298,True,67.4125477588407,solo_contexto,recuperacion_refinada_pct,299
AP0307,306,68.84217544767698,False,66.71318420014234,solo_contexto,recuperacion_refinada_pct,299
AP0308,307,66.01922110474561,False,66.12517315032194,solo_contexto,recuperacion_refinada_pct,299
AP0309,308,65.71820200904077,True,65.79030387751158,solo_contexto,recuperacion_refinada_pct,299
AP0310,309,70.82081632237052,True,66.6173812095252,solo_contexto,recuperacion_refinada_pct,299
AP0311,310,76.42105864098745,True,66.68817706427636,solo_contexto,recuperacion_refinada_pct,299
AP0312,311,67.70800021958333,True,67.43114312998101,solo_contexto,recuperacion_refinada_pct,299
AP0313,312,64.62687133682353,False,67.71066457428327,solo_contexto,recuperacion_refinada_pct,299
AP0314,313,72.6907072059106,True,66.72449804783756,solo_contexto,recuperacion_refinada_pct,299
AP0315,314,71.1191963558437,True,66.80802373642406,solo_contexto,recuperacion_refinada_pct,299
AP0316,315,68.29534583662378,True,66.12098351030376,solo_contexto,recuperacion_refinada_pct,299
AP0317,316,76.27733051292954,False,67.50692432620592,solo_contexto,recuperacion_refinada_pct,299
AP0318,317,72.47672709248081,True,67.58865996775995,solo_contexto,recuperacion_refinada_pct,299
AP0319,318,77.68194225921276,True,67.2024154930153,solo_contexto,recuperacion_refinada_pct,299
AP0320,319,69.58033212600465,True,67.3124760207133,solo_contexto,recuperacion_refinada_pct,299
AP0301,300,62.467755509177216,True,68.12609649093513,v11_gn,recuperacion_refinada_pct,299
AP0302,301,68.0089425863327,True,64.15471710581583,v11_gn,recuperacion_refinada_pct,299
AP0303,302,67.4020275637985,True,66.84259142343133,v11_gn,recuperacion_refinada_pct,299
AP0304,303,64.41000243958423,True,68.58129797497116,v11_gn,recuperacion_refinada_pct,299
AP0305,304,72.82294856664973,True,64.68051912109804,v11_gn,recuperacion_refinada_pct,299
AP0306,305,68.82195904278298,True,67.75145488589888,v11_gn,recuperacion_refinada_pct,299
AP0307,306,68.84217544767698,False,67.32110837715314,v11_gn,recuperacion_refinada_pct,299
AP0308,307,66.01922110474561,False,65.42129314392781,v11_gn,recuperacion_refinada_pct,299
AP0309,308,65.71820200904077,True,65.96047916877927,v11_gn,recuperacion_refinada_pct,299
AP0310,309,70.82081632237052,True,65.83322306239309,v11_gn,recuperacion_refinada_pct,299
AP0311,310,76.42105864098745,True,66.53520621093578,v11_gn,recuperacion_refinada_pct,299
AP0312,311,67.70800021958333,True,66.02896227616165,v11_gn,recuperacion_refinada_pct,299
AP0313,312,64.62687133682353,False,67.54510743395163,v11_gn,recuperacion_refinada_pct,299
AP0314,313,72.6907072059106,True,65.96626441714456,v11_gn,recuperacion_refinada_pct,299
AP0315,314,71.1191963558437,True,67.78555663853693,v11_gn,recuperacion_refinada_pct,299
AP0316,315,68.29534583662378,True,66.38546122437305,v11_gn,recuperacion_refinada_pct,299
AP0317,316,76.27733051292954,False,68.44852080006679,v11_gn,recuperacion_refinada_pct,299
AP0318,317,72.47672709248081,True,68.61225865423576,v11_gn,recuperacion_refinada_pct,299
AP0319,318,77.68194225921276,True,67.62267425692465,v11_gn,recuperacion_refinada_pct,299
AP0320,319,69.58033212600465,True,68.66656288307632,v11_gn,recuperacion_refinada_pct,299
AP0301,300,62.467755509177216,True,67.8125913805464,conjunto,recuperacion_refinada_pct,299
AP0302,301,68.0089425863327,True,64.87772746377256,conjunto,recuperacion_refinada_pct,299
AP0303,302,67.4020275637985,True,67.29717845578824,conjunto,recuperacion_refinada_pct,299
AP0304,303,64.41000243958423,True,67.55409285155015,conjunto,recuperacion_refinada_pct,299
AP0305,304,72.82294856664973,True,65.34760691449455,conjunto,recuperacion_refinada_pct,299
AP0306,305,68.82195904278298,True,67.62179821253734,conjunto,recuperacion_refinada_pct,299
AP0307,306,68.84217544767698,False,67.20823183501508,conjunto,recuperacion_refinada_pct,299
AP0308,307,66.01922110474561,False,66.03819992741245,conjunto,recuperacion_refinada_pct,299
AP0309,308,65.71820200904077,True,66.0259676381171,conjunto,recuperacion_refinada_pct,299
AP0310,309,70.82081632237052,True,66.32402494458617,conjunto,recuperacion_refinada_pct,299
AP0311,310,76.42105864098745,True,66.82058651906644,conjunto,recuperacion_refinada_pct,299
AP0312,311,67.70800021958333,True,66.73813288511397,conjunto,recuperacion_refinada_pct,299
AP0313,312,64.62687133682353,False,67.81389813826665,conjunto,recuperacion_refinada_pct,299
AP0314,313,72.6907072059106,True,66.34577002660637,conjunto,recuperacion_refinada_pct,299
AP0315,314,71.1191963558437,True,67.66060594828348,conjunto,recuperacion_refinada_pct,299
AP0316,315,68.29534583662378,True,66.41970433506452,conjunto,recuperacion_refinada_pct,299
AP0317,316,76.27733051292954,False,68.31577071228098,conjunto,recuperacion_refinada_pct,299
AP0318,317,72.47672709248081,True,68.5167128787133,conjunto,recuperacion_refinada_pct,299
AP0319,318,77.68194225921276,True,67.64675258797168,conjunto,recuperacion_refinada_pct,299
AP0320,319,69.58033212600465,True,68.2737029448968,conjunto,recuperacion_refinada_pct,299
AP0301,300,62.467755509177216,True,67.739277424305,acoplado,recuperacion_refinada_pct,299
AP0302,301,68.0089425863327,True,65.04976284262749,acoplado,recuperacion_refinada_pct,299
AP0303,302,67.4020275637985,True,67.17321368527489,acoplado,recuperacion_refinada_pct,299
AP0304,303,64.41000243958423,True,67.39455069351582,acoplado,recuperacion_refinada_pct,299
AP0305,304,72.82294856664973,True,65.66843503828527,acoplado,recuperacion_refinada_pct,299
AP0306,305,68.82195904278298,True,67.73141344929914,acoplado,recuperacion_refinada_pct,299
AP0307,306,68.84217544767698,False,67.11040074702457,acoplado,recuperacion_refinada_pct,299
AP0308,307,66.01922110474561,False,66.10150679146186,acoplado,recuperacion_refinada_pct,299
AP0309,308,65.71820200904077,True,66.06071084668662,acoplado,recuperacion_refinada_pct,299
AP0310,309,70.82081632237052,True,66.50125315150184,acoplado,recuperacion_refinada_pct,299
AP0311,310,76.42105864098745,True,66.90264863062689,acoplado,recuperacion_refinada_pct,299
AP0312,311,67.70800021958333,True,67.04881059266573,acoplado,recuperacion_refinada_pct,299
AP0313,312,64.62687133682353,False,67.94453907611525,acoplado,recuperacion_refinada_pct,299
AP0314,313,72.6907072059106,True,66.64509423044977,acoplado,recuperacion_refinada_pct,299
AP0315,314,71.1191963558437,True,67.6236365961283,acoplado,recuperacion_refinada_pct,299
AP0316,315,68.29534583662378,True,66.46418928348989,acoplado,recuperacion_refinada_pct,299
AP0317,316,76.27733051292954,False,68.29031087728355,acoplado,recuperacion_refinada_pct,299
AP0318,317,72.47672709248081,True,68.48047123586586,acoplado,recuperacion_refinada_pct,299
AP0319,318,77.68194225921276,True,67.68721669158103,acoplado,recuperacion_refinada_pct,299
AP0320,319,69.58033212600465,True,68.2311404163079,acoplado,recuperacion_refinada_pct,299
AP0321,320,5048.461801547697,True,5045.713032017775,solo_contexto,feo_neto_kg,319
AP0322,321,3338.296766234953,True,4231.651466247191,solo_contexto,feo_neto_kg,319
AP0323,322,3814.5554496176046,True,5099.026861473375,solo_contexto,feo_neto_kg,319
AP0324,323,4859.174419389705,True,4729.198226753355,solo_contexto,feo_neto_kg,319
AP0325,324,4554.5263552820015,True,4401.5459006872925,solo_contexto,feo_neto_kg,319
AP0326,325,4611.487654389553,True,4892.439052429407,solo_contexto,feo_neto_kg,319
AP0327,326,4928.392232066768,True,5042.923152082361,solo_contexto,feo_neto_kg,319
