Batch,orden_escalon_fase,pos,delta_gn,delta_log_fe,kg_lineal_v11,kg_exacto_condicional,ratio_exacto_lineal
AP0266,1,265,-1.7255718044704906,0.00379625796983508,43.916858361702694,48.28246921428351,1.0994062648248948
AP0266,2,265,-2.046068276299369,0.005524384346008297,70.12825521310172,58.49763292158477,0.8341521223339368
AP0266,3,265,-0.0,0.0,0.0,0.0,
AP0267,0,266,-1.6956232028537315,0.005934681209988061,95.465120162729,75.28926060332189,0.7886572653444995
AP0267,1,266,-1.8544256727430586,0.0040797364800347295,51.60341126512779,45.86188465175245,0.8887374599350312
AP0267,2,266,-0.46854176627265076,0.0012650627689361571,14.192067094110204,14.420901954456644,1.0161241388466524
AP0268,0,267,-0.0,0.0,0.0,0.0,
AP0268,1,267,-1.3742658555772564,0.003023384882269964,37.455250280083426,31.124591226959755,0.8309807301837746
AP0268,2,267,-3.811841566297744,0.01029197222900391,105.79183246241524,117.62629753932433,1.1118655835847586
AP0268,3,267,-0.0,0.0,0.0,0.0,
AP0269,0,268,-0.9087264223452003,0.003180542478208201,46.48627579090934,45.302873677257594,0.9745429786852668
AP0269,1,268,-0.013533803304039083,2.9774367268885985e-05,0.42342477273797985,0.39019160666057645,0.9215134110777017
AP0269,2,268,-0.0,0.0,0.0,0.0,
AP0269,3,268,-0.0,0.0,0.0,0.0,
AP0270,0,269,-1.7126581601743318,0.005994303560610162,78.06193689211237,73.2580976059494,0.9384611825248168
AP0270,1,269,-0.0,0.0,0.0,0.0,
AP0270,2,269,-0.0,0.0,0.0,0.0,
AP0270,3,269,-3.8592506384341085,0.022383653702917828,227.11122143104095,198.3197156101626,0.8732272864393869
AP0271,0,270,-0.0,0.0,0.0,0.0,
AP0271,1,270,-0.0,0.0,0.0,0.0,
AP0271,2,270,-2.1448390452067088,0.005791065422058114,69.32890268577201,65.68275899261282,0.9474080282261922
AP0271,3,270,-0.0,0.0,0.0,0.0,
AP0272,0,271,-0.0,0.0,0.0,0.0,
AP0272,1,271,-1.0147107883029527,0.002232363734266496,32.1034059570457,32.56592077253566,1.0144070325780636
AP0272,2,271,-0.0,0.0,0.0,0.0,
AP0272,3,271,-0.0,0.0,0.0,0.0,
AP0274,0,273,-0.03528024178963918,0.00012348084626373712,1.9729264797436774,1.6420608728972426,0.8322970418596536
AP0274,1,273,-0.0,0.0,0.0,0.0,
AP0274,2,273,-1.1331379699707007,0.003059472518920892,39.14385043904683,38.17349754869724,0.9752105917157899
AP0274,3,273,-0.5276316744021123,0.0030602637115322512,38.124988677152636,36.63657400427923,0.9609596035430333
AP0275,0,274,-0.07610514322916728,0.0002663680013020855,3.975215073185458,3.810750136691763,0.9586274117334979
AP0275,1,274,-0.0,0.0,0.0,0.0,
AP0275,2,274,-0.0,0.0,0.0,0.0,
AP0275,3,274,-0.14208458403128077,0.0008240905873814284,10.065529239849939,9.288954619370466,0.9228481084327912
AP0276,0,275,-0.07846175582320569,0.0002746161453812199,3.5820113481748423,2.987737715367996,0.8340949888085505
AP0276,1,275,-0.0,0.0,0.0,0.0,
AP0276,2,275,-0.0,0.0,0.0,0.0,
AP0277,0,276,-0.8636783515082485,0.00302287423027887,42.34715695283386,36.52306324563854,0.8624678933303083
AP0277,1,276,-0.7564935845269076,0.0016642858859591968,20.07790860739682,19.444083061681674,0.9684316948488528
AP0277,2,276,-6.8008032565646666,0.0183621687927246,214.34929901055233,180.1157040696165,0.8402906139700017
AP0277,3,276,-0.0,0.0,0.0,0.0,
AP0278,0,277,-0.0,0.0,0.0,0.0,
AP0278,1,277,-0.0,0.0,0.0,0.0,
AP0278,2,277,-0.0,0.0,0.0,0.0,
AP0278,3,277,-4.493097761489484,0.026059967016639003,297.472616726618,293.52395769738996,0.9867259747378464
AP0279,0,278,-0.7332454653139457,0.0025663591285988102,36.28016080225871,30.311077776183183,0.8354725311552668
AP0279,1,278,-1.664933973524306,0.0036628547417534734,43.20621753724523,41.722022431835086,0.9656485758298393
AP0279,2,278,-0.2899405585394952,0.000782839508056637,8.90067144238115,8.413485836202758,0.9452641736826028
AP0279,3,278,-0.00773931592355126,4.48880323565973e-05,0.4822406309040159,0.4576734198142715,0.9490561153180097
AP0280,0,279,-0.6058598723234958,0.0021205095531322353,28.94646487266667,23.30706245132626,0.8051781989217779
AP0280,1,279,-0.0,0.0,0.0,0.0,
AP0280,2,279,-2.2383904351128443,0.00604365417480468,70.17191218348894,66.89139074960464,0.9532502203259584
AP0280,3,279,-1.2729798709787943,0.0073832832516770065,81.47176523635662,77.42574133457315,0.950338330217277
AP0281,0,280,-0.7287102706344086,0.0025504859472204305,38.50827866401071,32.58616770300282,0.8462120051462438
AP0281,1,280,-0.0,0.0,0.0,0.0,
AP0281,2,280,-0.0,0.0,0.0,0.0,
AP0281,3,280,-0.0,0.0,0.0,0.0,
AP0282,0,281,-0.9422932264539945,0.0032980262925889807,49.19581638956727,39.34918356952212,0.7998481671272096
AP0282,1,281,-0.997191948784728,0.002193822287326402,26.131642155778298,27.04623162616435,1.034999310986042
AP0282,2,281,-0.5073345862494527,0.0013698033828735223,16.868912428625457,16.40890356830194,0.972730378305663
AP0282,3,281,-0.0,0.0,0.0,0.0,
AP0283,0,282,-1.257024321379486,0.004399585124828201,59.44919906880762,48.483328325497894,0.8155421617940113
AP0283,1,282,-0.0,0.0,0.0,0.0,
AP0283,2,282,-0.4270968835226938,0.0011531615855112733,13.862395756991853,12.782532541696026,0.9221012562167568
AP0283,3,282,-0.0,0.0,0.0,0.0,
AP0284,0,283,-0.0,0.0,0.0,0.0,
AP0284,1,283,-0.6759027981228343,0.0014869861558702354,18.218792587882895,17.965204858263263,0.9860809804823021
AP0284,2,283,-0.0,0.0,0.0,0.0,
AP0284,3,283,-0.0,0.0,0.0,0.0,
AP0285,0,284,-1.0596565303096028,0.00370879785608361,51.036044081591136,40.4127419890088,0.7918470703646446
AP0285,1,284,-2.7433415391710056,0.006035351386176213,65.64204630620823,67.46726148728351,1.0278055801697739
AP0285,2,284,-1.3437611813015415,0.0036281551895141623,40.43571791016095,38.46450476436397,0.9512506949876203
AP0285,3,284,-0.015394141765451508,8.928602223961874e-05,0.9448648285645512,0.8589277880979769,0.909048323243092
AP0286,0,285,-0.8752221905743625,0.0030632776670102687,39.62493552099726,30.788553102539638,0.7769994499101399
AP0286,1,285,-0.6831268717447898,0.0015028791178385377,15.082092955889054,16.057702914148766,1.0646866427035757
AP0286,2,285,-6.145677634345159,0.016593329612731928,177.16034684990788,164.87194473957294,0.9306368364657481
AP0286,3,285,-0.0,0.0,0.0,0.0,
AP0287,0,286,-0.8304563508210379,0.0029065972278736326,39.530209631465716,35.377111948975035,0.89493863753293
AP0287,1,286,-2.325903645833332,0.005116988020833331,62.19000742982257,55.946567065875776,0.8996070169151834
AP0287,2,286,-3.6547119479709202,0.009867722259521485,107.61290275723483,100.1769477989259,0.930900897868318
AP0288,0,287,-0.8610549700701711,0.003013692395245599,41.39075784128465,31.990558803235963,0.7728913523619375
AP0288,1,287,-2.879966430664062,0.006335926147460937,67.15501201755453,67.08936940634882,0.9990225210414891
AP0288,2,287,-0.5945380486382383,0.0016052527313232437,16.94378631164206,15.855986896692096,0.9357995081534676
AP0288,3,287,-0.05645213587974851,0.0003274223881025413,3.2315405480469424,2.9503060190075274,0.912971994360589
AP0289,0,288,-1.2558651507342269,0.004395528027569794,61.29952281374336,50.33449542397894,0.8211237724789261
AP0289,1,288,-0.0,0.0,0.0,0.0,
AP0289,2,288,-1.062900627983936,0.0028698316955566273,33.20500566136299,30.99812814880801,0.9335378064662437
AP0289,3,288,-0.0,0.0,0.0,0.0,
AP0290,0,289,-0.9169398102936874,0.003209289336027906,44.09937229782651,35.54215674174843,0.8059560689824187
AP0290,1,289,-0.6067632785373291,0.0013348792127821241,14.759777144355278,15.464578940189055,1.0477515201578311
AP0290,2,289,-2.108187891642249,0.005692107307434072,65.8990738287852,62.90284773495559,0.9545331076789605
AP0290,3,289,-0.12680613917781258,0.000735475607231313,8.104549707607143,8.149380030146512,1.0055315007195638
AP0291,0,290,-0.0,0.0,0.0,0.0,
AP0291,1,290,-0.0,0.0,0.0,0.0,
AP0291,2,290,-2.278466644287107,0.006151859939575189,67.10367118966123,61.48424132873114,0.9162574899211194
AP0292,0,291,-0.9265667611581279,0.0032429836640534477,46.05037374093302,35.42943506663765,0.769362595534058
AP0292,1,291,-2.421955661349827,0.005328302454969619,58.117100676864275,63.98612818767201,1.1009862405807198
AP0292,2,291,-2.0095541042751712,0.005425796081542963,64.98346882129398,59.84219702879585,0.9208833894873056
AP0292,3,291,-0.185504513573985,0.001075926178729113,11.834442594779333,11.269417691671924,0.9522558921907598
AP0293,0,292,-1.46443916603371,0.005125537081117985,76.22993394765145,60.70125033424702,0.7962915247431768
AP0293,1,292,-3.2799916449652784,0.007215981618923613,85.2393645961631,80.16117166950748,0.9404243221343276
AP0293,2,292,-2.013522499932183,0.005436510749816894,60.17568137096814,59.54798683111153,0.9895689666397455
AP0293,3,292,-0.0,0.0,0.0,0.0,
AP0294,0,293,-0.0,0.0,0.0,0.0,
AP0294,1,293,-0.0,0.0,0.0,0.0,
AP0294,2,293,-0.8552360587649837,0.002309137358665456,24.18041340033576,21.983676154877845,0.9091522047581118
AP0295,0,294,-1.0251245682327799,0.0035879359888147297,50.59762772167079,44.279175557127054,0.8751235492837629
AP0295,1,294,-3.085338351779516,0.0067877443739149355,83.61823086649689,76.3827708755198,0.9134703052671722
AP0295,2,294,-0.3681722683376698,0.0009940651245117086,11.148334580096806,9.553134993258817,0.8569114000502004
AP0295,3,294,-0.028324592197378706,0.0001642826347447965,1.5779994965803146,1.449541326598528,0.9185942896305299
AP0296,0,295,-0.889251923737703,0.0031123817330819606,40.186575357103365,36.3481743787973,0.9044854918788797
AP0296,1,295,-0.0,0.0,0.0,0.0,
AP0296,2,295,-4.513887909783254,0.012187497356414785,115.13154920888867,122.94796560004173,1.0678911770480162
AP0296,3,295,-4.848855713930302,0.02812336314079575,281.9842798883335,269.5196184365887,0.9557966087447114
AP0297,0,296,-0.0,0.0,0.0,0.0,
AP0297,1,296,-0.0,0.0,0.0,0.0,
AP0297,2,296,-0.0,0.0,0.0,0.0,
AP0297,3,296,-6.633858136736361,0.03847637719307089,384.3424381374676,360.9131461533602,0.939040580328193
AP0298,0,297,-0.15572967529297088,0.0005450538635253981,7.680975389790385,6.07295593896027,0.7906490557218153
AP0298,1,297,-0.0,0.0,0.0,0.0,
AP0298,2,297,-0.42556070963541615,0.0011490139160156238,12.84062857234055,11.545412334105245,0.8991313991415284
AP0298,3,297,-0.28964137636210197,0.0016799199829001913,16.87031634707226,15.710549456117048,0.9312539926877849
AP0299,0,298,-0.3069798222294544,0.0010744293778030905,16.053411645611583,14.890339018874284,0.9275498160507682
AP0299,1,298,-0.0,0.0,0.0,0.0,
AP0299,2,298,-1.514742069244381,0.004089803586959828,49.481437484803656,45.59586297701909,0.9214740980599467
AP0299,3,298,-0.0,0.0,0.0,0.0,
AP0300,0,299,-0.0,0.0,0.0,0.0,
AP0300,1,299,-0.0,0.0,0.0,0.0,
AP0300,2,299,-0.0,0.0,0.0,0.0,
AP0300,3,299,-0.6656997761374122,0.0038610587015969903,39.83146243973503,37.067290924712054,0.9306033134182516
AP0301,0,300,-0.6348549284758356,0.0022219922496654245,31.61338324649603,24.360176196144273,0.7705653016066957
AP0301,1,300,-0.0,0.0,0.0,0.0,
AP0301,2,300,-2.2673240407307986,0.006121774909973157,64.18300648391703,61.806520470173375,0.9629732830552407
AP0301,3,300,-0.2141605702793079,0.0012421313076199857,12.502430274390871,10.889393766848002,0.870982163296131
AP0302,0,301,-0.9766580652307582,0.0034183032283076537,42.55639423588411,38.02818578912985,0.8935951100167218
AP0302,1,301,-3.9770573052300335,0.008749526071506074,97.17108787285184,90.29627120518496,0.9292503889977792
AP0302,2,301,-7.613343912760417,0.020556028564453127,211.21423210954802,195.41576883776304,0.9252017105381849
AP0302,3,301,-4.521992717701291,0.026227557762667487,246.77826932929932,233.70708659897602,0.9470326833645097
AP0303,0,302,-0.8819068739149323,0.003086674058702263,39.62091963985954,34.51829845579037,0.8712139639753386
AP0303,1,302,-3.257460591634114,0.007166413301595052,80.01842952471978,72.47703929690269,0.9057543334378069
AP0303,2,302,-0.0,0.0,0.0,0.0,
AP0303,3,302,-2.388626955216619,0.01385403634025639,132.44773238505712,122.3128708353232,0.9234802939451657
AP0304,0,303,-0.9025281778971319,0.003158848622639962,39.23260148649765,32.65273289579918,0.832285692475351
AP0304,1,303,-4.889016153971355,0.01075583553873698,111.00658920390588,101.53126241379249,0.9146417626370958
AP0304,2,303,-0.0,0.0,0.0,0.0,
AP0304,3,303,-0.0,0.0,0.0,0.0,
AP0305,0,304,-0.0,0.0,0.0,0.0,
AP0305,1,304,-3.3340105251736105,0.007334823155381943,88.60625192163216,83.08888580256058,0.9377316385761196
AP0305,2,304,-9.67925640530056,0.026133992294311514,294.9615022390449,287.70514779469903,0.9753989778691013
AP0305,3,304,-5.155065601061171,0.02989938048615479,324.8753650253042,324.7550190050397,0.9996295624931268
AP0306,0,305,-0.11497184470848154,0.0004024014564796854,5.537842136385009,4.665542245206408,0.8424837924780534
AP0306,1,305,-0.34579036458333334,0.0007607388020833334,8.81841975455366,8.215481520193745,0.9316274059137898
AP0306,2,305,-2.362400563557941,0.00637848152160644,68.85723091954436,67.38249445689621,0.9785826928711191
AP0306,3,305,-0.1686043036435798,0.000977904961132763,10.297709260619062,10.463927696260871,1.016141302054183
AP0307,0,306,-0.0,0.0,0.0,0.0,
AP0307,1,306,-0.0,0.0,0.0,0.0,
AP0307,2,306,-0.0,0.0,0.0,0.0,
AP0308,0,307,-0.0,0.0,0.0,0.0,
AP0308,1,307,-2.845521714952259,0.00626014777289497,78.2212566529612,69.01707039997969,0.8823313937052036
AP0308,2,307,-4.24913773430718,0.011472671882629387,126.08877507008583,119.5107269353716,0.9478300258602889
AP0309,0,308,-0.008271405255349862,2.8949918393724517e-05,0.39341974912839367,0.3414996935716203,0.8680288529698871
AP0309,1,308,-1.9594099527994793,0.004310701896158855,50.849264860188995,47.43386426555298,0.9328328422440968
AP0309,2,308,-1.2450961642795129,0.003361759643554685,36.91227239293174,36.02960355327707,0.9760873882198677
AP0309,3,308,-0.5701230778612931,0.0033067138515955,35.380114767494334,34.3323365605977,0.9703851100036769
AP0310,0,309,-0.35000406901041714,0.00122501424153646,17.814535984844813,14.142726927953865,0.7938869101044994
AP0310,1,309,-0.0,0.0,0.0,0.0,
AP0310,2,309,-3.4273967234293607,0.009253971153259275,104.79657040869809,100.46790567706928,0.9586945954934655
AP0310,3,309,-3.7171606336364214,0.021559531675091243,232.98475607842605,221.27875628446634,0.9497563703694876
AP0311,0,310,-0.0,0.0,0.0,0.0,
AP0311,1,310,-0.0,0.0,0.0,0.0,
AP0311,2,310,-2.198886123233372,0.005936992532730104,68.30240008572282,62.405323981248124,0.9136622417795922
AP0311,3,310,-4.83359416613677,0.028034846163593263,293.80790567872594,274.1448184070083,0.9330750231982563
AP0312,0,311,-0.0,0.0,0.0,0.0,
AP0312,1,311,-3.780275431315104,0.008316605948893229,118.528517590642,96.37133264103893,0.8130645232050687
AP0312,2,311,-10.758451745775005,0.029047819713592517,335.2031574238902,335.917172038609,1.002130095134563
AP0312,3,311,-1.7627625770483384,0.010224022946880362,116.52458319578261,117.80975867020106,1.011029221810295
AP0313,0,312,-0.22197245279947708,0.0007769035847981698,12.406001520024883,9.577892291484833,0.7720370077357223
AP0313,1,312,-0.10904347059461728,0.00023989563530815803,2.956354138560013,3.003603610502136,1.0159823450532681
AP0313,2,312,-4.307525482177734,0.011630318801879883,145.59947097851628,132.05298968664874,0.9069606420900639
AP0314,0,313,-0.0,0.0,0.0,0.0,
AP0314,1,313,-0.0,0.0,0.0,0.0,
AP0314,2,313,-3.7468667432996945,0.010116540206909176,111.78033781117479,109.56580924968968,0.9801885679999822
AP0314,3,313,-4.866457982685326,0.028225456299574885,304.1482903832552,303.89842130868163,0.9991784629982345
AP0315,0,314,-0.0,0.0,0.0,0.0,
AP0315,1,314,-0.0,0.0,0.0,0.0,
AP0315,2,314,-1.947902467515732,0.005259336662292477,52.84013778457812,57.16954574855752,1.081934077871443
AP0315,3,314,-0.15171384141382838,0.0008799402802002046,9.539913063453172,9.032019920810464,0.9467612399332636
AP0316,0,315,-0.0,0.0,0.0,0.0,
AP0316,1,315,-2.305066040039062,0.005071145288085936,60.71311270381868,54.24012855580641,0.8933840836066186
AP0316,2,315,-0.5843105824788388,0.0015776385726928648,16.831410901468924,17.231725096657865,1.0237837574955766
AP0316,3,315,-0.02677820218323035,0.00015531357266273602,1.695071517544365,1.514434311898856,0.8934338735705992
AP0317,0,316,-0.015105161313659465,5.286806459780813e-05,0.8616759027374449,0.7273710150170584,0.8441352632773931
AP0317,1,316,-1.07865589735243,0.0023730429741753464,32.64800902042837,30.733828132493056,0.9413691387202944
AP0317,2,316,-0.0,0.0,0.0,0.0,
AP0318,0,317,-0.0,0.0,0.0,0.0,
AP0318,1,317,-0.0,0.0,0.0,0.0,
AP0318,2,317,-1.4005108727349125,0.0037813793563842638,51.66709640990029,49.70555911320878,0.9620350777769728
AP0318,3,317,-0.0,0.0,0.0,0.0,
AP0319,0,318,-0.3574990618670455,0.0012512467165346592,19.657254057365137,16.568724991636326,0.8428809508837982
AP0319,1,318,-0.0,0.0,0.0,0.0,
AP0319,2,318,-0.7904118686252168,0.0021341120452880854,26.70657394845122,24.312472490797024,0.9103553506235855
AP0319,3,318,-0.2711032684230048,0.0015723989568534277,17.89415349200136,16.366155256868822,0.9146090796742327
AP0320,0,319,-0.0,0.0,0.0,0.0,
AP0320,1,319,-0.0,0.0,0.0,0.0,
AP0320,2,319,-0.0,0.0,0.0,0.0,
AP0320,3,319,-0.0,0.0,0.0,0.0,
AP0321,0,320,-0.0,0.0,0.0,0.0,
AP0321,1,320,-0.0,0.0,0.0,0.0,
AP0321,2,320,-1.8849989912245029,0.005089497276306158,56.55112700098956,53.213821574412684,0.9409860491990111
AP0321,3,320,-1.7515562050729514,0.010159025989423117,105.94878853360692,109.47119452896274,1.0332463074293532
AP0322,0,321,-0.0,0.0,0.0,0.0,
AP0322,1,321,-0.18088350423177246,0.00039794370930989944,4.052182626415337,3.8558277524500633,0.9515434292903591
AP0322,2,321,-0.5686198510063996,0.0015352735977172789,14.872889359958313,14.856341925340812,0.9988874095532473
AP0322,3,321,-0.183747667389488,0.0010657364708590304,10.304869826014924,9.653660515388209,0.9368056732766561
AP0323,0,322,-0.0,0.0,0.0,0.0,
AP0323,1,322,-0.0,0.0,0.0,0.0,
AP0323,2,322,-0.0,0.0,0.0,0.0,
AP0323,3,322,-0.0,0.0,0.0,0.0,
AP0324,0,323,-0.0,0.0,0.0,0.0,
AP0324,1,323,-0.0,0.0,0.0,0.0,
AP0324,2,323,-5.695852644178597,0.015378802139282213,165.88394800739366,157.70351532735583,0.9506858090954454
AP0324,3,323,-6.78390967478618,0.039346676113759846,400.3899527901093,387.93688221495677,0.9688976446877011
AP0325,0,324,-0.42575174967447893,0.0014901311238606763,19.7094906948017,16.148911774903823,0.8193469849103221
AP0325,1,324,-0.0,0.0,0.0,0.0,
AP0325,2,324,-0.0,0.0,0.0,0.0,
AP0325,3,324,-0.0,0.0,0.0,0.0,
AP0326,0,325,-0.0,0.0,0.0,0.0,
AP0326,1,325,-0.0,0.0,0.0,0.0,
AP0326,2,325,-3.542899797227644,0.00956582945251464,118.49258890858928,114.46585832285884,0.966017025850985
AP0326,3,325,-0.0,0.0,0.0,0.0,
AP0327,0,326,-0.0,0.0,0.0,0.0,
AP0327,1,326,-0.6669607713487409,0.00146731369696723,20.790805427684933,19.273770859315526,0.9270333910994457
AP0327,2,326,-0.324692270490857,0.000876669130325314,11.50696446812361,11.179958815473533,0.9715819360044136
AP0327,3,326,-4.373435898371497,0.02536592821055468,323.34404595052786,304.39435261444464,0.9413946427237366
AP0328,0,327,-0.27161803068938184,0.0009506631074128365,12.758382749892391,10.959777363187477,0.8590255973689076
AP0328,1,327,-0.0,0.0,0.0,0.0,
AP0328,2,327,-0.6359807756212028,0.0017171480941772478,18.879418249517936,17.741464464425427,0.9397251668429155
AP0328,3,327,-0.0,0.0,0.0,0.0,
AP0329,0,328,-0.0,0.0,0.0,0.0,
AP0329,1,328,-0.0,0.0,0.0,0.0,
AP0329,2,328,-0.0,0.0,0.0,0.0,
AP0329,3,328,-0.0,0.0,0.0,0.0,
AP0330,0,329,-0.0,0.0,0.0,0.0,
AP0330,1,329,-0.0,0.0,0.0,0.0,
AP0330,2,329,-0.05998761494954152,0.00016196656036376213,1.7335760937861875,1.8648346776107363,1.0757155017856042
AP0330,3,329,-0.0,0.0,0.0,0.0,
AP0331,0,330,-0.059738645200379636,0.00020908525820132872,3.066429921714474,2.4845658520007228,0.8102470675773915
AP0331,1,330,-0.0,0.0,0.0,0.0,
AP0331,2,330,-2.394417424787555,0.006464927046926399,79.08428494530028,71.18875324695841,0.9001630765985565
AP0331,3,330,-0.08904697811479956,0.0005164724730658374,5.668789631682837,4.891781077919641,0.8629321946574805
AP0332,0,331,-0.0,0.0,0.0,0.0,
AP0332,1,331,-0.0,0.0,0.0,0.0,
AP0332,2,331,-0.0,0.0,0.0,0.0,
AP0332,3,331,-0.0,0.0,0.0,0.0,
AP0333,0,332,-0.02680537471064781,9.381881148726734e-05,1.4223041311719355,1.1096320026175446,0.7801650703940805
AP0333,1,332,-0.3033787570529505,0.0006674332655164911,7.89362557974143,8.47414291575657,1.0735425477368734
AP0333,2,332,-0.45262479994032034,0.001222086959838865,15.51118959221922,14.954831408147262,0.9641318171785458
AP0333,3,332,-0.2705406599157989,0.0015691358275116336,19.189981239489327,17.841411608240186,0.9297253283148583
AP0334,0,333,-0.0,0.0,0.0,0.0,
AP0334,1,333,-0.03875910101996993,8.527002224393386e-05,0.9378418185892657,0.9967179018093371,1.0627782660711746
AP0334,2,333,-0.4543105740017346,0.0012266385498046835,14.337517970633293,12.971956230643249,0.9047560573045457
AP0335,0,334,-0.0,0.0,0.0,0.0,
AP0335,1,334,-0.41852924262153124,0.0009207643337673688,12.112539164793189,10.735676944026743,0.8863275319869767
AP0335,2,334,-2.8982048373752143,0.00782515306091308,91.19558851824732,85.55528070389494,0.9381515278754541
AP0336,0,335,-0.0,0.0,0.0,0.0,
AP0336,1,335,-0.25774727376301954,0.000567044002278643,6.381360344763392,6.6026335797995666,1.0346749318454886
AP0336,2,335,-0.5783734978569868,0.0015616084442138644,18.178140089275093,17.313289989321092,0.9524236200344691
AP0336,3,335,-0.1473455891919766,0.0008546044173134642,9.467459256142654,8.593873514185809,0.9077275414319795
AP0337,0,336,-0.22534692834924996,0.0007887142492223749,11.171193997497998,9.056291133488731,0.8106824691717878
AP0337,1,336,-0.7636430935329876,0.0016800148057725729,19.282907550813075,20.2971442021299,1.0525977033621188
AP0337,2,336,-1.9167467329237162,0.005175216178894034,62.472007542253,58.17864160701869,0.9312753646930508
AP0337,3,336,-0.20296183074151486,0.001177178618300786,13.199369228020025,12.574075882748751,0.9526270282716327
AP0338,0,337,-0.0,0.0,0.0,0.0,
AP0338,1,337,-0.0,0.0,0.0,0.0,
AP0338,2,337,-1.217526527212442,0.0032873216234735937,38.08619457658335,35.137169589866666,0.9225697127396959
AP0338,3,337,-1.6224162195725214,0.009410014073520623,100.41551567712881,93.03814138061773,0.9265315300452976
AP0339,0,338,-0.0,0.0,0.0,0.0,
AP0339,1,338,-0.5845081380208299,0.0012859179036458258,14.217244395792004,14.313219559060755,1.0067506164061693
AP0339,2,338,-0.5538769700792052,0.0014954678192138542,16.634965279423408,16.121009040843333,0.9691038586527252
AP0339,3,338,-0.24221729564479766,0.0014048603147398264,15.132947203960237,13.447866180544068,0.888648192536138
AP0340,0,339,-0.22093575936776588,0.0007732751577871806,11.424401358409074,10.181452392648268,0.8912022672552625
AP0340,1,339,-1.767970757378471,0.0038895356662326367,51.192402223065685,46.663808114942924,0.9115377690542852
AP0340,2,339,-5.5426010725233255,0.014965022895812979,179.19047853623061,178.5387569550934,0.9963629675724904
AP0340,3,339,-0.0,0.0,0.0,0.0,
AP0341,0,340,-0.0,0.0,0.0,0.0,
AP0341,1,340,-0.0,0.0,0.0,0.0,
AP0341,2,340,-3.386087341308592,0.009142435821533198,90.85267250366132,82.11469893128263,0.9038226027745463
AP0342,0,341,-0.0,0.0,0.0,0.0,
AP0342,1,341,-0.2069334038628483,0.00045525348849826633,5.055120940361485,4.235949670496977,0.8379521915442184
AP0342,2,341,-0.6409000227186397,0.0017304300613403272,16.097287450900748,17.912256273609817,1.1127499790411899
AP0342,3,341,-0.22404536638286388,0.0012994631250206105,13.43953958170909,13.17063613199271,0.9799916174150526
AP0343,0,342,-0.04017937554253237,0.0001406278143988633,2.1078909587066432,1.6966658143857598,0.8049115668804793
AP0343,1,342,-2.8029710828993046,0.00616653638237847,74.3936458959945,62.47188300204264,0.8397475651264761
AP0343,2,342,-3.5044177500406875,0.009461927925109857,95.56155308711838,93.75648323303959,0.9811109196558033
AP0343,3,342,-0.06817529320372628,0.0003954167005816124,3.899603303117119,3.6778898054241846,0.943144602037928
AP0344,0,343,-0.0,0.0,0.0,0.0,
AP0344,1,343,-1.1020140109591985,0.0024244308241102366,27.4348160669787,27.3693191587053,0.9976126354150325
AP0344,2,343,-3.9374751123888707,0.010631182803449952,119.86964471644976,108.30879076912763,0.9035547825751116
AP0344,3,343,-4.692277298666454,0.02721520833226543,275.7929797856623,266.6538391668194,0.9668623159808291
AP0345,0,344,-0.045946259675204715,0.0001608119088632165,2.3465470330785414,1.8929034320901619,0.8066761097930247
AP0345,1,344,-0.1788199250008624,0.00039340383500189734,4.630351072872464,4.504252125446188,0.9727668711417924
AP0345,2,344,-0.41313730875650734,0.0011154707336425698,12.768999026490187,11.555899031404643,0.9049964689817203
AP0345,3,344,-0.32450007924185265,0.0018821004596027452,19.48705070320038,18.40438886726255,0.9444419859922659
AP0346,0,345,-0.07436269124348627,0.00026026941935220193,3.759420247641921,3.1534906977863537,0.8388236722841417
AP0346,1,345,-0.6737115071614568,0.001482165315755205,17.955956273734607,16.853735580546964,0.9386153164785807
AP0346,2,345,-3.9434727647569403,0.01064737646484374,120.98185854116764,115.31310614549285,0.9531437815220385
AP0346,3,345,-1.8943545603430536,0.01098725644998971,118.36170766134944,114.03760894967078,0.9634670807213211
AP0347,0,346,-0.0,0.0,0.0,0.0,
AP0347,1,346,-0.0,0.0,0.0,0.0,
AP0347,2,346,-0.6162392096790832,0.0016638458661335247,19.82389665434392,19.91329042496202,1.0045093945038557
AP0347,3,346,-3.736672452245628,0.02167270022302464,259.1681388422697,238.6249900512521,0.9207342812940437
AP0348,0,347,-0.04027469211154511,0.00014096142239040788,1.9169548521898705,1.6344689491680326,0.8526382075722155
AP0348,1,347,-4.079163492838539,0.008974159684244786,104.04940099427134,92.55254025458281,0.8895057479444642
AP0348,2,347,-4.19230175442166,0.011319214736938482,116.21459627097828,108.96937277152665,0.9376565101808908
AP0348,3,347,-1.5019885862827067,0.008711533800439698,83.39164163360846,76.71330167219327,0.9199159552373689
AP0349,0,348,-0.01149683069300167,4.023890742550585e-05,0.5774412384171806,0.46496169284212857,0.8052104039479951
AP0349,1,348,-3.8682878689236126,0.008510233311631948,98.33400381451875,91.15902601217851,0.9270346215549816
AP0349,2,348,-2.196498540242512,0.005930546058654783,63.256274236159804,60.87731455007039,0.9623917197967137
AP0350,0,349,-0.0,0.0,0.0,0.0,
AP0350,1,349,-1.8363151245117173,0.004039893273925778,49.39256201862528,42.898630413034006,0.8685240987672902
AP0350,2,349,-7.040304476420086,0.019008822086334233,201.44254235283356,180.47514834121438,0.8959137738894595
