Batch,fecha_batch,es_lockbox,rendimiento_proxy_batch,recuperacion_refinada_pct,sn_perdido_escoria_frac,recuperacion_real_pct,f_metal,f_dross,f_polvo,sn_metal_t,sn_dross_t,sn_polvo_t,feed_sn_total_t,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,frac_carga_secundaria_F,feed_dross_Fe_total_t,T_media_F,T_media_R,R_sum_ln_sn_dep,R_sum_ln_feo_ret,R_n_validos,R_lnirf_twmean,R_lnirf_fin,F_lnirf_F0,F_lnirf_fin,F_sum_d_lnirf,F_sum_ln_sn_dep,F_sn_ext_kg,R_sdi_w10,idx_cronologico,recuperacion_refinada_pct_next,rendimiento_proxy_batch_next,recuperacion_real_pct_next,f_metal_next,f_dross_next,f_polvo_next,es_dev,R_sum_m6_ln_sn_dep,R_sum_m6_ln_feo_ret,F_sum_m6_ln_sn_dep,F_m6_sn_ext_kg,R_m6_masa_fin_kg,F_m6_masa_fin_kg,m6_k_anclaje,z_hist__gn,z_rec__gn,dev_hist__gn,dev_rec__gn,beta__gn,t__gn,valor_hist_pp__gn,valor_rec_pp__gn,z_hist__carbon,z_rec__carbon,dev_hist__carbon,dev_rec__carbon,beta__carbon,t__carbon,valor_hist_pp__carbon,valor_rec_pp__carbon,valor_hist_pp,valor_rec_pp,valor_receta_pp
AP0314,2026-08-03 08:30:00,True,73.54833479688197,72.6907072059106,0.011660734309483396,70.7193117678835,0.7354833479688198,0.10935949316131527,0.15515715886986495,37.39092000000001,5.559679999999999,7.887967730000001,52.87229056007406,41.44981226428571,223.68578720806846,0.3769328529373894,16.378113758933644,975.649935177283,968.3561811791444,3.577107282033124,-0.3224846961546238,4,-1.3592305556614062,-1.3856747086334968,-1.2992085346087205,-1.2085282571493963,0.09068027745932428,3.5442664391099257,31027.18998677227,0.35226032048688616,314,71.1191963558437,71.7674508920415,71.11672272245225,0.717674508920415,0.13820383680600198,0.14412165427358298,False,3.6139691864280916,-0.3623663387099345,2.8455253610561537,28763.204384761844,56657.45950659806,88172.11970542539,1.0604617019469833,0.7821059508504424,0.0,2.105821432260324,0.0,0.0,-0.8443901660423629,0.0,0.0,-0.20838246319205808,0.0,-0.021230361123700803,0.0,0.0,0.8599818108511923,0.0,0.0,0.0,0.0,-0.0
AP0315,2026-08-03 16:18:00,True,71.7674508920415,71.1191963558437,0.009032709510234034,71.11672272245225,0.717674508920415,0.13820383680600198,0.14412165427358298,38.21412,7.35896,7.674066896,53.73436589469755,41.50480573615384,223.68578720806846,0.37061757242335597,16.384934246919222,993.7046564784407,980.6834683345023,3.246548158894906,-0.1902563786406727,4,-1.361608464531973,-1.392655170596662,-1.4330247450349356,-1.238457808379031,0.19456693665590463,4.291198772726005,39329.98780212552,1.3439843724881788,315,68.29534583662378,68.78090271590784,71.28746190735326,0.6878090271590784,0.1426291324404917,0.16956184040042988,False,3.411782526536986,-0.3706073763051692,3.3229984476044456,36214.36941684609,56308.3758624945,79152.0557648404,1.0172901956489333,-0.3445144802865669,0.0,-0.8607427713755569,0.0,0.0,-0.8443901660423629,0.0,0.0,-0.3146896121795002,0.0,-0.472795108942087,0.0,0.0,0.8599818108511923,0.0,0.0,0.0,0.0,-0.0
AP0316,2026-08-03 23:46:00,True,68.78090271590784,68.29534583662378,0.007059472326055517,71.28746190735326,0.6878090271590784,0.1426291324404917,0.16956184040042988,38.10436,7.901599999999999,9.393661836000001,53.45169961236839,41.50480573615384,222.97383187110725,0.3731433942547052,15.947181389032878,982.5572231865027,958.7056180653963,3.2474084490463047,-0.18497662162259898,4,-1.352400866005813,-1.4697997079195124,-1.3173494056757902,-1.2582155390416434,0.05913386663414677,4.24310759838658,39961.605556526556,1.3976422328203149,316,76.27733051292954,77.49134228268635,74.36146278482336,0.7749134228268635,0.06727750229345605,0.15780907487968038,False,3.402841699134315,-0.3453736683252513,3.154321248465849,36928.37862268615,55249.216897105165,76273.97291533827,0.9360579606447911,0.21419022665507115,0.0,0.6690694328553324,0.0,0.0,-0.8443901660423629,0.0,0.0,-0.19401609668266628,0.0,-0.24580152801329946,0.0,0.0,0.8599818108511923,0.0,0.0,0.0,0.0,-0.0
AP0317,2026-08-04 07:19:00,True,77.49134228268635,76.27733051292954,0.015666418131307314,74.36146278482336,0.7749134228268635,0.06727750229345605,0.15780907487968038,40.14864000000001,3.4856800000000003,8.176164652,53.99119180344319,41.50480573615384,222.90263633741114,0.37704575630419507,16.952406951658887,971.0090575460405,948.2038800530202,2.8276034474357425,-0.10075614308268982,3,-1.1680135778766831,-1.2303630465097886,-1.0606123395056037,-1.0801070003704984,-0.01949466086489471,3.2276479927996364,38174.38696479594,1.8200420166088445,317,72.47672709248081,73.61717325880034,73.38521007206953,0.7361717325880034,0.07113946106964486,0.19268880634235164,False,3.0207272850800924,-0.3020194714264036,2.4403165700104776,33983.426834227925,58539.7429977992,83190.89411610711,1.0364368424265045,-0.21654631081333447,0.0,-0.5685562558020822,0.0,0.0,-0.8443901660423629,0.0,0.0,-0.45819239476562146,0.0,-1.6698673193487032,0.0,0.0,0.8599818108511923,0.0,0.0,0.0,0.0,-0.0
AP0318,2026-08-04 14:29:00,True,73.61717325880034,72.47672709248081,0.015491577791370916,73.38521007206953,0.7361717325880034,0.07113946106964486,0.19268880634235164,39.15296,3.7835199999999998,10.248066848,53.35265779242029,41.50480573615384,222.90263633741114,0.36754955684062285,16.36022886629165,976.8530366856667,950.1318774760707,2.787133838999223,-0.17459702819600623,4,-1.137758359659692,-1.2183913509582984,-1.2656883040500408,-1.0918385821205636,0.17384972192947723,3.1044300066904373,36296.66351748795,1.0411635570391606,318,77.68194225921276,78.743619457751,76.26959941362763,0.7874361945775099,0.08225785589464098,0.1303059495278491,False,2.8860997072232255,-0.2751831095787512,2.4812361292632956,33429.574512994106,58092.974632871046,82464.42051023192,0.9546602171825973,-0.39693155867103364,0.0,-0.9081275562542519,0.0,0.0,-0.8443901660423629,0.0,0.0,-0.16328943378650482,0.0,0.28977424744760527,0.0,0.0,0.8599818108511923,0.0,0.0,0.0,0.0,-0.0
AP0319,2026-08-04 21:55:00,True,78.743619457751,77.68194225921276,0.013482707625699926,76.26959941362763,0.7874361945775099,0.08225785589464098,0.1303059495278491,41.0228,4.28536,6.78850546,53.786568063015366,41.50480573615384,222.70618205570074,0.37384593551611406,16.088373335877474,992.3741583207478,957.8994842751639,3.0660363363813037,-0.25898690032535704,4,-1.2552635074895404,-1.4074212237080843,-1.3305451423714698,-1.089761565554895,0.24078357681657492,3.523442543525481,37335.874068103665,0.4761673331277332,319,69.58033212600465,70.47378361792774,72.46308915027156,0.7047378361792773,0.06802494526921248,0.22723721855151016,False,3.2167445784524302,-0.4124792609621857,2.8654240302747773,34599.05768952606,56211.606681182784,82970.16267205324,1.0769910450406177,0.0917186233691653,0.0,0.23089816235902472,0.0,0.0,-0.8443901660423629,0.0,0.0,0.04490684885672935,0.0,0.3052375250158814,0.0,0.0,0.8599818108511923,0.0,0.0,0.0,0.0,-0.0
AP0320,2026-08-05 05:11:00,True,70.47378361792774,69.58033212600465,0.0126777852139586,72.46308915027156,0.7047378361792773,0.06802494526921248,0.22723721855151016,39.67628,3.82976,12.793307024,54.75377942792453,41.50480573615384,222.5939224661519,0.3753923282595085,16.544819482863705,1000.0891725686764,957.5958559902875,3.0491423774877666,-0.1596114134199141,4,-1.2401976605802991,-1.2776746722388164,-1.1916397855785488,-1.166297149849172,0.025342635729376672,3.1282649408826666,36085.919144220505,1.4530282432886255,320,72.07428028518332,73.03732845374714,71.54731175312261,0.7303732845374713,0.06303962170333033,0.20658709375919831,False,3.1970614065223746,-0.31821475587766673,2.396050776248814,32334.92764486075,58907.91688353304,87410.82179493898,0.908092855398657,-0.3948757334038243,0.0,-1.148349792782227,0.0,0.0,-0.8443901660423629,0.0,0.0,-0.24897377234071272,0.0,-0.9753741413158385,0.0,0.0,0.8599818108511923,0.0,0.0,0.0,0.0,-0.0
AP0321,2026-08-05 12:53:00,True,73.03732845374714,72.07428028518332,0.013185698175881364,71.54731175312261,0.7303732845374713,0.06303962170333033,0.20658709375919831,38.16316,3.29392,10.794502591999999,53.33975388437205,41.50480573615384,222.5939224661519,0.3759143010729705,16.480689778371318,977.0090771006605,959.6635982455069,3.19684176348417,-0.20526161556486378,4,-1.342088098363118,-1.3626725436865508,-1.2086575952892809,-1.2018761918816214,0.006781403407659425,3.1686596521872317,34357.418859208075,1.1442256078355326,321,64.1176097588855,64.74269757468193,65.04939899480657,0.6474269757468193,0.18154574888426864,0.17102727536891216,False,3.3742504138953366,-0.38456729843505555,2.5466266757127194,30395.72913973644,56830.47065578796,87930.85418080675,1.0196118801022183,-0.1161887377280281,-0.4999999999999998,-0.206113719190971,-1.3133115586527389,-0.9537440021991651,-2.156121709512161,0.11081431173119868,0.4768720010995824,-0.33572647759769986,0.0,-0.5850738863951865,0.0,0.0,0.7337624112818218,0.0,0.0,0.11081431173119868,0.4768720010995824,-0.11081431173119868
AP0322,2026-08-05 20:28:00,True,64.74269757468193,64.1176097588855,0.009654954754941608,65.04939899480657,0.6474269757468193,0.18154574888426864,0.17102727536891216,34.711600000000004,9.73352,9.169575248000003,53.361907314118795,41.50480573615384,222.54285765701636,0.3762662047905659,16.378557990243436,983.4470564715017,993.6658632861565,2.848336809207115,-0.2194137000712646,4,-1.4882853362066184,-1.538047278145779,-1.4729879470572746,-1.3287654995661033,0.1442224474911713,4.408144998933202,40694.01282909651,0.6541998084944689,322,67.95490181048453,69.16477196689875,71.75685401618706,0.6916477196689876,0.07479347738226014,0.23355880294875234,False,2.9404944579807495,-0.31350894113032735,3.7076355651530153,39526.63591455471,55074.23287586752,72138.36983361245,0.9802436026247857,0.07606124995916895,-0.9400430376023807,0.2238382994349455,-2.5324848470739094,-0.9537440021991651,-2.156121709512161,-0.07254296094832888,0.8965604089223549,-0.15091410235672803,0.0,-0.3214709704150951,0.0,0.0,0.7337624112818218,0.0,0.0,-0.07254296094832888,0.8965604089223549,0.07254296094832888
AP0323,2026-08-06 04:10:00,True,69.16477196689875,67.95490181048453,0.017492577825504313,71.75685401618706,0.6916477196689876,0.07479347738226014,0.23355880294875234,39.27644,4.24728,13.263050032000002,54.73545424823103,41.50480573615384,222.48157988605374,0.37582033590689196,17.05166269318969,1025.0944822587599,978.3560360698808,2.697395266892223,-0.06356814533865388,4,-1.1421113618259022,-1.1681818719543275,-1.231310052437373,-1.0992209137417024,0.13208913869567063,3.1738016277706653,35569.40154091796,2.0617138135056843,323,73.4414836110525,74.27540310744783,72.32031120421937,0.7427540310744783,0.06350956085093683,0.19373640807458486,False,2.827410254103138,-0.20920115367768866,2.545769513249076,31858.18269236786,60866.81339871479,87078.05572408464,0.8662618809120052,-0.9262253630931795,-0.9400430376023807,-2.3835498893172655,-2.5324848470739094,-0.9537440021991651,-2.156121709512161,0.8833818847348639,0.8965604089223549,-0.40473758181485,0.0,-1.2160889183297847,0.0,0.0,0.7337624112818218,0.0,0.0,0.8833818847348639,0.8965604089223549,-0.8833818847348639
AP0324,2026-08-06 12:07:00,True,74.27540310744783,73.4414836110525,0.011227397785898959,72.32031120421937,0.7427540310744783,0.06350956085093683,0.19373640807458486,38.58652,3.2993600000000005,10.064723276000002,53.35502482980017,41.50480573615384,222.48157988605374,0.3732282263991743,15.870004160085278,988.8647136941794,972.835994785414,3.3615936097837795,-0.30590593092486196,4,-1.3937595922915662,-1.488202886470581,-1.1427512444974328,-1.3134291544097336,-0.1706779099123008,2.9156837982722794,35255.045403433294,0.30253430053515995,324,65.7113878597076,66.89922059471319,60.61474574952931,0.6689922059471318,0.12987027535093557,0.2011375187019326,False,3.45306134269222,-0.4013139787204637,2.495991393192886,33119.67254154153,55668.37816261289,83013.35854312836,1.0590201259778251,0.9609069776287518,-0.9400430376023807,2.6733477243583454,-2.5324848470739094,-0.9537440021991651,-2.156121709512161,-0.9164592665847493,0.8965604089223549,-0.2369667498953658,0.0,-0.1026156122227948,0.0,0.0,0.7337624112818218,0.0,0.0,-0.9164592665847493,0.8965604089223549,0.9164592665847493
AP0325,2026-08-06 19:45:00,True,66.89922059471319,65.7113878597076,0.01775555416709083,60.61474574952931,0.6689922059471318,0.12987027535093557,0.2011375187019326,32.47132,6.3036,9.762745628000001,53.57000115809633,41.50480573615384,222.21495151145146,0.37718287020328045,16.621618945306984,979.2112312875855,989.4324711343648,2.6493407579183867,-0.3394753722691908,4,-1.4145145115260849,-1.539397357306357,-1.4252515008146083,-1.2583111185132103,0.16694038230139796,3.4607872723449966,39543.616612041435,-0.745412964773521,325,68.16941774973931,69.07407448257621,73.97108420833047,0.6907407448257622,0.11636106010396607,0.19289819507027176,False,2.671601827394854,-0.3673913904983622,3.1738974546057457,38642.22949717153,55738.45703186596,73787.78698852622,1.126062480052778,-0.1844848865235692,-0.9400430376023807,-0.5828571668455069,-2.5324848470739094,-0.9537440021991651,-2.156121709512161,0.1759513540182477,0.8965604089223549,-0.2611580418867715,0.0,-0.39008900212595776,0.0,0.0,0.7337624112818218,0.0,0.0,0.1759513540182477,0.8965604089223549,-0.1759513540182477
AP0326,2026-08-07 03:32:00,True,69.07407448257621,68.16941774973931,0.013096907046725614,73.97108420833047,0.6907407448257622,0.11636106010396607,0.19289819507027176,40.09964,6.75512,11.198337780000001,54.20988542910131,41.36253203653846,221.74835185589745,0.3845760062735764,17.915711650654682,1026.52937824394,981.4474151063548,2.860291545951567,-0.20691798364080435,4,-1.2721926346105155,-1.3369785495948812,-1.5662527571611982,-1.195599713444912,0.37065304371628627,3.0702596403725955,36650.01335577336,0.7911117095435238,326,76.01514238376294,77.66126683328832,73.16883879495664,0.7766126683328832,0.06975117169822423,0.15363615996889252,False,2.943863466026755,-0.2995083532483667,2.546495438670152,34479.500787644996,58740.51740161964,82885.87273946445,0.8788133109237557,-0.24487683807336055,-0.9400430376023807,-0.564464888007624,-2.5324848470739094,-0.9537440021991651,-2.156121709512161,0.23354981558996382,0.8965604089223549,0.2450064901644594,0.0,1.3190676454206778,0.0,0.0,0.7337624112818218,0.0,0.0,0.23354981558996382,0.8965604089223549,-0.23354981558996382
AP0327,2026-08-07 11:34:00,True,77.66126683328832,76.01514238376294,0.021196209083983134,73.16883879495664,0.7766126683328832,0.06975117169822423,0.15363615996889252,39.354839999999996,3.5346400000000004,7.785511028000001,53.7863394419656,41.36253203653846,221.74835185589745,0.38154505431032765,17.091591521300863,1000.8422261452395,978.1462669489115,2.7784278482703404,-0.22086907615405488,4,-1.1679737984292022,-1.2636001558788708,-1.0855878690909209,-1.119298431716862,-0.033710562625941076,3.134541013690135,34840.00930177485,0.5697370867297917,327,71.76366936099475,72.192694914391,75.78504320446396,0.72192694914391,0.09851722678293638,0.17955582407315376,False,2.864182640304702,-0.3120109272262851,2.6410011310953125,32899.396294347076,59294.673227938634,85273.37952904256,1.093547207568115,0.4667515428651093,-0.7316965801736754,1.2125354282539087,-2.0178103217371506,-0.9537440021991651,-2.156121709512161,-0.44516148452480453,0.6978512247702835,-0.2446762993760988,0.0,0.05225142099410496,0.0,0.0,0.7337624112818218,0.0,0.0,-0.44516148452480453,0.6978512247702835,0.44516148452480453
AP0328,2026-08-07 19:00:00,True,72.192694914391,71.76366936099475,0.0059427834617475405,75.78504320446396,0.72192694914391,0.09851722678293638,0.17955582407315376,40.6014,5.54064,10.098276348,53.574423505255,41.36253203653847,221.7042266570919,0.3815146556998198,17.729266830935757,972.7233478647249,942.6811141511505,3.3172470246466235,-0.3690967269677907,4,-1.3976710829479315,-1.592936244310882,-1.2827823325121914,-1.2699598124749272,0.012822520037264251,3.6782679528722753,40507.854818062384,-0.37372024503128376,328,68.40937192003642,69.55231633949222,71.91056526399636,0.6955231633949223,0.10184278790481595,0.2026340487002618,False,3.3857926469251582,-0.4477731292043434,3.119484118604791,39485.510485328945,54962.793982376345,72723.93375871419,0.9839581098114235,0.019107154140000557,-0.2499999999999998,0.03530651312422428,-0.5576537116574753,-0.9537440021991651,-2.156121709512161,-0.01822333366012048,0.23843600054979108,-0.3018883414979346,0.0,-0.37852908794790974,0.0,0.0,0.7337624112818218,0.0,0.0,-0.01822333366012048,0.23843600054979108,0.01822333366012048
AP0329,2026-08-08 02:33:00,True,69.55231633949222,68.40937192003642,0.01643287354912773,71.91056526399636,0.6955231633949223,0.10184278790481595,0.2026340487002618,38.610040000000005,5.653519999999999,11.248667388000001,53.69174871349675,41.362532036538454,221.6270075591822,0.3810212527797433,17.160969566416586,992.2071187959934,962.6305160518102,2.7936711498252604,-0.21518834286464655,4,-1.2684658909680622,-1.3539000641966705,-1.5560975932739594,-1.190270851493792,0.3658267417801673,2.9722454244225864,35096.79650094732,0.6417877211787948,329,73.68522465365253,74.92141231405941,81.66888517425527,0.7492141231405941,0.09952838410589293,0.151257492753513,False,2.89851717137379,-0.3242966533277744,2.415754924863111,32197.635849906255,58264.44038800269,85337.18895411951,0.930074374473713,-0.3981617190418393,-0.4999999999999998,-1.0918823692141202,-1.3133115586527389,-0.9537440021991651,-2.156121709512161,0.3797443514414633,0.4768720010995824,-0.14459064443513459,0.0,0.6357240209527228,0.0,0.0,0.7337624112818218,0.0,0.0,0.3797443514414633,0.4768720010995824,-0.3797443514414633
AP0330,2026-08-08 10:07:00,True,74.92141231405941,73.68522465365253,0.016499791210888695,81.66888517425527,0.7492141231405941,0.09952838410589293,0.151257492753513,43.745239999999995,5.811279999999999,8.831647879999998,53.564144908629096,41.36253203653846,221.6270075591822,0.38297740128365465,16.558117311901704,974.0769270420311,969.1102213341514,2.805276035848067,-0.35751823511792913,4,-1.3516267834957345,-1.4500538523568354,-1.3359751130989963,-1.1392713246904604,0.19670378840853586,2.9782876929743827,33819.66314109009,-0.7699063153312244,330,73.52671556112453,74.48703645142531,71.68159046363407,0.7448703645142531,0.07582693810089754,0.17930269738484927,False,2.851547169604428,-0.4045599637561325,2.264391614968463,30849.874490990496,57678.84923480199,87141.2352427844,0.8999478392222476,-0.034646291723293456,-0.7083464574287052,-0.09149693439946649,-1.8279860839894977,-0.9537440021991651,-2.156121709512161,0.03304369292953371,0.6755811852516538,-0.1991717224816276,0.0,-0.550093401182806,0.0,0.0,0.7337624112818218,0.0,0.0,0.03304369292953371,0.6755811852516538,-0.03304369292953371
AP0331,2026-08-08 17:23:00,True,74.48703645142531,73.52671556112453,0.012892456675022219,71.68159046363407,0.7448703645142531,0.07582693810089754,0.17930269738484927,38.51596,3.9208800000000004,9.271432788,53.73201089830749,41.362532036538454,221.6270075591822,0.3800188826690581,16.987700012760733,979.537408552975,959.8634148366159,3.07074936197702,-0.351270128977194,4,-1.3246332022498748,-1.5033382237819752,-1.4857058951888618,-1.1511324928928566,0.3345734022960052,3.382524487901782,37739.738391620005,-0.44195192779492,331,67.14075146702469,67.88638795725905,74.74685220787764,0.6788638795725905,0.10221640357239879,0.21891971685501063,False,3.1478120247913033,-0.43749566378209087,2.873088042903303,36209.28059813364,56273.89895331872,79120.25257365344,1.0975023210671513,0.14946721227936619,-0.35566253408212545,0.4428926521488381,-0.9240073080027527,-0.46501018781612447,-1.422650136328502,-0.06950377645438062,0.1653867017726879,-0.1394828807364027,0.0,0.3905140556725446,0.0,0.0,0.5435561215915559,0.0,0.0,-0.06950377645438062,0.1653867017726879,0.06950377645438062
AP0332,2026-08-09 01:07:00,True,67.88638795725905,67.14075146702469,0.010983593510731771,74.74685220787764,0.6788638795725905,0.10221640357239879,0.21891971685501063,40.26624,6.06288,12.985038864,53.87014812077438,41.36253203653846,221.55017194124423,0.3835067870544446,16.664347077733677,989.5930472397304,976.1227676034703,2.892997955471006,-0.10379992194641632,4,-1.3173689741064636,-1.3301039104635428,-1.434605989222017,-1.216112659201145,0.218493330020872,3.457389389868387,37234.017259168206,1.854998736006843,332,75.57664959680929,76.90854668639062,75.48056537314831,0.7690854668639062,0.07097552681391435,0.15993900632217944,False,3.10467848503505,-0.3228326801500674,2.714734824021269,32902.1925001197,58026.94234502991,84848.48147642746,0.8276413278366653,-0.5438085815095293,-0.711325068164251,-1.4496336827553669,-1.9065944596682014,-0.46501018781612447,-1.422650136328502,0.2528765306237664,0.3307734035453759,0.10116253494802951,0.0,1.780159820334719,0.0,0.0,0.5435561215915559,0.0,0.0,0.2528765306237664,0.3307734035453759,-0.2528765306237664
AP0333,2026-08-09 09:05:00,True,76.90854668639062,75.57664959680929,0.017317933402283527,75.48056537314831,0.7690854668639062,0.07097552681391435,0.15993900632217944,41.926359999999995,3.8692,8.719005424,55.54590084577587,41.8820163453125,221.55017194124423,0.3908540511727166,17.644002871621126,994.2211224860096,972.4097337773278,2.752448824743222,-0.22197479409505555,4,-1.304930292624803,-1.3612924413302603,-1.311989265581559,-1.142458874029901,0.08590997204854789,1.9728868274617863,18704.71784362867,0.5327008837926663,333,71.38173576025912,72.47116563974524,67.30305166716224,0.7247116563974524,0.08174208072196269,0.193546262880585,False,2.8156194792045546,-0.28845553827696474,1.4464989270891262,15962.724066875497,59912.213408343756,83529.54578168271,1.038765029183805,0.09289170719142317,-0.711325068164251,0.2633373979049294,-1.9065944596682014,-0.46501018781612447,-1.422650136328502,-0.04319559020764413,0.3307734035453759,0.5381334514035855,0.0,2.7005022055034384,0.0,0.0,0.5435561215915559,0.0,0.0,-0.04319559020764413,0.3307734035453759,0.04319559020764413
AP0334,2026-08-09 17:00:00,True,72.47116563974524,71.38173576025912,0.015032597721715772,67.30305166716224,0.7247116563974524,0.08174208072196269,0.193546262880585,38.12592000000001,4.30032,10.182159028000001,56.648129699298586,41.8820163453125,221.55017194124423,0.3667367917177355,17.36884214994442,1002.1940172613077,1016.305315260119,2.9110338473751636,-0.24599461222954244,3,-1.4050653866684277,-1.4292085986774705,-1.1978494847603973,-1.2416390816682144,-0.04378959690781703,2.86567136305888,41728.69063289749,0.45108772507973915,334,70.24910114316774,71.3180531573553,72.63357083182282,0.7131805315735529,0.08757005409756416,0.19924941432888296,False,2.9661628781008234,-0.3045649243218336,2.498834335103905,39459.09982475941,59901.305730768,81761.8337339842,1.1002128935475652,0.06457353446219584,-0.711325068164251,0.18293244207346282,-1.9065944596682014,-0.46501018781612447,-1.422650136328502,-0.03002735138821667,0.3307734035453759,-0.07327458676444373,0.0,0.6423530788156775,0.0,0.0,0.5435561215915559,0.0,0.0,-0.03002735138821667,0.3307734035453759,0.03002735138821667
AP0335,2026-08-10 00:59:00,True,71.3180531573553,70.24910114316774,0.014988519271958224,72.63357083182282,0.7131805315735529,0.08757005409756416,0.19924941432888296,39.164719999999996,4.80896,10.941896444000001,53.92096182450227,41.8820163453125,221.40034145539568,0.39013859251195376,16.3287043973722,1018.7899041801203,973.3063060197854,2.8460066959975086,-0.21499050310742748,3,-1.3272863861928406,-1.4151013376838888,-1.2701069409506731,-1.23935778587626,0.030749155074413004,3.425549298540321,37279.04399483814,0.6961016649232339,335,71.35944290502515,72.59181045393478,68.01440832050623,0.7259181045393479,0.08742290976638946,0.18665898569426265,False,2.9550010825039292,-0.3252263933872625,2.713334185882023,33806.26870188812,58496.637411063944,84282.24661990607,0.949615134124549,0.34687039036497913,-0.711325068164251,1.0158917588328231,-1.9065944596682014,-0.46501018781612447,-1.422650136328502,-0.16129826537147135,0.3307734035453759,-0.09061426914548346,0.0,0.6514744719299534,0.0,0.0,0.5435561215915559,0.0,0.0,-0.16129826537147135,0.3307734035453759,0.16129826537147135
AP0336,2026-08-10 09:55:00,True,72.59181045393478,71.35944290502515,0.01697667465797222,68.01440832050623,0.7259181045393479,0.08742290976638946,0.18665898569426265,36.90484,4.4444799999999995,9.489527756000001,54.2603264680217,41.88201634531251,221.40034145539568,0.3895721367381456,16.914416994948656,980.1931662074837,981.4104218457092,2.562717616983698,-0.1230349775377273,4,-1.355893227602305,-1.442225269500183,-1.4629384382480604,-1.331952335753848,0.13098610249421228,4.011843126522593,40129.69018247325,1.332367841606425,336,77.1267779800791,78.2049740445404,76.06719391497248,0.7820497404454041,0.07856132410288946,0.13938893545170644,False,2.7123081632771004,-0.2770756732094972,3.1772717522593825,38000.06059605301,57136.57712081495,76041.19295630924,1.1017662922870926,0.03563432089222429,-0.711325068164251,0.13865272499348658,-1.9065944596682014,-0.46501018781612447,-1.422650136328502,-0.016570322250793267,0.3307734035453759,-0.03234199251021599,0.0,0.3846258879565174,0.0,0.0,0.5435561215915559,0.0,0.0,-0.016570322250793267,0.3307734035453759,0.016570322250793267
AP0337,2026-08-10 19:29:00,True,78.2049740445404,77.1267779800791,0.013786796525848062,76.06719391497248,0.7820497404454041,0.07856132410288946,0.13938893545170644,42.64568,4.284,7.600969132,56.06316968609244,41.88201634531249,220.52019676894318,0.3971151190712942,19.611874096635724,982.3838742571553,961.1354351571817,3.055201150533212,-0.20068976376510977,4,-1.3514018276829423,-1.4035065553877257,-1.2276862044165648,-1.2470244738337006,-0.01933826941713579,3.827531790919825,39845.52198650696,1.0483035128821143,337,70.73436460662242,71.52697676037712,69.83570320880834,0.7152697676037713,0.07003202789878557,0.21469820449744312,False,3.109928005670755,-0.28276168887186826,2.9929262126432032,37034.028838895065,58661.552642238596,80200.28620602452,1.0775374165385936,0.2684649434874628,-0.35566253408212545,0.7771746463868672,-0.9240073080027527,-0.46501018781612447,-1.422650136328502,-0.12483893379315034,0.1653867017726879,-0.07452294191818806,0.0,0.4322540379350468,0.0,0.0,0.5435561215915559,0.0,0.0,-0.12483893379315034,0.1653867017726879,0.12483893379315034
AP0338,2026-08-11 03:26:00,True,71.52697676037712,70.73436460662242,0.011081303721392302,69.83570320880834,0.7152697676037713,0.07003202789878557,0.21469820449744312,39.323479999999996,3.8501600000000002,11.8034914,56.30856165709826,41.8820163453125,218.97994356765136,0.39068779518106905,18.29206400490207,981.6485909218455,966.0385618020183,3.5317178276969377,-0.46959010666102,4,-1.38599652075371,-1.5134739542080164,-1.29018541080139,-1.2369024047128505,0.05328300608853942,2.9703387970873676,36427.03771589148,-1.1641832389132625,338,60.115854391162344,61.477672453545445,58.21027558369024,0.6147767245354544,0.2012704876894834,0.18395278777506216,False,3.526271540169945,-0.4686244679318138,2.289497275891226,33383.80682907918,57802.70241469345,89591.2801051725,1.0379545642602581,-0.32645021416877507,-0.5334938011231882,-0.6983457715014598,-1.3700564370486412,-0.46501018781612447,-1.422650136328502,0.15180267540323614,0.24808005265903188,-0.18116943352450887,0.0,0.33031779641129666,0.0,0.0,0.5435561215915559,0.0,0.0,0.15180267540323614,0.24808005265903188,-0.15180267540323614
AP0339,2026-08-11 11:30:00,True,61.477672453545445,60.115854391162344,0.02215142519281507,58.21027558369024,0.6147767245354544,0.2012704876894834,0.18395278777506216,32.65948,10.69232,9.772332220000003,56.10603913572738,41.8820163453125,218.97994356765136,0.39469193903517247,20.40617779570987,974.0438398344107,977.7887216855183,2.4124960748004565,-0.21839944458896257,4,-1.4508372872528776,-1.5429436700737242,-1.3875586718735846,-1.2912025869921566,0.096356084881428,4.137031287768639,41184.725090288506,0.2285016289108306,339,73.47986341918968,74.0252462113782,76.19243583719766,0.7402524621137822,0.10401877436461067,0.1557287635216071,False,2.496689382554645,-0.33335376426834046,3.2203749666768156,38257.68891319263,57738.733338906575,77386.2080301791,1.0285089019117613,0.1148277064449065,-0.711325068164251,0.3360460092840092,-1.9065944596682014,-0.46501018781612447,-1.422650136328502,-0.05339605334044077,0.3307734035453759,-0.35771024984232414,0.0,-1.8197289900290046,0.0,0.0,0.5435561215915559,0.0,0.0,-0.05339605334044077,0.3307734035453759,0.05339605334044077
