rep,Batch,policy,J_batch
10,AP0356,historica,-2421.180858507523
10,AP0356,miope,-2126.070212200245
10,AP0356,horizonte,-2126.070212200245
10,AP0357,historica,-2741.5597710594366
10,AP0357,miope,-2153.2941591074878
10,AP0357,horizonte,-2153.2941591074878
10,AP0358,historica,-1493.8612817667936
10,AP0358,miope,-1013.8658119164021
10,AP0358,horizonte,-1518.268243610998
10,AP0359,historica,-2025.3490840600357
10,AP0359,miope,-1699.1071163107881
10,AP0359,horizonte,-1699.1071163107881
10,AP0360,historica,-2601.815413022087
10,AP0360,miope,-1919.4070194460041
10,AP0360,horizonte,-1919.4070194460041
10,AP0361,historica,-2610.535807203448
10,AP0361,miope,-2013.2547358676472
10,AP0361,horizonte,-2013.2547358676472
10,AP0362,historica,-1832.5385162648145
10,AP0362,miope,-1782.3363282361129
10,AP0362,horizonte,-1685.9481917079684
11,AP0300,historica,-1376.2830234416904
11,AP0300,miope,-1453.8515404608124
11,AP0300,horizonte,-1621.2339736914996
11,AP0301,historica,-2256.181375565815
11,AP0301,miope,-1905.9625101377546
11,AP0301,horizonte,-1905.9625101377546
11,AP0302,historica,-1459.9024305345097
11,AP0302,miope,-1061.2940343827681
11,AP0302,horizonte,-1061.2940343827681
11,AP0303,historica,-1882.8003666839165
11,AP0303,miope,-1579.5203148635846
11,AP0303,horizonte,-1579.5203148635846
11,AP0304,historica,-2391.9990869986464
11,AP0304,miope,-2367.1437004196223
11,AP0304,horizonte,-2252.122582001742
11,AP0305,historica,-1552.0552079004992
11,AP0305,miope,-1440.6213064425365
11,AP0305,horizonte,-1227.6036263879155
11,AP0306,historica,-1757.4301093171923
11,AP0306,miope,-1397.5408409400084
11,AP0306,horizonte,-1397.5408409400084
11,AP0307,historica,-1849.9910442843823
11,AP0307,miope,-1718.0069250057816
11,AP0307,horizonte,-1718.0069250057816
11,AP0308,historica,-2301.1940773840843
11,AP0308,miope,-1749.3286662617531
11,AP0308,horizonte,-1749.3286662617531
11,AP0309,historica,-2089.0200811140094
11,AP0309,miope,-1669.1206615582032
11,AP0309,horizonte,-1669.1206615582032
11,AP0310,historica,-2398.600240335313
11,AP0310,miope,-2367.466141048162
11,AP0310,horizonte,-2367.466141048162
11,AP0311,historica,-1423.5809467426807
11,AP0311,miope,-1190.728900255046
11,AP0311,horizonte,-1159.8771200696792
11,AP0312,historica,-2750.9875202958874
11,AP0312,miope,-2474.4982397575077
11,AP0312,horizonte,-2474.4982397575077
11,AP0313,historica,-1766.1575000825383
11,AP0313,miope,-1411.1634596595788
11,AP0313,horizonte,-1411.1634596595788
11,AP0314,historica,-1457.2692338802958
11,AP0314,miope,-1365.174441144712
11,AP0314,horizonte,-1365.174441144712
11,AP0315,historica,-2379.988250409243
11,AP0315,miope,-2249.614479128259
11,AP0315,horizonte,-2249.614479128259
11,AP0316,historica,-1669.19104510348
11,AP0316,miope,-1671.167683501134
11,AP0316,horizonte,-1671.167683501134
11,AP0317,historica,-2123.6604004274295
11,AP0317,miope,-1977.6827718289628
11,AP0317,horizonte,-1977.6827718289628
11,AP0318,historica,-2172.2121254929643
11,AP0318,miope,-2095.114558669688
11,AP0318,horizonte,-2095.114558669688
11,AP0319,historica,-2349.1973733258274
11,AP0319,miope,-2321.955611381887
11,AP0319,horizonte,-2321.955611381887
11,AP0320,historica,-2149.506117842474
11,AP0320,miope,-2144.5853395187805
11,AP0320,horizonte,-2022.2575639490703
11,AP0321,historica,-1810.3113307062372
11,AP0321,miope,-1842.1079092983714
11,AP0321,horizonte,-1810.3113307062372
11,AP0322,historica,-2050.697840441948
11,AP0322,miope,-1734.4536231062298
11,AP0322,horizonte,-1734.4536231062298
11,AP0323,historica,-2022.0217902647282
11,AP0323,miope,-1962.62502872291
11,AP0323,horizonte,-2025.6565131820148
11,AP0324,historica,-2265.7824958186047
11,AP0324,miope,-2232.8706801876747
11,AP0324,horizonte,-2232.8706801876747
11,AP0325,historica,-1391.3759541540378
11,AP0325,miope,-1316.8097100608056
11,AP0325,horizonte,-1316.8097100608056
11,AP0326,historica,-1515.6505437652854
11,AP0326,miope,-1022.0633161345522
11,AP0326,horizonte,-1022.0633161345522
11,AP0327,historica,-1847.079457908391
11,AP0327,miope,-1642.530165373807
11,AP0327,horizonte,-1642.530165373807
11,AP0328,historica,-2182.1899388122183
11,AP0328,miope,-1934.8633722870302
11,AP0328,horizonte,-1934.8633722870302
11,AP0329,historica,-1422.064676088502
11,AP0329,miope,-1454.747973690765
11,AP0329,horizonte,-1454.747973690765
11,AP0330,historica,-1903.6029830167056
11,AP0330,miope,-1872.776700372889
11,AP0330,horizonte,-1872.776700372889
11,AP0331,historica,-1719.9568393624704
11,AP0331,miope,-1616.457479648765
11,AP0331,horizonte,-1616.457479648765
11,AP0332,historica,-2002.1509937349297
11,AP0332,miope,-1740.6097070759733
11,AP0332,horizonte,-1740.6097070759733
11,AP0333,historica,-2101.771646558302
11,AP0333,miope,-1959.8379246473542
11,AP0333,horizonte,-1959.8379246473542
11,AP0334,historica,-1830.7032829425698
11,AP0334,miope,-1760.8931104842407
11,AP0334,horizonte,-1760.8931104842407
11,AP0335,historica,-2197.7784667947362
11,AP0335,miope,-2000.2325658672935
11,AP0335,horizonte,-2000.2325658672935
11,AP0336,historica,-1814.300334417142
11,AP0336,miope,-1814.0073422220794
11,AP0336,horizonte,-1814.0073422220794
11,AP0337,historica,-2094.596355998645
11,AP0337,miope,-1972.3951578030003
11,AP0337,horizonte,-1972.3951578030003
11,AP0338,historica,-1570.7445836679608
11,AP0338,miope,-1122.5321283447108
11,AP0338,horizonte,-1122.5321283447108
11,AP0339,historica,-2129.8688938799264
11,AP0339,miope,-2098.5748934661797
11,AP0339,horizonte,-2098.5748934661797
11,AP0340,historica,-2141.0766462585434
11,AP0340,miope,-1957.262134913521
11,AP0340,horizonte,-2291.0039881683037
11,AP0341,historica,-2776.8385496966266
11,AP0341,miope,-2631.029161691978
11,AP0341,horizonte,-2631.029161691978
11,AP0342,historica,-2149.579693306685
11,AP0342,miope,-2036.5240893696273
11,AP0342,horizonte,-2036.5240893696273
11,AP0343,historica,-2115.442193600622
11,AP0343,miope,-1860.9704191210449
11,AP0343,horizonte,-1860.9704191210449
11,AP0344,historica,-1352.3036759158513
11,AP0344,miope,-1042.7453298241219
11,AP0344,horizonte,-1042.7453298241219
11,AP0345,historica,-1690.5514597644053
11,AP0345,miope,-1613.8350223058778
11,AP0345,horizonte,-1701.3022442067418
11,AP0346,historica,-1521.9243258552597
11,AP0346,miope,-1153.4602608647813
11,AP0346,horizonte,-1153.4602608647813
11,AP0347,historica,-1864.3397039054123
11,AP0347,miope,-1420.921718015458
11,AP0347,horizonte,-1430.183322806444
11,AP0348,historica,-1760.1323776462193
11,AP0348,miope,-1749.0691138001994
11,AP0348,horizonte,-1749.0691138001994
11,AP0349,historica,-1676.109706438543
11,AP0349,miope,-1774.4535376659205
11,AP0349,horizonte,-1676.109706438543
11,AP0350,historica,-2280.7159935729223
11,AP0350,miope,-1913.8502136401064
11,AP0350,horizonte,-1913.8502136401064
11,AP0351,historica,-1453.358457564761
11,AP0351,miope,-1209.0522313929537
11,AP0351,horizonte,-1209.0522313929537
11,AP0352,historica,-1315.3886097076333
11,AP0352,miope,-783.8102848783814
11,AP0352,horizonte,-775.6025256055818
11,AP0353,historica,-2439.7461410061605
11,AP0353,miope,-2006.6583712407573
11,AP0353,horizonte,-2006.6583712407573
11,AP0354,historica,-1566.342182970116
11,AP0354,miope,-1217.2628066878578
11,AP0354,horizonte,-1217.2628066878578
11,AP0355,historica,-2281.4821927250646
11,AP0355,miope,-1601.6324810890305
11,AP0355,horizonte,-1601.6324810890305
11,AP0356,historica,-2393.1352748277595
11,AP0356,miope,-2144.4880930164463
11,AP0356,horizonte,-2144.4880930164463
11,AP0357,historica,-2812.8243076029803
11,AP0357,miope,-2192.7261316342765
11,AP0357,horizonte,-2192.7261316342765
11,AP0358,historica,-1616.600430346884
11,AP0358,miope,-989.7523615069166
11,AP0358,horizonte,-1485.2982378389238
11,AP0359,historica,-2078.093743997123
11,AP0359,miope,-1742.7913937641297
11,AP0359,horizonte,-1742.7913937641297
11,AP0360,historica,-2599.166672877137
11,AP0360,miope,-1948.9176822902687
11,AP0360,horizonte,-1948.9176822902687
11,AP0361,historica,-2577.5480445392395
11,AP0361,miope,-2017.9028444029493
11,AP0361,horizonte,-2017.9028444029493
11,AP0362,historica,-1794.5375970078635
11,AP0362,miope,-1712.2627806184425
11,AP0362,horizonte,-1692.908653176849
12,AP0300,historica,-1411.6258534876094
12,AP0300,miope,-1491.2920257137453
12,AP0300,horizonte,-1658.8186433208898
12,AP0301,historica,-2247.1764522113294
12,AP0301,miope,-1962.566354142048
12,AP0301,horizonte,-1962.566354142048
12,AP0302,historica,-1531.4425664097184
12,AP0302,miope,-1046.3751132281625
12,AP0302,horizonte,-1046.3751132281625
12,AP0303,historica,-1939.079885312423
12,AP0303,miope,-1620.020780064586
12,AP0303,horizonte,-1620.020780064586
12,AP0304,historica,-2355.775804230385
12,AP0304,miope,-2378.939513699711
12,AP0304,horizonte,-2259.3746445049137
12,AP0305,historica,-1579.6249965066445
12,AP0305,miope,-1534.1183066318827
12,AP0305,horizonte,-1185.9406013745956
12,AP0306,historica,-1738.4721001495573
12,AP0306,miope,-1452.913805373191
12,AP0306,horizonte,-1452.913805373191
12,AP0307,historica,-1959.7591427725793
12,AP0307,miope,-1716.233720498069
12,AP0307,horizonte,-1716.233720498069
12,AP0308,historica,-2339.602260234671
12,AP0308,miope,-1788.607976439302
12,AP0308,horizonte,-1788.607976439302
12,AP0309,historica,-2016.2547366261506
12,AP0309,miope,-1732.8664412493208
12,AP0309,horizonte,-1732.8664412493208
12,AP0310,historica,-2429.9876532557782
12,AP0310,miope,-2400.9909009184857
12,AP0310,horizonte,-2400.9909009184857
12,AP0311,historica,-1470.3004960000308
12,AP0311,miope,-1220.172164166714
12,AP0311,horizonte,-1170.5884545128602
12,AP0312,historica,-2748.8641609349006
12,AP0312,miope,-2516.8572166729987
12,AP0312,horizonte,-2516.8572166729987
12,AP0313,historica,-1811.4316026421284
12,AP0313,miope,-1448.8168925698892
12,AP0313,horizonte,-1448.8168925698892
12,AP0314,historica,-1462.8059297917275
12,AP0314,miope,-1393.4683155107077
12,AP0314,horizonte,-1393.4683155107077
12,AP0315,historica,-2424.6257911289713
12,AP0315,miope,-2270.2119610456057
12,AP0315,horizonte,-2270.2119610456057
12,AP0316,historica,-1733.0518946725365
12,AP0316,miope,-1704.3212484714593
12,AP0316,horizonte,-1704.3212484714593
12,AP0317,historica,-2169.6871543141197
12,AP0317,miope,-2025.9182465691451
12,AP0317,horizonte,-2025.9182465691451
12,AP0318,historica,-2236.1149966348603
12,AP0318,miope,-2177.7605050365337
12,AP0318,horizonte,-2177.7605050365337
12,AP0319,historica,-2387.779099351188
12,AP0319,miope,-2349.6291456212475
12,AP0319,horizonte,-2349.6291456212475
12,AP0320,historica,-2104.7427997476384
12,AP0320,miope,-2155.959705888248
12,AP0320,horizonte,-2024.164771623624
12,AP0321,historica,-1915.6899516131039
12,AP0321,miope,-1875.9654182312993
12,AP0321,horizonte,-1915.6899516131039
12,AP0322,historica,-2166.5172085397307
12,AP0322,miope,-1814.8483865649105
12,AP0322,horizonte,-1814.8483865649105
12,AP0323,historica,-2009.7846685285494
12,AP0323,miope,-1987.6085086892517
12,AP0323,horizonte,-2044.8872450079393
12,AP0324,historica,-2387.674255411972
12,AP0324,miope,-2278.9610684151758
12,AP0324,horizonte,-2278.9610684151758
12,AP0325,historica,-1394.2030068710988
12,AP0325,miope,-1351.1748949925595
12,AP0325,horizonte,-1351.1748949925595
12,AP0326,historica,-1531.1463143775445
12,AP0326,miope,-1075.988677745367
12,AP0326,horizonte,-1075.988677745367
12,AP0327,historica,-1869.2511713292529
12,AP0327,miope,-1652.2319884563597
12,AP0327,horizonte,-1652.2319884563597
12,AP0328,historica,-2259.0422234020025
12,AP0328,miope,-2009.6248650408224
12,AP0328,horizonte,-2009.6248650408224
12,AP0329,historica,-1457.473243095203
12,AP0329,miope,-1495.7296169107262
12,AP0329,horizonte,-1495.7296169107262
12,AP0330,historica,-1926.190129219402
12,AP0330,miope,-1897.505640154765
12,AP0330,horizonte,-1897.505640154765
12,AP0331,historica,-1741.3785648934013
12,AP0331,miope,-1629.2164799701663
12,AP0331,horizonte,-1629.2164799701663
12,AP0332,historica,-2053.2814100270143
12,AP0332,miope,-1802.6214509010015
12,AP0332,horizonte,-1802.6214509010015
12,AP0333,historica,-2144.105912871083
12,AP0333,miope,-1992.1823898477587
12,AP0333,horizonte,-1992.1823898477587
12,AP0334,historica,-1839.7990994505635
12,AP0334,miope,-1769.3039941100278
12,AP0334,horizonte,-1769.3039941100278
12,AP0335,historica,-2252.9373623984275
12,AP0335,miope,-2081.0406317971247
12,AP0335,horizonte,-2081.0406317971247
12,AP0336,historica,-1831.6782172440608
12,AP0336,miope,-1834.249363914424
12,AP0336,horizonte,-1834.249363914424
12,AP0337,historica,-2129.5440743957015
12,AP0337,miope,-2008.8615182195467
12,AP0337,horizonte,-2008.8615182195467
12,AP0338,historica,-1570.7027835472495
12,AP0338,miope,-1151.8816409670908
12,AP0338,horizonte,-1151.8816409670908
12,AP0339,historica,-2168.267856735828
12,AP0339,miope,-2127.7985377511395
12,AP0339,horizonte,-2127.7985377511395
12,AP0340,historica,-2216.3778189130594
12,AP0340,miope,-1986.127079110539
12,AP0340,horizonte,-2303.158814341583
12,AP0341,historica,-2767.4388141590625
12,AP0341,miope,-2661.678097346404
12,AP0341,horizonte,-2661.678097346404
12,AP0342,historica,-2214.0552852865567
12,AP0342,miope,-2069.1477567126394
12,AP0342,horizonte,-2069.1477567126394
12,AP0343,historica,-2106.960870900322
12,AP0343,miope,-1869.759061778499
12,AP0343,horizonte,-1869.759061778499
12,AP0344,historica,-1400.1395597848061
12,AP0344,miope,-1057.1368837566133
12,AP0344,horizonte,-1057.1368837566133
12,AP0345,historica,-1730.8443668989376
12,AP0345,miope,-1649.2435635289428
12,AP0345,horizonte,-1770.7820150493412
12,AP0346,historica,-1591.032633572044
12,AP0346,miope,-1225.6595388100168
12,AP0346,horizonte,-1225.6595388100168
12,AP0347,historica,-1819.7354992612964
12,AP0347,miope,-1427.1404891036418
12,AP0347,horizonte,-1480.726814043163
12,AP0348,historica,-1835.1393553148591
12,AP0348,miope,-1784.5519039599042
12,AP0348,horizonte,-1784.5519039599042
12,AP0349,historica,-1660.278348956622
12,AP0349,miope,-1829.0144546493143
12,AP0349,horizonte,-1660.278348956622
12,AP0350,historica,-2266.5693950510386
12,AP0350,miope,-1963.0695665681703
12,AP0350,horizonte,-1963.0695665681703
12,AP0351,historica,-1546.0339907178732
12,AP0351,miope,-1286.6482342653348
12,AP0351,horizonte,-1286.6482342653348
12,AP0352,historica,-1330.9910255187865
12,AP0352,miope,-869.4294729249431
12,AP0352,horizonte,-807.5374350859443
12,AP0353,historica,-2514.7048409452727
12,AP0353,miope,-2070.4717237219775
12,AP0353,horizonte,-2070.4717237219775
12,AP0354,historica,-1681.7428075461194
12,AP0354,miope,-1251.7459765147078
12,AP0354,horizonte,-1251.7459765147078
12,AP0355,historica,-2272.7366287932587
12,AP0355,miope,-1601.3226577006462
12,AP0355,horizonte,-1601.3226577006462
12,AP0356,historica,-2444.337548655766
12,AP0356,miope,-2191.904456817465
12,AP0356,horizonte,-2191.904456817465
12,AP0357,historica,-2734.9755881945557
12,AP0357,miope,-2188.610177201065
12,AP0357,horizonte,-2188.610177201065
12,AP0358,historica,-1573.6661251294129
12,AP0358,miope,-1021.951146264274
12,AP0358,horizonte,-1517.2731862762912
12,AP0359,historica,-2125.544040448738
12,AP0359,miope,-1823.09575492672
12,AP0359,horizonte,-1823.09575492672
12,AP0360,historica,-2634.2394543400615
12,AP0360,miope,-1975.5840596346561
12,AP0360,horizonte,-1975.5840596346561
12,AP0361,historica,-2620.7077339949747
12,AP0361,miope,-2050.3098543132355
12,AP0361,horizonte,-2050.3098543132355
12,AP0362,historica,-1770.146417822265
12,AP0362,miope,-1793.9143454282275
12,AP0362,horizonte,-1708.7921502349877
13,AP0300,historica,-1486.9675001712692
13,AP0300,miope,-1537.823968844001
13,AP0300,horizonte,-1700.8509371510868
13,AP0301,historica,-2237.7601135721634
13,AP0301,miope,-1938.4847224851014
13,AP0301,horizonte,-1938.4847224851014
13,AP0302,historica,-1288.082127436228
13,AP0302,miope,-1057.9743619390638
13,AP0302,horizonte,-1057.9743619390638
13,AP0303,historica,-1933.6056707128987
13,AP0303,miope,-1672.4582574665087
13,AP0303,horizonte,-1672.4582574665087
13,AP0304,historica,-2488.349540203876
13,AP0304,miope,-2425.3782349308667
13,AP0304,horizonte,-2271.8031833597033
13,AP0305,historica,-1326.6152955152868
13,AP0305,miope,-1423.2002110141113
13,AP0305,horizonte,-1230.9381065588314
13,AP0306,historica,-1747.4634875517486
13,AP0306,miope,-1416.5489049322014
13,AP0306,horizonte,-1416.5489049322014
13,AP0307,historica,-1851.2142344130302
13,AP0307,miope,-1725.8039771943604
13,AP0307,horizonte,-1725.8039771943604
13,AP0308,historica,-2214.022926751939
13,AP0308,miope,-1807.4901975179728
13,AP0308,horizonte,-1807.4901975179728
13,AP0309,historica,-2094.087858296312
13,AP0309,miope,-1673.064094225867
13,AP0309,horizonte,-1673.064094225867
13,AP0310,historica,-2362.1286186890466
13,AP0310,miope,-2357.151600466945
13,AP0310,horizonte,-2357.151600466945
13,AP0311,historica,-1409.8007934822713
13,AP0311,miope,-1168.491726753337
13,AP0311,horizonte,-1104.3916755192608
13,AP0312,historica,-2636.0575744653634
13,AP0312,miope,-2476.7268436792556
13,AP0312,horizonte,-2476.7268436792556
13,AP0313,historica,-1670.0443827715708
13,AP0313,miope,-1400.1211229426353
13,AP0313,horizonte,-1400.1211229426353
13,AP0314,historica,-1381.5014852662257
13,AP0314,miope,-1311.3465779407074
13,AP0314,horizonte,-1311.3465779407074
13,AP0315,historica,-2331.55890674477
13,AP0315,miope,-2260.120736744674
13,AP0315,horizonte,-2260.120736744674
13,AP0316,historica,-1652.115726250035
13,AP0316,miope,-1671.8408174374051
13,AP0316,horizonte,-1671.8408174374051
13,AP0317,historica,-2091.0117827052986
13,AP0317,miope,-1955.7904246183812
13,AP0317,horizonte,-1955.7904246183812
13,AP0318,historica,-2174.464298586428
13,AP0318,miope,-2105.4518789891404
13,AP0318,horizonte,-2105.4518789891404
13,AP0319,historica,-2306.6070167016755
13,AP0319,miope,-2320.825672468095
13,AP0319,horizonte,-2320.825672468095
13,AP0320,historica,-2196.2717926712407
13,AP0320,miope,-2134.2445507136126
13,AP0320,horizonte,-2068.1514471439664
13,AP0321,historica,-1839.1723969528534
13,AP0321,miope,-1826.2323420250461
13,AP0321,horizonte,-1839.1723969528534
13,AP0322,historica,-1883.8720943721655
13,AP0322,miope,-1743.009922455853
13,AP0322,horizonte,-1743.009922455853
13,AP0323,historica,-2050.6176698961035
13,AP0323,miope,-2053.3084777040294
13,AP0323,horizonte,-2086.4730275116663
13,AP0324,historica,-2156.3649549487272
13,AP0324,miope,-2213.6996708481674
13,AP0324,horizonte,-2213.6996708481674
13,AP0325,historica,-1422.8873975047886
13,AP0325,miope,-1374.5676661031675
13,AP0325,horizonte,-1374.5676661031675
13,AP0326,historica,-1524.2251547944934
13,AP0326,miope,-1029.1457161395995
13,AP0326,horizonte,-1029.1457161395995
13,AP0327,historica,-1856.6979898469194
13,AP0327,miope,-1595.38678264895
13,AP0327,horizonte,-1595.38678264895
13,AP0328,historica,-2176.3356817752533
13,AP0328,miope,-2003.1528788677401
13,AP0328,horizonte,-2003.1528788677401
13,AP0329,historica,-1448.4908842846378
13,AP0329,miope,-1483.9411683104267
13,AP0329,horizonte,-1483.9411683104267
13,AP0330,historica,-1911.8697502645934
13,AP0330,miope,-1875.9618305220924
13,AP0330,horizonte,-1875.9618305220924
13,AP0331,historica,-1708.6755601295977
13,AP0331,miope,-1618.6959559644763
13,AP0331,horizonte,-1618.6959559644763
13,AP0332,historica,-2031.5313971222372
13,AP0332,miope,-1783.4571016258342
13,AP0332,horizonte,-1783.4571016258342
13,AP0333,historica,-2079.8841673029724
13,AP0333,miope,-1979.1199528009824
13,AP0333,horizonte,-1979.1199528009824
13,AP0334,historica,-1918.4142452759033
13,AP0334,miope,-1781.5391843244038
13,AP0334,horizonte,-1781.5391843244038
13,AP0335,historica,-2172.9985116341168
13,AP0335,miope,-1995.1004147558053
13,AP0335,horizonte,-1995.1004147558053
13,AP0336,historica,-1839.4688423478087
13,AP0336,miope,-1809.7304717945672
13,AP0336,horizonte,-1809.7304717945672
13,AP0337,historica,-2071.7926780661596
13,AP0337,miope,-1940.2001242091055
13,AP0337,horizonte,-1940.2001242091055
13,AP0338,historica,-1576.4244063151575
13,AP0338,miope,-1099.7986201495016
13,AP0338,horizonte,-1099.7986201495016
13,AP0339,historica,-2153.101757044275
13,AP0339,miope,-2104.313729785603
13,AP0339,horizonte,-2104.313729785603
13,AP0340,historica,-2122.1936482665706
13,AP0340,miope,-1973.5661222264325
13,AP0340,horizonte,-2323.967442540552
13,AP0341,historica,-2761.9545422605743
13,AP0341,miope,-2627.985409437777
13,AP0341,horizonte,-2627.985409437777
13,AP0342,historica,-2145.98101358071
13,AP0342,miope,-2054.3664305128273
13,AP0342,horizonte,-2054.3664305128273
13,AP0343,historica,-2054.913866779571
13,AP0343,miope,-1884.5445614347955
13,AP0343,horizonte,-1884.5445614347955
13,AP0344,historica,-1336.1222221226012
13,AP0344,miope,-1074.2856864359378
13,AP0344,horizonte,-1074.2856864359378
13,AP0345,historica,-1689.186360597432
13,AP0345,miope,-1597.2877690970977
13,AP0345,horizonte,-1664.4894119969479
13,AP0346,historica,-1469.0561540184422
13,AP0346,miope,-1151.663748184293
13,AP0346,horizonte,-1151.663748184293
13,AP0347,historica,-1852.4129112087624
13,AP0347,miope,-1445.4153534940906
13,AP0347,horizonte,-1437.504072023351
13,AP0348,historica,-1924.1324909222353
13,AP0348,miope,-1765.8998763317868
13,AP0348,horizonte,-1765.8998763317868
13,AP0349,historica,-1647.2213035310056
13,AP0349,miope,-1783.0325303003074
13,AP0349,horizonte,-1647.2213035310056
13,AP0350,historica,-2114.8748927595534
13,AP0350,miope,-1915.9051751253628
13,AP0350,horizonte,-1915.9051751253628
13,AP0351,historica,-1409.5330437749076
13,AP0351,miope,-1260.401063812246
13,AP0351,horizonte,-1260.401063812246
13,AP0352,historica,-1245.1366314589059
13,AP0352,miope,-829.3558309532335
13,AP0352,horizonte,-782.7003738563479
13,AP0353,historica,-2452.427538150093
13,AP0353,miope,-2011.3671383156225
13,AP0353,horizonte,-2011.3671383156225
13,AP0354,historica,-1514.4154954638716
13,AP0354,miope,-1228.950751541368
13,AP0354,horizonte,-1228.950751541368
13,AP0355,historica,-2303.252469717603
13,AP0355,miope,-1644.397278423834
13,AP0355,horizonte,-1644.397278423834
13,AP0356,historica,-2407.5913558595594
13,AP0356,miope,-2201.249494485294
13,AP0356,horizonte,-2201.249494485294
13,AP0357,historica,-2703.221865277656
13,AP0357,miope,-2207.5332446951943
13,AP0357,horizonte,-2207.5332446951943
13,AP0358,historica,-1657.7339677444731
13,AP0358,miope,-1047.0627574071896
13,AP0358,horizonte,-1387.7987976764448
13,AP0359,historica,-2115.6585321543193
13,AP0359,miope,-1841.5615319695585
13,AP0359,horizonte,-1841.5615319695585
13,AP0360,historica,-2523.7402907306314
13,AP0360,miope,-1956.2859276628938
13,AP0360,horizonte,-1956.2859276628938
13,AP0361,historica,-2563.152763861442
13,AP0361,miope,-2105.2753108959196
13,AP0361,horizonte,-2105.2753108959196
13,AP0362,historica,-1810.7378333848428
13,AP0362,miope,-1641.0061494137753
13,AP0362,horizonte,-1689.9694524268418
14,AP0300,historica,-1525.8710042271882
14,AP0300,miope,-1521.5538770180426
14,AP0300,horizonte,-1721.9121746906003
14,AP0301,historica,-2241.9517186678236
14,AP0301,miope,-1944.956036231195
14,AP0301,horizonte,-1944.956036231195
14,AP0302,historica,-1313.8190869783548
14,AP0302,miope,-981.7044828422654
14,AP0302,horizonte,-981.7044828422654
14,AP0303,historica,-1962.9610102391844
14,AP0303,miope,-1727.785490245067
14,AP0303,horizonte,-1727.785490245067
14,AP0304,historica,-2591.6833214809167
14,AP0304,miope,-2470.3182428188725
14,AP0304,horizonte,-2277.587969499165
14,AP0305,historica,-1371.0172547737545
14,AP0305,miope,-1446.4390025079833
14,AP0305,horizonte,-1238.6759397075557
14,AP0306,historica,-1750.985044266031
14,AP0306,miope,-1421.0687437223628
14,AP0306,horizonte,-1421.0687437223628
14,AP0307,historica,-1862.9192747539046
14,AP0307,miope,-1747.7485362000127
14,AP0307,horizonte,-1747.7485362000127
14,AP0308,historica,-2248.7556650259758
14,AP0308,miope,-1774.7326643596593
14,AP0308,horizonte,-1774.7326643596593
14,AP0309,historica,-1978.3636632673056
14,AP0309,miope,-1675.8435668708007
14,AP0309,horizonte,-1675.8435668708007
14,AP0310,historica,-2378.4966155318475
14,AP0310,miope,-2364.9988113579366
14,AP0310,horizonte,-2364.9988113579366
14,AP0311,historica,-1462.565273432549
14,AP0311,miope,-1214.891599809806
14,AP0311,horizonte,-1172.4545930341228
14,AP0312,historica,-2636.8968965365534
14,AP0312,miope,-2503.272043528733
14,AP0312,horizonte,-2503.272043528733
14,AP0313,historica,-1721.4032761954618
14,AP0313,miope,-1407.337667796789
14,AP0313,horizonte,-1407.337667796789
14,AP0314,historica,-1359.9910349915979
14,AP0314,miope,-1329.1691196695606
14,AP0314,horizonte,-1329.1691196695606
14,AP0315,historica,-2421.0138960391455
14,AP0315,miope,-2247.857497069923
14,AP0315,horizonte,-2247.857497069923
14,AP0316,historica,-1651.4876319116338
14,AP0316,miope,-1678.3770326204276
14,AP0316,horizonte,-1678.3770326204276
14,AP0317,historica,-2116.2181271073214
14,AP0317,miope,-1997.5323684954037
14,AP0317,horizonte,-1997.5323684954037
14,AP0318,historica,-2218.0471684928107
14,AP0318,miope,-2150.692972845039
14,AP0318,horizonte,-2150.692972845039
14,AP0319,historica,-2332.319831951868
14,AP0319,miope,-2246.4308253483878
14,AP0319,horizonte,-2246.4308253483878
14,AP0320,historica,-2103.914104191074
14,AP0320,miope,-2169.7912529720015
14,AP0320,horizonte,-2096.8633877261004
14,AP0321,historica,-1809.9447680452722
14,AP0321,miope,-1839.3333177399622
14,AP0321,horizonte,-1809.9447680452722
14,AP0322,historica,-2020.69689435579
14,AP0322,miope,-1755.5647584409726
14,AP0322,horizonte,-1755.5647584409726
14,AP0323,historica,-2143.131763608916
14,AP0323,miope,-2076.3360479016055
14,AP0323,horizonte,-2135.073904721766
14,AP0324,historica,-2226.92414422177
14,AP0324,miope,-2259.9691676410494
14,AP0324,horizonte,-2259.9691676410494
14,AP0325,historica,-1430.027320581508
14,AP0325,miope,-1349.396029624851
14,AP0325,horizonte,-1349.396029624851
14,AP0326,historica,-1546.1751122024375
14,AP0326,miope,-1028.8522121638675
14,AP0326,horizonte,-1028.8522121638675
14,AP0327,historica,-1852.2675384975537
14,AP0327,miope,-1614.0999943949528
14,AP0327,horizonte,-1614.0999943949528
14,AP0328,historica,-2207.1529825434864
14,AP0328,miope,-2002.9424778104758
14,AP0328,horizonte,-2002.9424778104758
14,AP0329,historica,-1449.0982218738388
14,AP0329,miope,-1480.2383869245364
14,AP0329,horizonte,-1480.2383869245364
14,AP0330,historica,-1933.8252143120214
14,AP0330,miope,-1901.5110717312134
14,AP0330,horizonte,-1901.5110717312134
14,AP0331,historica,-1703.2608863098967
14,AP0331,miope,-1623.459555197278
14,AP0331,horizonte,-1623.459555197278
14,AP0332,historica,-2033.0267745462843
