Batch,fold,es_lockbox,J_batch__historica,J_batch__horizonte,J_batch__miope,tardio__historica,tardio__horizonte,tardio__miope,temprano__historica,temprano__horizonte,temprano__miope,temprano__uplift_horizonte_vs_miope,temprano__uplift_miope_vs_hist,temprano__uplift_horizonte_vs_hist,temprano__pct_mejora_horizonte_vs_miope,tardio__uplift_horizonte_vs_miope,tardio__uplift_miope_vs_hist,tardio__uplift_horizonte_vs_hist,tardio__pct_mejora_horizonte_vs_miope,J_batch__uplift_horizonte_vs_miope,J_batch__uplift_miope_vs_hist,J_batch__uplift_horizonte_vs_hist,J_batch__pct_mejora_horizonte_vs_miope
AP0318,-1,True,-2178.419457038684,-2097.54664095102,-2097.54664095102,-2071.8440968053656,-2007.341096622964,-2007.341096622964,-106.5753602333184,-90.20554432805613,-90.20554432805613,0.0,16.36981590526227,16.36981590526227,0.0,0.0,64.50300018240159,64.50300018240159,0.0,0.0,80.87281608766398,80.87281608766398,0.0
AP0319,-1,True,-2307.8835256969523,-2218.0178736102207,-2218.0178736102207,-2132.354418769738,-1951.1342639581542,-1951.1342639581542,-175.52910692721457,-266.8836096520662,-266.8836096520662,0.0,-91.35450272485161,-91.35450272485161,0.0,0.0,181.22015481158382,181.22015481158382,0.0,0.0,89.86565208673164,89.86565208673164,0.0
AP0320,-1,True,-2215.186937336667,-2123.3492931347487,-2234.789724972768,-2025.9440046498416,-2109.3117517594187,-2064.923954985172,-189.24293268682567,-14.037541375329852,-169.86576998759637,155.8282286122665,19.377162699229302,175.20539131149582,91.73609763970995,-44.38779677424691,-38.97995033533016,-83.36774710957707,-2.1496092709411982,111.44043183801932,-19.602787636100857,91.83764420191847,4.986618230463597
AP0321,-1,True,-1848.8935021675309,-1848.8935021675309,-1873.8757979099314,-2007.7054009300239,-2007.7054009300239,-2096.6659387911445,158.81189876249312,158.81189876249312,222.79014088121312,-63.978242118720004,63.978242118720004,0.0,-28.716819274705617,88.96053786112066,-88.96053786112066,0.0,4.242952404349727,24.982295742400538,-24.982295742400538,0.0,1.3331884519915935
AP0322,-1,True,-2068.5979256781684,-1781.7905876258706,-1781.7905876258706,-1800.9558229068405,-1578.545383336215,-1578.545383336215,-267.64210277132804,-203.2452042896556,-203.2452042896556,0.0,64.39689848167245,64.39689848167245,0.0,0.0,222.41043957062539,222.41043957062539,0.0,0.0,286.80733805229784,286.80733805229784,0.0
AP0323,-1,True,-2155.983267815793,-1842.4527288462623,-2047.2667563990888,-1902.665610620723,-1881.3205028223101,-1817.2655303146007,-253.31765719507007,38.867773976047545,-230.00122608448794,268.8690000605355,23.31643111058213,292.1854311711176,116.89894207858265,-64.05497250770941,85.40008030612239,21.345107798412982,-3.5247998401543645,204.81402755282647,108.7165114167044,313.5305389695309,10.004266757746375
AP0324,-1,True,-2314.687897162697,-2083.671578414695,-2083.671578414695,-1811.2581515698462,-1670.759795313862,-1670.759795313862,-503.42974559285085,-412.91178310083296,-412.91178310083296,0.0,90.51796249201789,90.51796249201789,0.0,0.0,140.49835625598416,140.49835625598416,0.0,0.0,231.01631874800205,231.01631874800205,0.0
AP0325,-1,True,-1279.8858556622622,-1174.6251159421154,-1174.6251159421154,-1350.6370265308503,-1378.0113247330682,-1378.0113247330682,70.75117086858819,203.3862087909529,203.3862087909529,0.0,132.63503792236472,132.63503792236472,0.0,0.0,-27.374298202217915,-27.374298202217915,0.0,0.0,105.26073972014683,105.26073972014683,0.0
AP0326,-1,True,-1673.104700065585,-1305.1921130339388,-1305.1921130339388,-1613.3027859792676,-1618.816697178306,-1618.816697178306,-59.8019140863172,313.6245841443671,313.6245841443671,0.0,373.4264982306843,373.4264982306843,0.0,0.0,-5.513911199038375,-5.513911199038375,0.0,0.0,367.9125870316461,367.9125870316461,0.0
AP0327,-1,True,-1849.6819844736842,-1727.753804249283,-1727.753804249283,-1945.1979717800566,-1922.714824695017,-1922.714824695017,95.5159873063725,194.96102044573402,194.96102044573402,0.0,99.44503313936153,99.44503313936153,0.0,0.0,22.483147085039718,22.483147085039718,0.0,0.0,121.92818022440133,121.92818022440133,0.0
AP0328,-1,True,-2409.8246565264517,-2253.815742533784,-2253.815742533784,-1814.7208138458277,-1796.185453060019,-1796.185453060019,-595.1038426806242,-457.63028947376495,-457.63028947376495,0.0,137.47355320685926,137.47355320685926,0.0,0.0,18.535360785808734,18.535360785808734,0.0,0.0,156.00891399266766,156.00891399266766,0.0
AP0329,-1,True,-1677.5792806977408,-1610.5578563146005,-1610.5578563146005,-1805.6133147325447,-1818.0894644084572,-1818.0894644084572,128.03403403480388,207.53160809385668,207.53160809385668,0.0,79.4975740590528,79.4975740590528,0.0,0.0,-12.476149675912438,-12.476149675912438,0.0,0.0,67.02142438314036,67.02142438314036,0.0
AP0330,-1,True,-1898.6024037006712,-1867.4474713889863,-1867.4474713889863,-1916.211293894326,-1885.0563615826409,-1885.0563615826409,17.608890193654815,17.608890193654815,17.608890193654815,0.0,0.0,0.0,0.0,0.0,31.154932311685116,31.154932311685116,0.0,0.0,31.154932311684888,31.154932311684888,0.0
AP0331,-1,True,-1610.780151789868,-1557.0839865800256,-1557.0839865800256,-1641.691055477303,-1682.5262436466844,-1682.5262436466844,30.910903687435393,125.44225706665884,125.44225706665884,0.0,94.53135337922345,94.53135337922345,0.0,0.0,-40.835188169381354,-40.835188169381354,0.0,0.0,53.69616520984232,53.69616520984232,0.0
AP0332,-1,True,-2005.8930457202637,-1712.8466776225182,-1712.8466776225182,-1932.664306772776,-1752.4242056874023,-1752.4242056874023,-73.22873894748773,39.57752806488418,39.57752806488418,0.0,112.8062670123719,112.8062670123719,0.0,0.0,180.24010108537368,180.24010108537368,0.0,0.0,293.04636809774547,293.04636809774547,0.0
AP0333,-1,True,-2141.2691692962735,-2012.9859021177988,-2012.9859021177988,-1832.6618722344924,-1750.986055340333,-1750.986055340333,-308.6072970617813,-261.99984677746585,-261.99984677746585,0.0,46.60745028431546,46.60745028431546,0.0,0.0,81.67581689415942,81.67581689415942,0.0,0.0,128.28326717847472,128.28326717847472,0.0
AP0334,-1,True,-1883.203861677961,-1726.235548491355,-1726.235548491355,-1546.8260003840423,-1504.781505421793,-1504.781505421793,-336.3778612939186,-221.45404306956198,-221.45404306956198,0.0,114.92381822435664,114.92381822435664,0.0,0.0,42.044494962249246,42.044494962249246,0.0,0.0,156.96831318660588,156.96831318660588,0.0
AP0335,-1,True,-2200.125542743342,-1995.866458891758,-1995.866458891758,-1946.4144169908714,-1921.7285733754381,-1921.7285733754381,-253.7111257524706,-74.1378855163199,-74.1378855163199,0.0,179.5732402361507,179.5732402361507,0.0,0.0,24.685843615433214,24.685843615433214,0.0,0.0,204.25908385158414,204.25908385158414,0.0
AP0336,-1,True,-1754.1649749386972,-1734.723707902988,-1734.723707902988,-1682.9551344954887,-1685.2525043661883,-1685.2525043661883,-71.20984044320858,-49.47120353679975,-49.47120353679975,0.0,21.73863690640883,21.73863690640883,0.0,0.0,-2.29736987069964,-2.29736987069964,0.0,0.0,19.44126703570919,19.44126703570919,0.0
AP0337,-1,True,-2137.7667368116813,-2037.549034313262,-2037.549034313262,-1992.8482802051703,-1890.6588092283455,-1890.6588092283455,-144.91845660651097,-146.8902250849162,-146.8902250849162,0.0,-1.971768478405238,-1.971768478405238,0.0,0.0,102.18947097682485,102.18947097682485,0.0,0.0,100.21770249841938,100.21770249841938,0.0
AP0338,-1,True,-1511.895371442743,-1121.4342568204531,-1121.4342568204531,-1602.1629092399373,-1352.6797972745062,-1352.6797972745062,90.26753779719445,231.24554045405313,231.24554045405313,0.0,140.97800265685868,140.97800265685868,0.0,0.0,249.48311196543114,249.48311196543114,0.0,0.0,390.46111462228987,390.46111462228987,0.0
AP0339,-1,True,-2079.665079509269,-1862.5806819966338,-1862.5806819966338,-1832.191067183519,-1815.0880138164484,-1815.0880138164484,-247.47401232575004,-47.49266818018532,-47.49266818018532,0.0,199.98134414556472,199.98134414556472,0.0,0.0,17.103053367070515,17.103053367070515,0.0,0.0,217.0843975126354,217.0843975126354,0.0
AP0340,-1,True,-2070.3344935858486,-2204.7910554718455,-1780.9482514308802,-1814.8655856117634,-1887.1924123658846,-1777.5497992760909,-255.46890797408548,-317.59864310596083,-3.398452154789311,-314.2001909511715,252.07045581929617,-62.12973513187535,-9245.391038045982,-109.64261308979371,37.315786335672556,-72.32682675412116,-6.168187981818893,-423.84280404096535,289.3862421549684,-134.45656188599696,-23.798715302392097
AP0341,-1,True,-2710.734834321222,-2573.7618390856537,-2573.7618390856537,-2033.8973078200265,-2057.4509610817063,-2057.4509610817063,-676.8375265011953,-516.3108780039474,-516.3108780039474,0.0,160.52664849724783,160.52664849724783,0.0,0.0,-23.553653261679756,-23.553653261679756,0.0,0.0,136.9729952355683,136.9729952355683,0.0
AP0342,-1,True,-2184.609621654364,-1998.128389713324,-1998.128389713324,-1855.5454393308912,-1854.0345770382476,-1854.0345770382476,-329.0641823234729,-144.0938126750765,-144.0938126750765,0.0,184.9703696483964,184.9703696483964,0.0,0.0,1.510862292643651,1.510862292643651,0.0,0.0,186.48123194104028,186.48123194104028,0.0
AP0343,-1,True,-1898.6120275005535,-1829.1261607886793,-1829.1261607886793,-1624.3175674301142,-1591.5283792179773,-1591.5283792179773,-274.29446007043924,-237.597781570702,-237.597781570702,0.0,36.69667849973723,36.69667849973723,0.0,0.0,32.78918821213688,32.78918821213688,0.0,0.0,69.48586671187422,69.48586671187422,0.0
AP0344,-1,True,-1306.3354592166886,-1032.472269451121,-1032.472269451121,-1689.0129202477926,-1532.3892743629472,-1532.3892743629472,382.67746103110403,499.91700491182615,499.91700491182615,0.0,117.23954388072212,117.23954388072212,0.0,0.0,156.62364588484547,156.62364588484547,0.0,0.0,273.86318976556754,273.86318976556754,0.0
AP0345,-1,True,-1659.0984303849123,-1706.3785046130033,-1625.641146201836,-1454.6996766211437,-1381.936728749471,-1433.9136219574632,-204.39875376376835,-324.44177586353203,-191.72752424437272,-132.7142516191593,12.671229519395638,-120.04302209976368,-69.22023957812334,51.976893207992134,20.78605466368049,72.76294787167262,3.624827354456503,-80.7373584111674,33.457284183076354,-47.28007422809105,-4.9664932878823205
AP0346,-1,True,-1438.5638391841765,-1220.3248443990874,-1220.3248443990874,-1372.6539344484631,-1268.2305586613447,-1268.2305586613447,-65.90990473571333,47.90571426225756,47.90571426225756,0.0,113.81561899797089,113.81561899797089,0.0,0.0,104.4233757871184,104.4233757871184,0.0,0.0,218.23899478508906,218.23899478508906,0.0
AP0347,-1,True,-1942.7075604675633,-1386.2597137526468,-1446.5447766319112,-2049.860040410592,-1672.63248961842,-1670.774009440196,107.15247994302882,286.37277586577324,224.22923280828513,62.1435430574881,117.07675286525631,179.2202959227444,27.71429143256291,-1.8584801782239992,379.08603097039577,377.22755079217177,-0.11123468330984485,60.28506287926439,496.16278383565214,556.4478467149165,4.167521382893533
AP0348,-1,True,-1913.310065397558,-1693.914157035314,-1693.914157035314,-1690.3636025760347,-1698.4730364031548,-1698.4730364031548,-222.94646282152314,4.558879367840632,4.558879367840632,0.0,227.50534218936377,227.50534218936377,0.0,0.0,-8.109433827120029,-8.109433827120029,0.0,0.0,219.39590836224397,219.39590836224397,0.0
AP0349,-1,True,-1727.8019238104162,-1727.8019238104162,-1755.9748063736697,-1698.121132361155,-1698.121132361155,-1922.0317044366839,-29.680791449260937,-29.680791449260937,166.05689806301427,-195.7376895122752,195.7376895122752,0.0,-117.87386841225822,223.91057207552876,-223.91057207552876,0.0,11.649681509346033,28.172882563253552,-28.172882563253552,0.0,1.604401296703934
AP0350,-1,True,-2203.5742694580977,-1910.278037464425,-1910.278037464425,-1961.6804287858756,-1836.5896473400016,-1836.5896473400016,-241.89384067222204,-73.68839012442345,-73.68839012442345,0.0,168.2054505477986,168.2054505477986,0.0,0.0,125.09078144587397,125.09078144587397,0.0,0.0,293.29623199367256,293.29623199367256,0.0
AP0351,-1,True,-1364.9048446217273,-1221.7328393398166,-1221.7328393398166,-1388.9218747968853,-1395.2665237630094,-1395.2665237630094,24.017030175158084,173.5336844231926,173.5336844231926,0.0,149.5166542480345,149.5166542480345,0.0,0.0,-6.3446489661241685,-6.3446489661241685,0.0,0.0,143.17200528191074,143.17200528191074,0.0
AP0352,-1,True,-1117.953995702644,-721.8736225520214,-742.1177862154186,-1620.9081516423316,-1298.9728382185144,-1368.4481284659114,502.95415593968767,577.0992156664931,626.3303422504927,-49.231126583999526,123.376186310805,74.14505972680547,-7.860249338568716,69.47529024739697,252.46002317642024,321.9353134238172,5.0769399878738355,20.244163663397217,375.83620948722546,396.0803731506227,2.727890914276084
AP0353,-1,True,-2447.691540820747,-2050.1029544347252,-2050.1029544347252,-1826.3169572712661,-1803.814440994169,-1803.814440994169,-621.3745835494808,-246.28851344055613,-246.28851344055613,0.0,375.0860701089247,375.0860701089247,0.0,0.0,22.50251627709713,22.50251627709713,0.0,0.0,397.5885863860217,397.5885863860217,0.0
AP0354,-1,True,-1577.176466680196,-1331.0901798368286,-1331.0901798368286,-1391.228449224549,-1311.8840513511896,-1311.8840513511896,-185.94801745564672,-19.20612848563917,-19.20612848563917,0.0,166.74188897000755,166.74188897000755,0.0,0.0,79.34439787335941,79.34439787335941,0.0,0.0,246.08628684336736,246.08628684336736,0.0
AP0355,-1,True,-2287.0238456994557,-1635.07536059815,-1635.07536059815,-2047.5163278478806,-1682.0941300210022,-1682.0941300210022,-239.5075178515748,47.0187694228523,47.0187694228523,0.0,286.5262872744271,286.5262872744271,0.0,0.0,365.42219782687835,365.42219782687835,0.0,0.0,651.9484851013058,651.9484851013058,0.0
AP0356,-1,True,-2397.169885628833,-2182.734870543792,-2182.734870543792,-2027.2623174670925,-1893.3314964954202,-1893.3314964954202,-369.90756816174047,-289.4033740483719,-289.4033740483719,0.0,80.50419411336856,80.50419411336856,0.0,0.0,133.93082097167235,133.93082097167235,0.0,0.0,214.43501508504096,214.43501508504096,0.0
AP0357,-1,True,-2293.689107874219,-2008.5224846372748,-2008.5224846372748,-1991.7022999028432,-1726.7078943212332,-1726.7078943212332,-301.98680797137615,-281.81459031604163,-281.81459031604163,0.0,20.17221765533452,20.17221765533452,0.0,0.0,264.99440558160995,264.99440558160995,0.0,0.0,285.16662323694436,285.16662323694436,0.0
AP0358,-1,True,-1567.5337811704767,-1444.1047954931937,-1028.0319438494846,-1866.954136259093,-1702.0878211853826,-1426.800852736651,299.42035508861625,257.983025692189,398.76890888716633,-140.78588319497732,99.34855379855009,-41.43732939642723,-35.305130379363,-275.2869684487316,440.15328352244205,164.86631507371044,-19.294000835556144,-416.0728516437091,539.5018373209921,123.42898567728298,-40.47275516417482
AP0359,-1,True,-2040.4283275510875,-1801.3007295119533,-1801.3007295119533,-1921.789018575228,-1692.8673244370907,-1692.8673244370907,-118.63930897585942,-108.43340507486255,-108.43340507486255,0.0,10.205903900996873,10.205903900996873,0.0,0.0,228.92169413813735,228.92169413813735,0.0,0.0,239.12759803913423,239.12759803913423,0.0
AP0360,-1,True,-2320.217683444378,-1881.3675457452973,-1881.3675457452973,-1828.5385357774708,-1687.8423140237182,-1687.8423140237182,-491.6791476669074,-193.52523172157925,-193.52523172157925,0.0,298.15391594532815,298.15391594532815,0.0,0.0,140.69622175375252,140.69622175375252,0.0,0.0,438.85013769908073,438.85013769908073,0.0
AP0361,-1,True,-2586.769628921076,-2088.8984018233227,-2088.8984018233227,-2193.1789145417506,-1927.3631835330425,-1927.3631835330425,-393.5907143793257,-161.53521829028034,-161.53521829028034,0.0,232.05549608904533,232.05549608904533,0.0,0.0,265.8157310087081,265.8157310087081,0.0,0.0,497.8712270977535,497.8712270977535,0.0
AP0362,-1,True,-1725.6622362168664,-1702.6037000966944,-1753.0338231651335,-1605.266220223375,-1696.0527452130127,-1748.1875492993222,-120.39601599349146,-6.5509548836816975,-4.846273865811327,-1.7046810178703709,115.54974212768013,113.84506110980976,-35.17508636679133,52.13480408630949,-142.92132907594714,-90.78652498963766,2.9822203062368935,50.430123068439116,-27.371586948267122,23.058536120171993,2.876734173752942
