Batch,orden_escalon_fase,sn_inv_sim,sn_inv_real,feo_inv_sim,feo_inv_real,T_sim,T_real,masa_sim,masa_real
AP0150,1,1267.9891774836622,1366.5876462683686,11235.8800597792,11650.477456171922,1076.516498741314,1053.3812487114485,57494.25659901369,58043.987694035364
AP0150,2,1101.4010951760695,595.6348137442558,10624.81405699052,10262.82258951272,1065.38287263678,999.2194864205721,56227.4354644619,55233.19860388128
AP0150,3,1017.5714581080907,,10006.006018737835,,1057.7660461621535,999.7849496690905,55062.35994635253,
AP0151,0,1765.797025634367,1454.0449675441341,12534.595583018452,12661.63402857776,1047.6683829773506,1065.6878456403126,60256.33402234273,60012.58688118099
AP0151,1,997.6914382458003,954.5923253397079,11419.551930569807,11003.36814146458,1019.4252058041775,1005.7809963990551,57713.66799652696,57267.52206729306
AP0151,2,815.2023887522614,1490.238091409807,10740.404051043997,11408.892648177945,1015.0323271747287,995.2078286876751,56354.80756465992,57904.8061629549
AP0151,3,709.1775422159047,1259.8349178091366,9991.415842563187,10999.962558168409,1018.8783574542191,984.0356103330071,55027.64102257785,56759.54756754086
AP0152,0,2057.3763511868124,2281.273425412306,13164.930160899079,13660.091176667305,1023.7140379007823,1027.2137046326466,63321.25583999717,64368.20138856991
AP0152,1,1176.9895598085538,1199.6417466334635,12142.447146064318,12660.816455227197,990.8358319819577,1003.8010445105848,60708.09108621731,61520.08957094685
AP0152,2,887.425605654569,730.0657241586873,11211.843527423349,12024.809485489173,998.4933310093165,993.2357341280463,58941.514964797265,59816.93766150655
AP0152,3,695.6645668522916,,10443.909631225344,,1013.7736802674485,991.983437624484,57466.420193675935,
AP0153,0,2316.2792223604665,2005.7660886187975,12401.994487973789,12296.424815967242,1090.606340001328,1123.625003465182,61638.597348127856,61194.31578908373
AP0153,1,1368.3704239534486,898.5575181776316,11479.911324785364,10326.162186795045,1061.9846059993856,1060.5090738626432,59052.4305694667,57357.17593371835
AP0153,2,975.4634041612686,527.4155246680562,10680.808449391818,9867.874447961038,1029.2476283935769,1016.8218889526026,57298.438192445974,55971.084014438726
AP0153,3,830.2343472028862,,9804.963581565724,,1029.2517093428294,1015.3255091378473,55786.684927714734,
AP0154,0,1814.4647009748703,1770.8651815700973,11867.252785367242,11042.9913249178,1105.536100866869,1116.2877106546732,60419.63687076618,59556.910660190275
AP0154,1,1113.7861156241722,1200.9923408776776,11089.104008229382,11007.276316627787,1071.5592579112817,1098.110035058336,58291.808085568766,58337.41394460959
AP0154,2,881.6910694725556,648.6728858853983,10485.221576065192,9554.646639856906,1061.8151546214174,1076.7342664141497,56937.76439712172,55727.91115853938
AP0154,3,746.6223876763819,,9793.933142689646,,1057.9125393459033,1066.9309015500387,55623.92489307101,
AP0155,0,2589.949779222219,3993.132341333776,13363.54943326563,14258.13381331829,1073.1495359616947,1076.14773307097,65640.0776936748,68664.79247057426
AP0155,1,1424.548882794646,1346.7283438577424,12456.705060722867,13651.57206889649,1051.3184247353652,1067.5668436897427,62798.74808437905,64240.046930821525
AP0155,2,1010.1489021080978,1078.5205972491603,11619.95589067682,13045.313247571861,1012.7531908888277,1049.6333982206434,60952.97515835319,62806.92972566738
AP0155,3,853.0290914676285,919.6627405449791,10916.032330868802,12619.062846836308,1015.0119992407098,1041.314590819141,59571.46670617151,61697.48695458065
AP0156,0,1734.8760062950755,1325.4749533616878,12442.535720893407,11870.325543278388,1085.3653591928755,1098.1298920327893,60968.29729552563,60060.48997968588
AP0156,1,1072.5379901352321,1283.2581751876237,11540.559518465696,11723.966867078687,1066.3480776745691,1027.2634307718808,58764.63750258948,59407.35036283615
AP0156,2,813.8902858273684,629.545209601578,10421.974666736132,10644.316693355882,1029.7827172484049,1013.8345059299202,56861.343989369874,57039.522479077474
AP0156,3,720.2078019437196,,9399.331192351407,,1030.0424176225317,1014.4138159128305,55267.96648473658,
AP0157,0,1812.8651594336864,1551.1475660008382,12373.643511773458,11513.577918249628,1081.271400166194,1067.171052677258,61020.88017974574,59855.20223811839
AP0157,1,1100.0782421172767,1408.9330449963145,11449.363334752792,12319.951392212068,1059.376412280612,1012.892641351168,58730.55089217248,60021.00387647247
AP0157,2,859.2179219475258,758.2068341848892,10315.764839958121,11686.338087218568,1028.7714758799154,1012.7993493441717,56834.76835264994,58104.593009800694
AP0157,3,787.2188368065883,646.7388745660235,9425.401133850408,11297.857086921598,1029.6386409827776,1010.405750299098,55400.9893741862,57122.31713178091
AP0158,0,2544.805012467142,2736.274036397505,12985.876237228713,12767.181169389054,1093.7095233656573,1090.6881383136645,61980.59397651565,62583.45996060347
AP0158,1,1373.4435352855912,1703.3784431997133,12227.068181387642,12541.125545920526,1064.3474344012557,1069.6322516488558,59279.98006794156,60590.418781336506
AP0158,2,1046.9715456578838,1272.401833562631,11509.089996089777,12053.456983743565,1035.1847100152952,1057.4625570707537,57696.69020092215,59099.016886327496
AP0158,3,959.3654995785274,995.5315790863879,10622.896763464656,11590.65228754772,1034.6561808254473,1057.5353322002397,56252.926882765125,57832.66986675891
AP0159,0,2080.922409552593,2868.5802921371805,11754.29202183099,12096.807359735163,1103.6393025403868,1131.8634102429703,60288.15936769431,61666.028035108575
AP0159,1,1364.3975100279633,1292.7063721838852,11092.691365659983,11597.111766661583,1063.2443337457298,1085.8710116290601,58260.25481676949,58708.677604972305
AP0159,2,1076.0558370320985,869.3123699341393,10295.922190107105,10621.87583458085,1051.5486022303332,1030.0280190464737,56645.32900302078,56743.6272802963
AP0159,3,896.2567735266922,,9408.504787489506,,1045.0329873732974,1025.969934052729,55082.05393529593,
AP0160,0,1465.571786066668,1067.409280126417,11882.946717529852,10665.02164803972,1126.451945073494,1119.8348992496283,59584.19625216136,57885.535798612626
AP0160,1,1017.3859635076852,1040.1744062365042,11069.037195074281,10956.410176128997,1091.6745893942273,1068.2514714103768,57745.21660528518,57694.51473939232
AP0160,2,856.527491718788,584.4450143553648,10377.612783253051,10814.016406091285,1074.6922919777346,1044.937307386607,56398.18478723381,56522.72866106043
AP0160,3,726.493890123942,,9558.862342259152,,1066.2552697581816,1039.9909869956632,54967.35192521075,
AP0161,0,2130.847728837715,1379.1770938980735,12430.63390401724,11993.793318895356,1097.1337450900696,1089.831155685467,61160.194138042345,59800.42032251111
AP0161,1,1319.9762974608407,1112.3923807835547,11514.156436034466,12084.667069427305,1069.022295398444,1061.6857666734784,58756.31838730516,59094.3678699296
AP0161,2,1070.252536212297,1034.9453842997416,10852.639863889413,11538.330418810388,1057.309819597164,1058.3357145253187,57324.407917412595,57996.379058545346
AP0161,3,951.629241541594,785.447705308506,10095.691175106265,11249.153692294276,1049.0293794051238,1058.3973091505272,55967.97732287052,56941.25745313223
AP0162,0,2960.0048168058283,4670.745817216961,12383.61405020304,13021.493492865404,1085.8336104569619,1100.2591534174958,62398.7614430478,65412.02741008278
AP0162,1,1325.625918014617,1303.343340339662,11111.833282146259,11814.124642438332,1061.3890783896952,1059.8084631349145,58591.76482311588,59467.232757205005
AP0162,2,1083.37227112854,1118.9660059021044,10328.279578892432,11479.46325722507,1030.9413463379751,1038.2802351643156,57044.96708830522,58440.800433598175
AP0162,3,992.161712216898,1104.0190398283414,9529.669471377312,10913.108272598796,1032.0093386356648,1039.6939432300346,55679.406054851606,57402.33140063128
AP0163,0,1624.1853724277573,1464.627336569875,11490.46444538308,11509.280830220972,1120.4493571049986,1076.5587182459994,60811.08006235653,60730.07988430878
AP0163,1,1042.0440141646,504.30432667500725,10729.292363817918,9555.179132387326,1084.495361325467,1059.8515631840207,58841.82384121238,57086.74741623356
AP0163,2,840.6448557758695,480.3334945511123,10020.822462369382,9809.29336616355,1074.4557847795452,1063.534259904945,57412.448376899454,56844.20053859318
AP0163,3,672.2390831689072,,9299.05907805399,,1069.790696160172,1070.2562709697575,56015.9478085704,
AP0164,0,1876.9479605865984,1989.3480799803338,11951.645490824534,11732.599684746288,1173.4778158964593,1168.9922411565667,60642.66645269851,60661.952795643534
AP0164,1,1124.5183380360209,,10934.279884630143,,1132.2423012358392,1106.0219109722784,58209.31990080325,
AP0164,2,1041.677081046202,1212.2224186036747,10060.686051950004,11856.921882284814,1104.5133650153834,1076.097381312431,56774.36458305663,60668.75624861993
AP0164,3,1012.7946850341915,804.8384999271262,9316.164303355874,11485.871044215102,1089.275158337027,1079.9682970578683,55541.52476099453,59310.132640171425
AP0165,0,2097.5645921873343,2556.174440087114,11972.605386703057,12376.096555017057,1098.227239603461,1119.1432045207162,60834.97715529846,62008.45256500288
AP0165,1,1283.9270748101633,1314.6545320615141,11105.592095150398,11252.67486458688,1081.25407531794,1061.9780255850242,58475.58727323089,58847.56186488425
AP0165,2,1042.0055896064052,1208.4695806025975,10106.109586020133,11278.520623145683,1070.1140330343821,1005.6166639350495,56713.849562891875,58281.62915855305
AP0165,3,1019.7119578693558,904.6121387275869,9421.390224931265,10603.963234295501,1061.200375334637,1007.9358734883607,55550.235245528995,56768.88225463364
AP0166,0,1972.720920238873,1638.766675381086,11586.7567694935,11433.08829680539,1106.2442099743123,1100.3194688999079,60694.141627509045,60153.67894068517
AP0166,1,1175.4907777521928,1563.063818638171,10752.347741714877,11913.094247253419,1069.0714584165123,1077.4348358924158,58384.00692438544,60073.93899220458
AP0166,2,964.1480025484532,1344.5069148573302,10032.734083645004,11696.083239744003,1059.3715857420195,1050.3001925836809,56936.98630058707,59119.994497288295
AP0166,3,812.5198583854767,1219.5759632490267,9292.552743539922,10686.921917996671,1053.3140021081913,1033.5612355504702,55549.77762803294,57497.33455513774
AP0167,0,1866.9311867785088,2113.8255700402497,11739.040697865137,12303.362108670186,1163.3163635058936,1177.1597677564862,59719.00182043239,60927.698450459735
AP0167,1,1257.4490592153727,1904.985195574127,11018.605704686817,11304.267432947194,1131.1939962293368,1147.2229156910894,57771.61437452872,59206.999085442956
AP0167,2,992.1978988602449,1165.7591088735,10373.662809317962,11190.605929059167,1100.8108150761277,1128.6237690330101,56340.61297338113,57702.2773287878
AP0167,3,970.2483273794853,883.9552976940512,9861.755473076984,10571.962458058611,1087.1659663047692,1085.6299043417948,55355.99426315605,56277.793193738544
AP0168,0,2051.7028264289997,1733.1184113298793,11050.076278858794,10722.687126638952,1143.46080984907,1135.9459484380686,54476.02627681484,54105.844509549184
AP0168,1,1204.5534660775609,853.4101139246395,10212.435457768315,9411.842794821161,1108.0902031046624,1112.0519880310624,52156.697177366674,51326.764535071845
AP0168,2,1051.612893533825,723.733622109562,9616.869492829039,8298.189964623996,1089.9442878510226,1072.0984683068943,50964.82729018251,49642.1991981317
AP0168,3,955.7472226316949,626.3589970406448,9074.245230703886,7785.7931473429335,1069.4034880592842,1048.4257046184675,49902.36069400038,48603.94172737214
AP0169,0,2775.5733561846537,3834.026153471945,14490.150212552368,14824.450523222446,1088.6437476566994,1099.5297106517755,65948.74439965158,67637.40237226682
AP0169,1,1328.1706309878177,1535.181473201451,13213.025989318421,13059.883403755095,1065.384956267222,1054.8930302532751,62361.74189799153,62481.9484412475
AP0169,2,1172.5360136863537,1722.152095528169,12270.213705651551,13492.35837734374,1044.0928487287126,1008.0912546156683,60750.321782424355,62680.695014674035
AP0169,3,928.8335251440484,1441.818606806303,11309.49926161742,13317.315707045977,1043.2780160956547,1012.1444611010355,59012.6380966189,61682.07943556377
AP0170,0,1913.073761876048,2372.2326684651935,12297.721525233526,12859.030516824729,1137.7935587784295,1141.538692331374,61226.88858415191,62432.10433626847
AP0170,1,1100.7497046649617,942.9463210160038,11374.38221190887,11176.364839564185,1099.828150589554,1124.5543733171714,58809.62821032162,58473.66495200321
AP0170,2,993.2473064913213,906.590175986382,10681.3134652364,10485.151543515709,1082.806115179868,1068.4132355508661,57522.02431756397,57277.620418649356
AP0170,3,850.380514608051,623.1838679537437,9839.21905122022,9165.609014645439,1074.4489154861888,1041.8500435161247,56045.025513332235,55144.13485122942
AP0171,0,2861.111105405954,2245.6372164150634,10808.224735416921,11436.389908295627,1087.3169315059522,1076.5189478712628,61356.85346879927,61224.05781005653
AP0171,1,1720.0395304163521,2714.009642746328,10064.646581690717,11454.341163987801,1070.8514571834628,1047.8974066834733,58697.786745211,61369.61022852587
AP0171,2,1106.874241886747,1270.1682378861285,9118.564004785978,10967.257379110313,1058.135237279804,1029.9250015019093,56511.07165369253,58587.0958434561
AP0171,3,846.501816331075,1230.4117909503193,8294.917299579263,9381.11392219881,1051.376141527394,1016.9562942423889,54899.311275530294,56492.736039959564
AP0172,0,1553.1009928378153,1454.9687226829553,12127.723599503151,11583.280364825858,1083.3015099970553,1046.211792540716,61690.212971204615,61033.12734103591
AP0172,1,1124.5188857033995,1292.9646532505528,11314.472257503403,11871.91621356462,1059.2314134418205,1052.5140563885816,59864.8236659773,60648.46630942131
AP0172,2,907.6495889216819,560.0006968445115,10260.71828805108,10017.715611347287,1048.8729473696549,1059.1842894807464,58066.90469502251,57394.76241103941
AP0172,3,759.941369187682,,9415.9712631271,,1043.7141370786046,1068.0791896554852,56570.41883004995,
AP0173,0,3575.1471647787816,4966.143426396611,12630.24717281177,13077.207123313148,1154.0631609727054,1166.8587192214923,64359.000968153516,66900.30480650679
AP0173,1,1309.3697950094788,1870.7561059847806,11096.251141865023,12541.39367400991,1118.8650199116364,1123.9577643163113,59479.00230097437,61961.98019292463
AP0173,2,1018.127767472322,1381.0734169392802,10263.649548979778,11445.58388977059,1102.8344096167746,1073.3525742978238,57811.77420950534,59776.37711821677
AP0173,3,774.7295500230925,596.208994290125,9461.15063324012,10396.312149748803,1086.4486949700888,1072.084087369402,56240.01519041784,57267.216817800894
AP0174,0,1707.8084972749136,1329.8190269940594,11434.341201448377,10492.670162926048,1114.3860318727793,1116.9277237699946,59532.57165746116,58210.50676270779
AP0174,1,1270.9477266721278,951.9820337017536,10541.020919014565,10534.115221350603,1082.034889855812,1051.5899830136268,57807.136463437055,57493.781477337456
AP0174,2,1010.9728159785426,521.5690353431153,9603.740863382765,9569.419284719419,1068.4855547511258,1048.4036520361315,56085.55087823948,55527.41779443365
AP0174,3,869.9358898145468,,8782.786340644703,,1060.1723528704483,1047.5935000099166,54635.810136146145,
AP0175,0,1739.6402307457538,1388.013536113434,11261.165054236912,10934.935560944577,1065.7612923584252,1054.0811783788413,60586.34561357803,59820.43425908002
AP0175,1,1215.2983936085925,1207.438747001196,10702.198571538243,10628.101618418323,1041.7300323493102,1047.7700891675997,58896.515785490876,58819.11277285639
AP0175,2,1008.4243128700595,636.0480238941817,9854.23142943759,9631.910303876346,1029.8466700484137,1052.8636717429154,57321.71929733338,56633.24938956297
AP0175,3,807.7263970678939,432.53575429386404,8908.140947011689,9177.080892681319,1032.746886388945,1055.1678861944874,55661.25926981353,55460.41214179562
AP0176,0,4294.885133930973,6334.486237438065,11645.254728640946,12351.000446526663,1123.5467508405877,1167.3620437233735,65322.05159903121,69102.48109959926
AP0176,1,1465.419675261112,1920.5729557726665,10374.565794897211,11016.303286591858,1094.666174403999,1149.1494071427867,59979.359544311694,61679.393531140944
AP0176,2,1119.6340718157203,1120.3225976995468,9798.241751106374,10159.275413061912,1063.9091692637007,1087.0492453043569,58488.97416917248,59326.55145623527
AP0176,3,920.7322064574962,833.475103828096,9055.682228685062,9487.94115092435,1056.2348635691521,1076.2389843888302,57023.55866055217,57815.97557076138
AP0177,0,3246.9044015516797,3908.3045894091324,11519.281226936786,12319.718718893795,1052.369599660768,1058.41965161806,61678.312111286315,64297.18827686325
AP0177,1,1526.121621996064,1560.6056231061104,10329.95482106585,11464.195502646726,1012.2609949851055,1043.8433402584315,57846.26642874611,59993.296548114806
AP0177,2,1166.0310064669968,1406.3461500037856,9395.570029434048,10736.201922308328,1012.9822797828439,1027.4800227954715,56001.20672490858,58614.852248730276
AP0177,3,1021.9301048790511,607.9860452843682,8674.375851367196,9387.446725347074,1022.9215299125766,1025.1364389472587,54648.063070673525,55793.89238179024
AP0178,0,2376.0324105353525,1820.4138722143841,11245.67748621378,11013.258276666606,1110.5202311498613,1091.9894419855061,62030.083504253904,61122.58241998402
AP0178,1,1465.2941021241581,1567.889503664975,10590.855461032865,11481.283959486396,1076.8574770846456,1087.17224802927,59743.722123861204,60794.47474466751
AP0178,2,1108.961743197584,686.2843285904789,9747.842453873267,9855.948062384368,1069.0996287441394,1069.7411080288248,57977.753162521105,57579.0190947629
AP0178,3,933.4658410552051,411.92923419217766,8996.09293998144,9090.503772404723,1064.7450025652004,1074.9150734599916,56537.313477798285,55999.08023275933
AP0179,0,2473.092205947654,2457.2212572823705,12121.757288607832,11907.895225296506,1142.1728622780313,1173.0330646276157,62162.80539187978,61994.6830477942
AP0179,1,1260.272322611646,1520.8784702338883,11243.138195804655,11271.422439854974,1117.4579204852355,1100.3863881873408,59277.858616112666,59703.166767444774
AP0179,2,1039.6330588348185,1216.7202106059462,10499.729844236068,11218.042470469456,1080.927957767857,1079.38951932879,57792.301273261415,59104.25583435082
AP0179,3,828.3296306173006,1130.8912458702962,9763.377816719238,10902.197312108836,1074.6098606679486,1076.4252770683097,56330.25000705721,58218.33955574241
AP0180,0,3847.74539156697,7013.239704100661,11507.741178168111,11470.523605383147,1111.7576531580723,1084.2801354221947,62818.12709166636,66820.12351820899
AP0180,1,1405.5950999490692,1157.8088491133026,10034.558858882301,9791.828158084447,1069.964776073509,1055.9443504286,57827.96225165586,57376.91903034355
AP0180,2,1092.9305948374404,802.0362713696328,9130.002046383575,8630.65703912602,1057.5466022101336,1006.4444786331017,56068.66138651669,55305.21799542358
AP0180,3,936.1207445246831,,8153.720440672212,,1051.6893147722171,972.7050507169417,54440.05841200726,
AP0181,0,2992.7697000692388,3271.1088456910775,11073.176548984125,11047.488392734555,1141.8779746131127,1138.3265773164298,61139.61127691111,61488.16417021143
AP0181,1,1378.9588725715998,1174.7333322682855,9934.762274726461,9482.218205319836,1105.6804627310562,1110.2349062677158,57492.33247931994,56808.0338637403
AP0181,2,1037.4820659147372,1000.2280835384696,9079.246433202192,9138.785555541692,1088.6584102549443,1062.5233439224362,55756.260291035105,55803.84308962674
AP0181,3,905.7195793181206,508.3381499207786,8323.02913053359,8483.892442279612,1080.4762539544279,1068.2066198472946,54381.423832270215,54072.77416453342
AP0182,0,4174.237060864204,4243.276011310091,16305.032090426277,15597.458039259762,1124.269869510569,1101.9941712878615,82815.03398057292,82644.04821030873
AP0182,1,2306.6395882141383,3738.35184310893,15295.486532032854,15086.015467266852,1098.8572513877104,1098.7375932466955,78826.09066462975,81155.6061807253
AP0182,2,1585.8736076163973,2665.021013974569,14427.741572791874,14196.24759409876,1079.91308390926,1118.8101571392401,76440.28508385233,78293.16413450951
AP0182,3,1152.961063540053,1827.2877364521175,13602.52788879609,13723.321132485038,1066.4479567994317,1113.9475176378912,74468.45924564767,76152.85419679589
AP0183,0,5018.046826262698,6493.966004055971,12337.178568695877,12551.137267456757,1059.1903439652308,1054.776251371473,65341.87632833013,67550.48633750425
AP0183,1,1563.4605313991633,1618.862711884578,11103.917176487994,11099.99600353573,1018.6335048117107,1029.5741736131326,59258.78143036064,59444.89082673881
AP0183,2,1195.1285202775316,996.6532063788031,10246.268829470702,10582.31977637953,1013.3236821113492,997.586893543774,57474.11349258615,57676.69018395851
AP0183,3,1021.974329190975,1431.1819095958206,9431.207134653429,9257.81431116871,1015.6037005698528,1005.7259319028949,56022.40074649949,56485.84716406128
AP0184,0,2154.3282866451714,1947.461344059273,11339.06449059768,11411.876051384967,1185.1839216543517,1193.7195378808,60349.98317486042,60287.321427089526
AP0184,1,1419.8303271168156,1171.0016609682145,10636.956933390826,10333.585751374943,1152.3760772632086,1185.715549644387,58255.019551296165,57761.636707355334
AP0184,2,1050.6010859184453,894.7449589035642,9806.95088751074,9837.709275583751,1121.831112072736,1141.479730919494,56500.38136736993,56457.91007720622
AP0184,3,903.3633847798841,660.5118692033714,8928.638723559592,9213.717946115106,1103.2712905847518,1122.7200147168476,54983.80564084134,55083.96874350525
AP0185,0,2189.8894721553197,1597.8152801629478,10610.2249140781,10196.270413136184,1101.6306844330386,1084.7377340698433,60699.43989724647,59551.08941757474
AP0185,1,1314.2943335502473,984.2707720213081,10220.078146513111,8868.24836604577,1069.605052216082,1068.4904045663272,58727.00991429716,56973.30238604469
AP0185,2,1093.0157623432985,1039.2408772602807,9646.937907706126,9342.365946565098,1059.16433416966,1044.8490141420843,57406.89681582285,57050.99238363421
AP0185,3,967.877247117682,1070.400565589784,9197.317588931854,8638.654490382442,1055.0478948122593,1038.7135465407555,56337.241479370394,55927.716473681176
AP0186,0,2485.621456078089,2623.9957084543976,10839.927578353765,11029.653388849736,1145.8869609240498,1153.015897444737,60510.985422157355,61108.42357835113
AP0186,1,1299.46743876436,994.9530056687785,10205.196270916142,9896.491504751222,1118.1372776577316,1134.557183331501,57907.58273231132,57442.00713981748
AP0186,2,1131.7278718278578,873.8434343003801,9555.647238932721,9152.616200028737,1085.9795394379366,1078.6211547115818,56586.856521106005,56083.91209167447
AP0186,3,1047.6832859829992,465.7386912902664,9036.862080975821,8324.592781533513,1080.153168924755,1073.9385588636876,55507.699404398816,54281.89875177931
AP0187,0,2361.0836566057633,2168.659916015079,11479.086988736457,11239.780323262155,1181.3490672121216,1187.4540138633552,62705.103727029564,62772.37223616646
AP0187,1,1414.3346243739427,1719.417678429368,10642.634094297062,10751.206746821637,1141.886016093144,1150.8829340751327,60187.1166559275,61228.46230430055
AP0187,2,1021.5639347705853,1022.3461372933274,9777.268257164553,9993.660402093765,1118.2549837016356,1111.0171240177822,58347.99367142955,59105.401936366274
AP0187,3,923.475481458977,1045.9924000694818,8938.21170528524,9261.245933775059,1103.1357233822869,1107.8583203961007,56914.025491512875,57927.25259287156
AP0188,0,1518.260422412357,1381.78220814385,9480.666624098254,9188.590216932856,1098.0443179967208,1096.1620822576763,53543.54470893565,53084.21852262197
AP0188,1,1187.923679837945,1134.7916050221602,9060.857338593538,8970.326786206866,1064.2297292249361,1083.4308371922675,52287.883145514796,52135.97376744281
AP0188,2,1006.7102447070179,1374.3345415867416,8459.016412668676,8619.89075013181,1055.1975818252754,1081.4198039675694,51040.87028544833,51674.48268862767
AP0188,3,880.1774896916482,1144.2910083033184,7881.514304572497,7665.593413689,1050.3829365994745,1093.1146641587277,49891.74730414418,50017.09101771652
AP0189,0,1837.6171428420478,2309.584531306542,11069.408598040416,11054.531202923788,1126.9980433464104,1135.709137911679,60231.42120047276,60837.77708048737
AP0189,1,1193.7444857441437,1264.123413856548,10801.341762285574,11242.679658132849,1093.5218980723366,1085.9098868727233,58680.74952799166,59237.27337659551
AP0189,2,976.7763496621823,940.1650289668471,10351.188015161324,10681.757277793533,1070.577740961463,1064.945134080819,57495.295437443165,57810.06142574231
AP0189,3,804.4389709991809,467.5903004973589,9623.010366006387,9561.101634110728,1066.2082488456351,1064.8093014524031,56091.57912172905,55632.397441684574
AP0190,0,1931.4542604983249,1747.8455507446652,12241.601763778006,12197.73447283519,1144.6585478699762,1134.4536310668086,62252.988187143244,62024.32756368577
AP0190,1,1157.7103616321258,969.0818911148089,10974.439794195667,10976.499920598235,1111.5950468218575,1106.1142425822127,59533.22887949759,59343.65530402993
AP0190,2,1015.2002241669829,623.6562177052169,9974.001280319419,9835.417322641135,1087.4381140004523,1063.9983408558146,57883.3211665671,57295.01311026338
AP0190,3,891.2640569144015,,8974.22861417215,,1079.8752053644714,1056.7445956445142,56268.08750708681,
AP0191,0,1753.9453087972968,1475.2921922991245,11763.49086784222,11693.650044114906,1119.7765082544065,1112.9794667484496,63171.04911323346,63084.41769858567
AP0191,1,1321.4873582241623,1211.010697814443,10702.243960072628,12043.987815356028,1083.3375482619458,1107.330373041757,61072.06452943711,62607.1807793229
AP0191,2,1202.463607351739,767.2600955097176,9888.454730276186,10565.403217506668,1071.8174053967862,1059.782343310286,59623.57028802919,60078.30988252429
AP0191,3,1068.5319664301876,377.6085017031228,9054.69229525088,9238.247385476976,1067.6971694929905,1054.9609293222825,58140.27447082398,57773.63857146922
AP0192,0,1642.043501824693,1641.860699094681,11212.476612047878,11530.290519407456,1143.7258877061315,1148.4672634656688,60642.6348485124,60985.836828418425
AP0192,1,1145.5341489589907,1044.670573867902,10589.746344549289,10776.256576510807,1121.200492197769,1127.8298792132596,58920.18216015438,59007.601325570606
AP0192,2,1091.4558218724997,1066.4231401383543,9796.427656049373,10883.439529082365,1082.9525529905013,1109.6837418056678,57591.81120688368,58678.50446452923
AP0192,3,1018.4889305608624,909.9044149837354,9041.170858942278,10246.37912560347,1074.0423993861323,1090.3613207561098,56282.94016124319,57381.876457320766
AP0193,0,1462.7994870647299,1293.016805947779,11575.157852472099,11116.813719639538,1148.3700518164073,1148.1065124546512,60506.297078296164,60140.316555710655
AP0193,1,1040.071759079639,1017.1618584777564,10671.970189256366,9300.678622114385,1118.1264113209404,1123.071161067029,58598.03497032374,57502.507687136436
AP0193,2,885.5385536810246,842.679202401547,9746.784570771402,9064.889388457013,1104.0808882198958,1116.8113628749056,57012.92574949652,56578.434430075664
AP0193,3,842.9393424001196,,8826.204210414486,,1090.119451672052,1103.8056454879593,55579.143438119674,
AP0194,0,1554.655540082464,1394.8876009431413,11170.195073230943,11247.779916530424,1069.2831930492655,1085.834461832995,60361.670571938696,60241.31293211579
AP0194,1,1068.699329187406,651.0184482287272,10356.796291759665,9304.731862446093,1037.4461247696622,1093.9250494261537,58464.80905479732,56887.31634295064
AP0194,2,907.9765751124453,1016.2777497669258,9475.47047537377,9416.88783074323,1033.7805194018383,1087.4953444173289,56917.679168232164,57001.388174711195
AP0194,3,885.0990556195948,1818.598038133642,9157.4847453191,9147.927810692001,1036.45141785897,1088.1482021374989,56111.25661155711,57291.309521269
AP0195,0,2162.9413085021783,1716.5433205173867,11151.6773976849,11268.563178374694,1100.0259844695925,1082.3811211160637,59942.21519753834,59608.407838225736
AP0195,1,1343.3282394780986,1138.5200421093261,10342.677436686536,10056.736024012285,1068.771719058097,1063.3924661189585,57634.51411445571,57203.438783566606
AP0195,2,1115.8734003368959,1006.8553645247309,9402.900171211668,9238.113840780976,1059.119108774333,1080.7130386539463,55952.37605572596,55762.92448630543
AP0195,3,1007.5205457918754,524.230516271337,8704.893877817882,8211.770961405437,1056.0916894980521,1085.0890955865868,54667.7299366746,53673.647616600494
AP0196,0,1505.0379852225424,1656.1257074338941,10963.183133891956,10509.942554969748,1092.2324818837403,1099.4715067604209,60358.128405265685,60115.637861043746
AP0196,1,1050.4800870840843,1327.8686063669118,10088.339275954919,10252.919499527105,1053.7716889169512,1077.1131305043846,58433.71827439803,58969.207139484504
AP0196,2,877.5151849284377,691.2661776520126,9030.428915595645,9337.390639281488,1042.9159650100626,1070.5013573676529,56688.44331985405,56777.509458070854
AP0196,3,727.4028260468845,,8242.701658865346,,1046.0751808311952,1072.1018779106655,55247.01868028473,
AP0197,0,1910.0990507812608,2238.0406549498284,12701.015356291831,12714.872607239802,1060.7919799050487,1068.336726855287,62504.037323717275,63305.53715242918
AP0197,1,1200.5559663883434,1450.850696780595,11702.490647776478,12922.902580157384,1044.9505383152434,1040.259224559633,60133.31927335862,62039.28404945672
AP0197,2,871.2147888827502,1018.5169680119365,11010.798533162342,12255.867139512207,1034.7042896581518,1022.3460164246256,58556.77837629141,60352.98459421288
AP0197,3,679.8895103645964,736.1944971606466,10265.581628962927,11561.389177195137,1031.7864633608035,1018.0636333594272,57106.57680369079,58834.37202594474
AP0198,0,1626.6900640307613,1320.9786612846096,12727.486039986374,12809.016298737884,1038.826313166643,1032.5225777069681,63696.58232400423,63435.39479853101
AP0198,1,1087.0159667676444,1155.2510259709513,11695.41226524819,11628.934390647926,1021.7998427727999,1011.4218663317328,61492.75549318386,61751.71188640963
AP0198,2,815.9445046095254,418.8398185552579,10737.711352547123,10689.32470140606,1001.4707328693386,1007.5693023526317,59709.161468225095,59393.054247767715
