muestra,spec,y,variable,coef,lo,hi,p,n,r2adj,sd_x
total,suma+heel(ref),recuperacion_refinada_pct,F_sum_m6_ln_sn_dep,-0.909257007151254,-1.6310123717125928,-0.18750164258991509,0.013544034503474224,360,0.15504005012277622,0.6437373693165293
total,suma+heel(ref),recuperacion_refinada_pct,F_lnirf_F0,8.80780111024055,6.870280704197501,10.7453215162836,5.111193864201497e-19,360,0.15504005012277622,0.19984869589847085
total,suma+heel(ref),f_dross,F_sum_m6_ln_sn_dep,0.015619182583387547,0.008884498253916063,0.02235386691285903,5.478461087923166e-06,360,0.145758710045524,0.6437373693165293
total,suma+heel(ref),f_dross,F_lnirf_F0,-0.04834760606238632,-0.0674932575477407,-0.029201954577031942,7.444103250505146e-07,360,0.145758710045524,0.19984869589847085
total,suma+heel(ref),f_polvo,F_sum_m6_ln_sn_dep,-0.004891393729429021,-0.0102088612825573,0.0004260738236992589,0.07140116521272584,360,0.07840546623498068,0.6437373693165293
total,suma+heel(ref),f_polvo,F_lnirf_F0,-0.038641167619765424,-0.054037613263030665,-0.023244721976500182,8.698225361734705e-07,360,0.07840546623498068,0.19984869589847085
total,suma+heel(ref),sn_perdido_escoria_frac,F_sum_m6_ln_sn_dep,-0.0021064231754395874,-0.0033790776129435478,-0.000833768737935627,0.0011785640970144772,360,0.0718788070326215,0.6437373693165293
total,suma+heel(ref),sn_perdido_escoria_frac,F_lnirf_F0,-0.003441849502029374,-0.008660886197047213,0.001777187192988465,0.19616440924822165,360,0.0718788070326215,0.19984869589847085
total,nivel+R,recuperacion_refinada_pct,ln_frac_sn_conservado_F,0.519774495422286,-0.9009833071580875,1.9405322980026596,0.4733497995260716,359,0.2078605803234601,0.3199427766984865
total,nivel+R,recuperacion_refinada_pct,R_sum_m6_ln_sn_dep,2.6913624190390775,1.5995592436639678,3.783165594414187,1.3555413582807907e-06,359,0.2078605803234601,0.4800597484162799
total,nivel+R,recuperacion_refinada_pct,R_sum_m6_ln_feo_ret,12.634044145193734,7.5399155893635825,17.728172701023887,1.1682754914881197e-06,359,0.2078605803234601,0.0914370893138744
total,nivel+R,recuperacion_refinada_pct,F_lnirf_F0,7.852893944381468,5.989625034943786,9.716162853819151,1.4515716814478512e-16,359,0.2078605803234601,0.19984869589847085
total,nivel+R,f_dross,ln_frac_sn_conservado_F,-0.022491011894626593,-0.03579287733269514,-0.009189146456558044,0.0009199150848502657,359,0.13315947861820931,0.3199427766984865
total,nivel+R,f_dross,R_sum_m6_ln_sn_dep,-0.007464008805286171,-0.01662930835177915,0.001701290741206808,0.11045541566306992,359,0.13315947861820931,0.4800597484162799
total,nivel+R,f_dross,R_sum_m6_ln_feo_ret,-0.06651118894595112,-0.11319248756468836,-0.01982989032721389,0.005229551225733698,359,0.13315947861820931,0.0914370893138744
total,nivel+R,f_dross,F_lnirf_F0,-0.042671085432195804,-0.06204829015314911,-0.023293880711242502,1.5881609340315302e-05,359,0.13315947861820931,0.19984869589847085
