Batch,fecha_inicio,escalon_idx,fase_proceso,b6_masa_escoria_multioxido_kg,m_est_cao_kg,m_est_sio2_kg,m_est_al2o3_kg,m_est_mgo_kg
AP0350,2026-08-15 07:25:00,10,Reducción,334258.80057526164,310826.8530864387,349451.1675060342,342723.6788421251,288390.84463053313
AP0350,2026-08-15 07:45:00,11,Reducción,,,,,
AP0351,2026-08-15 09:37:00,1,Fusión,55412.21736754313,55445.57058700411,56405.15903182269,55114.220568002704,44998.84347486266
AP0351,2026-08-15 10:05:00,2,Fusión,109720.68326845489,120840.97658529259,107031.62143646982,101788.13347086545,92132.17538691257
AP0351,2026-08-15 10:38:00,3,Fusión,153294.77360608647,173290.16941746272,148554.66818303987,137040.22352889588,126142.91581103273
AP0351,2026-08-15 11:16:00,4,Fusión,184521.75950814976,191450.22192780243,184075.2204388522,179146.65584312394,161111.25811369857
AP0351,2026-08-15 11:59:00,5,Fusión,226659.41715541124,247369.78492610334,222373.1461804129,209841.82586826108,191560.3829973172
AP0351,2026-08-15 12:47:00,6,Fusión,285156.0490574543,322246.3144516999,275532.8503720709,256019.2895040169,241201.76338500413
AP0351,2026-08-15 13:40:00,7,Fusión,392437.11288707267,426271.47546725906,387533.19243964227,354273.5643039557,341470.20890768105
AP0351,2026-08-15 15:16:00,8,Reducción,338431.5866363671,311666.4929745788,357366.05725542095,339381.9444816127,292690.5322407069
AP0351,2026-08-15 15:46:00,9,Reducción,318895.6670711505,299528.42093948676,331324.23032974446,334807.5551884745,257646.11886154886
AP0351,2026-08-15 16:11:00,10,Reducción,314958.04636442714,295136.9051600844,328214.0269309829,331186.4888905764,246472.498912756
AP0351,2026-08-15 16:31:00,11,Reducción,316849.03251709335,298048.65827476117,329155.17214406066,333042.76655289007,252633.89224370834
AP0352,2026-08-15 17:58:00,1,Fusión,61490.83953964213,58753.66221879694,63701.8422060934,61336.62770105954,54459.867719306305
AP0352,2026-08-15 18:27:00,2,Fusión,113501.76063708804,122357.4109278498,111096.93861669827,108107.94507451805,99857.01199796304
AP0352,2026-08-15 19:01:00,3,Fusión,150776.10372647195,151782.9035258391,152640.5502800942,145636.80733142525,138043.3554819757
AP0352,2026-08-15 19:40:00,4,Fusión,203985.30888542937,216733.8029373425,201199.72976932168,198433.65841575435,170679.35143348845
AP0352,2026-08-15 20:24:00,5,Fusión,275511.17435182165,291522.82529645367,271407.46813060646,267511.5702934734,243256.21412345118
AP0352,2026-08-15 21:13:00,6,Fusión,337638.71989744407,356353.034067259,332990.6275913451,328568.41399994557,297515.0205635845
AP0352,2026-08-15 22:07:00,7,Fusión,417486.68549403246,405535.4395028125,426402.89935240906,412138.996662573,407967.6212668035
AP0352,2026-08-15 23:05:00,8,Reducción,359134.4730741222,353981.99768172984,366143.0206359875,354686.6196934936,325819.8418687058
AP0352,2026-08-15 23:35:00,9,Reducción,357128.47460940556,343308.025865987,366943.7624273211,360811.70052033383,324216.34263746365
AP0352,2026-08-16 00:00:00,10,Reducción,361816.3234378215,341937.3260550359,372037.9677293069,370424.4317383403,348574.819673397
AP0352,2026-08-16 00:20:00,11,Reducción,361798.3428514658,339039.9850087888,372216.42759206705,377956.10308801703,343398.91492665175
AP0353,2026-08-16 01:35:00,1,Fusión,63176.095513430046,63855.70523800658,63217.47302877856,64086.42907098735,55940.08023773954
AP0353,2026-08-16 02:04:00,2,Fusión,121314.77935262445,125424.56637179434,119930.19847784998,121271.78558526239,111132.26955631215
AP0353,2026-08-16 02:38:00,3,Fusión,176315.58291851004,178535.87783171076,175680.33699297524,176089.33456445741,170125.49542264934
AP0353,2026-08-16 03:17:00,4,Fusión,244039.76614141054,257392.69621477788,238301.4130950755,236898.4909919301,244180.30689069946
AP0353,2026-08-16 04:01:00,5,Fusión,294600.588820616,312903.63435864757,288629.7013469367,283555.7675285766,277229.80750446516
AP0353,2026-08-16 04:50:00,6,Fusión,355127.2327249512,384695.6407607874,346093.74467831897,333049.68869485846,332023.2831027009
AP0353,2026-08-16 05:44:00,7,Fusión,368914.52400858584,379698.9315102059,372098.1918900992,342975.56433228333,338190.55531859637
AP0353,2026-08-16 06:51:00,8,Reducción,357803.28796117747,344632.4350090013,367656.7196996423,360923.0438720589,321972.5553991103
AP0353,2026-08-16 07:21:00,9,Reducción,348316.82549452165,337183.79234868294,356530.79731464706,354180.12116206187,310344.99668922916
AP0353,2026-08-16 07:46:00,10,Reducción,336612.7868060564,331651.8149217797,343981.717911811,335237.4126699059,289562.332508152
AP0353,2026-08-16 08:06:00,11,Reducción,322898.06679504405,318529.3833166507,326629.8216403137,337403.2660680617,268446.17560695595
AP0354,2026-08-16 09:18:00,1,Fusión,61494.49799973641,57250.35182990069,63909.949128238375,63947.31717710208,54368.67908517212
AP0354,2026-08-16 09:47:00,2,Fusión,115935.166076174,120504.37854060515,114360.67731865396,114402.80587422897,109128.46381799354
AP0354,2026-08-16 10:21:00,3,Fusión,169117.47873080845,181051.56660563045,165229.985574305,163483.46840970998,153373.82658848263
AP0354,2026-08-16 11:00:00,4,Fusión,208082.25824673063,218286.2866668356,205499.6523018874,203600.65992216073,185451.58646535946
AP0354,2026-08-16 11:44:00,5,Fusión,247055.2337178842,267440.85613276233,241397.69853749778,236101.05597521656,212934.86713659918
AP0354,2026-08-16 12:33:00,6,Fusión,313842.2393043839,325473.16322126036,313557.31541969214,296486.6441498668,292524.77230525
AP0354,2026-08-16 13:27:00,7,Fusión,390339.736548456,410091.3240583463,389907.12429783045,358692.9726685888,359606.79484044615
AP0354,2026-08-16 14:41:00,8,Reducción,360087.78489648056,353623.7314436615,370988.1324295416,343657.80281397357,325011.98550510674
AP0354,2026-08-16 15:11:00,9,Reducción,331628.04157620855,330212.2607852412,336018.62035182246,341589.06320692145,264022.95837206254
AP0354,2026-08-16 15:36:00,10,Reducción,337065.2319733579,325101.76578048145,348439.9630491827,338360.6070132095,281852.7308367503
AP0354,2026-08-16 15:56:00,11,Reducción,325929.1202393034,314340.85001567117,333488.3393310052,343839.9113756486,264612.288294915
AP0355,2026-08-16 17:22:00,1,Fusión,59771.02342821516,59823.08414725356,60365.79900462435,60312.36680308834,51333.29482169749
AP0355,2026-08-16 17:51:00,2,Fusión,108892.7365923843,114293.68790397338,107730.93437770623,106593.5182151939,94432.42210579319
AP0355,2026-08-16 18:25:00,3,Fusión,165625.11612461,173618.9315031016,163476.51711160407,162079.5861853893,149385.78665138312
AP0355,2026-08-16 19:04:00,4,Fusión,192715.85978991562,201528.14424958796,190452.75516120382,190267.46956327735,169585.7728655341
AP0355,2026-08-16 19:48:00,5,Fusión,246619.92018284494,280571.1721735444,234860.92191360964,228305.8299835162,215952.60434172253
AP0355,2026-08-16 20:37:00,6,Fusión,283774.53604779067,294766.3567289873,282038.6135411913,277980.74351766496,250457.55278065207
AP0355,2026-08-16 21:31:00,7,Fusión,386231.2373662772,388856.4824967338,396235.87345405546,360035.6560283387,331426.33581988385
AP0355,2026-08-16 22:49:00,8,Reducción,362480.0699769337,326704.2770684789,383222.5756396723,368940.52815079514,337660.77336362185
AP0355,2026-08-16 23:19:00,9,Reducción,364748.3474134384,332715.0480149948,381257.5632772411,381035.42577642534,336278.85249205003
AP0355,2026-08-16 23:44:00,10,Reducción,351873.8833740913,350239.49720668903,355668.0687009292,347900.39534323814,330968.6489300825
AP0355,2026-08-17 00:04:00,11,Reducción,387583.8883736851,343672.1783501963,409031.91918079776,401446.36237196607,385213.75039068144
AP0356,2026-08-17 01:31:00,1,Fusión,61157.45971018053,53464.93301999129,65310.661958263016,64449.245758186335,53945.209745152686
AP0356,2026-08-17 02:00:00,2,Fusión,119660.46966375,120422.70919349158,120364.32646582276,117503.07540923804,113068.60328681197
AP0356,2026-08-17 02:34:00,3,Fusión,164356.9647331098,165132.73809456264,167042.11617624824,162275.63551725636,135454.83523319487
AP0356,2026-08-17 03:13:00,4,Fusión,229829.58319034436,237483.71444278525,229644.09391897699,218154.09160061265,216484.17584925864
AP0356,2026-08-17 03:57:00,5,Fusión,277212.23677704006,290035.73589502944,278765.78176504537,255324.99409742688,240601.65264402915
AP0356,2026-08-17 04:46:00,6,Fusión,329407.76239741367,346999.51650046185,329910.85263487324,298005.719996274,301097.30328475486
AP0356,2026-08-17 05:40:00,7,Fusión,399255.24539390363,399197.0788156154,411309.6463754204,371027.34061927843,344091.84442086646
AP0356,2026-08-17 06:45:00,8,Reducción,346604.94517759874,339734.3604847513,356825.0974223219,341313.52970696107,290687.2286516304
AP0356,2026-08-17 07:15:00,9,Reducción,332202.2263153493,320623.3239484661,342014.76018684654,344619.12416466576,261050.82906585318
AP0356,2026-08-17 07:40:00,10,Reducción,337674.20574982726,324960.1775257054,349785.0425642348,338501.2849228002,280274.5865100244
AP0356,2026-08-17 08:00:00,11,Reducción,334975.71219572605,338147.9513705157,335185.7922156629,343508.91777443216,289111.6460798088
AP0357,2026-08-17 09:31:00,1,Fusión,63693.12808808376,64219.638276311074,64975.70827737539,61516.13623862696,52198.74800135845
AP0357,2026-08-17 10:00:00,2,Fusión,121714.13629920065,127209.7371579976,121348.76138646921,115837.2223760286,107751.11308199118
AP0357,2026-08-17 10:34:00,3,Fusión,181546.03588419704,199706.7908607454,176077.01607964447,169246.04021066675,162974.85864671573
AP0357,2026-08-17 11:13:00,4,Fusión,230966.1309882617,254277.12715810016,224399.99901008458,212702.42012081406,208961.95709387143
AP0357,2026-08-17 11:57:00,5,Fusión,278805.5854186156,294661.3799725933,278506.2048301928,253584.69517694344,253091.34888782052
AP0357,2026-08-17 12:46:00,6,Fusión,332927.9079651332,324949.4616931706,342288.2460490244,318583.37693442527,318635.36020696344
AP0357,2026-08-17 13:40:00,7,Fusión,389847.0241485858,400823.29818448494,398758.326352174,356876.7505421647,313814.93584662763
AP0357,2026-08-17 14:54:00,8,Reducción,367260.29065647436,356667.0014445355,379633.14545827097,362889.82572456065,308132.3641331129
AP0357,2026-08-17 15:24:00,9,Reducción,352691.69792042073,339438.15974892466,366489.7548288463,352413.4530674479,282987.4704346867
AP0357,2026-08-17 15:49:00,10,Reducción,353547.231419203,340677.18081568705,366943.58500057686,352073.1599241204,289231.3176066976
AP0357,2026-08-17 16:09:00,11,Reducción,348426.82903994765,334877.3283114089,362452.6944550469,346043.4830195462,283888.6651488814
AP0358,2026-08-17 17:22:00,1,Fusión,66262.18387781044,65106.82657592228,67870.37534958805,66043.75990494525,56221.10614170811
AP0358,2026-08-17 17:51:00,2,Fusión,115099.33659642898,114430.20640724835,117594.21121846455,112496.98108691521,98789.33644928422
AP0358,2026-08-17 18:25:00,3,Fusión,165739.01527789937,172213.22800269275,166773.84334357173,159319.19141389392,131609.94019604073
AP0358,2026-08-17 19:04:00,4,Fusión,225390.11315295013,239802.51192200347,222664.4660016367,213861.0910933248,197622.65047103033
AP0358,2026-08-17 19:48:00,5,Fusión,269429.4966343667,260069.782797577,280333.4525202051,253278.88101760123,251635.4638737789
AP0358,2026-08-17 20:37:00,6,Fusión,291278.7570135772,290424.4101099242,298618.55697508075,280302.6909838817,245554.16456052335
AP0358,2026-08-17 21:31:00,7,Fusión,426885.9892794527,443037.04575497215,433534.9607898263,375632.79690973106,394434.40388586547
AP0358,2026-08-17 23:04:00,8,Reducción,386395.8945491522,344200.84211824933,414756.88899288356,374431.8143308906,368226.3679182284
AP0358,2026-08-17 23:34:00,9,Reducción,356358.71068482695,335253.5373019672,374954.2278165358,351892.6322071814,294054.96085772756
AP0358,2026-08-17 23:59:00,10,Reducción,401474.01126100024,351732.9108076554,430026.54519589886,405404.32479585364,384187.97444316006
AP0358,2026-08-18 00:19:00,11,Reducción,363831.6145866113,321086.7971742585,390280.3521932306,370191.4852740762,319445.5536528649
AP0359,2026-08-18 01:38:00,1,Fusión,61432.46414273688,57079.91552407662,64688.71728352367,61382.67723213499,52593.59953007104
AP0359,2026-08-18 02:07:00,2,Fusión,116721.70515109782,124210.17657638103,115869.2719184116,109958.9267772854,98175.73458907002
AP0359,2026-08-18 02:41:00,3,Fusión,170233.26992402872,176098.77863793084,171240.46660490037,160465.60464311318,149515.1697883313
AP0359,2026-08-18 03:20:00,4,Fusión,208554.4656915718,219017.14675217564,208529.51947040614,198290.62895178335,171950.54690849493
AP0359,2026-08-18 04:04:00,5,Fusión,271553.9397744671,287914.1200162746,270680.6542786156,254538.68275480423,226270.5882716942
AP0359,2026-08-18 04:53:00,6,Fusión,338812.838739995,338039.10988788743,347057.71610689384,323285.8031965169,295169.549832007
AP0359,2026-08-18 05:47:00,7,Fusión,405504.3045712489,411820.45751525625,415946.1907183502,366220.4576329633,359129.18853198213
AP0359,2026-08-18 07:00:00,8,Reducción,355044.9152003283,355927.5028613287,363753.76623095956,342044.33345716615,288876.4579319543
AP0359,2026-08-18 07:30:00,9,Reducción,343308.9351028512,346491.63544348406,350068.5260248407,333640.3276854719,275167.7350000661
AP0359,2026-08-18 07:55:00,10,Reducción,352583.58734138316,344015.1955389297,367871.6782574261,333702.9268118205,288714.63851057965
AP0359,2026-08-18 08:15:00,11,Reducción,342164.1732256054,331478.75358896604,356369.75161320466,335092.18405367824,270752.70045885036
AP0360,2026-08-18 09:27:00,1,Fusión,68217.4553424429,68638.50096364386,69918.5716627267,64726.890500809044,56380.64121132235
AP0360,2026-08-18 09:56:00,2,Fusión,127219.05863156072,134295.339459683,126886.22102079059,117433.62872417063,113872.24887377021
AP0360,2026-08-18 10:30:00,3,Fusión,178476.27316238984,193795.3694992737,176264.9155022724,163096.33733809044,150024.60568122432
AP0360,2026-08-18 11:09:00,4,Fusión,222851.8609159642,252157.32828471492,217897.04363961527,190732.5301153115,183966.57848918432
AP0360,2026-08-18 11:53:00,5,Fusión,275603.40872121294,310024.863623195,271677.67573782854,232325.74526810215,224304.3027689589
AP0360,2026-08-18 12:42:00,6,Fusión,346818.17913138214,375197.46355778043,346170.161185179,296748.8035553846,315729.44969086477
AP0360,2026-08-18 13:36:00,7,Fusión,416013.7712593224,446267.29047831416,416347.9195636033,354265.467587077,394739.5829604051
AP0360,2026-08-18 14:35:00,8,Reducción,358749.98757462174,357868.5591913382,370494.5921056187,338702.05657376704,289452.00629477453
AP0360,2026-08-18 15:05:00,9,Reducción,347055.6326716827,344660.4800434806,355070.2110544705,348975.6099322954,267641.1955097126
AP0360,2026-08-18 15:30:00,10,Reducción,340410.910569016,338122.1106098204,348536.61110664974,342865.4888012021,257612.07591754096
AP0360,2026-08-18 15:50:00,11,Reducción,334488.7597612227,333055.7725574938,342142.1664671784,336483.7905151479,252865.3254018947
AP0361,2026-08-18 17:16:00,1,Fusión,61463.10764936541,62644.03194692252,62694.61263187654,58679.83200636602,48130.26332561917
AP0361,2026-08-18 17:45:00,2,Fusión,114297.89891379022,117314.2066079088,115374.43904235032,108563.55806723054,99413.14341532471
AP0361,2026-08-18 18:19:00,3,Fusión,170491.78509917366,179994.93098044992,169544.79722004017,161480.61103290514,146650.2499600929
AP0361,2026-08-18 18:58:00,4,Fusión,221164.7955855292,232456.04196417396,220936.8741723644,209790.2439022825,184722.94276318257
AP0361,2026-08-18 19:42:00,5,Fusión,266574.8201199601,278597.2734624542,268336.03502160433,245132.9634684764,231426.1451874454
AP0361,2026-08-18 20:31:00,6,Fusión,326017.0485902794,334072.37853761046,331500.96999787795,297482.21522604395,294002.2023467965
AP0361,2026-08-18 21:25:00,7,Fusión,363051.06018442905,356837.5995704864,375389.82471740746,346662.4245479188,310311.7932010051
AP0361,2026-08-18 22:28:00,8,Reducción,338161.15085785114,332021.9415648989,345933.47288488224,346922.76720251713,265834.2521254947
AP0361,2026-08-18 22:58:00,9,Reducción,315753.80053767044,316727.0549232893,320997.5485486664,319460.5202999627,241110.65005456354
AP0361,2026-08-18 23:23:00,10,Reducción,311318.6059858276,303954.3496505703,317969.4087353149,326799.06882696867,240446.11408371283
AP0361,2026-08-18 23:43:00,11,Reducción,,,,,
AP0362,2026-08-19 00:54:00,1,Fusión,58030.920602869024,58068.54262386855,59613.6980632133,56029.167512991764,45769.791995233376
AP0362,2026-08-19 01:23:00,2,Fusión,108468.8134431227,113555.889832782,108590.7905503713,103914.69078270056,87969.62553949561
AP0362,2026-08-19 01:57:00,3,Fusión,155779.53542453836,164596.79234227602,155257.55974715872,148112.77255532163,127767.97296294286
AP0362,2026-08-19 02:36:00,4,Fusión,207392.34061910614,221413.20114468,206603.57255450985,190272.00753243305,176082.53273720868
AP0362,2026-08-19 03:20:00,5,Fusión,249599.2489201617,271291.6757588486,246118.8597720806,228043.53431588435,212569.5567244833
AP0362,2026-08-19 04:09:00,6,Fusión,309737.70721652533,329518.0596914125,309562.465165531,281630.96024084726,266131.93530307914
AP0362,2026-08-19 05:03:00,7,Fusión,391539.4732648346,424329.69075199805,388131.65979741747,344061.51637709804,356348.42162952054
AP0362,2026-08-19 06:24:00,8,Reducción,333876.6355402947,305210.1201238465,350915.88139012846,349216.0806905232,281107.83314430754
AP0362,2026-08-19 06:54:00,9,Reducción,337565.2445578793,321824.4127789526,348624.6015237723,350688.40760686714,276610.46841905947
AP0362,2026-08-19 07:19:00,10,Reducción,347702.0153303926,358459.82485367625,345591.1755882729,346768.8748663186,306511.53756695974
