target,kpi,variante,muestra,n,coef,ci_low,ci_high,p,r2_adj
st_R23_lnirf_R,recuperacion_refinada_pct,C_solo,lockbox,63,2.0604880930060565,0.7609759038959485,3.3600002821161645,0.0018855504239592257,0.15701127831516704
st_R23_lnirf_R,recuperacion_refinada_pct,C_solo,total,362,1.4239547571031475,0.9563263991416017,1.8915831150646931,2.3988372848750827e-09,0.09773376081870777
st_R23_lnirf_R,sn_perdido_escoria_frac,A_controles,dev,298,0.0010532094670367273,0.0002943488888421683,0.0018120700452312862,0.0065242421960960174,0.06184219383508649
st_R23_lnirf_R,sn_perdido_escoria_frac,A_controles,lockbox,63,-0.0017650780708060375,-0.007897119560588322,0.0043669634189762475,0.5726411501008,-0.004822868179152895
st_R23_lnirf_R,sn_perdido_escoria_frac,A_controles,total,361,0.0006557604403542766,-0.0003138996500988854,0.0016254205308074386,0.1850113870945359,0.025725027526774524
st_R23_lnirf_R,sn_perdido_escoria_frac,B_controles_idx,dev,298,0.000950120796667371,0.00017734128233872718,0.0017229003109960148,0.015963618742994585,0.06409314775312935
st_R23_lnirf_R,sn_perdido_escoria_frac,B_controles_idx,lockbox,63,-0.0011389284518233097,-0.0063305200269455995,0.00405266312329898,0.6672132442143603,0.03336989744620067
st_R23_lnirf_R,sn_perdido_escoria_frac,B_controles_idx,total,361,0.0005068947016409964,-0.0005816098678917263,0.0015953992711737193,0.36139201250566155,0.039106143296913864
st_R23_lnirf_R,sn_perdido_escoria_frac,C_solo,dev,299,0.0009353541815126112,0.00021810484538554705,0.0016526035176396754,0.0105895335474099,0.016142720280688305
st_R23_lnirf_R,sn_perdido_escoria_frac,C_solo,lockbox,63,-0.001394267189030145,-0.005763082859313369,0.0029745484812530787,0.5316400538771497,-0.003353281585238621
st_R23_lnirf_R,sn_perdido_escoria_frac,C_solo,total,362,0.0006252773735871593,-7.542522828634139e-05,0.0013259799754606599,0.08029292341095971,0.004189938268062021
st_R23_lnirf_R,rendimiento_proxy_batch,A_controles,dev,298,1.709113011572883,1.1626208022320434,2.2556052209137225,8.80787061550199e-10,0.11775917476417408
st_R23_lnirf_R,rendimiento_proxy_batch,A_controles,lockbox,63,1.7960570960437323,0.3784786596382195,3.213635532449245,0.013018824645048437,0.15626653876955499
st_R23_lnirf_R,rendimiento_proxy_batch,A_controles,total,361,1.6756088722130933,1.1800333480754008,2.1711843963507858,3.42792827111189e-11,0.11615268207354168
st_R23_lnirf_R,rendimiento_proxy_batch,B_controles_idx,dev,298,1.8168448120422946,1.2706298900724118,2.3630597340121775,7.062637782228106e-11,0.1275135741310507
