Batch,orden_inicio,sn_pct_inicio,avance_inicio,perdida_feo_total,hubo_perdida,rendimiento_proxy_batch,f_dross,f_metal,f_polvo,es_lockbox,st_R22_sdi
AP0174,0.0,14.3984,0.8008337296947721,0.2979818276608298,1,76.49096191076157,0.08689176848795753,0.7649096191076157,0.1481986124044267,False,0.33135631038078794
AP0175,0.0,13.3545,0.8371158425771933,0.21547172999434772,1,68.14622211976875,0.10327259885320501,0.6814622211976875,0.21526517994910746,False,0.7089634324449852
AP0176,1.0,9.1668,0.8954939429253042,0.1624376631544782,1,67.43467254270297,0.14116170594894256,0.6743467254270297,0.18449156862402769,False,1.757492084456288
AP0177,1.0,6.0785,0.9251506966867341,0.20339613466924505,1,74.24335351979437,0.07397315609166814,0.7424335351979438,0.18359330871038804,False,0.9747111592355701
AP0178,0.0,18.2027,0.7316623102409157,0.4219034286241935,1,73.73316950812031,0.0837938033603143,0.7373316950812031,0.17887450155848267,False,0.49271768586829445
AP0179,0.0,19.3953,0.6947494171987635,0.17317704739890613,1,70.13008619595749,0.08084889313818,0.7013008619595749,0.2178502449022451,False,0.6552329793206733
AP0180,0.0,19.762,0.7011806262560347,0.3965206377871188,1,70.57977974260392,0.11890940982783,0.7057977974260392,0.17529279274613077,False,-0.5802467164178626
AP0181,0.0,16.8466,0.7548587377070938,0.32246773288524655,1,61.566424845284466,0.1453188528826246,0.6156642484528446,0.23901689866453069,False,-0.08827240938756409
AP0182,0.0,25.3302,0.6870015955369089,0.16694676051410579,1,72.27615768788192,0.11605401201245291,0.7227615768788193,0.1611844111087278,False,0.893354466872445
AP0183,0.0,21.4933,0.6534563191845677,0.2866374581440858,1,61.809401595145594,0.1642205216386546,0.618094015951456,0.2176854624098895,False,-0.9691849668851472
AP0184,0.0,16.2094,0.7813168318712935,0.23637658553884272,1,64.8089817681888,0.12493108104011452,0.648089817681888,0.22697910127799747,False,0.577145729793936
AP0185,0.0,18.6228,0.7226231585086087,0.3762860577987582,1,67.10540922287353,0.18770765227533354,0.6710540922287355,0.14123825549593105,False,-0.5223623351783799
AP0186,1.0,4.294,0.9481243343814001,0.23242264880882446,1,73.01234197969465,0.11849258364246386,0.7301234197969464,0.1513839965605897,False,1.2712258181846754
AP0187,0.0,18.9451,0.7182656316802118,0.2593057578644842,1,64.03645857564088,0.1233817526181193,0.6403645857564088,0.236253661625472,False,-0.11579213579908287
AP0188,0.0,18.5617,0.7371317130508993,0.271709976033387,1,72.62896642012767,0.10413796974478494,0.7262896642012766,0.16957236605393855,False,-0.18100177762765657
AP0189,0.0,10.0375,0.8665458952005901,0.2636688898339566,1,72.57204105498306,0.11076384299909155,0.7257204105498306,0.16351574645107797,False,1.2013857271229214
AP0190,0.0,15.6548,0.7761198067017998,0.3142869117037939,1,67.47735364116184,0.07747257609514883,0.6747735364116184,0.24775388749323263,False,0.29490475466512023
AP0191,0.0,16.8449,0.773848978077232,0.3388916954988532,1,70.41753166784619,0.16344195678198742,0.7041753166784619,0.13238272653955063,False,0.33961202197882945
AP0192,0.0,11.758,0.836248470764166,0.23950049816790092,1,71.22162920900416,0.12458713682241547,0.7122162920900417,0.1631965710875428,False,0.43789221467971345
AP0193,0.0,10.4664,0.8665531592729762,0.3862915523371285,1,64.57168749074502,0.11834470277002282,0.6457168749074501,0.23593842232252707,False,-1.4774539889124605
AP0194,0.0,11.5074,0.8583874767594574,0.2104890444985323,1,64.90903076848403,0.18712496911168688,0.6490903076848402,0.1637847232034729,False,-0.7020595576285782
AP0195,0.0,15.5585,0.7608176173524169,0.44314152826301306,1,68.15233541971674,0.148363721949806,0.6815233541971674,0.17011292385302654,False,-1.291769413764772
AP0196,0.0,8.2439,0.8940687108231026,0.2746515738286819,1,60.43351411312338,0.15899614977276352,0.6043351411312338,0.2366687090960027,False,-0.42425528657891803
AP0197,0.0,14.1547,0.7844351807821551,0.37026015058497036,1,69.1823778249205,0.15571382264026143,0.6918237782492049,0.15246239911053366,False,-0.43409004106695914
AP0198,1.0,2.0824,0.9768729416210947,0.20062194704972172,1,70.68889790530595,0.11871705229583834,0.7068889790530596,0.1743939686511021,False,0.14035571410437986
AP0199,0.0,14.9284,0.8347623419947315,0.3054261208132054,1,72.2733024603543,0.1621072484839208,0.722733024603543,0.11515972691253601,False,0.9038273985558427
AP0200,1.0,5.9501,0.9299320795560322,0.272368449891097,1,73.15059361113873,0.13042928713783986,0.7315059361113874,0.13806477675077275,False,0.6781089046652401
AP0201,0.0,12.276,0.8360315593718481,0.42401376905976895,1,67.09957322893993,0.13646834315398637,0.6709957322893993,0.19253592455661425,False,-0.6616102550644606
AP0202,1.0,2.8639,0.9671502009795314,0.24794696425544377,1,67.12287371039088,0.18202233415948726,0.6712287371039087,0.146748928736604,False,-0.40329386512128707
AP0203,0.0,15.3922,0.7938796895455904,0.19184303896270816,1,67.79923190734513,0.1611722713223264,0.6779923190734513,0.1608354096042224,False,0.7560824466072088
AP0204,0.0,9.5164,0.8790909876967986,0.6435915349190726,1,60.863310290464845,0.15733270509625108,0.6086331029046486,0.2340341919991003,False,-4.058095757574664
AP0205,0.0,8.7786,0.8887052562486096,0.45462949039941214,1,64.1901037712104,0.20393106690098275,0.641901037712104,0.15416789538691336,False,-2.0668850468933635
AP0206,0.0,16.0555,0.7857396552741822,0.27289770969045074,1,66.50803579954899,0.1643792339254391,0.6650803579954899,0.17054040807907106,False,0.12215839430362996
AP0207,1.0,3.817,0.9570688764067543,0.23527531450670253,1,70.64280982652163,0.11254641922158169,0.7064280982652162,0.18102548251320216,False,0.7331142217487036
AP0208,0.0,11.386,0.8482888649055511,0.22952051349423325,1,74.68286740348356,0.10555325328259098,0.7468286740348357,0.14761807268257335,False,0.5440806484711518
AP0209,1.0,3.3817,0.962282641896432,0.08986553250913132,1,72.55314338657644,0.12621273655534337,0.7255314338657645,0.14825582957889222,False,2.055456036076697
AP0210,0.0,14.0258,0.8121803499035736,0.3314522952518767,1,68.15696169302298,0.07575049811988552,0.6815696169302298,0.24267988494988466,False,-0.33570831323690425
AP0211,0.0,20.4015,0.6831115544133288,0.31854839972215,1,75.41130626545628,0.08793414616887052,0.7541130626545628,0.1579527911765666,False,9.340539185897216
AP0212,1.0,5.1508,0.9403377090843348,0.17488458641780957,1,72.18348980959064,0.14685270669942627,0.7218348980959064,0.13131239520466736,False,1.137310930851847
AP0213,0.0,16.3083,0.7792486141355502,0.22634342572468794,1,72.34329127523083,0.07467336365079763,0.7234329127523083,0.20189372359689411,False,0.2275071331175319
AP0214,0.0,12.5654,0.8167166163735489,0.23981378960066585,1,76.068255281587,0.10938592427203367,0.76068255281587,0.1299315229120964,False,0.16637674807922753
AP0215,0.0,13.0112,0.818616496128928,0.20918932510230717,1,69.51747159564997,0.10154466311534817,0.6951747159564997,0.2032806209281522,False,0.9377811251711922
AP0216,0.0,14.6482,0.7805874127983377,0.496334502000891,1,74.64826729378122,0.10268113622955632,0.7464826729378121,0.15083619083263153,False,-0.625181604648974
AP0217,0.0,12.9454,0.7901970409339887,0.4347578375893919,1,77.43659000960069,0.07524445234779878,0.7743659000960069,0.15038964755619427,False,6.662690106012274
AP0218,,,,0.0,0,66.11835591013704,0.13650893831346186,0.6611835591013704,0.2023075025851677,False,4.072207458536727
AP0219,3.0,1.5512,0.9825379628077113,0.1091956585945151,1,60.280124423987154,0.2055455877920586,0.6028012442398716,0.19165316796806983,False,-0.8749954085914732
AP0220,0.0,11.7888,0.7983211305945779,0.27281070293909215,1,78.80569506549615,0.06217299989993319,0.7880569506549615,0.14977004944510527,False,0.2525248256073612
AP0221,0.0,10.6537,0.8644003059620244,0.34078419106821034,1,68.34855929233406,0.17131666671491047,0.6834855929233405,0.14519774036174893,False,-0.9883245926346762
AP0222,0.0,15.943,0.7459384724749267,0.3709822324000434,1,59.15619740294824,0.16198206272778165,0.5915619740294824,0.24645596324273597,False,-0.789054988049394
AP0223,0.0,18.0882,0.7386295899236128,0.4172680603676391,1,68.96693629425373,0.1568555305642134,0.6896693629425372,0.1534751064932493,False,-1.2077495733208792
AP0224,0.0,18.9759,0.7235381970246212,0.35214893534970937,1,65.65726134183335,0.11759682647010407,0.6565726134183334,0.22583056011156247,False,-0.48296493553323033
AP0225,0.0,14.2965,0.7955939669688528,0.4490674035412502,1,60.86118849974752,0.20813072803700738,0.6086118849974752,0.18325738696551735,False,-1.3471844118242955
AP0226,0.0,21.5629,0.6773751434934154,0.2703215269538532,1,67.43359127513693,0.2003748364611712,0.6743359127513694,0.1252892507874594,False,0.30610314277784734
AP0227,1.0,2.4961,0.9693983137032303,0.34997998964180727,1,72.65281995285044,0.092675499221393,0.7265281995285043,0.18079630125010265,False,0.170792419994642
AP0228,0.0,15.1296,0.7733529002975007,0.36622510666833064,1,67.57184117073118,0.11930153423543352,0.6757184117073118,0.20498005405725458,False,-0.5842064767885893
AP0229,0.0,21.1918,0.6720740352139416,0.27993115480530045,1,74.73219532607355,0.11108090132152271,0.7473219532607356,0.1415971454177418,False,0.22668229926835853
AP0230,0.0,15.193,0.7997623430534413,0.17736347750052622,1,63.99737737146059,0.19128138622922755,0.6399737737146058,0.16874484005616658,False,1.1305502159144751
AP0231,0.0,14.0498,0.8032968076915928,0.23760212817118675,1,66.26445030543391,0.1090036787398917,0.6626445030543391,0.22835181820576922,False,0.2402911611248557
AP0232,3.0,1.8171,0.9795466184115339,0.12275572516359506,1,74.07367684909066,0.0772789406482198,0.7407367684909066,0.1819842908608737,False,1.2274258427543794
AP0233,0.0,13.3865,0.8421610970959317,0.21782090825502154,1,66.72365286029398,0.19045826033246782,0.6672365286029399,0.14230521106459232,False,0.3738336530612067
AP0234,2.0,2.2114,0.9767198890544985,0.13914812143605196,1,71.41973643193772,0.11287352811471582,0.7141973643193773,0.1729291075659069,False,1.8584078450457984
AP0235,0.0,13.8819,0.8194461225807026,0.3564489348865807,1,63.84925183569626,0.15941441160870498,0.6384925183569626,0.20209307003433244,False,-0.4563762920018616
AP0236,0.0,14.3071,0.8297047853426092,0.28229765587343436,1,61.84588944667188,0.23002921124574904,0.6184588944667188,0.1515118942875322,False,-0.0718726529337792
AP0237,0.0,10.0106,0.8738524604885801,0.2355817502725117,1,68.59497324815254,0.12150961409523191,0.6859497324815255,0.19254065342324264,False,0.16526221591007206
AP0238,0.0,13.4237,0.8250500293984777,0.1927945503032552,1,70.25934178842125,0.12428188332288757,0.7025934178842125,0.17312469879289985,False,0.38019122170671127
AP0239,1.0,2.4272,0.9723120039758202,0.3278129106143663,1,71.00593098975824,0.13983080572907083,0.7100593098975825,0.15010988437334677,False,-0.20910232619487468
AP0240,1.0,3.2828,0.9632423047077951,0.26740920654376793,1,68.32434865776489,0.1355188015050399,0.6832434865776488,0.18123771191731117,False,-0.2116067124017708
AP0241,0.0,11.9323,0.8555425743207984,0.20963614038835163,1,69.9958317414688,0.1456008997300523,0.6999583174146882,0.1544407828552596,False,0.4696744960558243
AP0242,0.0,10.2328,0.8818094610444442,0.30500536362136216,1,62.97845754987414,0.1819634001962238,0.6297845754987415,0.1882520243050348,False,-0.3417587814386546
AP0243,0.0,15.803,0.8123824693666322,0.17594228844154697,1,62.82293573323303,0.1367384209606996,0.6282293573323303,0.23503222170697013,False,1.3755134611357114
AP0244,2.0,2.7433,0.9707398316679227,0.1386528638558219,1,61.497176353087305,0.22434962476066334,0.614971763530873,0.16067861170846356,False,1.0973192415984274
AP0245,0.0,10.0142,0.8837267685419492,0.23035608854670203,1,66.88606669464507,0.17614242284721848,0.6688606669464506,0.15499691020633094,False,0.3075389384342967
AP0246,0.0,20.01,0.73934944866959,0.18406498863054027,1,70.87472132044162,0.09700191438333176,0.7087472132044162,0.19425087241225206,False,1.2749242939194325
AP0247,0.0,19.9774,0.7604690841318119,0.11418721990941363,1,69.60973596776374,0.126383113129669,0.6960973596776373,0.1775195271926936,False,1.930602668555487
AP0248,1.0,3.2491,0.9648554256937691,0.1882410795686461,1,73.32809217442095,0.13973211838049876,0.7332809217442094,0.12698695987529185,False,0.8655046177796848
AP0249,1.0,7.6806,0.9114053851786211,0.20296640695746077,1,70.00483969279398,0.12237195234433813,0.7000483969279397,0.1775796507277222,False,0.6974490766779127
AP0250,0.0,15.5595,0.7775837301734514,0.25802310203485895,1,69.45453698126711,0.12694053651990866,0.6945453698126711,0.1785140936674203,False,-0.4624687476726282
AP0251,0.0,6.7613,0.9173340186168879,0.18774162689953855,1,66.30108189543635,0.16176580329599974,0.6630108189543635,0.17522337774963673,False,-0.08066622947141872
AP0252,2.0,3.1271,0.9641328116564986,0.059234249709687783,1,71.88580223164061,0.11262031817602629,0.718858022316406,0.16852165950756778,False,0.5716573154049105
AP0253,0.0,10.0193,0.8717227430071194,0.13497291255014068,1,69.34247294264458,0.11324044727975158,0.6934247294264457,0.19333482329380255,False,-0.013251471692627692
AP0254,0.0,17.5765,0.7316566596870989,0.5039223889970679,1,68.48296156193642,0.11152644284925878,0.6848296156193643,0.20364394153137697,False,-0.14538578423227622
AP0255,1.0,6.5023,0.9248355874334756,0.13432280784943917,1,69.36700634765852,0.11546121410682444,0.6936700634765851,0.1908687224165904,False,1.7884156155132105
AP0256,0.0,14.6446,0.7998856975945645,0.199266509541092,1,79.32291635988028,0.1054469538130436,0.7932291635988028,0.10132388258815368,False,0.7041485611524608
AP0257,0.0,17.2254,0.7209610881392101,0.4494239862334628,1,73.9634410435498,0.10258382851915773,0.7396344104354982,0.1577817610453442,False,-0.38748278191271823
AP0258,0.0,14.625,0.8050498292431582,0.2291198265642877,1,70.92088416461371,0.0898231974676692,0.7092088416461371,0.20096796088619365,False,1.747315609345543
AP0259,0.0,17.4666,0.7527883769447183,0.18794971329675814,1,71.72500942362744,0.0988531602774794,0.7172500942362745,0.18389674548624615,False,1.8395392707605362
AP0260,0.0,8.3559,0.8905985377519907,0.24361746693419034,1,72.66460557446115,0.08760354422781833,0.7266460557446115,0.1857504000275702,False,-0.3979362805918118
AP0261,1.0,2.5303,0.9650519475006836,0.2887408128490428,1,69.3587771950111,0.09801046101147254,0.6935877719501109,0.2084017670384165,False,-2.311542374855964
AP0262,0.0,15.7171,0.7341962096369544,0.8096232250498833,1,71.03711399943658,0.1351441507257539,0.7103711399943659,0.1544847092798804,False,0.4659599239825823
AP0263,0.0,12.2385,0.7856520031791836,0.49984445795311083,1,72.47939123224289,0.08134188072413816,0.724793912322429,0.19386420695343298,False,-1.6840889790625089
AP0264,0.0,12.6564,0.7885266483548564,0.46764797563307225,1,53.46631279930443,0.2265148952334444,0.5346631279930444,0.23882197677351114,False,-2.3000567912115377
AP0265,0.0,15.6441,0.7085139919862382,0.559188880323544,1,67.57812021336437,0.16611905538568827,0.6757812021336438,0.15809974248066794,False,-2.93808233855623
AP0266,0.0,23.2791,0.5540218794954368,0.4722351863458767,1,68.82276426817565,0.14832799047207237,0.6882276426817565,0.16344436684617106,False,4.098897129030178
AP0267,0.0,10.4226,0.8508881918452038,0.32250917342578633,1,69.14646235431212,0.11014032055710062,0.6914646235431213,0.19839505589977816,False,-1.6034922680468693
AP0268,0.0,17.3475,0.7472638053758722,0.30977363626047594,1,71.34160466303699,0.13887682863795398,0.71341604663037,0.1477071247316762,False,1.1230235156171284
AP0269,0.0,20.9927,0.6809075383849192,0.18125699194401187,1,78.01092143730281,0.09800638584921147,0.7801092143730283,0.12188439977776033,False,2.3498127600888243
AP0270,1.0,3.5713,0.9524153367219081,0.34519266570151247,1,70.51296568641997,0.10693425890966343,0.7051296568641998,0.18793608422613675,False,0.23649619566805913
AP0271,2.0,2.6735,0.9666277034830629,0.12362698913569957,1,70.96996782883302,0.10743125451233182,0.7096996782883302,0.1828690671993378,False,2.03378704341968
AP0272,2.0,2.411,0.9695808660016898,0.10909231278997475,1,77.80132442548198,0.07390367046179608,0.7780132442548198,0.14808308528338418,False,2.9480988192294797
AP0273,,,,0.0,0,75.9598022555646,0.07407617373349744,0.759598022555646,0.16632580371085667,False,
AP0274,0.0,16.0853,0.7672472280471707,0.20132047832341698,1,76.97081956263347,0.05494543724672528,0.7697081956263346,0.17534636712694,False,1.1718075690598615
AP0275,0.0,12.5074,0.836960605510791,0.23576530753056962,1,73.19433305117263,0.08916980958011779,0.7319433305117263,0.17888685990815578,False,1.3406364973437799
AP0276,0.0,12.0209,0.8433179993927151,0.33570477156640827,1,62.29031032890669,0.14634638675740536,0.622903103289067,0.23075050995352764,False,-0.6912914156074539
AP0277,0.0,16.4067,0.7674240048037126,0.35679978147651087,1,67.9528997550545,0.10290921827770709,0.6795289975505451,0.21756178417174796,False,0.07647656888908316
AP0278,0.0,13.7342,0.8007565338286804,0.2809726890957434,1,70.35018539508107,0.1256587509432148,0.7035018539508108,0.17083939510597437,False,0.06943367048583277
AP0279,0.0,13.3142,0.8184380519078729,0.2668210632234477,1,75.7052157590071,0.0902408276032004,0.7570521575900709,0.15270701480672863,False,0.05002170845378828
AP0280,0.0,11.9801,0.8377704234945815,0.2881087409672265,1,73.06284499483672,0.1067874301115666,0.7306284499483672,0.1625841199400663,False,0.419642897557086
AP0281,0.0,13.6862,0.8135612858706902,0.26093203330669956,1,70.38141621480578,0.12065534366353534,0.7038141621480577,0.17553049418840705,False,0.20946998694151486
AP0282,0.0,13.3347,0.8150372300595605,0.2523654944038653,1,72.87851883731952,0.08792750817596644,0.7287851883731952,0.1832873034508385,False,0.27223160062670343
AP0283,0.0,15.4921,0.7873438020487613,0.33273737053503266,1,77.76061938841988,0.08512069424899815,0.7776061938841988,0.137273111866803,False,0.8637357121804536
AP0284,0.0,19.1912,0.6747073944446444,0.23651858834512,1,70.29644267528795,0.12458971145138201,0.7029644267528795,0.17244586179573854,False,0.12627626076472256
AP0285,0.0,17.6255,0.7562920125758809,0.2639290543925702,1,63.57863443281581,0.10776980393448413,0.6357863443281581,0.2564438517373578,False,0.7209093331556069
AP0286,0.0,10.1545,0.8798501466449975,0.2769286299781546,1,70.38819543578892,0.11149784887289188,0.7038819543578893,0.18462019676921881,False,0.685899977306909
AP0287,0.0,8.4862,0.8920790333614419,0.30552440294968286,1,72.06487715702391,0.10307295844998013,0.7206487715702391,0.17627826997978074,False,-0.7430791669931268
AP0288,0.0,17.2541,0.7489452007190299,0.4384328793701726,1,58.82168770737069,0.11886862229989306,0.5882168770737068,0.2929145006264001,False,-0.925857618431671
AP0289,0.0,10.9041,0.8702626683668027,0.26993825486914497,1,72.30923460674595,0.12429026868751193,0.7230923460674594,0.15261738524502863,False,0.6254098020105647
AP0290,0.0,14.732,0.7996470924689523,0.23236549163957892,1,68.93395887031836,0.14084607928638723,0.6893395887031837,0.16981433201042903,False,0.6254242714369579
AP0291,0.0,17.0685,0.770506472894079,0.27677447684554035,1,66.69513007994273,0.10905703648512208,0.6669513007994273,0.22399166271545048,False,0.088441041957104
AP0292,0.0,14.2091,0.8112296234306902,0.34538596146791667,1,72.30649539169916,0.1380662563192095,0.7230649539169915,0.13886878976379902,False,0.5156668799974413
AP0293,0.0,17.2972,0.7642487887534509,0.20797110164210938,1,70.79828885494398,0.15789812386864807,0.7079828885494397,0.13411898758191226,False,0.7778135693034115
AP0294,0.0,17.0358,0.7647839392262508,0.2832618805686198,1,65.414652862516,0.14698865508967415,0.6541465286251599,0.19886481628516603,False,-0.45106683942223835
AP0295,0.0,14.0743,0.8117444949519184,0.41796310152313043,1,61.667568575098755,0.14500219972011102,0.6166756857509875,0.23832211452890134,False,-1.2250063050163988
AP0296,0.0,11.7195,0.859046956707575,0.3814903227619743,1,65.812403312884,0.16211389364301942,0.65812403312884,0.17976207322814045,False,-0.39604230098135784
AP0297,0.0,10.4382,0.8810433927232862,0.2996230598938034,1,67.94551235340873,0.10837479714235605,0.6794551235340872,0.21217007932355672,False,-0.016017755474417777
AP0298,0.0,15.3166,0.8078420940805371,0.4071275998627967,1,58.61201797619076,0.18104235932225402,0.5861201797619076,0.23283746091583854,False,-0.7182274378809368
AP0299,0.0,16.7565,0.7942192896180261,0.2358587984899353,1,66.914701893064,0.14568374322216732,0.66914701893064,0.18516923784719272,False,-0.00045851628938997635
AP0300,1.0,10.2621,0.8803569832468461,0.22646009472382145,1,61.295334254739316,0.1980953537513303,0.6129533425473932,0.18895130370127652,True,-0.27947198893149716
AP0301,0.0,13.5018,0.7906347666900078,0.44722908273352746,1,63.655865098284764,0.11554380159096392,0.6365586509828477,0.2478975474261884,True,-2.850025059011972
AP0302,0.0,14.8735,0.8145708442584403,0.23980747667771854,1,68.96048025564419,0.15188331627714208,0.6896048025564419,0.15851188116641607,True,0.41861646689053944
AP0303,0.0,18.3599,0.7270752822775621,0.3216934731433053,1,67.95762562185553,0.12973971213390775,0.6795762562185553,0.19068403164753686,True,0.5064385546379926
AP0304,0.0,16.9018,0.7495849611031753,0.3490658630712393,1,65.25104153742109,0.12488041385783327,0.652510415374211,0.22260917076795578,True,0.1604972601765085
AP0305,1.0,7.0684,0.9140597464492327,0.07887918881762974,1,74.24538638795586,0.12025944203856943,0.7424538638795586,0.137286694081872,True,2.8780579549076135
AP0306,0.0,18.4356,0.7693117769655344,0.12992920792857407,1,70.45913240780253,0.12942092367943678,0.7045913240780254,0.16598775224253792,True,1.3590099550378918
AP0307,0.0,11.5461,0.8573392507573883,0.14958275122193093,1,69.59642918083054,0.058483639799920016,0.6959642918083054,0.2455520683917745,True,0.591776556818341
AP0308,0.0,13.7253,0.8475401848309109,0.19239538838161,1,66.72856210927988,0.1334084920660345,0.6672856210927988,0.19930588684116668,True,0.887507612527038
AP0309,0.0,18.5433,0.7775141513886521,0.15907338197135154,1,66.88466018316834,0.15271509585317256,0.6688466018316834,0.17843830231514404,True,1.1915410805337228
AP0310,0.0,15.1923,0.8245586840590468,0.24155310967273852,1,71.40259819071879,0.08843437727568783,0.7140259819071878,0.19753964081712436,True,0.2513343847439973
AP0311,0.0,22.5143,0.6460230781843092,0.3324944889549629,1,77.20482942071501,0.06335644607148481,0.7720482942071502,0.16459525972136488,True,-0.4302106667673517
AP0312,1.0,7.0906,0.9180279897414027,0.1981374450570522,1,68.86060126091267,0.14289592632438108,0.6886060126091268,0.1684980610664923,True,1.0037776816106057
AP0313,0.0,15.6224,0.8052596053626779,0.2575477925312204,1,65.21787700622376,0.14493981908017534,0.6521787700622376,0.20288141085758718,True,0.12915187922359506
AP0314,0.0,23.3069,0.6569975644174171,0.355237117239515,1,73.54833479688197,0.10935949316131527,0.7354833479688198,0.15515715886986495,True,0.3279894506518145
AP0315,0.0,17.4278,0.8043077328960129,0.3669277239545131,1,71.7674508920415,0.13820383680600198,0.717674508920415,0.14412165427358298,True,1.2813797670628087
AP0316,1.0,2.9814,0.9704704914116874,0.22917018180681123,1,68.78090271590784,0.1426291324404917,0.6878090271590784,0.16956184040042988,True,1.3782519805060747
AP0317,1.0,2.8455,0.972260153914415,0.11743764395843016,1,77.49134228268635,0.06727750229345605,0.7749134228268635,0.15780907487968038,True,1.7909083278155922
AP0318,1.0,3.6627,0.9619013506789297,0.1572737503235575,1,73.61717325880034,0.07113946106964486,0.7361717325880034,0.19268880634235164,True,1.0329239769435563
AP0319,0.0,19.6306,0.7543454231609217,0.2783655607779687,1,78.743619457751,0.08225785589464098,0.7874361945775099,0.1303059495278491,True,0.46088212665162764
AP0320,0.0,21.4218,0.7290946656795346,0.1844933179932034,1,70.47378361792774,0.06802494526921248,0.7047378361792773,0.22723721855151016,True,1.4031941265610703
AP0321,0.0,22.5771,0.7046316941356038,0.258032118421425,1,73.03732845374714,0.06303962170333033,0.7303732845374713,0.20658709375919831,True,1.135095824343669
AP0322,0.0,13.8136,0.838635653339143,0.23168195237691697,1,64.74269757468193,0.18154574888426864,0.6474269757468193,0.17102727536891216,True,0.6396420879066722
AP0323,3.0,2.2448,0.9769666314527523,0.05399349119846259,1,69.16477196689875,0.07479347738226014,0.6916477196689876,0.23355880294875234,True,1.9874592799164295
AP0324,0.0,20.5964,0.7209921961822735,0.2893641800368605,1,74.27540310744783,0.06350956085093683,0.7427540310744783,0.19373640807458486,True,0.2696383985626685
AP0325,0.0,14.4776,0.8180724310618752,0.387934975106544,1,66.89922059471319,0.12987027535093557,0.6689922059471318,0.2011375187019326,True,-0.8045153342476443
AP0326,0.0,19.0938,0.7495922501589993,0.255243671985836,1,69.07407448257621,0.11636106010396607,0.6907407448257622,0.19289819507027176,True,0.7315428069226535
AP0327,0.0,19.8912,0.7224915666059244,0.20215609120771652,1,77.66126683328832,0.06975117169822423,0.7766126683328832,0.15363615996889252,True,0.5276400211875077
AP0328,0.0,12.9758,0.8456919446094902,0.419104629821054,1,72.192694914391,0.09851722678293638,0.72192694914391,0.17955582407315376,True,-0.45124591029931593
AP0329,0.0,20.7916,0.727056140674154,0.20402683023130797,1,69.55231633949222,0.10184278790481595,0.6955231633949223,0.2026340487002618,True,0.6178055133552532
AP0330,0.0,21.535,0.7082836388651916,0.43507433000785045,1,74.92141231405941,0.09952838410589293,0.7492141231405941,0.151257492753513,True,-0.7749461664182682
AP0331,0.0,17.1055,0.7807419655723692,0.43952886132398383,1,74.48703645142531,0.07582693810089754,0.7448703645142531,0.17930269738484927,True,-0.508172278028993
AP0332,,,,0.057123944021058484,0,67.88638795725905,0.10221640357239879,0.6788638795725905,0.21891971685501063,True,1.827174615942869
AP0333,0.0,18.1623,0.7689774630602444,0.2622853159027845,1,76.90854668639062,0.07097552681391435,0.7690854668639062,0.15993900632217944,True,0.5112572297933549
AP0334,0.0,17.0675,0.7985418484272707,0.2898867006234779,1,72.47116563974524,0.08174208072196269,0.7247116563974524,0.193546262880585,True,0.4323154426073378
AP0335,0.0,19.9614,0.7575033834403947,0.2169891161505502,1,71.3180531573553,0.08757005409756416,0.7131805315735529,0.19924941432888296,True,0.6905337863957838
AP0336,0.0,15.5136,0.8285373357175747,0.14750745744716187,1,72.59181045393478,0.08742290976638946,0.7259181045393479,0.18665898569426265,True,1.3104779635472819
AP0337,0.0,17.8689,0.7959706141253566,0.2556850563549107,1,78.2049740445404,0.07856132410288946,0.7820497404454041,0.13938893545170644,True,0.9195256623542132
AP0338,0.0,22.0323,0.7071660198947902,0.43104802507166107,1,71.52697676037712,0.07003202789878557,0.7152697676037713,0.21469820449744312,True,-1.1906505736191657
AP0339,0.0,16.6974,0.824765297057654,0.3343247728248868,1,61.477672453545445,0.2012704876894834,0.6147767245354544,0.18395278777506216,True,0.10287442324717955
AP0340,0.0,17.5807,0.804568900729453,0.27158797403191404,1,74.0252462113782,0.10401877436461067,0.7402524621137822,0.1557287635216071,True,0.5906610883052541
AP0341,1.0,3.488,0.9684182887161742,0.2728322242642443,1,71.74520872966211,0.0917071175732947,0.7174520872966211,0.19084079513008417,True,-0.06087534845570042
AP0342,0.0,15.7776,0.8269160684467599,0.35466365661083965,1,66.45594474638187,0.18030332912054575,0.6645594474638188,0.15513722341563554,True,-0.028690370762376405
AP0343,1.0,4.3733,0.9592092836996632,0.25372337956710433,1,67.48856525771005,0.14951475656694196,0.6748856525771004,0.17559959085595753,True,0.9906550094537308
AP0344,2.0,2.2298,0.9790068807384956,0.19307073730556992,1,69.62402278019816,0.08912064264376142,0.6962402278019816,0.2146391295542569,True,1.9246309955768885
AP0345,0.0,21.4138,0.7533195764956584,0.25236571731731317,1,71.3542445295934,0.12077737641618669,0.713542445295934,0.16568017828787934,True,0.2643545432349894
AP0346,0.0,20.7359,0.7549634027106675,0.21732875693951859,1,72.4079838457387,0.13255326398845851,0.7240798384573869,0.1433668975541546,True,0.7946536740656587
AP0347,0.0,20.7745,0.7379706727155497,0.28048517887775226,1,72.14093348193349,0.06756187316381834,0.7214093348193349,0.2110287920168468,True,0.9899100512528713
AP0348,0.0,18.0209,0.7778456148271322,0.30537480665094485,1,73.28846867968403,0.09572212852407788,0.7328846867968403,0.1713931846790819,True,0.021051379498532197
