Batch,orden_escalon_fase,T_prev,hist__gn,hab__gn,rec__gn,delta__gn,z_hist__gn,beta__gn,t__gn,motivo__gn,valor_hist_pp__gn,valor_rec_pp__gn,hist__carbon,hab__carbon,rec__carbon,delta__carbon,z_hist__carbon,beta__carbon,t__carbon,motivo__carbon,valor_hist_pp__carbon,valor_rec_pp__carbon,efecto_ln_sn_dep,efecto_ln_feo_ret,inicio_bloque
AP0255,0,987.9672354677513,28.17624823676215,29.169190317400684,27.858615407529655,-1.310574909871029,-0.40704230680031817,-0.10241078419908095,-1.074502621956497,recomendar,0.04168552184162348,0.05502032806926674,58.868734408394495,59.35484350551672,64.46206812151752,5.107224616000799,-0.0629592789730322,1.0146593057509705,1.3229424476122669,recomendar,-0.06388221829335854,0.6711679327213753,-0.006249397833336633,0.003086132724368656,250
AP0255,1,1004.1536373278593,20.564855733235678,24.378056095147787,22.931623489109434,-1.4464326060383534,-1.4163445188580672,-0.10241078419908095,-1.074502621956497,recomendar,0.14504895287232467,0.05502032806926673,42.33040560208834,29.631272616897757,33.46445415035621,3.833181533458454,2.191420094161815,1.0146593057509705,1.3229424476122669,recomendar,2.2235447913509536,0.6711679327213765,-0.010937958895927823,0.003527866619064624,250
AP0255,2,998.2944868868558,11.646560372246636,18.363939850676235,16.790830016590647,-1.5731098340855887,-2.294131568519794,-0.10241078419908095,-1.074502621956497,recomendar,0.23494381298797973,0.05502032806926673,6.525654234204973,12.555830027731945,16.085500274562406,3.5296702468304613,-1.1300737697784144,1.0146593057509705,1.3229424476122669,recomendar,-1.146639866690748,0.6711679327213759,-0.013328081630491604,0.0038800104565943428,250
AP0255,3,985.4813524433027,14.27591461189939,17.542492849447797,16.355232199411816,-1.1872606500359808,-1.4781703078281176,-0.10241078419908095,-1.074502621956497,recomendar,0.1513805804044744,0.055020328069266704,3.899252280437802,8.735977523501012,11.178620627908746,2.4426431044077344,-1.309792069078706,1.0146593057509705,1.3229424476122669,recomendar,-1.328992711489527,0.6711679327213763,-0.01055477408355724,0.0029432757172436694,250
AP0256,0,949.4414855980939,29.182112212004483,28.70570518601685,28.70570518601685,0.0,0.19529619966270534,-0.10241078419908095,-1.074502621956497,"mantener: horno frio (T_prev < P10), no recortar GN",-0.02000043695855794,-0.0,62.58293076381888,58.23258146795275,63.339806083953555,5.107224616000806,0.563443178846134,1.0146593057509705,1.3229424476122669,recomendar,0.5717028646781382,0.6711679327213762,0.0114428885498661,-0.000344972134159091,250
AP0256,1,954.7754281762705,28.34277023654514,25.694124960223103,25.694124960223103,0.0,0.9837915303346161,-0.10241078419908095,-1.074502621956497,"mantener: horno frio (T_prev < P10), no recortar GN",-0.10075086210998196,-0.0,31.332564368614786,29.618233552164508,33.45141508562296,3.833181533458454,0.29583271579178516,1.0146593057509705,1.3229424476122669,recomendar,0.3001694180237169,0.6711679327213765,0.008588357156125322,-0.0002589157347952779,250
AP0256,2,926.1962422103228,17.890335744222003,19.105410839606904,19.105410839606904,0.0,-0.41497464054187644,-0.10241078419908095,-1.074502621956497,"mantener: horno frio (T_prev < P10), no recortar GN",0.042497878360625296,-0.0,11.08910202752976,14.06794004781696,17.597610294647424,3.529670246830465,-0.5582435448662625,1.0146593057509705,1.3229424476122669,recomendar,-0.5664270076739627,0.6711679327213765,0.007908331097426126,-0.00023841478875084561,250
AP0256,3,922.1317158934328,14.537878406665943,17.1651120360053,17.1651120360053,0.0,-1.188858328258361,-0.10241078419908095,-1.074502621956497,"mantener: horno frio (T_prev < P10), no recortar GN",0.12175191369854714,-0.0,4.657940864562987,6.543686423013611,8.986329527421345,2.4426431044077344,-0.5106625769783762,1.0146593057509705,1.3229424476122669,recomendar,-0.5181485358298807,0.6711679327213763,0.005472814476039923,-0.0001649905512431432,250
AP0257,0,1018.7724442089001,29.154678423846203,28.723952071532224,27.413377161661195,-1.310574909871029,0.17657006532830424,-0.10241078419908095,-1.074502621956497,recomendar,-0.018082678856354593,0.05502032806926674,61.11908680905578,60.077008521738335,65.18423313773914,5.107224616000806,0.13496661138695468,1.0146593057509705,1.3229424476122669,recomendar,0.13694512820944846,0.6711679327213762,-0.006249397833336617,0.0030861327243686554,250
AP0257,1,1016.5170604840881,25.95041599527995,25.357776323523062,23.91134371748471,-1.4464326060383534,0.22012532022571438,-0.10241078419908095,-1.074502621956497,recomendar,-0.022543206666389225,0.05502032806926673,28.588229683117987,29.751647185113534,33.584828718571984,3.8331815334584505,-0.2007646108396369,1.0146593057509705,1.3229424476122669,recomendar,-0.20370768065390973,0.6711679327213759,-0.01093795889592783,0.003527866619064624,250
