K_sn,K_feo
3.1225610765232683,21.215424443523197
2.610443492697439,15.524705241824561
2.5579124559420126,12.736525305973746
2.923287574268978,21.571007332965188
3.437724231299639,22.414816525982864
3.5272820356300727,20.475145676649706
1.9818561998106479,18.085793097333408
2.372852084180973,14.750926226584612
3.225921871004956,20.991576365207692
2.7058704117877177,17.12924194272448
4.128968804043665,20.32050054243375
3.302832912211463,18.3299947705164
3.302175910289667,18.80771011279543
4.184860764552004,21.12096705334146
2.624806291003171,12.334889153975288
3.0916433894707267,17.548514061291876
2.3783864492483997,17.314811431789554
2.3233671139880996,16.266059949977283
3.798907382515768,18.45305865178594
3.25518687864085,16.779146017446525
3.598934846956491,17.013208204844503
2.589969707949654,19.78537578031751
3.9868078595565524,16.082648089219525
3.2319707169333816,19.316179523065184
3.1215658470119956,20.46704758480892
1.980180217117045,13.226079438260454
2.9898564986619753,15.311402591129264
2.468915937186334,10.687529415591753
3.341856944966407,20.21598334714034
3.0911710096803566,20.177804283847717
3.0666423399671134,17.20927647235323
1.6153977366707608,13.143018700221884
3.193402283542434,13.92979557640567
2.6879622391042277,14.600913097230876
3.594369520558302,15.311936718707276
4.2767983110471794,24.381083414510567
3.2754426531644296,22.410351346593405
3.194911996804479,16.639640852415592
3.335435759486811,18.636195190728053
2.068330744344185,19.757005595475594
2.4595014321509834,15.779736362791153
2.6478933302329377,17.015030255171684
3.1186854329472062,21.770064865061734
3.2656248308418974,17.945658576432912
2.6784947240593664,15.561655201772528
1.8346855440080811,11.94898448235819
2.651874908866621,20.72136104989089
3.0256480440653393,16.558401884667106
3.2380693704666137,18.12668109067595
2.49541485396188,9.384712581754352
2.240441676065197,14.335317563940661
1.537861526043686,12.83440148113492
2.1996232457450597,13.26747946358308
2.978266363738824,19.44962212985878
2.6702186435198048,14.864451566338715
3.131659825199342,20.9672216217975
2.779515234546117,14.71530260704208
2.4888214371579274,15.545633021593328
2.9266943879823426,20.59660682095841
4.448775445974652,19.0095574001215
2.7788053616849226,16.754176994450305
2.593996922247997,17.666294427994618
3.36115118385662,18.520521054976722
3.562133864524051,16.75442187434439
2.775821422427021,16.64721911985778
3.569638225136781,18.019302821211948
3.8214373960047587,16.84277402330422
3.0608896075655454,18.208223591698992
3.293658539742003,19.69113580579533
3.0209975221615717,17.80803039982496
2.627991988878034,22.727771109748364
2.424123148000772,14.449421940411836
3.4963766469724513,21.769703453174078
2.274629719658969,21.071902329251053
1.610099296107358,8.180701810299237
3.2134464886901903,15.588284280075861
1.5098302928928407,12.36772914870529
3.075244095184008,17.28238923064218
2.1074403538406514,13.621151037162353
1.7692873867227084,14.596911522273857
2.899125744810918,17.338440594421925
3.5058965950592484,18.711382973033473
2.4492077300705843,15.753049438882064
2.149115637270812,16.342425716490954
2.849424372858875,16.543559465683625
3.889478383277762,19.19876719020474
3.1896877504322037,19.98789565485406
3.801262628272547,20.45195691374116
1.9443482300249109,13.962919415456964
2.60986943980854,17.58374003529868
2.984691157013035,17.851670532484754
2.499846400306641,18.0639138090759
2.9665290405584788,15.023948719795222
3.3656493202684836,21.37335324767573
3.3754002986888434,19.917951262834944
2.119921472728605,13.74007205665232
4.066230769011974,22.749230611132397
2.818925999399474,17.148419424861125
2.0898430447207734,20.710002789257317
3.3423740405701667,13.919015447243073
2.746108458312541,11.343111576646365
2.7232690660609746,16.9699592944285
2.7375416788813216,13.397714927262356
2.6130177865898436,18.062575835610822
3.077935517453485,17.445140453724296
3.4838697691762133,21.528483388345954
2.9652922401320914,19.18680742540499
1.937407641674809,17.524612855976635
3.7456765260515885,24.16421657390833
2.2784601766674184,12.01803251203287
2.2876324260112577,9.768896113257952
2.813439988347388,17.69870547149505
3.3944294694423456,20.058719173751246
2.2380431574379216,15.428953624996685
3.647961185099024,16.824773764857103
2.306467342696206,18.752075920361957
1.8598599622014815,18.692919549853034
2.2555524695414784,12.40213183732686
1.8573425655803084,19.24862146686275
2.809921590459979,15.437515946630006
3.116725142517513,14.246875329265485
2.7799472434738597,16.861741333503932
2.651991070202102,20.836133730925614
2.147938892991944,17.912657819812054
2.856852278892411,18.20669339832982
2.740557387419839,15.55206359128272
3.5843509911797504,15.080161221235073
2.6130589259342893,17.718870668176564
3.034432458380574,18.793865470506145
3.2002456840942988,12.058110740149218
2.6906096334525724,17.293461974276763
1.9813390546941287,13.669656013444008
2.909717430048926,12.766905183502303
3.648466620947,19.520427634523443
3.663462239946494,21.508159936222874
2.4389530210786456,14.409581738040037
2.89710905964179,15.812757586544702
2.8450748347379426,19.356995107356635
3.0837465449021058,16.888182486735108
2.500658045316956,17.58179314638843
2.676318771544948,12.582441650545746
3.0018023648806578,19.12139667459063
2.1724573498049966,12.156030245883237
2.7542444055735524,11.959875440849315
3.2426266108224033,16.076857628745405
2.027582236906854,12.860251424757285
2.66862780463498,12.08655230585176
1.4116760363021252,14.18604930550013
2.805382804517143,15.736790880705987
3.949870451528377,21.356279933737145
3.9893642488517047,21.23754917738289
2.808574869921029,14.017881469718434
2.974079915355915,21.143657929436344
2.779275135453032,15.311386535943585
2.678310661934649,13.592813607398849
3.0159265149702885,15.257179275310614
