Batch,n_escalones,uplift_J_total_kg,pct_escalones_con_mejora,es_lockbox,fold,J_R_temprano_hist_pp,J_R_tardio_hist_pp,J_R_hist_pp,dSn_hist,dFeO_hist,J_F_hist_pp,J_batch_hist_pp,J_R_temprano_rec_pp,J_R_tardio_rec_pp,J_R_rec_pp,dSn_rec,dFeO_rec,J_F_rec_pp,J_batch_rec_pp,uplift_batch_pp,uplift_batch_kg,dist_Reducción_tasa_feed_Carbon_kg_min,dir_Reducción_tasa_feed_Carbon_kg_min,dir_R_temprano_tasa_feed_Carbon_kg_min,dir_R_tardio_tasa_feed_Carbon_kg_min,dist_Reducción_tasa_gn_nm3_min,dir_Reducción_tasa_gn_nm3_min,dir_R_temprano_tasa_gn_nm3_min,dir_R_tardio_tasa_gn_nm3_min,dist_R,dist_total,rendimiento_proxy_batch,recuperacion_refinada_pct,recuperacion_real_pct,f_metal,f_dross,f_polvo,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,sn_cargado_batch_kg,temperatura_media_fusion,frac_carga_secundaria_media_fusion,feed_dross_Fe_total_t,fecha_inicio_batch,idx_cronologico,recuperacion_refinada_pct_next,recuperacion_refinada_pct_media2,rendimiento_proxy_batch_next,rendimiento_proxy_batch_media2,recuperacion_real_pct_next,recuperacion_real_pct_media2
AP0299,3,35.549045214599595,33.33333333333333,False,3,1.801922455487152,-0.12401463652489472,1.6779078189622574,2.2903290526458706,-0.284482650971505,0.0,1.6779078189622574,1.9105203074708454,-0.1185731225458771,1.7919471849249684,2.3449317777559866,-0.2867754201155656,0.0,1.7919471849249684,0.11403936596271103,58.4451750558894,0.5112901046594042,0.5112901046594042,0.7338703139782122,0.40000000000000013,0.11937019220469729,0.11937019220469729,0.02477724328076023,0.1666666666666658,0.3153301484320507,0.3153301484320507,66.914701893064,65.61183187207303,67.87327284800011,0.66914701893064,0.14568374322216732,0.18516923784719272,39.20999649,230.46563023032823,53720.527197288895,1037.4674976944302,0.4757217424347729,22.064667813528004,2026-07-29 11:24:00,288,60.20673368741126,62.90928277974214,61.295334254739316,64.10501807390166,64.65092779941378,66.26210032370695
AP0300,2,22.797356465653703,50.0,True,-1,1.5505184102831546,-0.04819437577133633,1.5023240345118183,1.944744668134498,-0.2368523877437551,0.0,1.5023240345118183,1.6245394493309884,-0.04819437577133633,1.576345073559652,1.988085058661758,-0.2396725718652587,0.0,1.576345073559652,0.07402103904783375,37.9357825120148,0.21070067848536148,0.21070067848536148,0.42140135697072295,0.0,0.2503265576769139,0.2503265576769139,0.5006531153538278,0.0,0.23051361808113768,0.23051361808113768,61.295334254739316,60.20673368741126,64.65092779941378,0.6129533425473932,0.1980953537513303,0.18895130370127652,39.20999649,229.4263017781532,53393.69623139887,1024.950498400765,0.4798008506104433,21.114064673515497,2026-07-29 18:58:00,289,62.467755509177216,61.337244598294234,63.655865098284764,62.47559967651204,62.40375844607845,63.52734312274612
AP0301,4,60.4858764858362,75.0,True,-1,2.6599227408336223,0.49945884985915484,3.159381590692777,2.6557932669702167,-0.2562788740963522,0.0,3.159381590692777,2.783610017940635,0.5018324021249013,3.2854424200655363,2.704238329775231,-0.2568042950471176,0.0,3.2854424200655363,0.1260608293727592,64.60617505353909,0.5704477126169366,0.4295522873830633,0.9999999999999999,-0.1408954252338733,0.32391376156176,0.01407442488224768,0.2063787505902526,-0.17822990082575724,0.4471807370893483,0.4471807370893483,63.655865098284764,62.467755509177216,62.40375844607845,0.6365586509828477,0.11554380159096392,0.2478975474261884,39.20999649,227.6074769868469,52696.954188127966,1032.6898923912051,0.48249550171320965,20.75534742202551,2026-07-30 02:26:00,290,68.0089425863327,65.23834904775495,68.96048025564419,66.30817267696447,66.11142418219424,64.25759131413635
AP0302,4,102.7352895451222,100.0,True,-1,1.8706849132222372,-0.0822359659564662,1.788448947265771,2.563071077849894,-0.3237732626922622,0.0,1.788448947265771,2.001038410400104,-0.0679405193781561,1.9330978910219478,2.530341633425531,-0.3094827519390161,0.0,1.9330978910219478,0.14464894375617687,74.13258367504065,0.6930157847707992,0.19301578477079917,0.5000000000000004,-0.1139684304584021,0.5663668441778,-0.5663668441778,-0.46606702168893405,-0.666666666666666,0.6296913144742996,0.6296913144742996,68.96048025564419,68.0089425863327,66.11142418219424,0.6896048025564419,0.15188331627714208,0.15851188116641607,39.20999649,227.6074769868469,53574.94629428877,1051.9095525772675,0.48007444884377254,23.31368816731801,2026-07-30 10:50:00,291,67.4020275637985,67.7054850750656,67.95762562185553,68.45905293874986,72.4003527787944,69.25588848049432
AP0303,2,86.60155173320547,100.0,True,-1,1.0926137391064576,0.0,1.0926137391064576,1.9839090611395478,-0.2683008198806661,0.0,1.0926137391064576,1.2476430024943035,0.0,1.2476430024943035,2.008921203969197,-0.26311806662919446,0.0,1.2476430024943035,0.15502926338784584,79.452497486271,0.6500000000000002,0.35000000000000064,0.35000000000000064,,0.4151379939128362,-0.4151379939128362,-0.4151379939128362,,0.5325689969564182,0.5325689969564182,67.95762562185553,67.4020275637985,72.4003527787944,0.6795762562185553,0.12973971213390775,0.19068403164753686,37.46618825284555,227.2154822417463,50209.86584287377,1039.5559265174445,0.39744945607416104,18.756706545899263,2026-07-30 18:42:00,292,64.41000243958423,65.90601500169137,65.25104153742109,66.60433357963831,72.17903265324465,72.28969271601952
AP0304,2,32.312245251761425,100.0,True,-1,1.6804800437351088,0.0,1.6804800437351088,2.1144045466617896,-0.2546598121880605,0.0,1.6804800437351088,1.7408837298062518,0.0,1.7408837298062518,2.0957250258122473,-0.24784705460248552,0.0,1.7408837298062518,0.06040368607114299,30.956889111460782,0.3914468032640238,-0.008553196735976237,-0.008553196735976237,,0.5286174283934515,-0.5286174283934515,-0.5286174283934515,,0.46003211582873765,0.46003211582873765,65.25104153742109,64.41000243958423,72.17903265324465,0.652510415374211,0.12488041385783327,0.22260917076795578,37.46618825284555,226.1701629214779,49904.90822043563,1030.4428711957348,0.3933191851521637,18.209743176221163,2026-07-31 02:00:00,293,72.82294856664973,68.61647550311699,74.24538638795586,69.74821396268848,73.96137236074496,73.0702025069948
AP0305,1,2.8438675778552707,100.0,True,-1,0.0,-0.032351414447553954,-0.032351414447553954,0.2173330018666644,-0.0386114699444343,0.0,-0.032351414447553954,0.0,-0.02497869266857674,-0.02497869266857674,0.2166239012530887,-0.0380448248900129,0.0,-0.02497869266857674,0.007372721778977215,3.7785199117258226,1.0000000000000002,1.0000000000000002,,1.0000000000000002,0.10530097533558697,-0.10530097533558697,,-0.10530097533558697,0.5526504876677936,0.5526504876677936,74.24538638795586,72.82294856664973,73.96137236074496,0.7424538638795586,0.12025944203856943,0.137286694081872,37.46618825284555,226.1701629214779,50154.50473129425,989.4824558311363,0.3955889646391458,19.07072393955453,2026-07-31 10:33:00,294,68.82195904278298,70.82245380471636,70.45913240780253,72.3522593978792,71.03022338422412,72.49579787248453
AP0306,4,15.050769275114078,50.0,True,-1,2.9566229719407886,0.8982945619095224,3.8549175338503106,3.2833685951907245,-0.3199335971916816,0.0,3.8549175338503106,2.9865542894734016,0.9058396963142676,3.892393985787669,3.2601664267686408,-0.31374842702534733,0.0,3.892393985787669,0.03747645193735849,19.206681617896226,0.27480311993970385,0.27480311993970385,0.22592896396038326,0.32367727591902445,0.27126848608516996,-0.27126848608516996,-0.5425369721703399,0.0,0.2730358030124369,0.2730358030124369,70.45913240780253,68.82195904278298,71.03022338422412,0.7045913240780254,0.12942092367943678,0.16598775224253792,37.46618825284555,226.09847773257823,51274.9619313306,992.9442905333219,0.3998469561121437,17.70951733439506,2026-07-31 17:47:00,295,68.84217544767698,68.83206724522998,69.59642918083054,70.02778079431653,72.97041672870677,72.00032005646544
AP0307,4,50.28252852983928,25.0,True,-1,1.3366384094801467,0.15605075057605133,1.492689160056198,2.651617306370329,-0.35663943229319206,0.0,1.492689160056198,1.4359561234529314,0.15605075057605133,1.5920068740289828,2.6594937974817303,-0.35194525709980395,0.0,1.5920068740289828,0.09931771397278477,50.90032841105219,0.24999999999999997,0.24999999999999997,0.49999999999999994,0.0,0.2083333333333333,-0.2083333333333333,-0.4166666666666666,0.0,0.22916666666666663,0.22916666666666663,69.59642918083054,68.84217544767698,72.97041672870677,0.6959642918083054,0.058483639799920016,0.2455520683917745,41.449812264285704,225.38162584358167,53540.43700374028,1039.3257446022958,0.3830421115665669,16.63932369077427,2026-08-01 01:35:00,296,66.01922110474561,67.4306982762113,66.72856210927988,68.1624956450552,69.59594580261276,71.28318126565976
AP0308,3,63.116722514303746,66.66666666666666,True,-1,1.5483216277642247,-0.792614436028453,0.7557071917357716,2.20581870469799,-0.3261516582367425,0.0,0.7557071917357716,1.663304659856735,-0.7875734507577468,0.8757312090989882,2.2232391146078174,-0.3218113256253651,0.0,0.8757312090989882,0.12002401736321655,61.512308898648485,0.4812587334754878,0.4812587334754878,0.9999999999999999,0.22188810021323174,0.25143753157225396,-0.25143753157225396,-0.666666666666668,-0.043822964025046915,0.3663481325238709,0.3663481325238709,66.72856210927988,66.01922110474561,69.59594580261276,0.6672856210927988,0.1334084920660345,0.19930588684116668,41.44981226428571,225.38162584358167,53704.59380781464,1012.1347248959254,0.3846027779088021,18.356838474939835,2026-08-01 09:28:00,297,65.71820200904077,65.86871155689319,66.88466018316834,66.8066111462241,63.41705997348818,66.50650288805048
AP0309,4,65.75245252992332,50.0,True,-1,2.294440118946059,1.15693649842495,3.4513766173710088,3.455950511197387,-0.3735066701272078,0.0,3.4513766173710088,2.4324312836917907,1.1575403964197366,3.5899716801115273,3.4727471634613822,-0.3679350411079384,0.0,3.5899716801115273,0.13859506274051858,71.02996965451577,0.315042665785235,0.315042665785235,0.43008533157046985,0.2000000000000001,0.41666666666666624,-0.2499999999999995,-0.6666666666666657,0.16666666666666674,0.36585466622595064,0.36585466622595064,66.88466018316834,65.71820200904077,63.41705997348818,0.6688466018316834,0.15271509585317256,0.17843830231514404,41.44981226428571,225.38162584358167,53978.21976343686,1009.0663138112266,0.38217138389106114,17.316529452584906,2026-08-01 16:51:00,298,70.82081632237052,68.26950916570564,71.40259819071879,69.14362918694357,75.20432497612147,69.31069247480482
AP0310,4,30.715782280106893,50.0,True,-1,2.6690792910882064,-0.016943465318895387,2.652135825769311,3.1712015077356055,-0.37395259007268716,0.0,2.652135825769311,2.7268856712698675,-0.010406629104447104,2.7164790421654206,3.1393493239489896,-0.36467958786445476,0.0,2.7164790421654206,0.06434321639610951,32.97589840300613,0.20744982628161696,-0.028434107182977744,0.1790157190986392,-0.2358839334645947,0.41910705489852423,-0.41910705489852423,-0.4999999999999999,-0.3382141097970486,0.3132784405900706,0.3132784405900706,71.40259819071879,70.82081632237052,75.20432497612147,0.7140259819071878,0.08843437727568783,0.19753964081712436,41.449812264285704,223.7116225639592,54885.96568496023,996.7703469476667,0.3855482692762547,17.080267527520448,2026-08-02 00:16:00,299,76.42105864098745,73.620937481679,77.20482942071501,74.30371380571691,77.2815379249959,76.24293145055869
AP0311,3,9.929445298336006,66.66666666666666,True,-1,0.2638989329092283,0.6371001401010357,0.9009990730102639,1.3275019346449843,-0.1692273338316217,0.0,0.9009990730102639,0.2638989329092283,0.6515273974150235,0.9154263303242518,1.3296730113475947,-0.1687186124001769,0.0,0.9154263303242518,0.014427257313987862,7.39396937341878,0.2842904542142997,0.2842904542142997,0.0,0.42643568132144954,0.2804386671876716,-0.058216444965449234,0.0,-0.08732466744817385,0.28236456070098565,0.28236456070098565,77.20482942071501,76.42105864098745,77.2815379249959,0.7720482942071502,0.06335644607148481,0.16459525972136488,41.44981226428571,223.7116225639592,51981.574226677934,982.8210482708904,0.37472006930230073,15.851725191765452,2026-08-02 08:37:00,300,67.70800021958333,72.06452943028539,68.86060126091267,73.03271534081384,65.16554370134891,71.2235408131724
AP0312,2,9.527446848072103,100.0,True,-1,1.4944482309884874,0.19358617087645646,1.688034401864944,2.15499955383726,-0.2610474326422718,0.0,1.688034401864944,1.5260694690938847,0.20238163552510866,1.7284511046189934,2.1548217379862837,-0.25856666191998234,0.0,1.7284511046189934,0.040416702754049405,20.71356016145032,0.6174801484068599,0.6174801484068599,0.2349602968137202,0.9999999999999997,0.2276499699563439,-0.2276499699563439,-0.12196660657935479,-0.33333333333333304,0.4225650591816019,0.4225650591816019,68.86060126091267,67.70800021958333,65.16554370134891,0.6886060126091268,0.14289592632438108,0.1684980610664923,41.44981226428571,223.7116225639592,53101.37541180941,1005.9714572553881,0.38310835035158347,16.17150809619434,2026-08-02 16:30:00,301,64.62687133682353,66.16743577820343,65.21787700622376,67.03923913356822,69.85585197726279,67.51069783930585
AP0313,4,7.75509317048801,50.0,True,-1,1.1833127702360617,-0.3190308481435197,0.8642819220925421,2.6050516261129126,-0.3868921821422207,0.0,0.8642819220925421,1.1968397395138684,-0.314429804609338,0.8824099349045303,2.5972097038392525,-0.38447052187254954,0.0,0.8824099349045303,0.01812801281198828,9.290606566143994,0.23104149951977693,0.23104149951977693,0.3041981792750804,0.15788481976447347,0.0925879580906348,-0.0925879580906348,-0.13644731370352733,-0.048728602477742286,0.16181472880520587,0.16181472880520587,65.21787700622376,64.62687133682353,69.85585197726279,0.6521787700622376,0.14493981908017534,0.20288141085758718,41.44981226428572,223.68578720806846,53332.22478215033,984.4005737496726,0.3883357062953387,16.354402984486494,2026-08-03 00:27:00,302,72.6907072059106,68.65878927136706,73.54833479688197,69.38310590155287,70.7193117678835,70.28758187257314
AP0314,3,24.90447393252853,66.66666666666666,True,-1,0.3360236335502778,0.14498250500994786,0.48100613856022567,1.2464112324367111,-0.1810201784117029,0.0,0.48100613856022567,0.3360236335502778,0.15625225603150222,0.49227588958178004,1.205274250595582,-0.1733997076842519,0.0,0.49227588958178004,0.011269751021554364,5.775747398546612,0.4121264196395836,-0.4121264196395836,0.0,-0.6181896294593754,0.4451657851802511,-0.4451657851802511,0.0,-0.6677486777703766,0.4286461024099173,0.4286461024099173,73.54833479688197,72.6907072059106,70.7193117678835,0.7354833479688198,0.10935949316131527,0.15515715886986495,41.44981226428571,223.68578720806846,52872.29056007406,975.649935177283,0.3769328529373894,16.378113758933644,2026-08-03 08:30:00,303,71.1191963558437,71.90495178087716,71.7674508920415,72.65789284446174,71.11672272245225,70.91801724516787
AP0315,4,19.417490375026432,25.0,True,-1,2.123415375729094,-0.4188160149782593,1.7045993607508347,3.082791756176692,-0.4165003376426611,0.0,1.7045993607508347,2.196891840094972,-0.4188160149782593,1.7780758251167128,3.1145801176196533,-0.417405478028973,0.0,1.7780758251167128,0.07347646436587807,37.65668798751251,0.13003714078803488,0.13003714078803488,0.26007428157606977,0.0,0.04017125608788279,0.04017125608788279,0.08034251217576557,0.0,0.08510419843795883,0.08510419843795883,71.7674508920415,71.1191963558437,71.11672272245225,0.717674508920415,0.13820383680600198,0.14412165427358298,41.50480573615384,223.68578720806846,53734.36589469755,993.7046564784407,0.37061757242335597,16.384934246919222,2026-08-03 16:18:00,304,68.29534583662378,69.70727109623374,68.78090271590784,70.27417680397467,71.28746190735325,71.20209231490276
AP0316,4,8.468480532908506,25.0,True,-1,1.8669542669211818,0.3571175797865652,2.2240718467077474,3.0443771708727985,-0.378522597358097,0.0,2.2240718467077474,1.8905865607830785,0.3571175797865652,2.247704140569644,3.0400456747196403,-0.37635914634087575,0.0,2.247704140569644,0.02363229386189669,12.111550604222055,0.2500000000000001,0.2500000000000001,0.5000000000000002,0.0,0.08333333333333325,-0.08333333333333325,-0.1666666666666665,0.0,0.16666666666666669,0.16666666666666669,68.78090271590784,68.29534583662378,71.28746190735325,0.6878090271590784,0.1426291324404917,0.16956184040042988,41.50480573615384,222.97383187110725,53451.699612368386,982.5572231865027,0.3731433942547052,15.947181389032878,2026-08-03 23:46:00,305,76.27733051292954,72.28633817477666,77.49134228268635,73.1361224992971,74.36146278482336,72.8244623460883
AP0317,4,66.769106313328,50.0,True,-1,0.9124475017184773,-0.04585539098895028,0.866592110729527,2.919686661160784,-0.4398102817637276,0.0,0.866592110729527,1.039105202523786,-0.04585539098895028,0.9932498115348357,2.937144161928248,-0.43507395114812586,0.0,0.9932498115348357,0.1266577008053087,64.9120716627207,0.39463835219565224,0.39463835219565224,0.7892767043913045,0.0,0.19344523770476446,-0.19344523770476446,-0.3868904754095289,0.0,0.2940417949502083,0.2940417949502083,77.49134228268635,76.27733051292954,74.36146278482336,0.7749134228268635,0.06727750229345605,0.15780907487968038,41.50480573615384,222.90263633741114,53991.191803443195,971.0090575460405,0.37704575630419507,16.952406951658887,2026-08-04 07:19:00,306,72.47672709248081,74.37702880270518,73.61717325880034,75.55425777074333,73.38521007206953,73.87333642844644
AP0318,3,47.89787921420509,33.33333333333333,True,-1,1.335865913738304,-0.4339881678340301,0.9018777459042738,2.045159667904873,-0.290195593110997,0.0,0.9018777459042738,1.4262866437999473,-0.4339881678340301,0.9922984759659171,2.0939528636614257,-0.2929408627367537,0.0,0.9922984759659171,0.0904207300616433,46.34062415659219,0.1962589940851346,0.1962589940851346,0.5887769822554039,0.0,0.1624513071258336,0.1624513071258336,0.48735392137750083,0.0,0.17935515060548413,0.17935515060548413,73.61717325880034,72.47672709248081,73.38521007206953,0.7361717325880034,0.07113946106964486,0.19268880634235164,41.50480573615384,222.90263633741114,53352.65779242029,976.8530366856667,0.36754955684062285,16.36022886629165,2026-08-04 14:29:00,307,77.68194225921276,75.07933467584678,78.743619457751,76.18039635827566,76.26959941362763,74.82740474284859
AP0319,3,7.187288920169607,33.33333333333333,True,-1,-0.3244767190903149,-0.3553774471123758,-0.6798541662026907,1.1220003550095075,-0.23043242440022313,0.0,-0.6798541662026907,-0.2966570190027259,-0.3553774471123758,-0.6520344661151017,1.1148526403927939,-0.2275401474015414,0.0,-0.6520344661151017,0.02781970008758894,14.257596294889332,0.3333333333333335,0.3333333333333335,1.0000000000000004,0.0,0.14854235589646067,-0.14854235589646067,-0.44562706768938204,0.0,0.2409378446148971,0.2409378446148971,78.743619457751,77.68194225921276,76.26959941362763,0.7874361945775099,0.08225785589464098,0.1303059495278491,41.50480573615384,222.70618205570074,53786.568063015366,992.3741583207478,0.37384593551611406,16.088373335877474,2026-08-04 21:55:00,308,69.58033212600465,73.6311371926087,70.47378361792774,74.60870153783937,72.46308915027156,74.3663442819496
AP0320,3,10.61333260518316,33.33333333333333,True,-1,0.479004299331337,-0.4166365235120508,0.06236777581928615,1.383140684034844,-0.22946278235179424,0.0,0.06236777581928615,0.5148994235517139,-0.4166365235120508,0.09826290003966309,1.3960479563183306,-0.22946278235179424,0.0,0.09826290003966309,0.03589512422037694,18.39625116294318,0.3333333333333331,0.3333333333333331,0.9999999999999993,0.0,0.0,0.0,0.0,0.0,0.16666666666666655,0.16666666666666655,70.47378361792774,69.58033212600465,72.46308915027156,0.7047378361792773,0.06802494526921248,0.22723721855151016,41.50480573615384,222.5939224661519,54753.77942792453,1000.0891725686764,0.3753923282595085,16.544819482863705,2026-08-05 05:11:00,309,72.07428028518332,70.82730620559398,73.03732845374714,71.75555603583743,71.54731175312261,72.00520045169708
AP0321,2,1.0758740922282755,0.0,True,-1,0.0,-0.2905249056507,-0.2905249056507,0.6157191649173404,-0.1214480519937339,0.0,-0.2905249056507,0.0,-0.28066433280450737,-0.28066433280450737,0.6192648581378339,-0.1214480519937339,0.0,-0.28066433280450737,0.009860572846192628,5.053543583673722,0.5750137141973569,0.5750137141973569,,0.5750137141973569,0.0,0.0,,0.0,0.28750685709867846,0.28750685709867846,73.03732845374714,72.07428028518332,71.54731175312261,0.7303732845374713,0.06303962170333033,0.20658709375919831,41.50480573615384,222.5939224661519,53339.753884372054,977.0090771006605,0.3759143010729705,16.480689778371318,2026-08-05 12:53:00,310,64.1176097588855,68.09594502203441,64.74269757468193,68.89001301421453,65.04939899480657,68.2983553739646
AP0322,4,4.294759235496457,25.0,True,-1,1.6801405240669554,0.13493951497549422,1.8150800390424495,2.841260298249643,-0.36907058741713417,0.0,1.8150800390424495,1.6855135289901706,0.13493951497549422,1.8204530439656648,2.83221142961549,-0.3672188320647888,0.0,1.8204530439656648,0.005373004923215241,2.753665023147811,0.025000000000000102,0.025000000000000102,0.050000000000000204,0.0,0.07132721970612725,-0.07132721970612725,-0.1426544394122545,0.0,0.04816360985306368,0.04816360985306368,64.74269757468193,64.1176097588855,65.04939899480657,0.6474269757468193,0.18154574888426864,0.17102727536891216,41.50480573615384,222.54285765701636,53361.9073141188,983.4470564715017,0.3762662047905659,16.378557990243436,2026-08-05 20:28:00,311,67.95490181048453,66.03625578468501,69.16477196689875,66.95373477079033,71.75685401618706,68.40312650549681
AP0323,2,16.23189750048384,50.0,True,-1,-0.07744293050863464,0.16905373416931954,0.0916108036606849,1.252865070803186,-0.20572063976907717,0.0,0.0916108036606849,-0.04319106163720415,0.16905373416931954,0.1258626725321154,1.246899795109091,-0.2026377288955025,0.0,0.1258626725321154,0.03425186887143049,17.554082796608125,0.45,0.45,0.9,0.0,0.23749947414528128,-0.23749947414528128,-0.47499894829056255,0.0,0.34374973707264067,0.34374973707264067,69.16477196689875,67.95490181048453,71.75685401618706,0.6916477196689876,0.07479347738226014,0.23355880294875234,41.50480573615384,222.48157988605374,54735.45424823103,1025.0944822587599,0.37582033590689196,17.05166269318969,2026-08-06 04:10:00,312,73.4414836110525,70.69819271076852,74.27540310744783,71.7200875371733,72.32031120421937,72.0385826102032
AP0324,4,47.86524083798115,75.0,True,-1,2.1422285224544386,0.01651668114019106,2.1587452035946297,3.541422711089198,-0.46630267879815834,0.0,2.1587452035946297,2.254956319049304,0.042333026277005636,2.2972893453263095,3.551964980893079,-0.45967943559054036,0.0,2.2972893453263095,0.13854414173167973,71.00387263748586,0.5368676339064038,0.5368676339064038,0.30379241380464117,0.7699428540081663,0.2982845783001442,-0.2982845783001442,-0.12607119670190975,-0.47049795989837867,0.417576106103274,0.417576106103274,74.27540310744783,73.4414836110525,72.32031120421937,0.7427540310744783,0.06350956085093683,0.19373640807458486,41.50480573615384,222.48157988605374,53355.024829800175,988.8647136941794,0.3732282263991743,15.870004160085278,2026-08-06 12:07:00,313,65.7113878597076,69.57643573538004,66.89922059471319,70.5873118510805,60.61474574952931,66.46752847687434
AP0325,4,34.408245144265756,50.0,True,-1,2.1078336536045224,0.39210755793553864,2.4999412115400608,3.0525685502594895,-0.3631757976301232,0.0,2.4999412115400608,2.1788582010495188,0.3932580940295394,2.572116295079058,3.0955508024341998,-0.3660475223338841,0.0,2.572116295079058,0.07217508353899715,36.98973031373604,0.39809811615351925,0.39809811615351925,0.2961962323070385,0.5,0.2612267012405623,0.09456003457389567,-0.16666666666666663,0.35578673581445797,0.3296624086970408,0.3296624086970408,66.89922059471319,65.7113878597076,60.61474574952931,0.6689922059471318,0.12987027535093557,0.2011375187019326,41.50480573615384,222.21495151145146,53570.00115809633,979.2112312875855,0.37718287020328045,16.621618945306984,2026-08-06 19:45:00,314,68.16941774973931,66.94040280472345,69.07407448257621,67.98664753864469,73.97108420833047,67.29291497892989
AP0326,3,93.6053283805902,33.33333333333333,True,-1,1.9813812782636926,-0.4452460362457261,1.5361352420179664,2.4234690699119694,-0.3155313877902644,0.0,1.5361352420179664,2.154055273908481,-0.4452460362457261,1.7088092376627546,2.470331670605586,-0.31296342613308814,0.0,1.7088092376627546,0.17267399564478825,88.49542276795398,0.3333333333333333,0.3333333333333333,0.9999999999999999,0.0,0.15195910956917727,-0.15195910956917727,-0.45587732870753184,0.0,0.2426462214512553,0.2426462214512553,69.07407448257621,68.16941774973931,73.97108420833047,0.6907407448257622,0.11636106010396607,0.19289819507027176,41.36253203653846,221.74835185589745,54209.88542910131,1026.52937824394,0.3845760062735764,17.915711650654682,2026-08-07 03:32:00,315,76.01514238376294,72.09228006675113,77.66126683328832,73.36767065793227,73.16883879495664,73.56996150164355
AP0327,2,2.354666670943132,50.0,True,-1,1.389783458570036,0.24932504966672533,1.6391085082367614,1.5049375297985796,-0.1543915961983108,0.0,1.6391085082367614,1.389783458570036,0.2582539161995172,1.6480373747695531,1.521341452499998,-0.1566164284283282,0.0,1.6480373747695531,0.00892886653279179,4.576044098055792,0.5,0.5,0.0,1.0,0.16666666666666674,0.16666666666666674,0.0,0.3333333333333335,0.33333333333333337,0.33333333333333337,77.66126683328832,76.01514238376294,73.16883879495664,0.7766126683328832,0.06975117169822423,0.15363615996889252,41.36253203653846,221.74835185589745,53786.3394419656,1000.8422261452395,0.38154505431032765,17.091591521300863,2026-08-07 11:34:00,316,71.76366936099475,73.88940587237884,72.192694914391,74.92698087383965,75.78504320446396,74.47694099971031
AP0328,4,20.91966834393168,25.0,True,-1,1.7492080160405994,0.2515060960116559,2.0007141120522554,2.6898214921818346,-0.3322763814504608,0.0,2.0007141120522554,1.8057470640012903,0.2515060960116559,2.0572531600129462,2.7045846743185824,-0.3313375464117832,0.0,2.0572531600129462,0.05653904796069087,28.97626207985407,0.1367120533192634,0.1367120533192634,0.2734241066385268,0.0,0.04166666666666701,-0.04166666666666701,-0.08333333333333402,0.0,0.0891893599929652,0.0891893599929652,72.192694914391,71.76366936099475,75.78504320446396,0.72192694914391,0.09851722678293638,0.17955582407315376,41.36253203653847,221.7042266570919,53574.423505255,972.7233478647249,0.3815146556998198,17.729266830935757,2026-08-07 19:00:00,317,68.40937192003642,70.08652064051559,69.55231633949222,70.8725056269416,71.91056526399635,73.84780423423015
AP0329,4,14.039821465410824,75.0,True,-1,2.884318084777191,0.07475047053345985,2.9590685553106506,3.4405194591527963,-0.40075700750596077,0.0,2.9590685553106506,2.906831423696354,0.07662190656468071,2.9834533302610344,3.460522720065862,-0.4026515965808779,0.0,2.9834533302610344,0.024384774950383825,12.49719716207171,0.294473591166762,0.2563414396874551,0.012682879374910173,0.5,0.3121629938128298,0.06216299381283069,-0.2499999999999991,0.3743259876256605,0.3033182924897959,0.3033182924897959,69.55231633949222,68.40937192003642,71.91056526399635,0.6955231633949223,0.10184278790481595,0.2026340487002618,41.362532036538454,221.6270075591822,53691.74871349675,992.2071187959934,0.3810212527797433,17.160969566416586,2026-08-08 02:33:00,318,73.68522465365253,71.04729828684447,74.92141231405941,72.23686432677582,81.66888517425527,76.78972521912581
AP0330,3,0.0,0.0,True,-1,0.16834649998654053,0.34067480941632117,0.5090213094028617,1.1828836111601957,-0.16860847567986592,0.0,0.5090213094028617,0.16834649998654053,0.34067480941632117,0.5090213094028617,1.1828836111601957,-0.16860847567986592,0.0,0.5090213094028617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.92141231405941,73.68522465365253,81.66888517425527,0.7492141231405941,0.09952838410589293,0.151257492753513,41.36253203653846,221.6270075591822,53564.144908629096,974.0769270420311,0.38297740128365465,16.558117311901704,2026-08-08 10:07:00,319,73.52671556112453,73.60597010738853,74.48703645142531,74.70422438274235,71.68159046363407,76.67523781894467
AP0331,4,36.75675487923381,75.0,True,-1,2.7576258619712624,0.044800743844082835,2.8024266058153455,3.201317355326673,-0.3699178270853917,0.0,2.8024266058153455,2.8223800467515634,0.06280312494005513,2.8851831716916188,3.223986642191598,-0.3687224547834054,0.0,2.8851831716916188,0.08275656587627322,42.412740011590024,0.5850504176039425,0.5850504176039425,0.2194575253220054,0.9506433098858795,0.2164432139331845,-0.033556786066816266,-0.08333333333333402,0.016219761199701505,0.4007468157685635,0.4007468157685635,74.48703645142531,73.52671556112453,71.68159046363407,0.7448703645142531,0.07582693810089754,0.17930269738484927,41.362532036538454,221.6270075591822,53732.01089830749,979.537408552975,0.3800188826690581,16.987700012760733,2026-08-08 17:23:00,320,67.14075146702469,70.33373351407461,67.88638795725905,71.18671220434217,74.74685220787765,73.21422133575587
