subset,kpi,variable,n,coef_por_sd,ci_lo,ci_hi,p_hc3,p_perm,spearman,p_spearman,r2_adj
TOTAL,rendimiento_proxy_batch,dir_Reducción_tasa_feed_Carbon_kg_min,350,-0.39272556702573597,-0.8268221759464746,0.041371041895002625,0.07620020452905915,,-0.09914781406086258,0.06390846370131015,0.009722598395518367
TOTAL,rendimiento_proxy_batch,dir_R_temprano_tasa_feed_Carbon_kg_min,325,0.20722342723127604,-0.3052621159775426,0.7197089704400947,0.428062753349161,,0.02658016860483328,0.6330638628031651,0.001933291882374455
TOTAL,rendimiento_proxy_batch,dir_R_tardio_tasa_feed_Carbon_kg_min,337,0.19115619711606954,-0.33078246686268953,0.7130948610948287,0.4728668030657561,,0.0014218834349493392,0.9792530800640923,0.0038266074407936612
TOTAL,rendimiento_proxy_batch,dist_Reducción_tasa_gn_nm3_min,350,0.20674523256577615,-0.32657514153292444,0.7400656066644767,0.4473781901204261,,0.02994534440617013,0.5766073030986903,0.004283129060965729
TOTAL,rendimiento_proxy_batch,dir_Reducción_tasa_gn_nm3_min,350,0.07236958031882743,-0.431595514076651,0.5763346747143059,0.7783640627724551,,0.0010082952698672995,0.9850038436544248,0.0025488696202976557
TOTAL,rendimiento_proxy_batch,dir_R_temprano_tasa_gn_nm3_min,325,0.038079789943684245,-0.42547790450595335,0.5016374843933219,0.8720896151088973,,0.018546938237977637,0.7390587550067448,-0.004401320066760972
TOTAL,rendimiento_proxy_batch,dir_R_tardio_tasa_gn_nm3_min,337,-0.11699071567406825,-0.6477928527878956,0.413811421439759,0.6657536460654991,,0.010082248358585974,0.853697731964173,0.00014885216793214529
TOTAL,rendimiento_proxy_batch,dist_R,350,0.13851794801212125,-0.38977727023709785,0.6668131662613404,0.6073228648332294,,0.009838005483170596,0.8544855443650395,0.0032237587090846453
TOTAL,rendimiento_proxy_batch,dist_total,350,0.016735468741059172,-0.4470345074554357,0.4805054449375541,0.9436152773453454,,0.015454295142008733,0.7732653620684697,0.0023090653776774994
TOTAL,rendimiento_proxy_batch,uplift_batch_pp,350,-0.04494277627065361,-0.5211692281270276,0.43128367558572034,0.8532548454212011,,-0.022140033801511323,0.6797744173548952,0.0023918292155808984
TOTAL,recuperacion_refinada_pct_next,dist_Reducción_tasa_feed_Carbon_kg_min,349,-0.04861540104885415,-0.563315930226245,0.4660851281285367,0.8531302318933597,,-0.022984050339942493,0.6687285859975226,0.005891424911629306
TOTAL,recuperacion_refinada_pct_next,dir_Reducción_tasa_feed_Carbon_kg_min,349,-0.21921221697313223,-0.7348285863869225,0.2964041524406581,0.404692036367267,,-0.07074142250547397,0.18734637217328473,0.008194275006036311
TOTAL,recuperacion_refinada_pct_next,dir_R_temprano_tasa_feed_Carbon_kg_min,324,0.44967369910594446,-0.10067425124088991,1.000021649452779,0.10928149662508164,,0.06081309567802975,0.27509009453847033,0.016890785474650838
TOTAL,recuperacion_refinada_pct_next,dir_R_tardio_tasa_feed_Carbon_kg_min,336,-0.1809458311774803,-0.656531327656553,0.2946396653015924,0.4558445841340725,,-0.07095535089447996,0.19448605157491217,0.006709182896802224
TOTAL,recuperacion_refinada_pct_next,dist_Reducción_tasa_gn_nm3_min,349,-0.024570777811551342,-0.5150172328152808,0.46587567719217804,0.9217799623029784,,-0.04085433573410078,0.4467756107433687,0.005802445204248885
TOTAL,recuperacion_refinada_pct_next,dir_Reducción_tasa_gn_nm3_min,349,0.07917780169183389,-0.38113362934377626,0.5394892327274441,0.7360175161611705,,-0.011103544595373925,0.8362492127841263,0.0060901362334808695
TOTAL,recuperacion_refinada_pct_next,dir_R_temprano_tasa_gn_nm3_min,324,-0.10819137370593657,-0.5960923143661883,0.3797095669543151,0.663838738096429,,-0.046929682827601155,0.3998251950152495,0.005619464110840022
TOTAL,recuperacion_refinada_pct_next,dir_R_tardio_tasa_gn_nm3_min,336,-0.143006271812135,-0.6288311969107843,0.3428186532865143,0.5639865096678347,,-0.05375313313685751,0.3259275987199152,0.018522476918092945
TOTAL,recuperacion_refinada_pct_next,dist_R,349,0.055767660391821336,-0.38499606705931794,0.49653138784296064,0.8041463410526987,,-0.024019701991922472,0.6547452790185576,0.00593068858387813
TOTAL,recuperacion_refinada_pct_next,dist_total,349,-0.2641603058457871,-0.7548934430590427,0.22657283136746853,0.29140554323717005,,-0.04987308452529603,0.3529192795355192,0.009284860825679364
TOTAL,recuperacion_refinada_pct_next,uplift_batch_pp,349,-0.09344896239201136,-0.5683305977481692,0.3814326729641464,0.6997270453416801,,0.02861853941681112,0.5941515896785656,0.006207492914521939
TOTAL,recuperacion_refinada_pct_media2,dist_Reducción_tasa_feed_Carbon_kg_min,349,0.08177685075354084,-0.28954385224647866,0.45309755375356037,0.6659975728574241,,-0.005694250528176331,0.9155850492553589,0.025601055233132053
TOTAL,recuperacion_refinada_pct_media2,dir_Reducción_tasa_feed_Carbon_kg_min,349,-0.2967445490019496,-0.6591867729912597,0.06569767498736057,0.10856130488412549,,-0.09736803005835398,0.06925108663674151,0.03280256020288974
TOTAL,recuperacion_refinada_pct_media2,dir_R_temprano_tasa_feed_Carbon_kg_min,324,0.3033115208568966,-0.06639116486961694,0.6730142065834102,0.10783651860934466,,0.053932491542405515,0.33317555162304496,0.034993718290604825
TOTAL,recuperacion_refinada_pct_media2,dir_R_tardio_tasa_feed_Carbon_kg_min,336,0.00986392479320708,-0.3651880193590167,0.38491586894543084,0.9588893646807092,,-0.02076626058437618,0.7044842545790084,0.024711968412336027
TOTAL,recuperacion_refinada_pct_media2,dist_Reducción_tasa_gn_nm3_min,349,0.05543793161878342,-0.3231611186988559,0.4340369819364227,0.7741155118205443,,-0.008348564851410806,0.8765002789084178,0.025275513340974998
TOTAL,recuperacion_refinada_pct_media2,dir_Reducción_tasa_gn_nm3_min,349,0.08525353279037376,-0.2609852384793415,0.431492304060089,0.6293817834502702,,0.01590897131376442,0.7671104818052898,0.025658576430170887
TOTAL,recuperacion_refinada_pct_media2,dir_R_temprano_tasa_gn_nm3_min,324,-0.03576058656788339,-0.3877905245688503,0.31626935143308355,0.8421838522089542,,-0.024708856931465645,0.657687518423129,0.015086436674724979
TOTAL,recuperacion_refinada_pct_media2,dir_R_tardio_tasa_gn_nm3_min,336,-0.13506725461979197,-0.5215703191786388,0.2514358099390549,0.4933890564842702,,-0.05241398126425969,0.33814229358160963,0.034902649725038204
TOTAL,recuperacion_refinada_pct_media2,dist_R,349,0.10424444050717309,-0.25463850878288574,0.4631273897972319,0.5691463542805397,,0.0007555606642225035,0.9887786013541897,0.025979977727151216
TOTAL,recuperacion_refinada_pct_media2,dist_total,349,-0.12192873214424452,-0.48536765854246244,0.24151019425397344,0.5108332434471936,,-0.04251630219411289,0.42848975264012806,0.026326805817844412
TOTAL,recuperacion_refinada_pct_media2,uplift_batch_pp,349,-0.05748182858010111,-0.3936156370275219,0.2786519798673197,0.7374960763543363,,-0.013868632046096495,0.7962754408366777,0.0253018378962645
TOTAL,f_dross,dist_Reducción_tasa_feed_Carbon_kg_min,350,-0.00045127153960056773,-0.004077950703900579,0.0031754076246994435,0.8073234495409848,,0.030358285681664293,0.5713596100747715,0.05626966881568751
TOTAL,f_dross,dir_Reducción_tasa_feed_Carbon_kg_min,350,0.002600977950181672,-0.0011192198181234365,0.0063211757184867805,0.17059024478538054,,0.07550038905721601,0.15870438098030495,0.0610945992426668
