Batch,fase_proceso,orden_escalon_fase,fecha_inicio,ln_sn_dep,ln_feo_ret,sdi,irf_next
AP0033,Fusión,4,2026-05-02 17:38:00,,,,0.2995704094106015
AP0033,Fusión,5,2026-05-02 18:23:00,,,,0.30340835351449846
AP0033,Fusión,6,2026-05-02 19:13:00,,,,0.2937784792806948
AP0033,Reducción,0,2026-05-02 20:10:00,1.9489312864795012,-0.180294862168767,0.1459826647918312,
AP0033,Reducción,1,2026-05-02 20:40:00,0.5584819967778647,-0.10578236953747376,-0.49934169859687283,
AP0033,Reducción,2,2026-05-02 21:05:00,-0.11732498213191829,0.08414742217561609,0.7241492396242426,
AP0033,Reducción,3,2026-05-02 21:25:00,-0.15198616531826412,-0.09391710436228537,-1.091157208941118,
AP0034,Fusión,0,2026-05-02 23:09:00,,,,0.24153849049735915
AP0034,Fusión,1,2026-05-02 23:34:00,,,,0.2776530609323284
AP0034,Fusión,2,2026-05-03 00:04:00,,,,0.2856282351523206
AP0034,Fusión,3,2026-05-03 00:39:00,,,,0.28420080128897124
AP0034,Fusión,4,2026-05-03 01:19:00,,,,0.2791584538682849
AP0034,Fusión,5,2026-05-03 02:04:00,,,,0.2756100662632657
AP0034,Fusión,6,2026-05-03 02:54:00,,,,0.2680804153502182
AP0034,Reducción,0,2026-05-03 03:46:00,1.5745097545524844,-0.19001437442286856,-0.3256339896762013,
AP0034,Reducción,1,2026-05-03 04:16:00,0.5567522344114828,0.05829575037698186,1.1397097381813013,
AP0034,Reducción,2,2026-05-03 04:41:00,0.48575683600544745,-0.047465264944273756,0.011104186562709895,
AP0034,Reducción,3,2026-05-03 05:01:00,0.17979005598164716,-0.01893276752777146,-0.009537619296067446,
AP0035,Fusión,0,2026-05-03 06:22:00,,,,0.24863511478562203
AP0035,Fusión,1,2026-05-03 06:47:00,,,,0.27031766898303816
AP0035,Fusión,2,2026-05-03 07:17:00,,,,0.2814416585365333
AP0035,Fusión,3,2026-05-03 07:52:00,,,,0.2818950953773754
AP0035,Fusión,4,2026-05-03 08:32:00,,,,0.28193871783852614
AP0035,Fusión,5,2026-05-03 09:17:00,,,,0.2763549356042105
AP0035,Fusión,6,2026-05-03 10:07:00,,,,0.25814961626090166
AP0035,Reducción,0,2026-05-03 11:17:00,1.8964301286978995,-0.02683561080616604,1.6280740206362392,
AP0035,Reducción,1,2026-05-03 11:47:00,0.5334791519305175,-0.05175345109790235,0.01594464095149406,
AP0035,Reducción,2,2026-05-03 12:12:00,0.26381256213138515,-0.02843479238703718,-0.020535361738986624,
AP0035,Reducción,3,2026-05-03 12:32:00,0.26412485714686607,-0.013739400361569449,0.12673085353117158,
AP0036,Fusión,0,2026-05-03 14:03:00,,,,0.25918221617861664
AP0036,Fusión,1,2026-05-03 14:28:00,,,,0.27079472299697543
AP0036,Fusión,2,2026-05-03 14:58:00,,,,0.26203523404667806
AP0036,Fusión,3,2026-05-03 15:33:00,,,,0.27758160892350464
AP0036,Fusión,4,2026-05-03 16:13:00,,,,0.26930883705947356
AP0036,Fusión,5,2026-05-03 16:58:00,,,,0.27274982573171175
AP0036,Fusión,6,2026-05-03 17:48:00,,,,0.260403890410016
AP0036,Reducción,0,2026-05-03 19:22:00,1.5201559784549814,-0.2213023896692163,-0.6928679182371815,
AP0036,Reducción,1,2026-05-03 19:52:00,0.5251504359468985,0.045685313053816776,0.9820035664850663,
AP0036,Reducción,2,2026-05-03 20:17:00,0.6603029984377784,-0.06425847592476928,0.017718239190085527,
AP0036,Reducción,3,2026-05-03 20:37:00,,,,
AP0037,Fusión,0,2026-05-03 21:48:00,,,,0.19825165410459644
AP0037,Fusión,1,2026-05-03 22:13:00,,,,0.24886527462239272
AP0037,Fusión,2,2026-05-03 22:43:00,,,,0.2895498686966083
AP0037,Fusión,3,2026-05-03 23:18:00,,,,0.28369730130521886
AP0037,Fusión,4,2026-05-03 23:58:00,,,,0.2738709354141005
AP0037,Fusión,5,2026-05-04 00:43:00,,,,0.2801371717895944
AP0037,Fusión,6,2026-05-04 01:33:00,,,,0.25809264879393645
AP0037,Reducción,0,2026-05-04 02:53:00,1.083844695770971,-0.0043980868067313075,1.039863827703658,
AP0037,Reducción,1,2026-05-04 03:23:00,0.6937142602618126,-0.08941746180698275,-0.20046035780801486,
AP0037,Reducción,2,2026-05-04 03:48:00,0.4277035403299276,0.025131606475113005,0.6790196050810576,
AP0037,Reducción,3,2026-05-04 04:08:00,0.41225408537370417,-0.07217117912053843,-0.30945770583168014,
AP0038,Fusión,0,2026-05-04 05:30:00,,,,0.2678995059776688
AP0038,Fusión,1,2026-05-04 05:55:00,,,,0.28849725816670985
AP0038,Fusión,2,2026-05-04 06:25:00,,,,0.293678534673569
AP0038,Fusión,3,2026-05-04 07:00:00,,,,0.2996717398941038
AP0038,Fusión,4,2026-05-04 07:40:00,,,,0.29311242229163276
AP0038,Fusión,5,2026-05-04 08:25:00,,,,0.2851157913852175
AP0038,Fusión,6,2026-05-04 09:15:00,,,,0.2789812728522584
AP0038,Reducción,0,2026-05-04 10:12:00,0.9239671623571118,-0.10882763268887488,-0.1643091645316369,
AP0038,Reducción,1,2026-05-04 10:42:00,1.5486809443142218,-0.12237643752308956,0.3249165690833262,
AP0038,Reducción,2,2026-05-04 11:07:00,0.1278913049862984,-0.07287931684320556,-0.6009018634457572,
AP0038,Reducción,3,2026-05-04 11:27:00,0.42723933713524803,-0.010843495759936381,0.31880437953588425,
AP0039,Fusión,0,2026-05-04 12:57:00,,,,0.2355635333150918
AP0039,Fusión,1,2026-05-04 13:22:00,,,,0.2613392933121685
AP0039,Fusión,2,2026-05-04 13:52:00,,,,0.2529831687647769
AP0039,Fusión,3,2026-05-04 14:27:00,,,,0.24215070211233025
AP0039,Fusión,4,2026-05-04 15:07:00,,,,0.23367024845767284
AP0039,Fusión,5,2026-05-04 15:52:00,,,,0.2627144906461399
AP0039,Fusión,6,2026-05-04 16:42:00,,,,0.2507849014264596
AP0039,Reducción,0,2026-05-04 18:05:00,2.0008505794034868,-0.24101916556978698,-0.40934107629438277,
AP0039,Reducción,1,2026-05-04 18:35:00,0.9137837351912853,-0.06254332009167282,0.28835053427455704,
AP0039,Reducción,2,2026-05-04 19:00:00,0.1658720528240919,-0.07223250146424735,-0.5564529618183817,
AP0039,Reducción,3,2026-05-04 19:20:00,,,,
AP0040,Fusión,0,2026-05-04 20:45:00,,,,0.24351090794365987
AP0040,Fusión,1,2026-05-04 21:10:00,,,,0.2833210913066807
AP0040,Fusión,2,2026-05-04 21:40:00,,,,0.2828746380500572
AP0040,Fusión,3,2026-05-04 22:15:00,,,,0.27949110928519666
AP0040,Fusión,4,2026-05-04 22:55:00,,,,0.27531352451226165
AP0040,Fusión,5,2026-05-04 23:40:00,,,,0.26899640822041154
AP0040,Fusión,6,2026-05-05 00:30:00,,,,0.26433874914965744
AP0040,Reducción,0,2026-05-05 01:30:00,0.38532541635744666,0.017188490419482696,0.5572103205522736,
AP0040,Reducción,1,2026-05-05 02:00:00,1.548977268092593,-0.2972933508176753,-1.4239562400841594,
AP0040,Reducción,2,2026-05-05 02:25:00,0.288049725974416,0.1143107746507074,1.4311574724814902,
AP0040,Reducción,3,2026-05-05 02:45:00,-0.23539535253791713,-0.012424603031478432,-0.3596413828527014,
AP0041,Fusión,0,2026-05-05 04:15:00,,,,0.23958819773825155
AP0041,Fusión,1,2026-05-05 04:40:00,,,,0.273372790688813
AP0041,Fusión,2,2026-05-05 05:10:00,,,,0.26363495738826886
AP0041,Fusión,3,2026-05-05 05:45:00,,,,0.2726043486930037
AP0041,Fusión,4,2026-05-05 06:25:00,,,,0.2670684589538171
AP0041,Fusión,5,2026-05-05 07:10:00,,,,0.2573373957066552
AP0041,Fusión,6,2026-05-05 08:00:00,,,,0.2586939680447199
AP0041,Reducción,0,2026-05-05 08:59:00,1.995206763381472,-0.29254197392504144,-0.9302129758689424,
AP0041,Reducción,1,2026-05-05 09:29:00,0.4765259848973816,0.1800946323393645,2.277472308291027,
AP0041,Reducción,2,2026-05-05 09:54:00,0.08499966879097014,0.012147194185978196,0.2064716106507521,
AP0041,Reducción,3,2026-05-05 10:14:00,0.25405335709003457,-0.029354488570100538,-0.03949152861097083,
AP0042,Fusión,0,2026-05-05 11:42:00,,,,0.27630640126248496
AP0042,Fusión,1,2026-05-05 12:07:00,,,,0.30206381062781074
AP0042,Fusión,2,2026-05-05 12:37:00,,,,0.2904163265617584
AP0042,Fusión,3,2026-05-05 13:12:00,,,,0.2947382846071259
AP0042,Fusión,4,2026-05-05 13:52:00,,,,0.2878646863988624
AP0042,Fusión,5,2026-05-05 14:37:00,,,,0.29550184537724045
AP0042,Fusión,6,2026-05-05 15:27:00,,,,0.2860940446188994
AP0042,Reducción,0,2026-05-05 16:21:00,1.2956382379955387,-0.16209250835031072,-0.3252868455075686,
AP0042,Reducción,1,2026-05-05 16:51:00,1.1852332792809188,-0.1334153471280889,-0.1489201919999701,
AP0042,Reducción,2,2026-05-05 17:16:00,0.20434874280828771,0.007138156487940569,0.2757303076876934,
AP0042,Reducción,3,2026-05-05 17:36:00,-0.06173205443030813,0.024175748670846736,0.18002543227815923,
AP0043,Fusión,0,2026-05-05 19:04:00,,,,0.2808840069510334
AP0043,Fusión,1,2026-05-05 19:29:00,,,,0.3258145029057755
AP0043,Fusión,2,2026-05-05 19:59:00,,,,0.31439831079362796
AP0043,Fusión,3,2026-05-05 20:34:00,,,,0.30848602973553685
AP0043,Fusión,4,2026-05-05 21:14:00,,,,0.30190738802787326
AP0043,Fusión,5,2026-05-05 21:59:00,,,,
AP0043,Fusión,6,2026-05-05 22:49:00,,,,0.28040328584660956
AP0043,Reducción,0,2026-05-05 23:45:00,1.6413005594046186,-0.04394862635461796,1.201814295858439,
AP0043,Reducción,1,2026-05-06 00:15:00,0.7968920461608308,-0.17344410636342442,-0.9375490174734135,
AP0043,Reducción,2,2026-05-06 00:40:00,0.1538929020740182,-0.029645954686926584,-0.14256664479524764,
AP0043,Reducción,3,2026-05-06 01:00:00,-0.05520456072971076,0.07983688929023673,0.7431643321726565,
AP0044,Fusión,0,2026-05-06 02:36:00,,,,0.24868236834549345
AP0044,Fusión,1,2026-05-06 03:01:00,,,,0.26038725476094216
AP0044,Fusión,2,2026-05-06 03:31:00,,,,0.26140641144528004
AP0044,Fusión,3,2026-05-06 04:06:00,,,,0.28176474670167256
AP0044,Fusión,4,2026-05-06 04:46:00,,,,0.2788653961409281
AP0044,Fusión,5,2026-05-06 05:31:00,,,,0.26867172852234616
AP0044,Fusión,6,2026-05-06 06:21:00,,,,0.26949945705537065
AP0044,Reducción,0,2026-05-06 07:19:00,1.5190169498480912,-0.12877972395498888,0.23121971029820254,
AP0044,Reducción,1,2026-05-06 07:49:00,0.801308600874247,-0.05809636612621979,0.22034493961204915,
AP0044,Reducción,2,2026-05-06 08:14:00,-0.13783209795241885,-0.06546412535907434,-0.7924733515431621,
AP0044,Reducción,3,2026-05-06 08:34:00,0.6627047515431499,-0.08597243494673257,-0.19701959792417578,
AP0045,Fusión,0,2026-05-06 10:18:00,,,,0.20484074110631564
AP0045,Fusión,1,2026-05-06 10:43:00,,,,0.20645194759359622
AP0045,Fusión,2,2026-05-06 11:13:00,,,,0.24062810880077584
AP0045,Fusión,3,2026-05-06 11:48:00,,,,0.23653906163402041
AP0045,Fusión,4,2026-05-06 12:28:00,,,,0.24014651274145274
AP0045,Fusión,5,2026-05-06 13:13:00,,,,0.2322488031544216
AP0045,Fusión,6,2026-05-06 14:03:00,,,,0.24685398087637528
AP0045,Reducción,0,2026-05-06 15:25:00,1.7349492283424406,-0.13807361529372336,0.35421307540520686,
AP0045,Reducción,1,2026-05-06 15:55:00,0.1888028816158228,0.007011642116706825,0.25891930278289105,
AP0045,Reducción,2,2026-05-06 16:20:00,-0.028151049754912033,0.03440806203155545,0.3159295705606424,
AP0045,Reducción,3,2026-05-06 16:40:00,0.3040291826060625,-0.05265086140702511,-0.22247943146418858,
AP0046,Fusión,0,2026-05-06 18:03:00,,,,0.21237334756213083
AP0046,Fusión,1,2026-05-06 18:28:00,,,,0.26066799902776755
AP0046,Fusión,2,2026-05-06 18:58:00,,,,0.2602099065117076
AP0046,Fusión,3,2026-05-06 19:33:00,,,,0.26532382515079306
AP0046,Fusión,4,2026-05-06 20:13:00,,,,0.25289551986570324
AP0046,Fusión,5,2026-05-06 20:58:00,,,,0.26473695845874673
AP0046,Fusión,6,2026-05-06 21:48:00,,,,0.2463638898028742
AP0046,Reducción,0,2026-05-06 22:55:00,1.309534304391974,-0.07901137276242103,0.5194205767677638,
AP0046,Reducción,1,2026-05-06 23:25:00,1.0139549682168023,-0.08530928072147255,0.16086216100207684,
AP0046,Reducción,2,2026-05-06 23:50:00,0.294907634100039,-0.13106484658527673,-1.0157408317527283,
AP0046,Reducción,3,2026-05-07 00:10:00,-0.3013769813123848,0.01992228232917336,-0.10215415802065114,
AP0047,Fusión,0,2026-05-07 01:40:00,,,,0.20033030230143525
AP0047,Fusión,1,2026-05-07 02:05:00,,,,0.24100887290638404
AP0047,Fusión,2,2026-05-07 02:35:00,,,,0.23204517592258658
AP0047,Fusión,3,2026-05-07 03:10:00,,,,0.23960675636467885
AP0047,Fusión,4,2026-05-07 03:50:00,,,,0.2537683885542952
AP0047,Fusión,5,2026-05-07 04:35:00,,,,0.234444237339491
AP0047,Fusión,6,2026-05-07 05:25:00,,,,0.24107389171446802
AP0047,Reducción,0,2026-05-07 06:37:00,1.7119525224244594,-0.1550454978150489,0.16149754427397056,
AP0047,Reducción,1,2026-05-07 07:07:00,0.76766878801181,-0.08663116339163582,-0.09864284590454808,
AP0047,Reducción,2,2026-05-07 07:32:00,0.1361631055852043,-0.0943634354186213,-0.8074712486010087,
AP0047,Reducción,3,2026-05-07 07:52:00,0.4144042955696582,-0.1089008938626039,-0.6746046430563809,
AP0048,Fusión,0,2026-05-07 09:53:00,,,,0.1808564775926677
AP0048,Fusión,1,2026-05-07 10:18:00,,,,0.19133378939008777
AP0048,Fusión,2,2026-05-07 10:48:00,,,,0.22552674795011732
AP0048,Fusión,3,2026-05-07 11:23:00,,,,0.21482996179623212
AP0048,Fusión,4,2026-05-07 12:03:00,,,,0.23823481666292992
AP0048,Fusión,5,2026-05-07 12:48:00,,,,0.23479981669087918
AP0048,Fusión,6,2026-05-07 13:38:00,,,,0.2367545511976945
AP0048,Reducción,0,2026-05-07 14:46:00,1.6325819433477522,-0.17361638506526308,-0.1035819073048787,
AP0048,Reducción,1,2026-05-07 15:16:00,0.6426527262360289,-0.11286031551608125,-0.4859504289247836,
AP0048,Reducción,2,2026-05-07 15:41:00,0.3306285712993849,0.03247398887567736,0.6553684600561585,
AP0048,Reducción,3,2026-05-07 16:01:00,0.18964061014697559,-0.0025119037271421323,0.16452157287555427,
AP0049,Fusión,0,2026-05-07 17:37:00,,,,0.1877857351002222
AP0049,Fusión,1,2026-05-07 18:02:00,,,,0.23056919063404863
AP0049,Fusión,2,2026-05-07 18:32:00,,,,0.2353617147657447
AP0049,Fusión,3,2026-05-07 19:07:00,,,,0.2316147162067333
AP0049,Fusión,4,2026-05-07 19:47:00,,,,0.24589090586839873
AP0049,Fusión,5,2026-05-07 20:32:00,,,,0.22634160307826204
AP0049,Fusión,6,2026-05-07 21:22:00,,,,0.22778745278489204
AP0049,Reducción,0,2026-05-07 22:30:00,1.6439566714419425,-0.24704364183654845,-0.8264797469235419,
AP0049,Reducción,1,2026-05-07 23:00:00,0.263442860427811,-0.0002641066177019063,0.260801794250792,
AP0049,Reducción,2,2026-05-07 23:25:00,0.4008062284937596,0.031163161267576962,0.7124378411695291,
AP0049,Reducción,3,2026-05-07 23:45:00,0.666872026310414,-0.09262726319461656,-0.2594006056357516,
AP0050,Fusión,0,2026-05-08 01:25:00,,,,0.19896225685702404
AP0050,Fusión,1,2026-05-08 01:50:00,,,,0.198623276185947
AP0050,Fusión,2,2026-05-08 02:20:00,,,,0.22690322131372964
AP0050,Fusión,3,2026-05-08 02:55:00,,,,0.2418235034200294
AP0050,Fusión,4,2026-05-08 03:35:00,,,,0.2355255964322598
AP0050,Fusión,5,2026-05-08 04:20:00,,,,0.23773150933108136
AP0050,Fusión,6,2026-05-08 05:10:00,,,,0.2335271334720059
AP0050,Reducción,0,2026-05-08 06:19:00,0.901032443453907,-0.013899321952713472,0.7620392239267723,
AP0050,Reducción,1,2026-05-08 06:49:00,1.1776818734516825,-0.1250909557582234,-0.07322768413055147,
AP0050,Reducción,2,2026-05-08 07:14:00,0.4550069023653788,-0.11712774638368598,-0.7162705614714809,
AP0050,Reducción,3,2026-05-08 07:34:00,,,,
AP0051,Fusión,0,2026-05-08 09:35:00,,,,0.20167563181778003
AP0051,Fusión,1,2026-05-08 10:02:00,,,,0.23354579176371923
AP0051,Fusión,2,2026-05-08 10:34:00,,,,0.24450355780519045
AP0051,Fusión,3,2026-05-08 11:11:00,,,,0.2458685872315417
AP0051,Fusión,4,2026-05-08 11:53:00,,,,0.24094852465069488
AP0051,Fusión,5,2026-05-08 12:40:00,,,,0.24983628179576384
AP0051,Fusión,6,2026-05-08 13:32:00,,,,0.2457353087179713
AP0051,Reducción,0,2026-05-08 14:35:00,2.2581654913322518,-0.316632943404671,-0.9081639427144585,
AP0051,Reducción,1,2026-05-08 15:05:00,-0.30411275389983705,-0.00922780554156862,-0.3963908093155233,
AP0051,Reducción,2,2026-05-08 15:30:00,0.5809203793502923,0.14024887017476947,1.983409081097987,
AP0051,Reducción,3,2026-05-08 15:50:00,-0.37614637334318324,0.07876164051722637,0.4114700318290804,
AP0052,Fusión,0,2026-05-08 17:23:00,,,,0.29441556681159664
AP0052,Fusión,1,2026-05-08 17:50:00,,,,0.31655332381281526
AP0052,Fusión,2,2026-05-08 18:22:00,,,,0.2928894423624835
AP0052,Fusión,3,2026-05-08 18:59:00,,,,0.28720182244462716
AP0052,Fusión,4,2026-05-08 19:41:00,,,,0.2788453335099652
AP0052,Fusión,5,2026-05-08 20:28:00,,,,0.27599122243409935
AP0052,Fusión,6,2026-05-08 21:20:00,,,,0.2666133913841328
AP0052,Reducción,0,2026-05-08 22:34:00,2.002352929675513,-0.21540140927742057,-0.1516611630986926,
AP0052,Reducción,1,2026-05-08 23:04:00,0.7390673796447357,-0.050427716421541,0.23479021542932565,
AP0052,Reducción,2,2026-05-08 23:29:00,0.794964042266857,-0.08353510077030624,-0.040386965436205347,
AP0052,Reducción,3,2026-05-08 23:49:00,,,,
AP0053,Fusión,0,2026-05-09 01:19:00,,,,0.22823213139579676
AP0053,Fusión,1,2026-05-09 01:46:00,,,,0.2524412905498896
AP0053,Fusión,2,2026-05-09 02:18:00,,,,0.26271189716685467
AP0053,Fusión,3,2026-05-09 02:55:00,,,,0.24407521228564924
AP0053,Fusión,4,2026-05-09 03:37:00,,,,0.252408901162816
AP0053,Fusión,5,2026-05-09 04:24:00,,,,0.237262867739319
AP0053,Fusión,6,2026-05-09 05:16:00,,,,0.2319016904180957
AP0053,Reducción,0,2026-05-09 06:37:00,2.157923815636265,-0.19646145018902528,0.19330931374601223,
AP0053,Reducción,1,2026-05-09 07:07:00,0.09764600306237878,0.11857166537723181,1.2833626568346967,
AP0053,Reducción,2,2026-05-09 07:32:00,0.6447087213102203,-0.10933762770668959,-0.4486675557566755,
AP0053,Reducción,3,2026-05-09 07:52:00,0.6450675585346801,-0.1201801321091515,-0.5567337625568349,
AP0054,Fusión,0,2026-05-09 09:42:00,,,,0.24540079313355218
AP0054,Fusión,1,2026-05-09 10:09:00,,,,0.2723017992472583
AP0054,Fusión,2,2026-05-09 10:41:00,,,,0.28908504392263085
AP0054,Fusión,3,2026-05-09 11:18:00,,,,0.27340449682384593
AP0054,Fusión,4,2026-05-09 12:00:00,,,,0.2674267625875483
AP0054,Fusión,5,2026-05-09 12:47:00,,,,0.2642814216119796
AP0054,Fusión,6,2026-05-09 13:39:00,,,,0.26581119649496987
AP0054,Reducción,0,2026-05-09 14:44:00,2.4114702264656684,-0.45228358827389525,-2.1113656562732843,
AP0054,Reducción,1,2026-05-09 15:14:00,0.04170562492760853,0.1610043248842541,1.6517488737701493,
AP0054,Reducción,2,2026-05-09 15:39:00,0.35018546951770274,-0.10469303086890883,-0.6967448391713855,
AP0054,Reducción,3,2026-05-09 15:59:00,0.3070897970404495,-0.08800362497112327,-0.5729464526707831,
AP0055,Fusión,0,2026-05-09 17:09:00,,,,0.22867322856654493
AP0055,Fusión,1,2026-05-09 17:36:00,,,,0.24061833487648887
AP0055,Fusión,2,2026-05-09 18:08:00,,,,0.24044262906417732
AP0055,Fusión,3,2026-05-09 18:45:00,,,,0.25235407157344125
AP0055,Fusión,4,2026-05-09 19:27:00,,,,0.2538722679586778
AP0055,Fusión,5,2026-05-09 20:14:00,,,,0.23928249722741937
AP0055,Fusión,6,2026-05-09 21:06:00,,,,0.23048076142534726
AP0055,Reducción,0,2026-05-09 22:16:00,1.0465473562836518,-0.17393946905084023,-0.6928473342247505,
AP0055,Reducción,1,2026-05-09 22:46:00,-0.011676167003304932,0.08665732139880569,0.8548970469847519,
AP0055,Reducción,2,2026-05-09 23:11:00,0.48508829770766615,-0.05000860457001253,-0.01499774799245912,
AP0055,Reducción,3,2026-05-09 23:31:00,0.5254987152284258,-0.05068379952622983,0.018660719966127504,
AP0056,Fusión,0,2026-05-10 01:00:00,,,,0.19109183441435204
AP0056,Fusión,1,2026-05-10 01:27:00,,,,0.2106351869051653
AP0056,Fusión,2,2026-05-10 01:59:00,,,,0.21188351646264256
AP0056,Fusión,3,2026-05-10 02:36:00,,,,0.2334865335847156
AP0056,Fusión,4,2026-05-10 03:18:00,,,,0.23019324286098872
AP0056,Fusión,5,2026-05-10 04:05:00,,,,0.23098277127690872
AP0056,Fusión,6,2026-05-10 04:57:00,,,,0.21521400537250435
AP0056,Reducción,0,2026-05-10 06:10:00,0.9655770142187274,-0.025261055227157887,0.7129664619471485,
AP0056,Reducción,1,2026-05-10 06:40:00,0.45462434008213315,0.06330804512393975,1.0877047913215305,
AP0056,Reducción,2,2026-05-10 07:05:00,0.8035806654922931,-0.11813225091742617,-0.3777418436819685,
AP0056,Reducción,3,2026-05-10 07:25:00,,,,
AP0057,Fusión,0,2026-05-10 09:15:00,,,,0.2150793977358536
AP0057,Fusión,1,2026-05-10 09:42:00,,,,0.25009536214207384
AP0057,Fusión,2,2026-05-10 10:14:00,,,,0.2710849951667695
AP0057,Fusión,3,2026-05-10 10:51:00,,,,0.2508909688597646
AP0057,Fusión,4,2026-05-10 11:33:00,,,,0.25023289059310644
AP0057,Fusión,5,2026-05-10 12:20:00,,,,0.24467882343876565
AP0057,Fusión,6,2026-05-10 13:12:00,,,,0.23732352681657337
AP0057,Reducción,0,2026-05-10 14:15:00,1.2329380374622887,-0.07229906134520468,0.5099474240102418,
AP0057,Reducción,1,2026-05-10 14:45:00,0.20071158864409513,0.13089148844112292,1.5096264730553244,
AP0057,Reducción,2,2026-05-10 15:10:00,0.7577696708844467,-0.067239747532207,0.08537219556237663,
AP0057,Reducción,3,2026-05-10 15:30:00,,,,
AP0058,Fusión,0,2026-05-10 16:52:00,,,,0.20443957667880366
AP0058,Fusión,1,2026-05-10 17:19:00,,,,0.21046688386861262
AP0058,Fusión,2,2026-05-10 17:51:00,,,,0.2734308447919145
AP0058,Fusión,3,2026-05-10 18:28:00,,,,0.2602033945645472
AP0058,Fusión,4,2026-05-10 19:10:00,,,,0.25728011660789263
AP0058,Fusión,5,2026-05-10 19:57:00,,,,0.2622845502370713
AP0058,Fusión,6,2026-05-10 20:49:00,,,,0.24562190114341545
AP0058,Reducción,0,2026-05-10 21:48:00,1.0017604776146096,-0.12097622157956246,-0.20800173818101508,
AP0058,Reducción,1,2026-05-10 22:18:00,0.9677565746761361,0.06273573933512921,1.5951139680274282,
AP0058,Reducción,2,2026-05-10 22:43:00,0.13713489548442914,0.052045478057781466,0.6575896760622438,
AP0058,Reducción,3,2026-05-10 23:03:00,0.3557935039292849,-0.0834095822748331,-0.47830231881904606,
AP0059,Fusión,0,2026-05-11 00:45:00,,,,0.24522934182916215
AP0059,Fusión,1,2026-05-11 01:12:00,,,,0.24521023890678098
AP0059,Fusión,2,2026-05-11 01:44:00,,,,0.2563824270232473
AP0059,Fusión,3,2026-05-11 02:21:00,,,,0.24027315356795428
AP0059,Fusión,4,2026-05-11 03:03:00,,,,0.25409672869043903
AP0059,Fusión,5,2026-05-11 03:50:00,,,,0.2587101261005931
AP0059,Fusión,6,2026-05-11 04:42:00,,,,0.23539707713643
AP0059,Reducción,0,2026-05-11 05:54:00,2.3204829830098155,-0.288885980340711,-0.5683768203972943,
AP0059,Reducción,1,2026-05-11 06:24:00,-0.12214622801332918,0.12445060514824861,1.122359823469157,
AP0059,Reducción,2,2026-05-11 06:49:00,0.6623093831312064,-0.08858031722717982,-0.22349378914059193,
AP0059,Reducción,3,2026-05-11 07:09:00,0.8882964595618551,-0.07548334118057322,0.13346304775612294,
AP0060,Fusión,0,2026-05-11 08:48:00,,,,0.20352356137929656
AP0060,Fusión,1,2026-05-11 09:15:00,,,,0.2601106074043633
AP0060,Fusión,2,2026-05-11 09:47:00,,,,0.25442015049216016
AP0060,Fusión,3,2026-05-11 10:24:00,,,,0.25428592215509493
