,irf_F0,sio2_F0,al2o3_F0,feo_F0,cao_F0,masa_F0,feed_total_F0,frac_dross_F0,frac_Fe_F0,frac_sec_F0,cal_F0,T_F0,lanza_F0,gn_F0,C_F0,exc_o2_F0,kpi,irf_Rfin_prev,sio2_Rfin_prev,al2o3_Rfin_prev,kpi_prev,gap_h,es_lockbox
AP0237,0.25780527428935684,37.7187,12.144,18.799212162234756,23.0575,4615.887113376091,11343.577783063964,0.14369887215579125,0.1657325352860631,0.3987802344294053,0.09382473426996829,992.1727338566628,248.21562576293945,30.65011047865628,0.0650127627350223,18.938617499803772,68.59497324815254,0.19058573586595925,44.5722,13.5468,61.84588944667188,1.15,False
AP0238,0.2449938780913114,34.3425,10.9496,15.64126665592264,18.5514,5990.99503669993,11547.193480979417,0.1481548739043109,0.16302621228150405,0.40789555404775074,0.09624966058367998,978.5188395104303,362.28760223388673,29.764554046505275,0.06329467461917938,19.63925463822769,70.25934178842125,0.23255367622319353,41.8494,13.4316,68.59497324815254,1.4666666666666666,False
AP0239,0.24999778091200028,37.1474,12.1879,17.635968455546603,21.2092,4970.294356663777,11241.565215520284,0.1472949505165949,0.16304343132051305,0.40941407086204,0.09377338924637862,989.7507093040027,386.8044613924894,30.4498207500442,0.055663536150476894,19.357820031643254,71.00593098975824,0.22133930374448818,43.7573,13.3163,70.25934178842125,1.2666666666666666,False
AP0240,0.3355156869261873,34.8795,12.0989,22.772020048348107,20.8933,4925.930350160107,11370.24674369267,0.12105244866849693,0.16310103678299875,0.3924197771579674,0.0905160133328607,987.2557432157575,303.8500647911659,30.211410158259383,0.05757186726363831,19.32796424428946,68.32434865776489,0.19742123305684328,44.178,13.7267,71.00593098975824,1.3166666666666667,False
AP0241,0.382243925163691,31.2379,10.3985,22.545855213537468,17.3465,6111.813855023646,11531.785683550246,0.1422467404904684,0.15834270527650357,0.41037654179055766,0.09193596026277184,924.0218833638933,335.18625095912387,30.609885572896566,0.05624624556026516,18.620302400176968,69.9958317414688,0.2426078027171519,41.4529,13.1355,68.32434865776489,2.3333333333333335,False
AP0242,0.2249628799828112,39.6384,13.1585,17.103747794789147,23.2323,4571.883316428062,11482.466060420446,0.1418071020032659,0.16435570048532652,0.40254266351515783,0.09250222401124383,924.5281186513416,330.70383504231773,30.716049621330853,0.05450232724015141,18.86092638448832,62.97845754987414,0.2462029901097987,42.113,12.9722,69.9958317414688,1.2666666666666666,False
AP0243,0.3466920007258916,34.2965,11.5877,23.622518184260002,22.2527,4514.241512608857,11101.718038656032,0.1445679291986997,0.16423369941213575,0.4045583759835065,0.09048514991810407,984.0523823893147,258.8319300601357,29.85153310014387,0.058245389355316174,19.452261929259866,62.82293573323303,0.21011220730050212,42.8929,13.3392,62.97845754987414,1.2,False
AP0244,0.25882594048676894,37.1376,12.3145,18.46987087832393,21.9081,5432.22022215762,11466.540273826222,0.1378075937911153,0.15885802275471309,0.40289882256637893,0.10378860668261494,943.2102469968398,475.3852132161458,30.618278576078865,0.017382690445776356,18.96965752020084,61.497176353087305,0.2710702268279746,41.0693,12.8905,62.82293573323303,1.5333333333333334,False
AP0245,0.25720008187180593,33.9329,11.3,17.05241686811711,21.0673,4511.164467974017,11843.641657366072,0.14235063043458582,0.16131098410906006,0.40976532040302627,0.08024394687510723,961.7193413324032,310.27615715475645,30.804897041477783,0.026627612808619375,18.70827370798631,66.88606669464507,0.23503761549505925,40.4978,13.3659,61.497176353087305,1.2833333333333334,False
AP0246,0.29170122256176784,34.9387,12.164,19.475519634703197,19.6626,5427.418681292352,11391.049277320304,0.14735024618495324,0.16014014634474188,0.401753143954029,0.09368510307057838,976.3699508568193,260.9477717081706,30.11963600190088,0.053539030791010314,19.258081331669523,70.87472132044162,0.23241889968566465,41.7517,13.1541,66.88606669464507,1.25,False
AP0247,,,,,,,11698.883475167411,0.14326347906279582,0.16133254276765938,0.40535881039230354,0.10092309794222667,970.6828100346522,581.3768581814236,30.686544510955187,0.03646951429153888,19.185056088128167,69.60973596776374,0.29546022066308986,37.6735,12.2715,70.87472132044162,1.3,False
AP0248,0.24132724693737476,38.3862,12.4544,17.211169658877246,20.4782,5145.573548534275,10630.04604005814,0.09715061758535672,0.180590477558371,0.3416341648643645,0.09912664897641241,971.8032688763597,383.260004679362,30.258237901138713,0.03447168751151825,19.61520328819767,73.32809217442095,0.24948012717160264,41.4877,13.526,69.60973596776374,1.0833333333333333,False
AP0249,0.3464686095278896,32.0734,11.7746,22.075386043513298,19.8674,5120.898330824813,11616.192786162006,0.14328583504769984,0.1548944915214285,0.41094062878821563,0.08758371815163672,998.2022732827128,316.9673089981079,30.15574429986899,0.02944974486871977,19.193897606373408,70.00483969279398,0.2347422856599428,42.0814,12.9812,73.32809217442095,1.1833333333333333,False
AP0250,0.3000423072671687,35.2843,12.126,20.76496795057749,21.7965,5007.35600333101,11764.08293278372,0.1443523167083471,0.16130915935244267,0.4072974583960857,0.0927763224300715,967.5382362872526,316.4234125046503,30.615379327216754,0.02297162054749081,19.005773940410116,69.45453698126711,0.28309813924588184,39.8789,13.0358,70.00483969279398,1.05,False
AP0251,0.25767752212812317,36.6476,12.1351,18.284487757185065,22.1761,5092.252511521815,11582.91304579158,0.17702877404013667,0.13703895824584883,0.4610586192602792,0.09749386917981608,966.9202470015211,441.8721667480469,29.898219286757733,0.028134118655866198,20.023095132196094,66.30108189543635,0.23273567578852947,44.1302,13.6481,69.45453698126711,1.0333333333333334,False
AP0252,0.34297290810241965,33.2378,10.9325,22.483074531291965,21.3832,5393.286799246349,11340.913470492884,0.18430986191912976,0.16329713079525096,0.43660246534260605,0.1016899834265576,989.6095492299563,311.30344581604004,30.337501638906975,0.027988851302975775,19.404140688253737,71.88580223164061,0.24247660587855846,40.805,13.2985,66.30108189543635,1.55,False
AP0253,0.26853827047227635,34.7757,11.0015,17.914107461724413,20.9325,5626.484206799518,11703.120813642228,0.20758106967389633,0.0,0.6005738198740472,0.10063672975292196,999.1663891333135,409.8641873873197,29.885562654974038,0.03318787343546825,19.8689762754238,69.34247294264458,0.29982530343080244,37.9686,12.0763,71.88580223164061,0.9333333333333333,False
AP0254,0.25232475208650756,36.9635,12.591,17.317047735697017,19.0755,4058.4310872873043,11030.817221505302,0.1763803338252473,,0.5285220663335326,0.07018210949468026,954.4701221846459,515.0747341579861,29.41705026508849,,19.897645611962087,68.48296156193642,0.23436137282017963,42.234,13.1495,69.34247294264458,1.4333333333333333,False
AP0255,0.2198236946668857,36.2996,11.9042,14.841198904109588,19.3103,5958.901225791508,11398.984431087154,0.1727211481908418,1.0522046301806197e-07,0.5143246167007087,0.10094598429890775,1014.3135051917873,374.3861846923828,29.937535227080918,0.03454498551342665,19.836810523755084,69.36700634765852,0.2144075554314124,42.4296,13.2638,68.48296156193642,1.6166666666666667,False
AP0256,0.2974038404559794,31.8209,10.4814,18.025260145044317,18.3064,6484.425979640835,11516.712848295221,0.19357651463551356,0.0,0.5149783526257635,0.10307324435137644,994.8179950595286,380.6064947219122,30.045258296762476,0.03206662328142664,19.99343252065964,79.32291635988028,0.26431754256128437,38.626,12.5831,69.36700634765852,1.1333333333333333,False
AP0257,0.3163016555096813,30.7994,10.946,18.21527462798818,15.8429,3684.3779557580774,5354.223238487779,0.17203621240427536,0.0,0.45878689597435973,0.1090190470499802,948.2874348178404,1461.6464684527853,27.249265215266103,0.0442605574926992,19.923930662821185,73.9634410435498,0.24329111132780953,40.2437,13.1831,79.32291635988028,0.9666666666666667,False
AP0258,0.30786986420424417,33.4441,11.5461,19.44502983615364,18.1697,6082.95082685017,11403.08124139149,0.150442769843815,0.13610211825369273,0.43381533971984076,0.09692590037632004,1012.9783266736251,369.84753799438477,29.85040396859126,0.02550623825943197,19.544722949459587,70.92088416461371,0.22496819060551584,42.1349,13.3885,73.9634410435498,1.4166666666666667,False
AP0259,0.27240086735580504,33.9254,11.5854,17.62902141283911,19.2064,6088.857722939546,11250.139823403939,0.1548438239506868,0.13622792274186493,0.4137366061820287,0.10394985200680126,978.6555904194936,344.26583510178784,30.30032707810892,0.02491100599057847,19.44766284262788,71.72500942362744,0.2674943930549675,39.2458,12.9805,70.92088416461371,1.3333333333333333,False
AP0260,0.27075028305048643,33.8828,11.3334,16.881957023905453,17.1363,6956.306375109622,12122.176631600518,0.15092067931727948,0.13607990946000031,0.4295933187615286,0.09833659132225667,966.2391682516968,381.8888515896267,30.810557763370465,0.03721148958535888,18.59356124960967,72.66460557446115,0.278417204036245,37.0872,12.1319,71.72500942362744,1.5833333333333333,False
AP0261,0.2895601349944701,34.0301,11.1732,18.249237947891483,17.8207,6414.397224267394,11263.938356570903,0.14910999640430622,0.1368464261468428,0.42915071675193667,0.10148231017956424,995.4692258148982,322.5802431973544,30.05421099250699,0.026010002716249397,19.750578583810242,69.3587771950111,0.22175854862081026,41.4789,13.0569,72.66460557446115,1.1166666666666667,False
AP0262,0.3029248523374512,30.579,10.512,17.317305033575074,16.076,7107.068643768932,11191.230604290005,0.1523629679077687,0.13640199645710496,0.4325919689657171,0.10209175340684334,997.919450373757,315.50488602487667,29.982238775772064,0.025603232799660213,19.94169122103088,71.03711399943658,0.19405376631952717,42.92,14.422,69.3587771950111,1.5333333333333334,False
AP0263,0.4408940486218498,25.588,9.755,21.46095871071716,13.333,8777.226294387654,11150.084131405816,0.14988196357754016,0.1371954419643252,0.4306523015976145,0.10495594186006892,979.0172831229496,302.50834517045456,30.217982891067063,0.047933593744966675,19.2732731125686,72.47939123224289,0.29094461165933533,36.9556,11.4235,71.03711399943658,1.05,False
AP0264,0.2532003378967227,31.681,11.588,14.611431899006176,14.438,7536.090151927195,11464.435927987204,0.14728146613500356,0.141526380080905,0.4230025677479648,0.09490747760899892,1025.1174921237239,354.9265416463216,29.995611270857445,0.028288888467583706,19.924541495281307,53.46631279930443,0.19580483115495012,44.087,15.053,72.47939123224289,1.8666666666666667,False
AP0265,0.28264959869115064,32.3132,10.4758,16.793060607037333,16.624,7101.827042148379,11075.253902977494,0.1580337719001266,0.14664521300841732,0.45563496653563773,0.106598705350615,1003.4334387015142,338.5895330255682,29.95865089824661,0.034079107334522345,19.806150210011765,67.57812021336437,0.19366184463569155,43.8488,13.3519,53.46631279930443,1.8166666666666667,False
AP0266,0.22579906293941385,38.6616,13.2948,16.958503142626913,23.148,4867.795848020101,11505.50336428348,0.12909189797596743,0.14018784996152206,0.4532070693848,0.0979355137470655,974.4200692683003,318.31457901000977,30.678963532062788,0.03482776282889635,19.016854717183897,68.82276426817565,0.23301672508278487,41.636,13.263,67.57812021336437,1.2833333333333334,False
AP0267,0.3615941125828629,33.2436,11.8764,22.6775917271018,17.5956,6626.189503338175,11511.530150168284,0.15837790613024025,0.14569808727031838,0.45054339123662535,0.10128260839696691,1030.355542444695,469.33777509416853,30.046350116494256,0.023570025143123993,19.6234954586898,69.14646235431212,0.2814409217388886,43.891,13.833,68.82276426817565,1.5333333333333334,False
AP0268,0.24702126352784015,37.0692,12.1836,17.84540892828364,22.9896,4830.915760894754,11173.964953759554,0.18271883046281231,0.14243154106723513,0.4478326268381263,0.0993924908805973,973.7575932863091,270.8536693866436,30.75865232100398,0.02231753097025288,18.836013429527906,71.34160466303699,0.24634307130706407,40.2748,12.9148,69.14646235431212,1.5,False
AP0269,0.2154684896812107,41.6076,13.7964,16.811972001074402,22.6212,5208.418958794564,11611.891537203104,0.16289537640541774,0.14587056161674197,0.4648505629568649,0.10146554208950392,998.6286719408317,296.9890785217285,30.068607044612424,0.047387726519713194,19.10805452727386,78.01092143730281,0.24940120133332833,39.834,13.338,71.34160466303699,1.2,False
AP0270,0.23521218125672952,32.5884,10.9608,14.213778028471662,16.8804,5168.1159718924655,8508.894585606778,0.17112724551404798,0.12479242332902384,0.4692934253361361,0.10252784774123795,974.6560616944466,3054.575981987847,25.007614317394435,0.026496966844104897,25.273075680259044,70.51296568641997,0.25758365364283575,40.814,13.978,78.01092143730281,1.05,False
AP0271,0.2711688285830017,34.2585,11.534,18.17346372280419,21.2265,5618.671098488039,11632.669507230708,0.15712334178532608,0.14438571172351447,0.45487463067434886,0.10252566876237912,981.294932722519,336.82942538791235,30.618082895789122,0.0262159336730435,18.76758274065606,70.96996782883302,0.19065161757934349,44.676,15.018,70.51296568641997,1.6166666666666667,False
AP0272,0.20343965506476833,42.3768,16.1052,16.78328328767123,24.0156,4838.957483182283,11712.637285054156,0.16287725641623443,0.1427796348084485,0.4591967912055083,0.09921801939636783,969.8357596728383,365.67352294921875,30.69724931128231,0.0166678169867215,18.97062969075446,77.80132442548198,0.24549959086402032,40.4,13.072,70.96996782883302,1.1833333333333333,False
AP0273,0.4137677870166984,27.5484,10.0656,22.692515004029005,17.2296,6828.290832184312,11607.011249980325,0.15826647403585659,0.14448602580413653,0.4542566048423955,0.10136004625859413,948.2210626612166,331.0734319272249,29.692904750996654,0.028809923279941432,20.06340367611965,75.9598022555646,0.3015195227640842,37.497,12.41,77.80132442548198,1.05,False
AP0274,0.3914616314909111,30.7236,12.4728,23.005260574805266,15.5712,7296.220437729045,11541.317667864887,0.16078298877166258,0.14314277809966355,0.45664402038440083,0.09843842007425155,947.0538527515725,471.989208984375,30.720758435740976,0.02905751821115347,18.73558955965183,76.97081956263347,0.2461177826200037,39.417,13.877,75.9598022555646,1.4833333333333334,False
AP0275,0.22292289230823842,34.1496,12.096,14.497834885844748,18.7896,6069.171516342306,11220.669278116946,0.1667684196404289,0.14820831081893399,0.44132437422949283,0.10163146448480224,1003.3316743469336,356.21532249450684,30.210221869072306,0.02474489417760801,19.290344772635986,73.19433305117263,0.27394443805870494,38.169,13.687,76.97081956263347,1.1,False
AP0276,0.22689218811419518,39.7812,14.1312,17.95025781359119,25.2012,4761.408902552923,11701.25390642881,0.16191656117783218,0.14397928491356252,0.45808243118106723,0.10254731586423486,996.8804840652431,321.6815025692894,29.348033944518914,0.05152778693138567,21.17043553547647,62.29031032890669,0.2564972630075874,40.036,13.787,73.19433305117263,0.8,False
AP0277,0.19954560400923524,40.65,14.5128,15.728104689766317,23.6568,4504.256967955802,11322.6504679381,0.13863603398603844,0.12531587817456302,0.3986203086193701,0.09410897787692739,1033.783027266853,457.4959250057445,30.198251113891594,0.05570215683321247,19.096490718935826,67.9528997550545,0.19462820334249326,42.579,14.374,62.29031032890669,1.35,False
AP0278,0.27954462424318116,33.0002,10.84,17.32528126779479,18.1366,6187.166145730693,11578.47593106138,0.13708639910621667,0.12154827886821898,0.40170426454872643,0.09691617289424447,1044.1143379050557,357.0198287963867,30.307460291984146,0.03337144598855539,19.231678953407336,70.35018539508107,0.20334826413941334,44.0965,13.3326,67.9528997550545,1.5333333333333334,False
AP0279,0.27849385041610714,34.9383,11.6526,18.83690630136986,21.0476,5422.216932207462,11506.26503280976,0.1394661824209518,0.12421465308200941,0.40009940775236064,0.09918479435064884,1041.7172123666737,471.8047909206814,30.4164794921875,0.034309370194921925,19.49724700167785,75.7052157590071,0.25146967549181504,39.6886,12.8598,70.35018539508107,1.3666666666666667,False
AP0280,0.29604106127526075,32.218,10.4426,17.380600311576686,16.0495,7078.90031894734,11639.17300081232,0.1380666766263799,0.1227745763588777,0.40038236126937393,0.09761244262029274,1080.0194380836374,362.6025404496626,30.46179955250932,0.05816226768613461,18.76828705981168,73.06284499483672,0.2204533561478269,43.2066,13.0539,75.7052157590071,1.2333333333333334,False
AP0281,0.24885592608334356,33.5309,10.656,15.685264593070103,18.8426,6099.422003906898,11611.639080701552,0.1379020225697488,0.12316187410221636,0.3975874098581723,0.09897738661359799,1062.991163758898,351.67901024451623,30.38776315445763,0.030427915135192583,19.229076903782545,70.38141621480578,0.2380046398870151,40.0995,12.6924,73.06284499483672,1.2666666666666666,False
AP0282,0.2992477208047369,31.1191,10.0185,18.354987375772225,20.1995,5789.961624494882,11334.939126384254,0.1432173099086363,0.12727509801161627,0.3811523198214793,0.10318037752999541,1028.0218069455339,330.6082172393799,29.996776954431105,0.036688935679416716,19.52508601458918,72.87851883731952,0.25648830973317394,39.3026,12.1324,70.38141621480578,0.9166666666666666,False
AP0283,0.29446711612450666,31.6158,10.1975,18.043914241203332,19.4632,5801.656016128726,11820.87252371652,0.1369839379364217,0.12767989196008056,0.3952257916788517,0.09552492097902651,1021.5961190826508,375.51397592050057,30.436697915159623,0.08239551933946843,18.644657563481402,77.76061938841988,0.2660131089231147,38.8715,12.1429,72.87851883731952,1.3166666666666667,False
AP0284,0.3178164228770233,30.5617,9.9192,18.12599226430298,16.552,6763.3964524351095,11181.889241505734,0.14658760115750327,0.08861489176479613,0.4121727656012132,0.10011522709880753,1051.1894217004715,412.4481764573317,29.686134978871287,0.03176310394853152,19.406175210021946,70.29644267528795,0.25500131142976346,39.5733,12.4528,77.76061938841988,1.3166666666666667,False
AP0285,0.26171674409165446,35.9334,10.9729,17.223134010206824,18.902,6348.220670893727,11547.251341041712,0.14115374297371872,0.12414062323940643,0.39243163854354735,0.10391569697175071,1073.4637985205359,433.3815252130682,29.611193634158788,0.020812443605902214,21.212741606802886,63.57863443281581,0.2552904896416074,39.978,12.6014,70.29644267528795,0.8333333333333334,False
AP0286,0.2290080294412223,38.1199,11.9262,16.174516508192315,20.5825,5662.185687743772,11182.119452972714,0.1371668783013713,0.12779384182356016,0.3945185393628885,0.10422168839110733,1044.9014568603075,303.62352207728793,30.52716034312307,0.05408842189762229,18.9867668357413,70.38819543578892,0.21887940315843066,42.0154,13.097,63.57863443281581,1.3,False
AP0287,0.2423224780311032,36.7666,11.4308,16.273190244426537,18.9577,5809.00632187046,11108.788680411028,0.13825571815332285,0.12864090871756642,0.3952697340956174,0.09913358001157778,1084.7781099634603,441.68359375,30.049271370844583,0.03009616387800439,19.610579175612898,72.06487715702391,0.2106042693877651,41.3966,13.2798,70.38819543578892,1.2333333333333334,False
AP0288,0.22898877985162147,37.396,11.8904,16.628775911899005,23.3319,4814.846548838123,11107.04080387127,0.14329838672326065,0.12852947185932168,0.40478740580744865,0.10114261771117394,1083.3029617569036,392.1587021771599,31.003603347338768,0.03027533108211018,18.854483671378222,58.82168770737069,0.22612423819420385,41.2355,13.2587,72.06487715702391,0.8666666666666667,False
AP0289,0.3129571418238196,32.8023,10.4988,19.8968449100188,20.2758,5472.149414373964,11446.172347532423,0.13507170718932118,0.1241627984192411,0.39819411268215393,0.09693389521596954,1052.7495759637593,289.77682334498354,30.595202109254437,0.03884882207591645,19.109440829842857,72.30923460674595,0.20741958479138656,41.6308,13.2249,58.82168770737069,1.4833333333333334,False
AP0290,0.24841027907642915,31.8877,10.1704,14.559972323395112,16.5545,6734.913254322406,11190.565020070753,0.1116758173250996,0.1292892678602168,0.38236068411668994,0.09963136022954391,1049.5559023413475,409.06490241156683,30.689840082867157,0.03163696647449776,19.15682182311606,68.93395887031836,0.229715999404676,40.2137,12.8873,72.30923460674595,1.1666666666666667,False
AP0291,0.26551351593013645,34.0735,10.6685,16.773763266183185,18.4328,5421.589724536465,11270.117631149293,0.16624273951628404,0.14202644277995172,0.4541830298309708,0.088672614026873,1061.2002984595251,362.4889187282986,30.84265636215862,0.02242463268049622,19.035125615256906,66.69513007994273,0.2639882055385663,38.6798,12.0034,68.93395887031836,0.8666666666666667,False
AP0292,0.24579652177670844,36.357,11.6097,16.66556950846092,19.8356,5004.561305478584,11164.685667673748,0.16805690791201378,0.14495482047705527,0.44908228839412895,0.08891291630213391,1034.6356137888831,307.7358955715014,30.600293216542298,0.03650497508288453,18.87803514760317,72.30649539169916,0.23174415870713244,41.252,13.3354,66.69513007994273,1.2833333333333334,False
AP0293,0.25133275091954665,32.0337,10.2231,15.270500413644909,18.5013,6002.215729162839,10691.88773589384,0.16242878473728475,0.1477386387248935,0.44234988635063915,0.1038626635567426,1103.4498020872913,419.84461466471356,30.00211348574385,0.032622610341672575,19.320861856579477,70.79828885494398,0.24625016800550664,40.1582,12.8753,72.30649539169916,0.9,False
AP0294,0.2807871893313935,31.9833,10.2349,16.780067064195542,17.5426,6071.754099414316,11264.570912285348,0.160013440657421,0.14691998922341878,0.44756513815318705,0.09455695586968083,1049.753885177417,462.2406425476074,30.424680217514688,0.03754908537913705,19.28946534213904,65.414652862516,0.2649384670430529,37.8609,12.1006,70.79828885494398,0.85,False
AP0295,0.22937402206780347,37.6787,12.3031,16.555574665592264,22.1954,4679.683564830329,11313.690749738242,0.16132037197967974,0.14669096725508496,0.44895838787111425,0.09180686558649147,1053.093252830095,354.9996524386936,31.128269013904383,0.029098694396086953,18.957876694455305,61.66756857509876,0.21959558831249923,41.9433,12.9453,65.414652862516,1.0166666666666666,False
AP0296,0.24773386562408273,35.0627,11.6784,17.051001729787803,22.0868,4257.274720001763,11152.071777831774,0.1622858466235346,0.1284319697341196,0.480035045594213,0.08431579096598724,1058.343676977529,337.56890258789065,30.788397308088772,0.048269206407084,19.12319613124155,65.812403312884,0.21512147629190093,40.7117,13.0592,61.66756857509876,1.2333333333333334,False
AP0297,0.2107763751718221,40.5404,13.091,15.942176524308351,22.0041,4928.553666703461,11396.270560175475,0.15456359855636484,0.12665589369122218,0.4820714139701697,0.09516129611426126,1050.252272455336,514.994634291705,30.524769944411055,0.031674872584179656,19.852258729755555,67.94551235340873,0.22068467847756734,39.7673,12.7505,65.812403312884,0.9833333333333333,False
AP0298,0.22269233004436575,38.4233,11.9051,15.98746095084609,21.4633,4753.01565757831,11355.228545841834,0.15655987943084454,0.12637009660868412,0.4854525012500136,0.08984002440061634,1076.7531983102156,363.89395395914715,31.240070336496725,0.029008294639344883,18.890343209022685,58.61201797619076,0.21722374954799897,39.8806,12.6528,67.94551235340873,0.9666666666666667,False
AP0299,0.2537201569108853,33.5345,11.0189,16.471309610529143,20.3658,5770.581174665791,12268.380904243044,0.1977649221733193,0.1346381703863673,0.45933569713027456,0.09579300072625165,1067.432868180185,461.13995126577527,31.019399334942854,0.037332347659910343,19.26082830752639,66.914701893064,0.2153533647493486,40.8177,13.2032,58.61201797619076,1.1,False
AP0300,0.22131535256594453,39.0778,12.4692,16.54361031426269,23.2043,4557.660458584704,11023.338196749752,0.17554942402675477,0.12731919086537588,0.4858746742906993,0.09593946832758861,1029.5505451182316,447.71177927652997,30.607245623199628,0.01171482376039442,19.642512016479692,61.29533425473932,0.23864454266204949,40.6375,13.1925,66.914701893064,0.9,True
AP0301,0.21526071708548625,38.2255,12.3883,16.070439516518935,24.0419,4832.202684666492,12934.229694752927,0.15673235622580847,0.1267682089293336,0.48638928260950626,0.08982006386635656,1003.865651005387,407.0580088297526,31.125947423864297,0.022960241586959876,19.120263573560273,63.65586509828477,0.21399208374025688,41.8383,12.8285,61.29533425473932,0.9333333333333333,True
AP0302,0.20078734079950117,37.7597,12.6293,13.610028557614827,17.3943,6348.163342562496,11807.33672963148,0.15635613097350637,0.13004299226415758,0.47687394551508955,0.09351969894482821,1058.2725488087638,447.25415199681333,30.069910807781906,0.022465076061000584,19.148590527852633,68.96048025564419,0.2033294805091127,42.9712,13.4123,63.65586509828477,1.75,True
AP0303,0.2425755962154353,36.6787,11.7392,16.549914112275047,19.8079,6446.172855182885,11289.199846520245,0.13855165965528826,0.10969078151270721,0.4026679495772162,0.11310380632293832,1069.1527682486355,461.78773307800293,30.04826225867638,0.004426190319442959,19.506874992968505,67.95762562185553,0.19919952503304658,42.6136,13.3694,68.96048025564419,1.1333333333333333,True
AP0304,0.2163730528171119,39.7694,12.904,16.170142444265377,22.0593,4757.567575910899,11480.674520559514,0.20427379966263792,0.1249707850261151,0.4009980381915393,0.09141327910598811,1013.5591207052559,400.0002697753906,31.20408199496583,0.025559923442238165,19.036825574262107,65.25104153742109,0.19717937408331612,43.2972,13.3298,67.95762562185553,0.9666666666666667,True
AP0305,0.24388014139844388,34.4747,10.8634,15.763997743755036,19.3002,5683.757431138834,10956.726933860193,0.13579941481388397,0.10885450074145095,0.3959528816281489,0.10011900071494971,1008.1427141992775,419.9304885864258,31.24710622934194,0.029986927324759115,19.10042522575774,74.24538638795586,0.20689272571776204,42.4001,13.15,65.25104153742109,1.9333333333333333,True
AP0306,0.23701511951030682,32.5098,10.6491,15.314755648670426,21.4562,5652.304681626188,10810.227481745866,0.14066641183488726,0.1124231936634662,0.406819883888061,0.11218725962492088,984.1674313002104,429.13676834106445,30.480231065016525,0.03152042972015275,19.75031560749749,70.45913240780253,0.2566378728427909,37.6705,11.9563,74.24538638795586,0.8666666666666667,True
AP0307,0.215545254939419,32.1975,10.7153,13.386179403706688,19.191,5452.121438294211,11175.567064222872,0.12964257854729921,0.11893576065979862,0.38900244159291947,0.09362537213638929,1037.9460132297704,356.7927769252232,30.553150157439404,0.043338612696027734,19.23354733435858,69.59642918083054,0.25070961737898256,38.1046,12.5054,70.45913240780253,1.2666666666666666,True
AP0308,0.2700917746680294,32.206,10.7481,16.909230598979317,19.6514,5134.080286480946,11098.688338238959,0.13028565526704905,0.12033420203840983,0.3945225177374057,0.09090431433608512,1034.8570000652417,410.48897259051984,30.40116848415799,0.02845352803894995,19.99737675906494,66.72856210927988,0.26242487566682243,37.8126,12.315,69.59642918083054,1.2666666666666666,True
AP0309,0.23513818195045033,34.8265,11.4435,15.659920752081653,20.3288,5538.2270435223545,11155.645552825335,0.16714657320735296,0.12315288247480234,0.3848687785884209,0.10092245167635618,1002.9086084286986,434.3800269232856,30.916564967489645,0.02800516087343049,18.974073917454426,66.88466018316834,0.2402024300157359,39.4522,12.8717,66.72856210927988,1.0166666666666666,True
AP0310,0.2747977969479663,34.3671,11.6054,17.996700080580176,19.5182,4987.0030606023165,11130.991082197937,0.1286937117200291,0.11923635118523301,0.38912718638031013,0.08744713064510676,990.7022726048439,253.97168159484863,30.914786327394662,0.030649746051340302,19.05164639742908,71.40259819071879,0.23594911364128165,41.018,12.8266,66.88466018316834,1.0166666666666666,True
AP0311,0.32077290356067817,30.6401,10.1151,18.424457802847165,16.6825,6263.430972491641,10860.968012407091,0.10038549034114826,0.12676396330679163,0.3663840936514276,0.09620660615078454,982.1018482555389,457.1182804107666,31.10905294825888,0.033043015131819335,18.786972298777798,77.20482942071501,0.23089610442807845,40.1434,13.2588,71.40259819071879,1.45,True
AP0312,0.2385180975912931,34.0169,10.9051,15.212994337899543,18.8593,5565.753280719726,11250.602483528048,0.12297317796578142,0.12373689882032436,0.3851732382852948,0.09329830202494316,1016.8525999025239,389.9946060180664,31.411926637054766,0.030918557971195252,19.050082696617647,68.86060126091267,0.22740342621870296,41.8696,12.8221,77.20482942071501,1.1166666666666667,True
AP0313,0.24971056664741367,36.2491,11.844,17.204608562986838,20.8051,4120.675169429425,9711.028837318772,0.14981204373075566,0.11043863259731408,0.4419659897184265,0.08828215877398897,1002.7716233327562,332.38475314053625,31.201321411132806,0.028431478057262656,19.300198962019454,65.21787700622376,0.27156071148969974,38.5014,12.5299,68.86060126091267,1.5333333333333334,True
AP0314,0.272747577898084,31.675,10.5737,16.697088498522696,18.9694,5440.19786079752,10962.689512012625,0.13031598282478865,0.12468189523657158,0.38733473667063445,0.09413501056244603,983.931020959775,450.67725952148436,31.230727484287357,0.03105650974038265,19.2170172369997,73.54833479688197,0.269918844821378,37.3892,12.2392,65.21787700622376,1.5,True
AP0315,0.2385861673949973,33.2515,11.1372,15.403266118721461,20.1719,5501.53760602738,10855.635452458264,0.12950572359875265,0.1258745939965308,0.36502522529551484,0.10222935996795382,995.0897088971687,326.7382848403033,31.142369048193157,0.032440955084603325,19.04726891006055,71.7674508920415,0.2501549611276641,38.8295,12.7597,73.54833479688197,1.15,True
