Batch,orden,lnirf_R,sdi
AP0347,2,-1.2683396849492736,0.4895566106580352
AP0347,3,-1.3706900947416794,-0.2184889143261639
AP0348,0,,
AP0348,1,,
AP0348,2,,
AP0348,3,,
AP0348,4,,
AP0348,5,,
AP0348,6,,
AP0348,0,-1.423005481343756,1.0563789630198133
AP0348,1,-1.5119664333539087,0.2094122912812192
AP0348,2,-1.5932119676610603,-0.6482103826219273
AP0348,3,-1.680579023520279,-0.5965294921805728
AP0349,0,,
AP0349,1,,
AP0349,2,,
AP0349,3,,
AP0349,4,,
AP0349,5,,
AP0349,6,,
AP0349,0,-1.4104479408721333,0.12051038815780712
AP0349,1,-1.4730631021637959,0.2304632206268004
AP0349,2,-1.5233101089114705,-0.13870904197654582
AP0349,3,,
AP0350,0,,
AP0350,1,,
AP0350,2,,
AP0350,3,,
AP0350,4,,
AP0350,5,,
AP0350,6,,
AP0350,0,-1.3474661959444625,0.6121460509199224
AP0350,1,-1.4647715464569417,-0.0016174251874641055
AP0350,2,-1.5486125397961874,-0.1730700330232453
AP0350,3,,
AP0351,0,,
AP0351,1,,
AP0351,2,,
AP0351,3,,
AP0351,4,,
AP0351,5,,
AP0351,6,,
AP0351,0,-1.4033506155977202,0.2782618385147986
AP0351,1,-1.5585644074392784,-1.0409973238684858
AP0351,2,-1.6035239862236772,0.03686057992458103
AP0351,3,-1.591899312062737,0.23271267396209744
AP0352,0,,
AP0352,1,,
AP0352,2,,
AP0352,3,,
AP0352,4,,
AP0352,5,,
AP0352,6,,
AP0352,0,-1.333998528691758,2.0356080887763612
AP0352,1,-1.3159210964910248,0.8366462162041887
AP0352,2,-1.3035715922228917,0.22177192532747256
AP0352,3,-1.3260836356226389,0.005758870824482121
AP0353,0,,
AP0353,1,,
AP0353,2,,
AP0353,3,,
AP0353,4,,
AP0353,5,,
AP0353,6,,
AP0353,0,-1.3058555302688293,0.4266262873820851
AP0353,1,-1.3626451495178624,-0.007532721830860845
AP0353,2,-1.4727925612537647,-0.6569537770215166
AP0353,3,-1.5905019975428207,-0.6516149309111381
AP0354,0,,
AP0354,1,,
AP0354,2,,
AP0354,3,,
AP0354,4,,
AP0354,5,,
AP0354,6,,
AP0354,0,-1.3051625318699152,0.3561311557936455
AP0354,1,-1.4545142830491045,-0.331583606562305
AP0354,2,-1.466964157988978,-0.142676904561243
AP0354,3,-1.6131627423913544,-0.5796377804253776
AP0355,0,,
AP0355,1,,
AP0355,2,,
AP0355,3,,
AP0355,4,,
AP0355,5,,
AP0355,6,,
AP0355,0,-1.314904871174191,0.0572610527030295
AP0355,1,-1.3272969329099005,1.1484002783859015
AP0355,2,-1.440170318584919,-0.30184553496426925
AP0355,3,-1.2917274750011654,0.7509888803938538
AP0356,0,,
AP0356,1,,
AP0356,2,,
AP0356,3,,
AP0356,4,,
AP0356,5,,
AP0356,6,,
AP0356,0,-1.3359349695004934,0.3189913806212601
AP0356,1,-1.355112939396473,0.09031445897415602
AP0356,2,-1.3550152346659685,0.18011375363325613
AP0356,3,-1.4267927949362473,-0.22271324432750894
AP0357,0,,
AP0357,1,,
AP0357,2,,
AP0357,3,,
AP0357,4,,
AP0357,5,,
AP0357,6,,
AP0357,0,-1.2296783683758679,0.31168929138557977
AP0357,1,-1.2803071355480298,0.24834319223120516
AP0357,2,-1.3096400297673354,-0.2852969518337869
AP0357,3,-1.3793980522712848,-0.09870969107592098
AP0358,0,,
AP0358,1,,
AP0358,2,,
AP0358,3,,
AP0358,4,,
AP0358,5,,
AP0358,6,,
AP0358,0,-1.1931200280619496,-0.16012168666649185
AP0358,1,-1.2804318885526405,0.481369547760653
AP0358,2,-1.1462249466653958,0.9596037198447954
AP0358,3,-1.2670251243702864,-1.0744649200827738
AP0359,0,,
AP0359,1,,
AP0359,2,,
AP0359,3,,
AP0359,4,,
AP0359,5,,
AP0359,6,,
AP0359,0,-1.283814267744203,1.1350652290812164
AP0359,1,-1.4074164965721,-0.7434135251812699
AP0359,2,-1.3110934198727902,0.990584141401063
AP0359,3,-1.3383808566006277,-0.2049371036431392
AP0360,0,,
AP0360,1,,
AP0360,2,,
AP0360,3,,
AP0360,4,,
AP0360,5,,
AP0360,6,,
AP0360,0,-1.2735695922281152,-0.25435907909531386
AP0360,1,-1.3281711377611047,-0.23128460201302242
AP0360,2,-1.393935034926639,-0.7035436015488488
AP0360,3,-1.4992904644284375,-0.45727973897916296
AP0361,0,,
AP0361,1,,
AP0361,2,,
AP0361,3,,
AP0361,4,,
AP0361,5,,
AP0361,6,,
AP0361,0,-1.3680783186960905,0.9351561402693125
AP0361,1,-1.5830065810953655,-1.3632833250882477
AP0361,2,-1.6687314935416657,-0.39813396460197126
AP0361,3,,
AP0362,0,,
AP0362,1,,
AP0362,2,,
AP0362,3,,
AP0362,4,,
AP0362,5,,
AP0362,6,,
AP0362,0,-1.5356147642425573,-2.3501832408275893
AP0362,1,-1.481072105766132,1.3588800584912386
AP0362,2,-1.4758294403200207,0.07144010907499676
AP0362,3,-1.4424631036120041,-0.7059941872855163
