Batch,irf_Rfin,feo_Rfin,sio2_Rfin,al2o3_Rfin,cao_Rfin,acidos_Rfin,R08,R02,SDI4,SDI8,ln_feo_ret,ln_sn_dep,irf_F0,kpi,es_lockbox,kpi_next,irf_F0_next,lockbox_next
AP0312,0.27156071148969974,19.671966564598442,38.5014,12.5299,21.4091,51.031299999999995,0.8560670952756457,-1877.006196927436,1.9362168230952101,1.3145907287721403,-0.15540652358076745,2.55784291741828,0.2385180975912931,68.86060126091267,True,65.21787700622376,0.24971056664741367,True
AP0313,0.269918844821378,19.41466868654311,37.3892,12.2392,22.2994,49.6284,0.75646868194993,-3265.8911287708106,1.8037167505603602,0.6873401696691834,-0.2790941452227942,2.920093331451537,0.24971056664741367,65.21787700622376,True,73.54833479688197,0.272747577898084,True
AP0314,0.2501549611276641,18.736431479989253,38.8295,12.7597,23.3101,51.589200000000005,0.7243470170168396,-3679.6422247065566,2.262897627579557,0.972958842961062,-0.3224846961546238,3.5528364121980522,0.272747577898084,73.54833479688197,True,71.7674508920415,0.2385861673949973,True
AP0315,0.24841484441175013,18.22080653236637,38.2336,12.7861,22.3286,51.0197,0.8267471464604026,-1938.377923023092,2.422918038906845,1.6618925243441538,-0.19025637864067274,3.1839435534695357,0.2385861673949973,71.7674508920415,True,68.78090271590784,0.2678443085102958,True
AP0316,0.2299715420527678,17.647418211120062,40.3393,13.2711,23.127,53.6104,0.8311237139488543,-1704.285793561403,2.488111710241668,1.7482052237512722,-0.18497662162259898,3.228018196732064,0.2678443085102958,68.78090271590784,True,77.49134228268635,0.3462437266906687,True
AP0317,0.29218648114084983,20.58421619124362,37.9765,12.0711,20.4013,50.0476,0.9041534900876328,-1121.0934137834756,2.395445186311731,1.992420613980972,-0.10075614308268982,2.7984697586424905,0.3462437266906687,77.49134228268635,True,73.61717325880034,0.2820450965317648,True
AP0318,0.2957054708452192,21.307737824335213,39.1315,12.37,20.5558,51.5015,0.8397953664465474,-2096.069383134441,2.0805061461195935,1.3821180333355687,-0.17459702819600625,2.7788942589036187,0.2820450965317648,73.61717325880034,True,78.743619457751,0.26433312282996235,True
AP0319,0.2447736865491762,18.50190446414182,42.3466,13.1744,20.0668,55.521,0.7718331337404105,-2897.839015003119,2.01480352860377,0.9788559273023418,-0.25898690032535704,3.050751129905198,0.26433312282996235,78.743619457751,True,70.47378361792774,0.30372281521151157,True
AP0320,0.27868458058414974,20.068076647864626,38.8367,12.3613,20.812,51.198,0.8524749849518973,-1873.2322991584515,2.360862607080555,1.7224169534008988,-0.1596114134199141,2.9993082607602117,0.30372281521151157,70.47378361792774,True,73.03732845374714,0.29859784966604974,True
AP0321,0.25597575559700403,18.86508041901692,39.9431,12.6786,21.077,52.621700000000004,0.8144342198694684,-2313.0435011744503,2.366665517732852,1.545619055473397,-0.20526161556486375,3.187711979992307,0.29859784966604974,73.03732845374714,True,64.74269757468193,0.22923950535593515,True
AP0322,0.21480013708575782,16.438504131077085,41.1841,13.4117,21.9335,54.5958,0.8029894526354512,-2103.977547688013,1.9561242883342593,1.0784694880492012,-0.21941370007126454,2.8337790886193175,0.22923950535593515,64.74269757468193,True,69.16477196689875,0.29190990978927367,True
AP0323,0.3109317413897393,21.589607649744828,37.0748,11.8528,20.5076,48.927600000000005,0.938410168842974,-781.1146660316317,2.368868151948353,2.114595570593737,-0.06356814533865388,2.6231407333029684,0.29190990978927367,69.16477196689875,True,74.27540310744783,0.3189403307935378,True
AP0324,0.22577803993966186,17.36490514101531,42.3159,13.0645,21.531,55.3804,0.7364558939225778,-3290.914222605717,2.10507398411184,0.8814502604123922,-0.305905930924862,3.3286977078112883,0.3189403307935378,74.27540310744783,True,66.89922059471319,0.24044798273968743,True
AP0325,0.21451033556850235,16.433872769272092,40.8397,13.4515,22.3199,54.2912,0.7121438351808173,-3435.889262841616,1.2323368993675003,-0.12556458970926254,-0.3394753722691907,2.5902383884442632,0.24044798273968743,66.89922059471319,True,69.07407448257621,0.2088262406703837,True
AP0326,0.26263801870224407,19.163803255439163,39.1678,12.9396,20.8592,52.1074,0.813086333633755,-2398.084629989091,1.9730507087674796,1.1453787742042623,-0.20691798364080435,2.800722643330697,0.2088262406703837,69.07407448257621,True,77.66126683328832,0.3377032022553294,True
AP0327,0.2826346638219772,19.982525103411227,38.0719,12.1579,20.4711,50.2298,0.8018216509927713,-2789.669314311037,1.8528544781118372,0.9693781734956177,-0.22086907615405488,2.7363307827280567,0.3377032022553294,77.66126683328832,True,72.192694914391,0.27726478343051736,True
AP0328,0.20332771453260975,15.603958463604618,41.4024,13.0728,22.2677,54.4752,0.6913585342013228,-3585.507634873122,1.7633344515074283,0.2869475436362654,-0.3690967269677907,3.239721359378591,0.27726478343051736,72.192694914391,True,69.55231633949222,0.21095770975960923,True
AP0329,0.2582311760134906,18.908306462530216,39.2961,12.5624,21.3639,51.85850000000001,0.8063895481563659,-2420.5397463652607,1.9089355705431326,1.0481821990845464,-0.21518834286464655,2.769688942001719,0.21095770975960923,69.55231633949222,True,74.92141231405941,0.2629016915427684,True
AP0330,0.23455765627107003,17.969297856567284,40.7586,13.0611,22.7896,53.8197,0.6994099450036168,-3885.519109938676,1.3701632442893068,-0.05990969618240971,-0.35751823511792913,2.8002361847610233,0.2629016915427684,74.92141231405941,True,74.48703645142531,0.22634251018234455,True
AP0331,0.22238654361110669,16.826766629062583,41.1725,12.8787,21.6133,54.0512,0.7037936131266473,-3726.0666219033465,1.5994484958341708,0.19436797992539478,-0.351270128977194,3.004529011742947,0.22634251018234455,74.48703645142531,True,67.88638795725905,0.2382092025199894,True
AP0332,0.26444978077278763,18.783259693795326,37.5199,11.9209,21.5869,49.440799999999996,0.9014056308643338,-1084.9584754870284,2.4499741476213672,2.0347744598357016,-0.10379992194641632,2.8651738354070324,0.2382092025199894,67.88638795725905,True,76.90854668639062,0.26928384614241946,True
AP0333,0.2563292722289136,18.96323955949503,39.9287,12.5835,21.4678,52.5122,0.8009355523856291,-2540.727681331044,1.8431059943636883,0.9552068179834661,-0.22197479409505558,2.7310051707439107,0.26928384614241946,76.90854668639062,True,72.47116563974524,0.30184263162333824,True
AP0334,0.23949838660259473,17.64355874294923,38.755,12.6713,22.2425,51.426300000000005,0.7819264377542897,-2546.538552820237,1.9082831159845925,0.9243046670664228,-0.24599461222954244,2.8922615649027623,0.30184263162333824,72.47116563974524,True,71.3180531573553,0.2808015909835572,True
AP0335,0.24290099717701732,18.61755986032769,40.4263,13.43,22.7904,53.8563,0.806549099851111,-2263.706416001238,1.9804768050403487,1.120514792610639,-0.21499050310742746,2.8404388174700586,0.2808015909835572,71.3180531573553,True,72.59181045393478,0.23155486440887904,True
AP0336,0.2364011167444203,17.592356465216223,39.8289,13.1299,21.4586,52.9588,0.8842327337361131,-1206.5349763964314,2.0486878287736454,1.5565479186227362,-0.1230349775377273,2.5408277389245546,0.23155486440887904,72.59181045393478,True,78.2049740445404,0.2929696659760473,True
AP0337,0.2457337723281801,18.198035670158475,38.9575,12.6787,22.4197,51.6362,0.8181662169917784,-2000.0925057052227,2.123664244944872,1.3209051898844328,-0.20068976376510977,2.926423300005311,0.2929696659760473,78.2049740445404,True,71.52697676037712,0.27521974964448265,True
AP0338,0.2201438782799196,17.02462869728713,41.1109,13.012,23.2112,54.1229,0.6252585050606039,-4883.726148997286,1.6268900663469548,-0.25147036029712533,-0.46959010666102,3.505250492991035,0.27521974964448265,71.52697676037712,True,61.477672453545445,0.24968412203760593,True
AP0339,0.21375096211048264,16.567153070104755,42.5986,13.0746,21.8336,55.673199999999994,0.8038043022530093,-1947.739685917012,1.4132710907809551,0.5396733124251047,-0.21839944458896257,2.2868688691368053,0.24968412203760593,61.477672453545445,True,74.0252462113782,0.28101540789609014,True
AP0340,0.23792183298145603,17.798194767660487,39.4562,12.901,22.4497,52.357200000000006,0.753705723960751,-2722.5427659156085,2.287180730385205,1.1561676356652377,-0.2827532736799918,3.4181938251051722,0.28101540789609014,74.0252462113782,True,71.74520872966211,0.2114711424126584,True
AP0341,0.20466872952070508,16.123700177276387,42.5398,13.2854,22.9543,55.825199999999995,0.7644341763860852,-2283.819450106711,1.5508407967498843,0.47636336661282774,-0.26861935753426414,2.625318226886941,0.2114711424126584,71.74520872966211,True,66.45594474638187,0.24776281118044916,True
AP0342,0.22827076463436505,17.673019349986568,40.8662,13.4968,23.0583,54.363,0.7788949093914782,-2295.877979074968,1.4705845095318169,0.4710679226690213,-0.24987914671569889,2.4701010963946124,0.24776281118044916,66.45594474638187,True,67.48856525771005,0.23456123833060882,True
AP0343,0.21422857344484258,16.295317861939296,40.811,13.2388,22.0153,54.0498,0.7723785902799046,-2295.771785855679,2.5403376929423764,1.507215903949946,-0.25828044724810756,3.5734594819348064,0.23456123833060882,67.48856525771005,True,69.62402278019816,,True
AP0344,0.223571779169648,17.25748327692721,41.6988,12.8903,22.6008,54.5891,0.8677445571333041,-1269.331461502621,2.775778375478256,2.2083467888773445,-0.14185789665022794,3.3432099620791678,,69.62402278019816,True,71.3542445295934,0.2426757102422441,True
AP0345,0.22316530620865405,17.0398092720924,41.9285,12.9227,21.5039,54.8512,0.7794130484082904,-2361.1621129607665,1.759639410900575,0.7627828324568515,-0.2492141446109309,2.7564959893442986,0.2426757102422441,71.3542445295934,True,72.4079838457387,0.2416510766194556,True
AP0346,0.24134820364237178,17.64252955143701,39.6025,12.602,20.8954,52.204499999999996,0.823685264328506,-1933.59664852053,1.9584543708934727,1.18258723967493,-0.1939667828046357,2.7343215021120155,0.2416510766194556,72.4079838457387,True,72.14093348193349,0.24454174451612237,True
AP0347,0.253931662169047,18.702854106903036,39.9939,12.9598,20.6994,52.9537,0.8044584120104589,-2420.9347006141634,2.2954260998102876,1.4250820674386766,-0.21758600809290274,3.1657701321818985,0.24454174451612237,72.14093348193349,True,73.28846867968403,0.24780325109691456,True
AP0348,0.18626609236032318,15.314369701853343,44.9479,13.7144,23.5554,58.662299999999995,0.7661134404013947,-2591.56410525908,1.6196015336245186,0.5539014308738608,-0.26642502568766446,2.6853016363751765,0.24780325109691456,73.28846867968403,True,66.35174441270732,0.21424192154937713,True
AP0349,0.2179891236587113,17.307399065269944,43.0104,13.1173,23.268,56.1277,0.7592709356525862,-2825.1892608915587,1.8646441746910731,0.7630577694357323,-0.2753966013138352,2.966230579946414,0.21424192154937713,66.35174441270732,True,69.55581194810524,0.23935504059459914,True
AP0350,0.21254266383182047,16.245273424657533,39.9441,12.9657,23.5232,52.9098,0.7405540978484456,-2821.6449129276352,2.239598145334307,1.0381717769175776,-0.3003565921041823,3.441024513751036,0.23935504059459914,69.55581194810524,True,65.46446736757115,0.2159770993098367,True
AP0351,0.2035386609464185,16.15663430566747,41.9533,13.2205,24.2049,55.1738,0.6873209003819477,-3585.397186297861,1.756561720023005,0.2567457523629959,-0.3749539919150023,3.256377687683014,0.2159770993098367,65.46446736757115,True,70.02173083722968,0.21879606661991377,True
AP0352,0.26551508153920933,18.726911458501206,37.3164,11.7939,21.4202,49.1103,1.0371896676560068,346.2720689835369,2.880696223933707,3.026755475399572,0.03651481286646619,2.7346369724678423,0.21879606661991377,70.02173083722968,True,72.68032408118736,0.26244810754677905,True
AP0353,0.203823267268689,16.164224593070106,42.9385,13.3423,23.0243,56.2808,0.6975549350865291,-3362.0611533794454,1.2715689080625734,-0.1691271255667628,-0.36017400840733405,2.7122649416919096,0.26244810754677905,72.68032408118736,True,69.9436052852901,0.26275281531700917,True
AP0354,0.19925641972331903,15.665838603276926,42.0949,13.0977,23.4289,55.1926,0.6567866583592779,-3843.22704287164,1.824609069115439,0.14302493253495951,-0.4203960341451199,3.5061932056959186,0.26275281531700917,69.9436052852901,True,68.7804242318142,0.2073482016956587,True
AP0355,0.27479567018439843,18.51798558152028,34.6798,11.3708,21.3376,46.0506,0.9006637962449522,-1041.683021092911,2.2825440933099364,1.8640511487823228,-0.1046232361319034,2.70103703783755,0.2073482016956587,68.7804242318142,True,64.61495994367955,0.2526498352797641,True
AP0356,0.2400776671332742,18.102192210582864,41.173,12.8914,21.337,54.064400000000006,0.8151470736279635,-2104.0493220520875,1.593026690397489,0.7754797960666051,-0.20438672358272095,2.4105735847283727,0.2526498352797641,64.61495994367955,True,75.59043594323433,0.3218747881287866,True
AP0357,0.2517300357861318,18.707871415525112,39.1465,13.1436,22.0271,52.2901,0.7663464920732781,-2776.734595197913,1.77275107267693,0.7082675846970279,-0.2661208719949755,2.837234560656832,0.3218747881287866,75.59043594323433,True,64.0939004103475,0.24356615717455296,True
AP0358,0.28166830482301525,19.597607477840448,35.2688,11.9401,22.368,47.2089,0.7780246082297675,-2666.822796303209,1.7123694119876913,0.7083809112333523,-0.25099712518858475,2.7163579127420303,0.24356615717455296,64.0939004103475,True,69.22357500577449,0.27067279942986844,True
AP0359,0.26226997768220456,19.565445243083534,39.3045,13.4033,21.8926,52.7078,0.8715121242682174,-1331.5856549330274,2.0024517546447513,1.4523497459868306,-0.13752550216448015,2.552553763302672,0.27067279942986844,69.22357500577449,True,72.0037807745699,0.3658393297533973,True
AP0360,0.22328853511383503,16.966222078968574,40.8774,13.3466,21.7594,54.224000000000004,0.6383154927336478,-4480.916187702914,1.0470686692408944,-0.7486217913439339,-0.44892261514620707,2.8427591298257227,0.3658393297533973,72.0037807745699,True,70.57015732805074,0.22913154758674747,True
AP0361,0.18848600977632224,15.253004157937145,43.5892,13.6037,23.7309,57.192899999999995,0.6932009181049805,-2978.387849460797,1.3723512307610128,-0.09339035602693313,-0.3664353966969865,2.838092817548959,0.22913154758674747,70.57015732805074,True,64.31345243858969,0.20782547592431228,True
AP0362,0.23634489918027807,17.069655825946814,39.2372,13.0859,19.9004,52.323100000000004,0.816980695047148,-2011.0470991023103,-0.4130183796994912,-1.2215776335977444,-0.2021398134745633,0.39554087419876205,0.20782547592431228,64.31345243858969,True,,,
