id,fase,familia,quintil,n,mean_rendimiento,sem_rendimiento,rho_trend,p_trend,monotonia
F05_ley_feo_next,Fusión,matriz,4,59,69.42678859444544,0.5722499730094938,0.09679287941322955,0.09535544638291699,4
F05_ley_feo_next,Fusión,matriz,5,60,69.9144504249149,0.5348766623857479,0.09679287941322955,0.09535544638291699,4
F06_B2_ventana,Fusión,matriz,1,60,68.79784665096525,0.6380233123191037,0.08357507511213418,0.15009811374784485,3
F06_B2_ventana,Fusión,matriz,2,59,68.89063297789193,0.6861544481333701,0.08357507511213418,0.15009811374784485,3
F06_B2_ventana,Fusión,matriz,3,60,68.61255030345464,0.5851877785420955,0.08357507511213418,0.15009811374784485,3
F06_B2_ventana,Fusión,matriz,4,59,69.48688967977965,0.5573733337652047,0.08357507511213418,0.15009811374784485,3
F06_B2_ventana,Fusión,matriz,5,60,69.76274920011059,0.5327487364737277,0.08357507511213418,0.15009811374784485,3
F07_T_media,Fusión,termico,1,60,69.30190915858525,0.6400609633629624,0.028919147915405393,0.6184358157152128,2
F07_T_media,Fusión,termico,2,60,68.5766936263835,0.5218161143265714,0.028919147915405393,0.6184358157152128,2
F07_T_media,Fusión,termico,3,59,68.99489411483299,0.6584553574094449,0.028919147915405393,0.6184358157152128,2
F07_T_media,Fusión,termico,4,60,68.9145004570537,0.5765749089029921,0.028919147915405393,0.6184358157152128,2
F07_T_media,Fusión,termico,5,60,69.61096305336578,0.6188196767609542,0.028919147915405393,0.6184358157152128,2
F08_T_ventana,Fusión,termico,1,60,69.63300879215448,0.6367037365479891,-0.03154841127838006,0.5868728088815689,2
F08_T_ventana,Fusión,termico,2,60,68.70152569447761,0.5740125099772555,-0.03154841127838006,0.5868728088815689,2
F08_T_ventana,Fusión,termico,3,59,69.16283121039307,0.5190506763694269,-0.03154841127838006,0.5868728088815689,2
F08_T_ventana,Fusión,termico,4,60,68.88706042650274,0.6984298739699897,-0.03154841127838006,0.5868728088815689,2
F08_T_ventana,Fusión,termico,5,60,69.01733323828599,0.5791431429933396,-0.03154841127838006,0.5868728088815689,2
F09_T_gas_bhf,Fusión,polvo,1,60,68.06471080761465,0.6478114436487705,0.102409773624397,0.07705013295611905,2
F09_T_gas_bhf,Fusión,polvo,2,60,69.1742734809572,0.5418927772925997,0.102409773624397,0.07705013295611905,2
F09_T_gas_bhf,Fusión,polvo,3,59,69.12717952466518,0.6040753066413711,0.102409773624397,0.07705013295611905,2
F09_T_gas_bhf,Fusión,polvo,4,60,69.76804593882329,0.5937813408928847,0.102409773624397,0.07705013295611905,2
F09_T_gas_bhf,Fusión,polvo,5,60,69.26695541499143,0.6180993190439583,0.102409773624397,0.07705013295611905,2
F10_irf_next,Fusión,matriz,1,60,67.96581198021784,0.6331900718147696,0.20179181233005578,0.00045669236832699285,3
F10_irf_next,Fusión,matriz,2,59,68.19467452661355,0.5521560672897821,0.20179181233005578,0.00045669236832699285,3
F10_irf_next,Fusión,matriz,3,60,69.03807256524642,0.5680023497156536,0.20179181233005578,0.00045669236832699285,3
F10_irf_next,Fusión,matriz,4,59,70.39193022605944,0.5849560348743736,0.20179181233005578,0.00045669236832699285,3
F10_irf_next,Fusión,matriz,5,60,69.96366421564817,0.6164262048271109,0.20179181233005578,0.00045669236832699285,3
F11_log_sn_feo_next,Fusión,conservacion,1,60,69.12145930903304,0.5575701998688665,0.03670694402783357,0.5279033877341962,2
F11_log_sn_feo_next,Fusión,conservacion,2,59,68.64688458755425,0.6387456361639072,0.03670694402783357,0.5279033877341962,2
F11_log_sn_feo_next,Fusión,conservacion,3,60,68.88025527307317,0.653768602546046,0.03670694402783357,0.5279033877341962,2
F11_log_sn_feo_next,Fusión,conservacion,4,59,69.89620400658893,0.5894705797882416,0.03670694402783357,0.5279033877341962,2
F11_log_sn_feo_next,Fusión,conservacion,5,60,69.00862506822719,0.5669795247026745,0.03670694402783357,0.5279033877341962,2
F12_d_log_sn_feo,Fusión,conservacion,1,60,68.64461945363647,0.6252086848336427,0.06999928861121749,0.22829020302889266,2
F12_d_log_sn_feo,Fusión,conservacion,2,59,69.63444379364351,0.5331735749018499,0.06999928861121749,0.22829020302889266,2
F12_d_log_sn_feo,Fusión,conservacion,3,60,67.66139878008985,0.6512949734732733,0.06999928861121749,0.22829020302889266,2
F12_d_log_sn_feo,Fusión,conservacion,4,59,70.01774812604205,0.5612068456843413,0.06999928861121749,0.22829020302889266,2
F12_d_log_sn_feo,Fusión,conservacion,5,60,69.61370314649042,0.5906106955954841,0.06999928861121749,0.22829020302889266,2
F13_masa_por_carga,Fusión,matriz,1,60,68.9393102180858,0.5494640461881999,0.052127715712444816,0.36988340382965557,3
F13_masa_por_carga,Fusión,matriz,2,59,69.18265382289191,0.4939995180534073,0.052127715712444816,0.36988340382965557,3
F13_masa_por_carga,Fusión,matriz,3,60,68.67420317574702,0.6117359403873195,0.052127715712444816,0.36988340382965557,3
F13_masa_por_carga,Fusión,matriz,4,59,68.88013237014903,0.6599026312448846,0.052127715712444816,0.36988340382965557,3
F13_masa_por_carga,Fusión,matriz,5,60,69.86912361758446,0.6764343231051152,0.052127715712444816,0.36988340382965557,3
F14_sn_ret_por_c,Fusión,conservacion,1,60,68.9953377879137,0.5463330239697418,-0.006388605412196088,0.9125505024509523,2
F14_sn_ret_por_c,Fusión,conservacion,2,59,69.92801881499432,0.47606217025881287,-0.006388605412196088,0.9125505024509523,2
F14_sn_ret_por_c,Fusión,conservacion,3,60,68.34179121206297,0.6838202067063258,-0.006388605412196088,0.9125505024509523,2
F14_sn_ret_por_c,Fusión,conservacion,4,59,69.54620576089653,0.6736408896534269,-0.006388605412196088,0.9125505024509523,2
F14_sn_ret_por_c,Fusión,conservacion,5,60,68.75759360163823,0.5954076000201193,-0.006388605412196088,0.9125505024509523,2
F15_dT,Fusión,termico,1,60,69.6229924320394,0.5549384440665204,-0.055468591184421476,0.33914287700335644,2
F15_dT,Fusión,termico,2,60,68.9323219108355,0.6388433540640401,-0.055468591184421476,0.33914287700335644,2
F15_dT,Fusión,termico,3,59,69.05906909685315,0.7117083553913318,-0.055468591184421476,0.33914287700335644,2
F15_dT,Fusión,termico,4,60,69.22050642153805,0.5353934679697535,-0.055468591184421476,0.33914287700335644,2
F15_dT,Fusión,termico,5,60,68.5651401319888,0.5695431376327297,-0.055468591184421476,0.33914287700335644,2
F16_sn_ret_frac,Fusión,conservacion,1,60,68.78663917176529,0.546257123585667,0.07856332431463553,0.1761818802846993,3
F16_sn_ret_frac,Fusión,conservacion,2,59,68.97357335462908,0.5259860069132586,0.07856332431463553,0.1761818802846993,3
F16_sn_ret_frac,Fusión,conservacion,3,60,68.7817535363267,0.7154998241100441,0.07856332431463553,0.1761818802846993,3
F16_sn_ret_frac,Fusión,conservacion,4,59,69.38045048331156,0.6379154000116611,0.07856332431463553,0.1761818802846993,3
F16_sn_ret_frac,Fusión,conservacion,5,60,69.62786061917392,0.5693678207479204,0.07856332431463553,0.1761818802846993,3
