Batch,fecha_batch,es_lockbox,st_R01_sn_ext,n_R01_sn_ext,st_R02_feo_ret,n_R02_feo_ret,st_R03_sn_net_l03,n_R03_sn_net_l03,st_R04_sn_net_l06,n_R04_sn_net_l06,st_R05_sn_net_l10,n_R05_sn_net_l10,st_R06_frac_sn,n_R06_frac_sn,st_R07_kapp_sn,n_R07_kapp_sn,st_R08_feo_ret_frac,n_R08_feo_ret_frac,st_R09_selectividad,n_R09_selectividad,st_R10_log_selectividad,n_R10_log_selectividad,st_R11_util_carbon,n_R11_util_carbon,st_R12_d_avance,n_R12_d_avance,st_R13_sn_residual,n_R13_sn_residual,st_R14_log_sn_feo_next,n_R14_log_sn_feo_next,st_R15_d_log_sn_feo,n_R15_d_log_sn_feo,st_R16_feo_por_sn_disp,n_R16_feo_por_sn_disp,st_R17_dT,n_R17_dT,st_R18_T_ventana,n_R18_T_ventana,st_R19_T_gas_bhf,n_R19_T_gas_bhf,st_R20_fe_metalizado_por_sn,n_R20_fe_metalizado_por_sn,st_F01_sn_ext,n_F01_sn_ext,st_F02_frac_sn_ext,n_F02_frac_sn_ext,st_F03_feo_formado,n_F03_feo_formado,st_F04_feo_ret_por_fe,n_F04_feo_ret_por_fe,st_F05_ley_feo_next,n_F05_ley_feo_next,st_F06_B2_ventana,n_F06_B2_ventana,st_F07_T_media,n_F07_T_media,st_F08_T_ventana,n_F08_T_ventana,st_F09_T_gas_bhf,n_F09_T_gas_bhf,st_F10_irf_next,n_F10_irf_next,st_F11_log_sn_feo_next,n_F11_log_sn_feo_next,st_F12_d_log_sn_feo,n_F12_d_log_sn_feo,st_F13_masa_por_carga,n_F13_masa_por_carga,st_F14_sn_ret_por_c,n_F14_sn_ret_por_c,st_F15_dT,n_F15_dT,st_F16_sn_ret_frac,n_F16_sn_ret_frac,st_R21_ln_feo_ret,n_R21_ln_feo_ret,st_R22_sdi,n_R22_sdi,rendimiento_proxy_batch,f_metal,f_dross,f_polvo,recuperacion_real_pct,sn_metal_t,sn_dross_t,sn_polvo_t,feed_sn_total_t,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,frac_carga_secundaria_F,feed_dross_Fe_total_t,T_media_F,idx_cronologico,st_FE01_frac_fe_retenido_oxido,n_FE01_frac_fe_retenido_oxido,st_FE02_frac_fe_metalizado_implicito,n_FE02_frac_fe_metalizado_implicito,st_FE03_fe_metalizado_implicito_kg,n_FE03_fe_metalizado_implicito_kg,st_FE04_pureza_feo_fe_total,n_FE04_pureza_feo_fe_total,st_SB01_sn_metal_eq_l06_R,n_SB01_sn_metal_eq_l06_R,st_SB02_sn_metal_eq_l15_R,n_SB02_sn_metal_eq_l15_R,st_SB03_sn_metal_eq_l06_F,n_SB03_sn_metal_eq_l06_F,st_SB04_sn_metal_eq_l15_F,n_SB04_sn_metal_eq_l15_F,st_MX01_nbo_t_F,n_MX01_nbo_t_F,st_MX02_nbo_t_R,n_MX02_nbo_t_R,st_MX03_feo_sio2_F,n_MX03_feo_sio2_F,st_MX04_feo_sio2_R,n_MX04_feo_sio2_R,st_MX05_al2o3_sobre_mod_R,n_MX05_al2o3_sobre_mod_R,st_MX06_irf_twmean_R,n_MX06_irf_twmean_R,st_MX07_irf_inicio_R,n_MX07_irf_inicio_R,st_MX08_indice_fluidez_R,n_MX08_indice_fluidez_R,st_TH01_sobrecal_resid_R,n_TH01_sobrecal_resid_R,st_TH02_sobrecal_resid_F,n_TH02_sobrecal_resid_F,st_TH03_sobrecal_ventana_R,n_TH03_sobrecal_ventana_R,st_PV01_T_precuchilla_R,n_PV01_T_precuchilla_R,st_PV02_T_precuchilla_F,n_PV02_T_precuchilla_F,st_PV03_delta_T_gas_R,n_PV03_delta_T_gas_R,st_PV04_gas_total_por_carga_R,n_PV04_gas_total_por_carga_R,st_PV05_gas_total_por_carga_F,n_PV05_gas_total_por_carga_F,st_PV06_fume_intensidad_R,n_PV06_fume_intensidad_R,st_PV07_fume_intensidad_F,n_PV07_fume_intensidad_F,st_PV08_tiro_ventana_R,n_PV08_tiro_ventana_R,st_CP02_sdi_fusion_log,n_CP02_sdi_fusion_log,st_CP03_sdi_beta_irf,n_CP03_sdi_beta_irf,st_CP01_sdi_heel2b,n_CP01_sdi_heel2b
AP0192,2026-06-23 17:24:00,False,8198.73175643685,4,-1966.5604320829334,4,7576.757928043124,4,6954.784099649397,4,6125.485661791095,4,0.8981261971346781,4,0.022587247392465152,4,0.8429988975420408,4,3.801671359831222,2,1.3354408015693355,2,0.6144498469887842,3,0.16376672297880202,4,-937.68496506245,4,2.4213401106036994,4,1.9749988735237425,4,-0.18503704543919233,3,-52.27571708617006,4,-71.0610876929162,4,-182.6284135517321,4,-0.032190147842612704,4,-37671.06756184831,6,-0.8423961612087706,6,11447.236847438799,6,0.3513622628068632,6,18.37286957829707,6,-0.8512956839948487,6,-1106.2120113400188,6,-54.63450813254454,6,-198.15893036779696,6,0.2709826798508142,6,-0.4463412370799569,6,-0.33840230965590345,6,0.5483336056841058,6,0.5106251242310841,6,78.24734656703822,6,0.16375152923583408,6,-0.17078962876044765,4,0.43789221467971345,4,71.22162920900416,0.7122162920900417,0.12458713682241547,0.1631965710875428,67.92857617556784,34.01384,5.95,7.793899296000001,50.07294707913207,39.011745600000005,259.53462293396666,0.4353190275906991,19.666592938620468,1096.118162552362,192,0.27311710882536155,6,-0.7268828911746384,6,-23681.543228792743,6,1.0,4,0.14017140804784342,4,0.1048248887771163,4,0.9098478278482658,6,1.120306818926999,6,1.3020808972636655,6,1.3653721724052317,4,0.5066602756633419,6,0.4712394692983941,4,-0.29186321857761716,4,0.2456878903799483,4,0.25455627362767097,4,0.12299125880100092,4,56.99680624330917,4,17.756444158304184,6,-56.99680624330917,4,-184.27300246389288,4,-199.6242602271755,6,-1.6445889121607722,4,-4.769644605517065,4,-0.47901813088474765,6,-7.268351819827722e-06,4,-2.0669094697865734e-05,6,-10.376909215164847,4,-1.2978546057222586,6,0.675076269694969,4,0.3887521183292715,2
AP0193,2026-06-24 01:31:00,False,6320.534618169018,3,-3665.4368198058874,3,5210.661924619987,3,4100.789231070957,3,2620.9589730055827,3,0.889920309516004,3,0.028532883081642264,3,0.696462016543691,3,1.6721675712388948,2,0.5141207316734493,2,0.46227342698610585,3,0.12577798089104208,3,-781.8256163196861,3,2.375577578313301,3,1.7782242091196063,3,-0.4496999260066655,2,-61.74573927635856,4,-76.59023929479582,4,-194.25929834702436,4,-0.05722641068342076,3,-39356.77729910886,6,-0.8668543201663673,6,11164.33594202421,6,0.3424521289615159,6,19.02061698630137,6,-0.8518824983225518,6,-1140.9339154698553,6,-89.35641226238089,6,-197.5282233381446,6,0.26502478760110704,6,-0.5973533691936947,6,-0.17898799562468826,6,0.503999163812743,6,0.4502699641320186,6,59.99963227599869,6,0.13344684072702384,6,-0.361742022003563,3,-1.4774539889124605,3,64.57168749074502,0.6457168749074501,0.11834470277002282,0.23593842232252707,68.3697539219907,34.356840000000005,6.296799999999999,12.553642224,50.251519172060895,39.0117456,258.8236152628452,0.44289852244535144,19.26203491652629,1131.4406948148378,193,0.26619118008262144,6,-0.7338088199173787,6,-23923.017233449926,6,1.0,3,0.08201289422065579,3,0.016365264215085027,3,0.9249180062613551,6,1.1267073745354543,6,1.3104610608727838,6,1.2953601638831078,3,0.4927582683632348,6,0.3994587728311618,3,-0.3064248513256568,3,0.20919509786347532,3,0.2327605335891752,3,0.07820589786347529,3,19.328668555605493,3,48.21618177647441,6,-19.477566950316927,3,-196.39633286420036,4,-198.78758323585595,6,-2.1370345171760183,4,-12.374541938194564,4,-0.47101570681646837,6,-7.220100529797828e-06,4,-3.493355567162137e-05,6,-4.6103443033833384,4,-1.323540506242371,6,-1.2868216391217935,3,-0.5197808871163735,2
AP0194,2026-06-24 09:18:00,False,6193.389690500229,3,-2083.8621531017143,4,5430.979509555648,3,4668.569328611067,3,3652.022420684958,3,0.8661123687219291,3,0.016149022358343427,4,0.8126354704551261,4,2.5798471736941573,2,0.9477301621767994,2,0.5071262965380853,2,0.12355296739423585,3,-1796.7653939960512,4,1.6154614893319577,4,1.165194254650414,4,-0.3016218950814854,2,-3.256522233919668,4,-37.299543855646306,4,-193.76879398121554,4,-0.03940600086604727,4,-19771.99009251966,5,-0.5880570739597497,5,10159.402949177518,6,0.3110373291313579,6,18.052019124362072,6,-0.8184843569693594,6,-1119.682690294119,6,-68.10518708664486,6,-196.20444220048807,6,0.25631259432259507,6,-0.4502672346815437,6,-0.3100612774675642,6,0.7003439490482795,5,1.2730441903135887,5,9.077548316477305,6,0.1416125232405427,6,-0.20747264580877686,4,-0.7020595576285782,4,64.90903076848403,0.6490903076848402,0.18712496911168688,0.1637847232034729,68.00994850866645,34.09812,9.830079999999999,8.603966320000001,50.13695900042463,39.0117456,258.8236152628452,0.43885191405411056,19.332448133795967,1119.2185836493925,194,0.24177216810507046,6,-0.7582278318949295,6,-24765.97292361849,6,0.9999999999999999,4,0.09772011933864916,3,0.059006161626610376,3,0.5137626200905121,5,0.6920130707919514,5,1.3473993111318439,6,1.2666672048775527,4,0.485578691918294,6,0.4128204759487936,4,-0.3195802020088011,4,0.2159361633774432,4,0.23579459624397578,4,0.0825904574950903,4,10.520116005054554,4,27.763597519416013,6,-10.520116005054554,4,-195.29769753848805,4,-197.48650255490307,6,-1.528903557272524,4,-71.13489336060631,4,-0.5025464852172938,6,-3.7637870247786243e-06,4,-2.7560939865516964e-05,6,-9.0,4,-1.4197594503829962,6,-0.49746272258903884,4,-1.0897567732705193,2
AP0195,2026-06-24 17:20:00,False,11295.37262700209,4,-4590.7858590985325,4,9918.136869272532,4,8540.901111542971,4,6704.586767903558,4,0.9547070156392048,4,0.03612685460464298,4,0.646452726580343,4,2.4604442406338034,4,0.9003419192641479,4,0.8011229990886585,4,0.23251299714695375,4,-535.8728882131487,4,2.751392382895157,4,2.6345274358787107,4,-0.2940402908984291,4,-45.04086072841278,4,-25.1448146207688,4,-184.83161315917968,4,-0.07345603636129813,4,-34534.18664016476,5,-0.9153260412381751,5,12136.432245337224,6,0.3855806117774181,6,17.48725028203062,6,-0.9137338507481754,6,-1142.199234844,6,-90.62173163652561,6,-198.0353311434659,6,0.2571442687371425,6,-0.11686494701644623,6,-0.30942602742854675,6,0.8138455213419611,5,0.2825386151716381,5,16.132502147984724,6,0.2391823826475831,6,-0.43625520551594255,4,-1.291769413764772,4,68.15233541971674,0.6815233541971674,0.148363721949806,0.17011292385302654,68.76204325137799,33.40428,7.27192,8.337938392000002,48.579533737649044,39.01174560000001,258.8236152628452,0.4253634582182381,18.161472218210356,1138.0847106090405,195,0.29971534525791876,6,-0.7002846547420812,6,-22041.972560676324,6,1.0000000000000002,4,0.17581274364771826,4,0.09076237458691735,4,0.8399473767474389,5,1.027401442681919,5,1.1563214092125682,6,1.3358127859981046,4,0.46544047552208917,6,0.44227802896009766,4,-0.3010544737096996,4,0.23020189820864065,4,0.2597189403884777,4,0.1048837217380524,4,4.343288757093539,4,67.96718368023853,6,-21.412249205970245,4,-186.7738218419692,4,-199.97859504033323,6,-1.9422086827895253,4,-20.570040544882854,4,-0.49054647182574984,6,-3.2425382467975102e-06,4,-3.445511519998306e-05,6,-1.2013497687381403,4,-1.2049221039085094,6,-1.102306104415396,4,-0.9969144856966751,2
AP0196,2026-06-25 01:20:00,False,4704.080183202118,3,-2595.6403065330014,3,3905.8933373316822,3,3107.7064914612465,3,2043.4573636339987,3,0.8719575042245217,3,0.027068546364703985,3,0.7823605162949064,3,1.6706928715792033,2,0.5132384335454944,2,0.3492339653804155,3,0.0944738227775129,3,-690.77009385626,3,2.6032571613436435,3,1.7847013509596277,3,-0.4008617397738626,2,-44.83392764390851,4,-31.03425711095419,4,-195.90626571918355,4,-0.041534967574999554,3,-40751.944520154764,6,-0.8974520589795184,6,11217.906449337926,6,0.35065388242662726,6,18.690761106634433,6,-0.8474117861813562,6,-1149.2039022313004,6,-97.6263990238261,6,-195.28319431572757,6,0.2506233295024134,6,-0.8185558103840158,6,-0.6587191250033326,6,0.5109504265198119,6,0.3427897130473285,6,-0.6743669942468387,6,0.10593128917689745,6,-0.2454396263931717,3,-0.42425528657891803,3,60.43351411312338,0.6043351411312338,0.15899614977276352,0.2366687090960027,75.526597493747,37.60652,9.894,14.72740196,49.79241915818268,39.011745600000005,258.0312631481766,0.4401678519499633,19.054475116722315,1147.601975964693,196,0.27256647826004954,6,-0.7274335217399506,6,-23271.612276241358,6,1.0,3,0.06319628675372771,3,0.01627998271840147,3,0.9561961851724033,6,1.1595095977994878,6,1.285646020872726,6,1.3184517980681294,3,0.4673753555592505,6,0.41361172283590275,3,-0.3034619392663747,3,0.21473358806110235,3,0.22034526276517657,3,0.08531818806110233,3,-14.563851120532854,3,41.34831954478349,6,-14.563851120532854,3,-198.2372931118669,4,-196.7184529731778,6,-2.3310273926833602,4,-41.541242324984694,4,-0.48206754244441463,6,-3.6919954928352072e-06,4,-3.978165163991458e-05,6,-3.6318463654303166,4,-1.2998727377138752,6,-0.22020494862387063,3,-0.858012350171845,2
AP0197,2026-06-25 16:50:00,False,10424.011886675658,4,-4162.389696100274,4,8763.478351386,4,7102.944816096342,4,4888.900102376798,4,0.9356146486603374,4,0.03151423526085606,4,0.7302039302467552,4,1.7835126673939168,3,0.5785848283393388,3,0.7063890744866896,4,0.20689507764579676,4,-717.3545074129845,4,2.7539319597798126,4,2.395792805083563,4,-0.4095849750188699,3,-48.56596189771824,4,-20.22111604204545,4,-192.77044659991597,4,-0.08539558346540174,4,-36497.31221096845,6,-0.7866589252832537,6,14383.057923070957,6,0.4714225897894332,6,20.25062949234488,6,-0.9323345307551488,6,-1077.8496704014315,6,-26.272167193957173,6,-188.11672255624956,6,0.313533051430903,6,-0.3581391546962496,6,-0.1928901178399851,6,0.5984585510687356,6,0.7150139314615094,6,13.039615035718725,6,0.21556481921784487,6,-0.31443142735005797,4,-0.43409004106695914,4,69.1823778249205,0.6918237782492049,0.15571382264026143,0.15246239911053366,73.10837013362101,36.83428,8.290560000000001,8.117446776000001,50.3831229347304,39.01174560000001,258.0312631481766,0.4667750713795508,19.466862926381143,1076.757492229119,197,0.36644110192626944,6,-0.6335588980737306,6,-19329.821111758123,6,1.0,4,0.15732605696721302,4,0.08297277141674698,4,0.4680585947132032,5,0.6308417805799158,5,1.2466816254015733,6,1.3385251425731435,4,0.5591517032845311,6,0.49617384791181873,4,-0.2989942623479833,4,0.26266891671111664,4,0.26028751158406266,4,0.13225448647855853,4,-21.403422247022274,4,32.348704371685,6,-23.444403870333783,4,-196.26369281147802,4,-187.96296577219582,6,-3.4932462115620444,4,-14.750931592390074,4,-0.5084069257240386,6,-1.9346615697294077e-06,4,-1.372774542261421e-05,6,-4.034412054335781,4,-1.0039174747272461,6,-0.18446237892104395,4,-0.4291726638229386,2
AP0198,2026-06-26 01:35:00,False,4699.7774816683095,3,-2527.9848410660907,3,3941.3820293484823,3,3182.9865770286556,3,2171.792640602219,3,0.9347508039384862,3,0.03278194509178758,3,0.7930817153813984,3,1.8591003416327212,3,0.6200926834164409,3,0.3205211709739181,3,0.08869745094901181,3,-379.65683816314726,3,3.2395122787558215,3,2.2268168651060996,3,-0.34307242427025925,3,-40.63242773495665,4,-33.525914914207306,4,-192.57950331744027,4,-0.036975052420970586,3,-44464.956170845115,6,-0.9267894290006062,6,11245.239676478152,6,0.3410819035452502,6,20.567749127048078,6,-0.8339181985389627,6,-1066.580481487211,6,-15.00297827973684,6,-195.37625977176947,6,0.2843940737659317,6,-1.012695413649722,6,-0.9634336273866682,6,0.4420056874803022,6,0.2640837393867066,6,32.98784533537378,6,0.0844688437050262,6,-0.23182901677796885,3,0.14035571410437986,3,70.68889790530595,0.7068889790530596,0.11871705229583834,0.1743939686511021,68.95099876006486,36.66768,6.15808,9.046147876,53.17933120533308,39.01174560000001,257.24987767998834,0.4529270268216245,19.232624859049974,1061.9920058330317,198,0.26512609130177184,6,-0.7348739086982281,6,-24228.295753619666,6,1.0,3,0.05985382863764655,3,0.0170705460090129,3,0.9747686828214069,6,1.1674059057665458,6,1.388496577669938,6,1.2976751024736324,3,0.5343216237425851,6,0.4726701912549756,3,-0.30577921112255896,3,0.25180068613911316,3,0.2770707402699918,3,0.12355388613911317,3,-39.73735194504163,3,-17.036603830574347,6,-39.73735194504163,3,-196.85485139734604,4,-197.72731996062618,6,-4.275348079905781,4,-8.30313011439198,4,-0.489855854464761,6,-1.1764771951662404e-06,4,-1.1331262459595939e-05,6,-2.96547702371143,4,-1.3275497499274618,6,0.36561095133794397,3,-0.14686716348128964,2
AP0199,2026-06-26 09:40:00,False,7738.482367228324,4,-859.5990173010723,4,6856.96960665124,4,5975.4568460741575,4,4800.106498638047,4,0.9089145592303742,3,0.02074125585527523,4,0.9176695367593505,4,3.108683111986674,2,1.1341991998562915,2,0.7704302314508965,2,0.14617317979711147,4,-1484.3658756210746,4,1.8648192374496326,4,1.67708881278414,4,-0.2607442470546425,3,-31.518209764540643,4,-32.88846355284335,4,-191.77345850327436,4,-0.04314321521753074,4,-40189.41469840474,6,-0.8395591270557548,6,9545.755144207453,6,0.28920339377644055,6,18.011237410690303,6,-0.7898314449979141,6,-1043.1903810006338,6,-8.387122206840655,6,-196.5402432346014,6,0.259091120311439,6,-0.18773042466549272,6,-0.2717258716501929,6,0.434651681717326,6,0.5964822498607413,6,-2.611635942744897,6,0.16523765800526843,6,-0.0859179349142552,4,0.9038273985558427,4,72.2733024603543,0.722733024603543,0.1621072484839208,0.11515972691253601,67.2070360894077,35.579879999999996,7.98048,5.669270844,52.940706911500946,39.011745600000005,257.24987767998834,0.4541152900896249,20.617475090692157,1043.0784761079483,199,0.22480044993938703,6,-0.7751995500606129,6,-25587.061742776878,6,0.9999999999999999,4,0.13643042146984632,4,0.12181710856368831,4,0.8767509035545408,6,1.0407935498930418,6,1.4142900822014062,6,1.3809480535665288,4,0.4976043532745505,6,0.4516643519627672,4,-0.2892858321159511,4,0.23475876055229167,4,0.2294584178013735,4,0.11013893702287991,4,-73.33045835034564,4,-55.26641534728476,6,-73.33045835034564,4,-195.19045122931985,4,-198.69203212434445,6,-3.4169927260455055,4,-9.24300463578676,4,-0.47648224052007476,6,-1.1716260172954656e-06,4,-7.314130133122871e-06,6,-9.249655764566528,4,-1.4925421594548753,6,1.1276696748462645,4,0.5220915563301113,2
AP0200,2026-06-26 17:36:00,False,12109.567670900142,4,-2297.8059890704317,4,11187.023925943233,4,10264.480180986324,4,9034.421854377113,4,0.9409549966918805,4,0.03252209996242091,4,0.8116979756234981,4,0.9518522953596733,3,-0.04934540816119428,3,0.8620497822983083,4,0.23014634563951333,4,-759.9160973164649,4,2.567583133292607,4,2.555751537591724,4,-0.503403225349994,3,-57.04157560107217,4,-26.09530559973113,4,-193.7850160486558,4,-0.04542901901435794,4,-36079.87604380811,6,-0.7625290918973726,6,11162.274149581364,6,0.3452024096409973,6,19.233016384636045,6,-0.7973634762012247,6,-1045.6342331014837,6,-8.189880787650841,6,-195.761887937631,6,0.2931227750187618,6,-0.011831595700883213,6,0.2226001243461524,6,0.48562894017419256,6,0.8418189320360497,6,13.394415563434904,6,0.23277347959059264,6,-0.20862695921405378,4,0.6781089046652401,4,73.15059361113873,0.7315059361113874,0.13042928713783986,0.13806477675077275,68.320798902834,35.94836,6.40968,6.7849104879999995,52.61700767159624,39.01174560000001,257.24987767998834,0.44893978712971333,20.093886490063955,1044.3180247998366,200,0.26832899847449326,6,-0.7316710015255069,6,-23658.908739426486,6,1.0,4,0.20394326002789093,4,0.16463989631190842,4,0.8257076211101179,6,1.0196214231072256,6,1.4577075854661399,6,1.3357267079314017,4,0.5638014834370386,6,0.49969037189068083,4,-0.2934379089793132,4,0.266464599004802,4,0.2954314430912776,4,0.14401136371068438,4,-23.85557139003944,4,-31.867819204244142,6,-40.53885738054151,4,-196.86073213465073,4,-198.75022518931758,6,-3.075716085994951,4,-6.864675504760843,4,-0.46593075345472446,6,-1.4586759653035652e-06,4,-7.392618312982362e-06,6,-4.7099184069642925,4,-1.315541445115614,6,0.900424970805314,4,0.7909681516105413,2
AP0201,2026-06-27 01:11:00,False,8705.25067845739,3,-4715.01453991346,3,7290.746316483353,3,5876.241954509315,3,3990.2361385439317,3,0.9721156390239013,3,0.047360220221642865,3,0.6561520868694137,3,1.8462828915512035,3,0.6131743700337816,3,0.5898048651050642,3,0.16303997328400244,3,-249.85459184506388,3,3.583821317984219,3,3.1306538394544474,3,-0.38306224239574826,3,-18.458029335956667,4,-49.10020256479541,4,-195.1060889748966,4,-0.06864115867340297,3,-40495.9747078981,6,-0.8338615570437371,6,12848.286554771554,6,0.3829931463502069,6,19.313679269406393,6,-0.9214936913873722,6,-1028.0692510643157,6,-23.50825214315848,6,-195.525231822437,6,0.2831328267341168,6,-0.45316747852977146,6,-0.16433297142576775,6,0.5354759466365665,6,0.6129515731670341,6,8.0446140354112,6,0.16396844062815183,6,-0.4213626771687676,3,-0.6616102550644606,3,67.09957322893993,0.6709957322893993,0.13646834315398637,0.19253592455661425,67.01358384179473,35.78176,7.27736,10.267240032000002,53.394786472655106,39.01174560000001,256.5786412295219,0.45453497051957664,19.98670491702153,1027.133124852329,201,0.297704084654631,6,-0.7022959153453691,6,-23559.94944711629,6,0.9999999999999998,3,0.11005272879064129,3,0.030578432398514516,3,0.9068665116862936,6,1.124406690836648,6,1.224239183119316,6,1.2498180810343549,3,0.5045238961732033,6,0.4378230075092206,3,-0.307657869595555,3,0.23834424749933816,3,0.2670981083428171,3,0.11193178083267151,3,-75.24134331699919,3,-71.79054758880181,6,-75.24134331699919,3,-198.2263054342831,4,-197.55131662128778,6,-3.1202164593864956,4,-23.604498754660803,4,-0.4921508396483018,6,-8.928166909698785e-07,4,-5.889970668680064e-06,6,-3.37460700787407,4,-1.2116552903470068,6,-0.4628479788833434,3,0.008249324800389757,2
AP0202,2026-06-27 09:17:00,False,6060.311115977723,3,-2807.002804605323,3,5218.2102745961265,3,4376.109433214529,3,3253.3083113724,3,0.9181614201275592,3,0.03214598791047723,3,0.7547080480509641,3,2.158997171657557,3,0.7696438415075217,3,0.41591914531993895,3,0.11864026329236371,3,-540.351874106016,3,2.7715338708749218,3,2.129524797445084,3,-0.31071545241515,3,-77.15536289145462,4,-64.29157688703387,4,-188.33919270833334,4,-0.04271420380219569,3,-40732.55319126483,6,-0.8831357373541779,6,10639.850502328089,6,0.3312548058523256,6,18.593245210851464,6,-0.8523962949114696,6,-1041.5741804858028,6,-10.003322721671674,6,-196.80914644200166,6,0.2631427432669218,6,-0.6420090734298376,6,-0.4015247843120795,6,0.48664283194074803,6,0.425209429963682,6,-16.7645772178887,6,0.1192397617912875,6,-0.281424295840708,3,-0.40329386512128707,3,67.12287371039088,0.6712287371039087,0.18202233415948726,0.146748928736604,71.60192866095987,36.57556,9.91848,7.996416052000001,51.08180838701683,38.71286826,256.5786412295219,0.4547912874858491,19.646027403563277,1043.2208985166296,202,0.25748739815187244,6,-0.7425126018481275,6,-23849.3840396709,6,1.0000000000000002,3,0.0856686474382293,3,0.036212635524859246,3,0.9329432689665103,6,1.122552984038879,6,1.2713395778022551,6,1.2229013729710576,3,0.4930548208540231,6,0.42704057208274016,3,-0.32236613166395106,3,0.22954524943712465,3,0.2558743105632352,3,0.09889511610379133,3,-69.23361332666391,3,-58.981361392861345,6,-69.23361332666391,3,-191.77092295679552,4,-200.01154914691293,6,-3.431730248462198,4,-9.360179469371294,4,-0.4779764209099849,6,-7.385974886137883e-07,4,-6.902843352841645e-06,6,-4.795132442096566,4,-1.356784499291938,6,-0.2016847947134363,3,-0.5324520600928738,2
AP0203,2026-06-27 17:26:00,False,11216.967324235256,4,-1734.3788246777112,4,10585.851470086649,4,9954.735615938042,4,9113.247810406563,4,0.9169146108622739,4,0.027570469073751432,4,0.8532175333708532,4,4.984514958056381,2,1.6063360983902288,2,0.7994353143861543,4,0.21157723330838987,4,-1016.4265385343693,4,2.2944191053216603,4,2.1847491288027054,4,-0.15812217422749358,2,-27.004157091981938,4,-13.441469888801347,4,-193.13098806778368,4,-0.030844310424616647,4,-37009.27677885121,6,-0.7880546053689544,6,11241.53880653495,6,0.35150520651702577,6,17.17630579640075,6,-0.8850347050952584,6,-1040.882150553663,6,-10.69535265381155,6,-194.41723855533957,6,0.2567655500852942,6,-0.10966997651895483,6,-0.21004810070924185,6,0.539518572208356,6,0.7364040382012084,6,54.840152250517804,6,0.20612031045440962,6,-0.15874074246616626,4,0.7560824466072088,4,67.79923190734513,0.6779923190734513,0.1611722713223264,0.1608354096042224,63.99136378834027,33.92564,8.0648,8.047943984000002,53.01596651731545,38.71286826,256.3986292481625,0.4580833924218894,20.33776128892379,1031.3249663286308,203,0.27322822028204585,6,-0.7267717797179541,6,-23242.993314803494,6,1.0000000000000002,4,0.19194859016867974,4,0.16250574408380972,4,0.8517258353557408,6,1.0486723711225745,6,1.2269565028653646,6,1.2708132200048403,4,0.4680842786436467,6,0.4517763231969604,4,-0.3134356469578762,4,0.24036906340012826,4,0.24012202376273872,4,0.1108597104589518,4,-6.72495909362125,4,-74.38507860051482,6,-13.45659959511569,4,-196.256384041552,4,-196.86062508340208,6,-3.1253959737683403,4,-3.428194412150742,4,-0.5421609466411704,6,-2.1874158456101384e-06,4,-7.927511438988066e-06,6,-5.275214750887018,4,-1.2974478612978204,6,0.984585880804005,4,0.17639429074296087,2
AP0204,2026-06-28 01:44:00,False,6131.753064337125,3,-6081.635149833338,3,4307.262519387123,3,2482.771974437122,3,50.11791450378678,3,0.9414451087486931,3,0.03711154743843091,3,0.5045208149101642,3,1.0082408617533,3,0.00820709125721967,3,0.41944795194175616,3,0.11933769947942811,3,-381.56759026879337,3,2.7868246255541664,3,2.0992198763366208,3,-0.6208706834679264,3,-80.6096553650126,4,-37.56116383663082,4,-195.68764258490668,4,-0.09200311142439452,3,-41240.277866500874,6,-0.885236530617175,6,11304.969260028052,6,0.35148498274819706,6,18.92760380338437,6,-0.9115879379986866,6,-1055.1115734039633,6,-10.65534560128815,6,-197.61351199801877,6,0.2602608961558789,6,-0.6876047492175457,6,-0.5261660440786127,6,0.5018632781857522,6,0.41569428937821834,6,16.963648610119208,6,0.12090901230320136,6,-0.6841461815456982,3,-4.058095757574664,3,60.863310290464845,0.6086331029046486,0.15733270509625108,0.2340341919991003,61.803108274286686,31.755920000000007,8.20896,12.21092156,51.38239950499727,38.71286826,255.58857533204554,0.45520507638161956,19.577267913760604,1051.3351378126683,204,0.27321250016108606,6,-0.7267874998389141,6,-23375.99256733455,6,1.0000000000000002,3,0.04831950236570125,3,-0.05820474888725308,3,0.9408888178634014,6,1.1402307068118258,6,1.1678693657668404,6,1.1292250222899287,3,0.4707703355598317,6,0.3749618142555385,3,-0.352173738016429,3,0.20469200914701502,3,0.2480871505420419,3,0.06815707581368169,3,-53.19766600270104,3,-41.97529629057261,6,-53.19766600270104,3,-197.3873808119032,4,-199.04656565275124,6,-1.6997382269965204,4,-16.848535940963945,4,-0.4754314217517613,6,-1.2650475151345476e-06,4,-8.856456417082874e-06,6,-2.988450789646609,4,-1.2975053977162314,6,-3.9281966068488154,3,-1.6510066554837277,2
