id,fase,familia,agg,kpi,muestra,n,rho_spearman,p_spearman,r_pearson,p_pearson,ci_low,ci_high,signo_esperado,signo_ok,dir_ok,p_bh,significativo_bh,p_holm,significativo_holm
F07_T_media,Fusión,termico,twmean,f_dross,lockbox,63,-0.04238671274961598,0.7415168449309096,-0.06573490731687444,0.6087484882190503,-0.2810704610004587,0.20655302890844324,-1.0,True,True,,,,
F07_T_media,Fusión,termico,twmean,f_dross,total,362,0.007684163222033778,0.8841600489965274,0.031981064793978706,0.5441615592214352,-0.09319475436643958,0.11380960199488518,-1.0,False,True,,,,
F07_T_media,Fusión,termico,twmean,f_polvo,dev,299,-0.14944580368566363,0.009656744832476053,-0.12200797804863059,0.03496508220083222,-0.2601768946513056,-0.04279430287580107,-1.0,True,True,,,,
F07_T_media,Fusión,termico,twmean,f_polvo,lockbox,63,-0.19225230414746544,0.131166296729539,-0.24033954483361758,0.05778191913317851,-0.42725024378180604,0.04775063429146324,-1.0,True,True,,,,
F07_T_media,Fusión,termico,twmean,f_polvo,total,362,-0.12599166660447966,0.01646556574005215,-0.11050342801022545,0.03558483144942829,-0.21828096683527337,-0.03165502685695834,-1.0,True,True,,,,
F07_T_media,Fusión,termico,twmean,recuperacion_real_pct,dev,299,0.07494062983995871,0.19627591810854653,0.07408176468793236,0.2014668110188241,-0.03926451860152489,0.18823625992737683,,,True,,,,
F07_T_media,Fusión,termico,twmean,recuperacion_real_pct,lockbox,63,-0.0021601382488479265,0.9865943837464951,0.04436436519777456,0.7299065217359375,-0.26300122501329887,0.249460968108473,,,True,,,,
F07_T_media,Fusión,termico,twmean,recuperacion_real_pct,total,362,0.12854660376124694,0.014386337476223657,0.11755987174635377,0.02530238070276858,0.017544032703752346,0.2351389418908212,,,True,,,,
F08_T_ventana,Fusión,termico,twmean,rendimiento_proxy_batch,dev,299,-0.036559448721689744,0.5288682592071036,-0.08459430585376092,0.14449297725850918,-0.1489832366622871,0.07814239683420528,,,False,0.650914780562589,False,1.0,False
F08_T_ventana,Fusión,termico,twmean,rendimiento_proxy_batch,lockbox,63,-0.22206221198156684,0.08025981358338462,-0.2274640872630755,0.07299392512584994,-0.445535540261171,0.037594185010215865,,,False,,,,
F08_T_ventana,Fusión,termico,twmean,rendimiento_proxy_batch,total,362,-0.04737296175777653,0.368802114682142,-0.08435818895998928,0.10908260253299064,-0.15450024963570413,0.055328014336031905,,,False,,,,
F08_T_ventana,Fusión,termico,twmean,f_metal,dev,299,-0.036559448721689744,0.5288682592071036,-0.08459430585376096,0.14449297725850838,-0.15395377800218205,0.07958870372888262,,,False,,,,
F08_T_ventana,Fusión,termico,twmean,f_metal,lockbox,63,-0.22206221198156684,0.08025981358338462,-0.2274640872630756,0.07299392512584994,-0.4714199688409117,0.017045922379655375,,,False,,,,
F08_T_ventana,Fusión,termico,twmean,f_metal,total,362,-0.04737296175777653,0.368802114682142,-0.08435818895998928,0.10908260253299064,-0.1524667485907256,0.05721644363899135,,,False,,,,
F08_T_ventana,Fusión,termico,twmean,f_dross,dev,299,0.14018271194810442,0.015273743026282675,0.1375082854000652,0.017355292700196402,0.035109304840651334,0.24228552931913272,-1.0,False,False,,,,
F08_T_ventana,Fusión,termico,twmean,f_dross,lockbox,63,0.04238671274961598,0.7415168449309096,0.06512305613389474,0.6120943401506966,-0.20002885142772728,0.29248675633076,-1.0,False,False,,,,
F08_T_ventana,Fusión,termico,twmean,f_dross,total,362,0.11775819189374093,0.02505495114018586,0.1145379102780989,0.029341273471300368,0.023330191261801754,0.20671185076624335,-1.0,False,False,,,,
F08_T_ventana,Fusión,termico,twmean,f_polvo,dev,299,-0.1041018158963884,0.07226653479426835,-0.0351159525549861,0.5452755045562463,-0.21660044527439087,0.015271342557444108,-1.0,True,False,,,,
F08_T_ventana,Fusión,termico,twmean,f_polvo,lockbox,63,0.19225230414746544,0.131166296729539,0.23651059062347005,0.06200982986805227,-0.0670256805221785,0.4301026731550458,-1.0,False,False,,,,
F08_T_ventana,Fusión,termico,twmean,f_polvo,total,362,-0.07284745595927077,0.1666458726020566,-0.012808963911784538,0.8081028113517374,-0.17504102238313932,0.03274019406380307,-1.0,True,False,,,,
F08_T_ventana,Fusión,termico,twmean,recuperacion_real_pct,dev,299,0.055311889744337955,0.34051119568204163,0.08611332098052472,0.13739495094145385,-0.04925360621500632,0.15906629862147864,,,False,,,,
F08_T_ventana,Fusión,termico,twmean,recuperacion_real_pct,lockbox,63,0.0021601382488479265,0.9865943837464951,-0.03479954348737847,0.7865728094715007,-0.2589539373296539,0.24768144121563807,,,False,,,,
F08_T_ventana,Fusión,termico,twmean,recuperacion_real_pct,total,362,0.04320765530002108,0.41243200360170534,0.08630200509108689,0.10113235288916723,-0.05847385108442012,0.14580736452329524,,,False,,,,
F09_T_gas_bhf,Fusión,polvo,twmean,rendimiento_proxy_batch,dev,299,0.07680545891225787,0.1853420756358806,0.043680472284614025,0.451749535526586,-0.03028721688003753,0.18747998559739312,,,True,0.5536869929726496,False,1.0,False
F09_T_gas_bhf,Fusión,polvo,twmean,rendimiento_proxy_batch,lockbox,63,0.138536866359447,0.27889082349697564,0.017025650093886152,0.8946359997817743,-0.11995287313397489,0.41187766623332056,,,True,,,,
F09_T_gas_bhf,Fusión,polvo,twmean,rendimiento_proxy_batch,total,362,0.09719221260213896,0.06471992974455218,0.04283936947639,0.41643094430958355,-0.004784557237081453,0.2021754126951052,,,True,,,,
F09_T_gas_bhf,Fusión,polvo,twmean,f_metal,dev,299,0.07680545891225787,0.1853420756358806,0.043680472284614,0.451749535526586,-0.034645789682691365,0.1943510720386075,,,True,,,,
F09_T_gas_bhf,Fusión,polvo,twmean,f_metal,lockbox,63,0.138536866359447,0.27889082349697564,0.01702565009388616,0.8946359997817743,-0.11400299992836059,0.40519810553673485,,,True,,,,
F09_T_gas_bhf,Fusión,polvo,twmean,f_metal,total,362,0.09719221260213896,0.06471992974455218,0.042839369476389985,0.41643094430958355,-0.002692763333876338,0.20671561551049888,,,True,,,,
F09_T_gas_bhf,Fusión,polvo,twmean,f_dross,dev,299,-0.14994366007497026,0.009415041475487705,-0.10389501496509633,0.07283787766457604,-0.25872797541425746,-0.02762920880778205,-1.0,True,True,,,,
F09_T_gas_bhf,Fusión,polvo,twmean,f_dross,lockbox,63,0.012624807987711215,0.9217706589491103,0.010675330346442373,0.933821030070812,-0.23510168531443,0.235428868749388,-1.0,False,True,,,,
F09_T_gas_bhf,Fusión,polvo,twmean,f_dross,total,362,-0.14285450480321862,0.006477650258040137,-0.08987180389793055,0.087734622027834,-0.244472986571846,-0.040156756779547165,-1.0,True,True,,,,
F09_T_gas_bhf,Fusión,polvo,twmean,f_polvo,dev,299,0.05254382617674126,0.36526008764645257,0.05512393289201218,0.3421570719716616,-0.06644244765143786,0.17923760594240093,-1.0,False,True,,,,
F09_T_gas_bhf,Fusión,polvo,twmean,f_polvo,lockbox,63,-0.17098694316436255,0.18028410029544656,-0.037670841112531696,0.7694307671669094,-0.41910557784257346,0.10425081316355095,-1.0,True,True,,,,
F09_T_gas_bhf,Fusión,polvo,twmean,f_polvo,total,362,0.0223426724718549,0.671798465550506,0.043213424924492067,0.41236953645179175,-0.07702603632549236,0.12259852337249869,-1.0,False,True,,,,
F09_T_gas_bhf,Fusión,polvo,twmean,recuperacion_real_pct,dev,299,0.020484388678144148,0.7242672100559077,-0.020422224675273916,0.7250701591337065,-0.09125281267859442,0.1361031379659873,,,True,,,,
F09_T_gas_bhf,Fusión,polvo,twmean,recuperacion_real_pct,lockbox,63,0.2822100614439324,0.025033866082735057,0.1675861235531884,0.18923563066393223,0.01332880170853624,0.500744466507868,,,True,,,,
F09_T_gas_bhf,Fusión,polvo,twmean,recuperacion_real_pct,total,362,0.05975479433325057,0.2567970631770882,0.0051294546226041664,0.9225217984085451,-0.05489530528903261,0.16495202027153674,,,True,,,,
F10_irf_next,Fusión,matriz,last,rendimiento_proxy_batch,dev,298,0.1946100134019597,0.0007308906527144725,0.19206993851191764,0.0008597983001702607,0.08275371628813354,0.30319020124591706,,,True,0.01169425044343156,True,0.01169425044343156,True
F10_irf_next,Fusión,matriz,last,rendimiento_proxy_batch,lockbox,63,0.3309331797235023,0.00806827788661696,0.34105581959666187,0.006230928264709366,0.07607463783405576,0.5465844712643902,,,True,,,,
F10_irf_next,Fusión,matriz,last,rendimiento_proxy_batch,total,361,0.22511210419185498,1.575617355042247e-05,0.22761608145157605,1.2587009694937698e-05,0.11879863378111104,0.32336806203872537,,,True,,,,
F10_irf_next,Fusión,matriz,last,f_metal,dev,298,0.1946100134019597,0.0007308906527144725,0.19206993851191762,0.0008597983001702607,0.08253402784210291,0.3074825394145907,,,True,,,,
F10_irf_next,Fusión,matriz,last,f_metal,lockbox,63,0.3309331797235023,0.00806827788661696,0.3410558195966619,0.006230928264709366,0.07792189296882311,0.5384877819607053,,,True,,,,
F10_irf_next,Fusión,matriz,last,f_metal,total,361,0.22511210419185498,1.575617355042247e-05,0.22761608145157608,1.2587009694937698e-05,0.12880654365367356,0.3253959452391459,,,True,,,,
F10_irf_next,Fusión,matriz,last,f_dross,dev,298,-0.05259730704726327,0.3655815423402192,-0.06928523425036591,0.23308273637628213,-0.1718592564015035,0.05980265488691248,-1.0,True,True,,,,
F10_irf_next,Fusión,matriz,last,f_dross,lockbox,63,-0.4654857910906298,0.00012095727307409335,-0.4437453963097992,0.0002697725011419321,-0.6345966499307425,-0.26980761820745813,-1.0,True,True,,,,
F10_irf_next,Fusión,matriz,last,f_dross,total,361,-0.1408750503767415,0.007346302493699242,-0.148154394060882,0.0047911001818465755,-0.23592079004275648,-0.0454761502526038,-1.0,True,True,,,,
F10_irf_next,Fusión,matriz,last,f_polvo,dev,298,-0.2107821497958644,0.0002476986251983197,-0.1924431924040169,0.0008396250561714433,-0.3157114649502312,-0.091856485887763,-1.0,True,True,,,,
F10_irf_next,Fusión,matriz,last,f_polvo,lockbox,63,0.07056451612903225,0.5826221969847416,0.08982137697142734,0.4838800947171747,-0.17312080030549476,0.3285121038138961,-1.0,False,True,,,,
F10_irf_next,Fusión,matriz,last,f_polvo,total,361,-0.16106375272289472,0.002143001173986993,-0.15107952869329133,0.004013641387435289,-0.2590910192110306,-0.05394564485529653,-1.0,True,True,,,,
F10_irf_next,Fusión,matriz,last,recuperacion_real_pct,dev,298,0.27763369140667066,1.123890266805925e-06,0.2526094571340961,1.0139128217892486e-05,0.1642504271949385,0.3839491131128925,,,True,,,,
F10_irf_next,Fusión,matriz,last,recuperacion_real_pct,lockbox,63,0.35287058371735797,0.0045596219037355125,0.31599380995471715,0.011638999276332246,0.13436570672420306,0.5734172816449135,,,True,,,,
F10_irf_next,Fusión,matriz,last,recuperacion_real_pct,total,361,0.3004157675374828,5.774670796735413e-09,0.27724287780469636,8.571178009572236e-08,0.20052269046022525,0.39901513681660034,,,True,,,,
F11_log_sn_feo_next,Fusión,conservacion,last,rendimiento_proxy_batch,dev,298,0.04129485921140429,0.4776006974016351,0.020159849852420378,0.7289026785983396,-0.05992878771333197,0.15520680055358044,,,True,0.650914780562589,False,1.0,False
F11_log_sn_feo_next,Fusión,conservacion,last,rendimiento_proxy_batch,lockbox,63,0.08808563748079878,0.49240185585645674,0.08195265190271513,0.5231296220936527,-0.1484724312416399,0.32441988314066095,,,True,,,,
F11_log_sn_feo_next,Fusión,conservacion,last,rendimiento_proxy_batch,total,361,0.07164618437632318,0.1743677068285445,0.05151878566545071,0.329009724931852,-0.04055556940896432,0.17281080804165153,,,True,,,,
F11_log_sn_feo_next,Fusión,conservacion,last,f_metal,dev,298,0.04129485921140429,0.4776006974016351,0.020159849852420458,0.7289026785983396,-0.06908392748993833,0.14971621372777574,,,True,,,,
F11_log_sn_feo_next,Fusión,conservacion,last,f_metal,lockbox,63,0.08808563748079878,0.49240185585645674,0.081952651902715,0.52312962209365,-0.1427842819877953,0.322151350490542,,,True,,,,
F11_log_sn_feo_next,Fusión,conservacion,last,f_metal,total,361,0.07164618437632318,0.1743677068285445,0.051518785665450796,0.3290097249318508,-0.026025319809204108,0.1673043041562908,,,True,,,,
F11_log_sn_feo_next,Fusión,conservacion,last,f_dross,dev,298,-0.1477804690527188,0.01063694072777691,-0.12834965723336736,0.02672453223218099,-0.2621384190819619,-0.03684911213619219,-1.0,True,True,,,,
F11_log_sn_feo_next,Fusión,conservacion,last,f_dross,lockbox,63,-0.06730030721966207,0.6002246296440328,0.014793359509901096,0.908386783121546,-0.3059069635182026,0.1732083815122279,-1.0,True,True,,,,
F11_log_sn_feo_next,Fusión,conservacion,last,f_dross,total,361,-0.15603194523091676,0.002953350587038714,-0.13500541499069776,0.01022949517052886,-0.25227318233116663,-0.0576238692040831,-1.0,True,True,,,,
F11_log_sn_feo_next,Fusión,conservacion,last,f_polvo,dev,298,0.11873147764598012,0.040534565096791084,0.11498942926089796,0.047337721172162846,0.008931476122954987,0.23141805984455704,-1.0,False,True,,,,
F11_log_sn_feo_next,Fusión,conservacion,last,f_polvo,lockbox,63,-0.04785906298003073,0.7095383081374473,-0.1343385379305943,0.2938587855718522,-0.2736023962205479,0.2041469442028111,-1.0,True,True,,,,
F11_log_sn_feo_next,Fusión,conservacion,last,f_polvo,total,361,0.08752238257755465,0.09684496230582376,0.08256079644117037,0.11737456867759634,-0.007357194176001952,0.19765480247646428,-1.0,False,True,,,,
F11_log_sn_feo_next,Fusión,conservacion,last,recuperacion_real_pct,dev,298,0.10140211570033571,0.08052943906723471,0.07458158090391931,0.1991925213329414,-0.018757455481439624,0.21268525809554903,,,True,,,,
F11_log_sn_feo_next,Fusión,conservacion,last,recuperacion_real_pct,lockbox,63,0.1948924731182796,0.12585520482684412,0.1728283425924676,0.17556722147322226,-0.06440959116582241,0.439767325005765,,,True,,,,
F11_log_sn_feo_next,Fusión,conservacion,last,recuperacion_real_pct,total,361,0.1474191804022997,0.005006733613007157,0.1109281285933288,0.03513223358283348,0.03806301638096702,0.24362018367936422,,,True,,,,
F12_d_log_sn_feo,Fusión,conservacion,sum,rendimiento_proxy_batch,dev,298,0.05477345337281141,0.346054370607906,0.06547803548773519,0.2598332860730184,-0.06510730144044626,0.1638868629793444,,,True,0.5536869929726496,False,1.0,False
F12_d_log_sn_feo,Fusión,conservacion,sum,rendimiento_proxy_batch,lockbox,63,0.07200460829493087,0.5749318584687826,-0.055814855974795914,0.6639368165850185,-0.17619615685935758,0.34107269667533574,,,True,,,,
F12_d_log_sn_feo,Fusión,conservacion,sum,rendimiento_proxy_batch,total,361,0.05652168367997632,0.28414967665706153,0.04618237898728855,0.3816343453928789,-0.047890354972081356,0.1565874224569689,,,True,,,,
F12_d_log_sn_feo,Fusión,conservacion,sum,f_metal,dev,298,0.05477345337281141,0.346054370607906,0.06547803548773518,0.2598332860730184,-0.0652831063568132,0.16452570262728924,,,True,,,,
F12_d_log_sn_feo,Fusión,conservacion,sum,f_metal,lockbox,63,0.07200460829493087,0.5749318584687826,-0.05581485597479628,0.6639368165850186,-0.18597267465296086,0.3397427052479236,,,True,,,,
F12_d_log_sn_feo,Fusión,conservacion,sum,f_metal,total,361,0.05652168367997632,0.28414967665706153,0.04618237898728851,0.3816343453928789,-0.045198749564232976,0.1496324091692284,,,True,,,,
F12_d_log_sn_feo,Fusión,conservacion,sum,f_dross,dev,298,-0.06065390045547618,0.2966661833664893,-0.08103286968983281,0.16293723783056271,-0.17271962025992096,0.049161275076741826,-1.0,True,True,,,,
F12_d_log_sn_feo,Fusión,conservacion,sum,f_dross,lockbox,63,0.024913594470046086,0.8463201795924374,0.1505066105945661,0.23903260049047495,-0.24384764255140215,0.26516446459853676,-1.0,False,True,,,,
F12_d_log_sn_feo,Fusión,conservacion,sum,f_dross,total,361,-0.04427082536232993,0.40167151456354006,-0.04101521670688846,0.43720985641646726,-0.14637160084261,0.060176976421598215,-1.0,True,True,,,,
F12_d_log_sn_feo,Fusión,conservacion,sum,f_polvo,dev,298,-0.04136378487122577,0.4768654073863356,-0.0015010108716778346,0.9794148038643358,-0.1456719032640594,0.06305085666125242,-1.0,True,True,,,,
F12_d_log_sn_feo,Fusión,conservacion,sum,f_polvo,lockbox,63,-0.15471390168970817,0.22600326331859924,-0.11471627399322845,0.37064851297035334,-0.41160084182737366,0.0928288990113941,-1.0,True,True,,,,
F12_d_log_sn_feo,Fusión,conservacion,sum,f_polvo,total,361,-0.057937078812180194,0.2722441331531846,-0.018047993634207976,0.7325386995124723,-0.15754436316194062,0.03595468314676946,-1.0,True,True,,,,
F12_d_log_sn_feo,Fusión,conservacion,sum,recuperacion_real_pct,dev,298,0.11924252513689337,0.039672844522905856,0.10931494857128667,0.059458229244270244,0.005709501206687468,0.2298310029570368,,,True,,,,
F12_d_log_sn_feo,Fusión,conservacion,sum,recuperacion_real_pct,lockbox,63,0.1953725038402458,0.12490735881139187,0.05733933103737823,0.655329497882963,-0.058121177873909614,0.4327728705172905,,,True,,,,
F12_d_log_sn_feo,Fusión,conservacion,sum,recuperacion_real_pct,total,361,0.12066058574759082,0.02184893804637679,0.0999306617311792,0.057847975354620475,0.016554475766217606,0.2190013374541468,,,True,,,,
F13_masa_por_carga,Fusión,matriz,ratio,rendimiento_proxy_batch,dev,298,0.03801726270357726,0.5132677850980758,-0.0255485305392981,0.6604773819043573,-0.07492057572949495,0.15249046282259876,,,True,0.650914780562589,False,1.0,False
F13_masa_por_carga,Fusión,matriz,ratio,rendimiento_proxy_batch,lockbox,63,0.17189900153609833,0.1779364501307203,0.13363461998575815,0.2964188863892326,-0.10788071993666985,0.42584529120312353,,,True,,,,
F13_masa_por_carga,Fusión,matriz,ratio,rendimiento_proxy_batch,total,361,0.03415339016339919,0.5177273266586884,-0.025504629539279563,0.6291057322585697,-0.07514759029746476,0.1407883061306245,,,True,,,,
F13_masa_por_carga,Fusión,matriz,ratio,f_metal,dev,298,0.03801726270357726,0.5132677850980758,-0.025548530539298186,0.6604773819043573,-0.07999289643054006,0.15328050134537483,,,True,,,,
F13_masa_por_carga,Fusión,matriz,ratio,f_metal,lockbox,63,0.17189900153609833,0.1779364501307203,0.13363461998575807,0.2964188863892326,-0.09290956991561668,0.44384900823977846,,,True,,,,
F13_masa_por_carga,Fusión,matriz,ratio,f_metal,total,361,0.03415339016339919,0.5177273266586884,-0.025504629539279646,0.6291057322585697,-0.07563941217377633,0.13238778043933966,,,True,,,,
F13_masa_por_carga,Fusión,matriz,ratio,f_dross,dev,298,-0.13244768395045606,0.022203044105121184,0.051096019712128043,0.3794439619870123,-0.24696561050888008,-0.010704588381751347,-1.0,True,True,,,,
F13_masa_por_carga,Fusión,matriz,ratio,f_dross,lockbox,63,-0.3269009216589862,0.008922506084988912,-0.2755588350096634,0.02882342602887084,-0.5177907443369336,-0.09153351903359395,-1.0,True,True,,,,
F13_masa_por_carga,Fusión,matriz,ratio,f_dross,total,361,-0.12875631941149762,0.014361825012977732,0.04317394024286958,0.41344778657614994,-0.22454308791913669,-0.020349502912550117,-1.0,True,True,,,,
F13_masa_por_carga,Fusión,matriz,ratio,f_polvo,dev,298,0.07541396773961699,0.19421002342206606,-0.02116266159126468,0.7159852826139242,-0.03835995155968247,0.19113947833601772,-1.0,False,True,,,,
F13_masa_por_carga,Fusión,matriz,ratio,f_polvo,lockbox,63,0.15394585253456222,0.2283441300395593,0.1657754532893359,0.1941299048838303,-0.07576174336067484,0.38636315738785976,-1.0,False,True,,,,
F13_masa_por_carga,Fusión,matriz,ratio,f_polvo,total,361,0.08604959622085162,0.1026160948922375,-0.013647016813248775,0.7960935169210519,-0.017308548476775498,0.18848272951237227,-1.0,False,True,,,,
F13_masa_por_carga,Fusión,matriz,ratio,recuperacion_real_pct,dev,298,0.14234894567547032,0.013911760725555762,0.048136219812363996,0.4077000969698408,0.03348013118160146,0.2522973375698218,,,True,,,,
F13_masa_por_carga,Fusión,matriz,ratio,recuperacion_real_pct,lockbox,63,0.14088901689708141,0.27072992947853913,0.0779978215273466,0.5434408022778157,-0.123634396518183,0.3770823830960509,,,True,,,,
F13_masa_por_carga,Fusión,matriz,ratio,recuperacion_real_pct,total,361,0.09756278599960208,0.06407125445659702,0.039302443442633755,0.45660773466585697,0.0013178831356506517,0.1990927514498046,,,True,,,,
F14_sn_ret_por_c,Fusión,conservacion,ratio,rendimiento_proxy_batch,dev,298,-0.0037913797917851007,0.9480350404082577,-0.05259630387766222,0.36559069899128316,-0.11032123483787244,0.11089240676309525,,,False,0.9480350404082577,False,1.0,False
F14_sn_ret_por_c,Fusión,conservacion,ratio,rendimiento_proxy_batch,lockbox,63,0.14813748079877112,0.24659256670853197,0.16839063140388874,0.18708973112642488,-0.1252389301441521,0.3890223589369616,,,False,,,,
F14_sn_ret_por_c,Fusión,conservacion,ratio,rendimiento_proxy_batch,total,361,0.03409097358380183,0.5184932266292427,-0.011538654153975068,0.8270540734732155,-0.06826663123629922,0.14280119071706504,,,False,,,,
F14_sn_ret_por_c,Fusión,conservacion,ratio,f_metal,dev,298,-0.0037913797917851007,0.9480350404082577,-0.05259630387766225,0.36559069899128316,-0.10987114133192312,0.11208069082279301,,,False,,,,
F14_sn_ret_por_c,Fusión,conservacion,ratio,f_metal,lockbox,63,0.14813748079877112,0.24659256670853197,0.1683906314038886,0.18708973112642494,-0.12427381564944973,0.3961218506671165,,,False,,,,
F14_sn_ret_por_c,Fusión,conservacion,ratio,f_metal,total,361,0.03409097358380183,0.5184932266292427,-0.011538654153975115,0.8270540734732155,-0.07409360359994498,0.1414657778142624,,,False,,,,
F14_sn_ret_por_c,Fusión,conservacion,ratio,f_dross,dev,298,-0.061937433164721827,0.2865430873436408,0.020735756296971036,0.7214746926864642,-0.1775503146964957,0.057395542677167864,-1.0,True,False,,,,
F14_sn_ret_por_c,Fusión,conservacion,ratio,f_dross,lockbox,63,-0.16191436251920124,0.20486762431249264,-0.10785867704671256,0.400114457786268,-0.4026636923369872,0.08639189604964877,-1.0,True,False,,,,
F14_sn_ret_por_c,Fusión,conservacion,ratio,f_dross,total,361,-0.09776655174604061,0.0635149188169427,-0.014410468253669671,0.7849581485731396,-0.2043745172653412,0.0069950380497933555,-1.0,True,False,,,,
F14_sn_ret_por_c,Fusión,conservacion,ratio,f_polvo,dev,298,0.07588881294751772,0.19140878370961326,0.05073034254893681,0.38286860733008576,-0.04175144264934307,0.1836433080480856,-1.0,False,False,,,,
F14_sn_ret_por_c,Fusión,conservacion,ratio,f_polvo,lockbox,63,-0.021793394777265745,0.8653751491606867,-0.09849098204658033,0.4425089273943996,-0.2519195633805997,0.21346105672125318,-1.0,True,False,,,,
F14_sn_ret_por_c,Fusión,conservacion,ratio,f_polvo,total,361,0.06610591063991561,0.21019577920551172,0.032881515585045026,0.533448488909795,-0.039751953236869225,0.17143641424811298,-1.0,False,False,,,,
F14_sn_ret_por_c,Fusión,conservacion,ratio,recuperacion_real_pct,dev,298,0.13548775244088015,0.0192914486177489,0.06240737985592911,0.2828954045886142,0.022425128644967034,0.24806368688488678,,,False,,,,
F14_sn_ret_por_c,Fusión,conservacion,ratio,recuperacion_real_pct,lockbox,63,0.2336309523809524,0.06535117561500325,0.21698748105769075,0.0875966668513126,-0.016706551727757597,0.47876439849117136,,,False,,,,
F14_sn_ret_por_c,Fusión,conservacion,ratio,recuperacion_real_pct,total,361,0.16979716301832803,0.001201580729470659,0.09468740883753071,0.07235777929342453,0.07030629746623497,0.2686701393500885,,,False,,,,
F15_dT,Fusión,termico,sum,rendimiento_proxy_batch,dev,299,-0.0653520684159727,0.2599479455239052,-0.06780217449967409,0.2424665378658552,-0.1748526544161922,0.045247016529041735,,,False,0.5536869929726496,False,1.0,False
F15_dT,Fusión,termico,sum,rendimiento_proxy_batch,lockbox,63,0.1900441628264209,0.13573700401495248,0.11800535531220334,0.35699501385541543,-0.04443939470055475,0.40977814189319595,,,False,,,,
F15_dT,Fusión,termico,sum,rendimiento_proxy_batch,total,362,-0.05401984579057027,0.30536716892071264,-0.06818557997695134,0.1955483041407712,-0.15788513670712964,0.047170480968479395,,,False,,,,
F15_dT,Fusión,termico,sum,f_metal,dev,299,-0.0653520684159727,0.2599479455239052,-0.06780217449967409,0.2424665378658552,-0.1667593851697933,0.044186302028435466,,,False,,,,
F15_dT,Fusión,termico,sum,f_metal,lockbox,63,0.1900441628264209,0.13573700401495248,0.11800535531220324,0.35699501385541543,-0.04030435118221572,0.4020480050898145,,,False,,,,
F15_dT,Fusión,termico,sum,f_metal,total,362,-0.05401984579057027,0.30536716892071264,-0.06818557997695131,0.1955483041407712,-0.15453546101917515,0.03910516669923278,,,False,,,,
F15_dT,Fusión,termico,sum,f_dross,dev,299,0.19503400597068526,0.0006965132362398933,0.18999726496843827,0.0009609252251469607,0.07489930995878902,0.29640576519842476,-1.0,False,False,,,,
F15_dT,Fusión,termico,sum,f_dross,lockbox,63,-0.15625000000000003,0.22137175720594524,-0.13578398193506647,0.28864727332407414,-0.36411501311359534,0.06294279262124142,-1.0,True,False,,,,
F15_dT,Fusión,termico,sum,f_dross,total,362,0.17165142916481002,0.0010418835706123128,0.17451386779697375,0.0008545521111237611,0.07385403509658706,0.26875156301076336,-1.0,False,False,,,,
F15_dT,Fusión,termico,sum,f_polvo,dev,299,-0.12603577921932166,0.02933689191591779,-0.11787375641168044,0.04167047618544169,-0.23812710415407626,-0.015668463814191947,-1.0,True,False,,,,
F15_dT,Fusión,termico,sum,f_polvo,lockbox,63,-0.054531490015360985,0.6712165412545444,0.008282218719821736,0.9486336162795251,-0.3038260967575265,0.19038512206989575,-1.0,True,False,,,,
F15_dT,Fusión,termico,sum,f_polvo,total,362,-0.11788290318268016,0.02490042866907265,-0.1052145842672507,0.04544886987119227,-0.21624413097625536,-0.01961363065794044,-1.0,True,False,,,,
F15_dT,Fusión,termico,sum,recuperacion_real_pct,dev,299,-0.14069179143004648,0.014903301330664278,-0.12721196173639224,0.02784737620730406,-0.24793008100187294,-0.03066398685203687,,,False,,,,
F15_dT,Fusión,termico,sum,recuperacion_real_pct,lockbox,63,0.13935291858678955,0.2760412088536422,0.04006743883720472,0.7552060371572253,-0.08629045348113867,0.36928102002814506,,,False,,,,
F15_dT,Fusión,termico,sum,recuperacion_real_pct,total,362,-0.14247025237340383,0.0066241742222983456,-0.13027907582389084,0.013111111280877982,-0.24385394244821268,-0.0516559088698231,,,False,,,,
F16_sn_ret_frac,Fusión,conservacion,ratio,rendimiento_proxy_batch,dev,298,0.06253938001822448,0.2818764884615516,0.018195374940203898,0.7544275374886955,-0.05201912847203166,0.17526221534713043,,,True,0.5536869929726496,False,1.0,False
F16_sn_ret_frac,Fusión,conservacion,ratio,rendimiento_proxy_batch,lockbox,63,0.17497119815668205,0.17019191873363934,0.18524320244230238,0.14608714406051368,-0.0703964404741944,0.3880933132209672,,,True,,,,
F16_sn_ret_frac,Fusión,conservacion,ratio,rendimiento_proxy_batch,total,361,0.09191038806670646,0.0811706111690148,0.05027572792806811,0.34082905354606363,-0.0061704147175787386,0.1905825471382461,,,True,,,,
F16_sn_ret_frac,Fusión,conservacion,ratio,f_metal,dev,298,0.06253938001822448,0.2818764884615516,0.01819537494020393,0.7544275374886955,-0.049765176937241494,0.17007095355741872,,,True,,,,
F16_sn_ret_frac,Fusión,conservacion,ratio,f_metal,lockbox,63,0.17497119815668205,0.17019191873363934,0.18524320244230233,0.14608714406051368,-0.08112357550077727,0.39781187184053196,,,True,,,,
F16_sn_ret_frac,Fusión,conservacion,ratio,f_metal,total,361,0.09191038806670646,0.0811706111690148,0.05027572792806811,0.34082905354606363,-0.008583353823568132,0.1844931066097471,,,True,,,,
F16_sn_ret_frac,Fusión,conservacion,ratio,f_dross,dev,298,-0.1408525333240828,0.014957098343783165,-0.09474288405545865,0.10261298370703899,-0.2496388970226871,-0.029409155540238218,-1.0,True,True,,,,
